gene	rewiring
ENSMUSG00000099519	0.5092840736694348
ENSMUSG00000047822	0.5035349406830955
ENSMUSG00000084786	0.48090375754020387
ENSMUSG00000007038	0.47261883305016616
ENSMUSG00000038146	0.4721703719114082
ENSMUSG00000040952	0.46932840389174424
ENSMUSG00000065725	0.4680183538271945
ENSMUSG00000036892	0.46346878658043256
ENSMUSG00000022366	0.46257927764022055
ENSMUSG00000002808	0.4621450701212356
ENSMUSG00000024757	0.4582925895825649
ENSMUSG00000023034	0.44796758703512685
ENSMUSG00000000120	0.4453527739431856
ENSMUSG00000041920	0.44370877283607824
ENSMUSG00000030717	0.4421227831396589
ENSMUSG00000028655	0.4388927791618201
ENSMUSG00000046070	0.43820269719395155
ENSMUSG00000036040	0.4357059907586477
ENSMUSG00000062825	0.4349499634339622
ENSMUSG00000037254	0.43030357366283656
ENSMUSG00000069274	0.42982212865154723
ENSMUSG00000080538	0.4297963108790238
ENSMUSG00000047407	0.4297897547540007
ENSMUSG00000032786	0.4287556766885532
ENSMUSG00000033676	0.42818644424910857
ENSMUSG00000026064	0.4273639324631717
ENSMUSG00000109314	0.4266255891536356
ENSMUSG00000104094	0.426624385623129
ENSMUSG00000044313	0.4265688693258499
ENSMUSG00000050022	0.4201035032662813
ENSMUSG00000109005	0.41930278205059934
ENSMUSG00000000628	0.4189611341680799
ENSMUSG00000036856	0.4183754145715912
ENSMUSG00000054428	0.4179981099470055
ENSMUSG00000032515	0.41766107345814196
ENSMUSG00000062933	0.4146082397967682
ENSMUSG00000021913	0.41208341423249517
ENSMUSG00000038305	0.4109314228477239
ENSMUSG00000020460	0.40987107528487576
ENSMUSG00000070645	0.40694005029815705
ENSMUSG00000022894	0.4067187308337291
ENSMUSG00000027186	0.40578485596491365
ENSMUSG00000049511	0.40508427643616185
ENSMUSG00000071528	0.4044362126254628
ENSMUSG00000085180	0.40382044578491183
ENSMUSG00000065105	0.40138049105444606
ENSMUSG00000038968	0.4004684511940917
ENSMUSG00000040258	0.39938640815962967
ENSMUSG00000020241	0.3988943407716661
ENSMUSG00000028248	0.39840482282971224
ENSMUSG00000075520	0.39801021739751585
ENSMUSG00000007892	0.39772765797977405
ENSMUSG00000062908	0.3976038676848841
ENSMUSG00000032060	0.397530733053182
ENSMUSG00000060636	0.3973971744142297
ENSMUSG00000038086	0.39633542233852503
ENSMUSG00000006200	0.39620299270116477
ENSMUSG00000000253	0.39608901178150335
ENSMUSG00000034855	0.39553220077459694
ENSMUSG00000118734	0.39411004580433695
ENSMUSG00000026185	0.39364415032643607
ENSMUSG00000109941	0.3932140996628375
ENSMUSG00000070003	0.3929985895791789
ENSMUSG00000059824	0.39259017633125637
ENSMUSG00000028763	0.3925720672183348
ENSMUSG00000031958	0.3917705801625029
ENSMUSG00000013584	0.39174356956004397
ENSMUSG00000021464	0.39162156862872044
ENSMUSG00000033618	0.3911560694286268
ENSMUSG00000031762	0.39114989097486197
ENSMUSG00000029556	0.39045147806609115
ENSMUSG00000029098	0.389674079680858
ENSMUSG00000026602	0.3895610866673759
ENSMUSG00000021974	0.38947421200647014
ENSMUSG00000024140	0.38784871744073124
ENSMUSG00000023067	0.38767422941193774
ENSMUSG00000064325	0.3872496003756013
ENSMUSG00000031734	0.3869764849543228
ENSMUSG00000062727	0.3867307819202481
ENSMUSG00000033307	0.38609698228638145
ENSMUSG00000079362	0.3854849698157091
ENSMUSG00000031538	0.382734034928618
ENSMUSG00000036834	0.38203884113976416
ENSMUSG00000061787	0.3816937068903766
ENSMUSG00000064358	0.3816704393280308
ENSMUSG00000111923	0.3814860125041962
ENSMUSG00000098274	0.38103495605609217
ENSMUSG00000048040	0.38067209280040826
ENSMUSG00000022679	0.3805933293520761
ENSMUSG00000034810	0.3804696131208931
ENSMUSG00000041219	0.38000371847233894
ENSMUSG00000029482	0.37961059202377245
ENSMUSG00000071984	0.379007254617003
ENSMUSG00000119640	0.3781497861540959
ENSMUSG00000027698	0.37771374900095567
ENSMUSG00000031994	0.37711969246001187
ENSMUSG00000030064	0.37710336245837217
ENSMUSG00000051747	0.37700787090278165
ENSMUSG00000079042	0.37691751419758734
ENSMUSG00000032098	0.3768149101899799
ENSMUSG00000033327	0.37665217678126295
ENSMUSG00000119670	0.37636927669006415
ENSMUSG00000104235	0.3760756947650349
ENSMUSG00000039115	0.37576602997893094
ENSMUSG00000096596	0.375041900669556
ENSMUSG00000033852	0.3737244728199248
ENSMUSG00000021135	0.37348301737706247
ENSMUSG00000022485	0.37244129314299457
ENSMUSG00000026725	0.3718646073848205
ENSMUSG00000048988	0.3706765870118286
ENSMUSG00000091021	0.3704056148108643
ENSMUSG00000010607	0.3703631226049009
ENSMUSG00000039058	0.3703535833974543
ENSMUSG00000064451	0.3702108545518641
ENSMUSG00000109498	0.36951715175814825
ENSMUSG00002076451	0.369512238833686
ENSMUSG00000028919	0.36902006554080824
ENSMUSG00000020782	0.3688816184402225
ENSMUSG00000098557	0.3672906734720589
ENSMUSG00000103756	0.3669031260746818
ENSMUSG00000024990	0.36671276462151514
ENSMUSG00000021214	0.3666635458687125
ENSMUSG00000045136	0.36571625758656257
ENSMUSG00000038489	0.3655854894452869
ENSMUSG00000041895	0.3653347191860413
ENSMUSG00000095300	0.3653339709708878
ENSMUSG00000057836	0.36522811088640994
ENSMUSG00000067870	0.36516458806607877
