gene	rewiring
ENSMUSG00000114279	0.48349798283860457
ENSMUSG00000033676	0.47110899681925233
ENSMUSG00000015568	0.46370344373788464
ENSMUSG00000029482	0.44412868037484543
ENSMUSG00000065701	0.44364190782205715
ENSMUSG00000007038	0.442679894374192
ENSMUSG00000074796	0.4420186081154892
ENSMUSG00000030218	0.44198262164258517
ENSMUSG00000029720	0.4383745253141794
ENSMUSG00000002020	0.43364497479373254
ENSMUSG00000029193	0.43021435817906084
ENSMUSG00000028834	0.42403132720633674
ENSMUSG00000032418	0.4231053095309395
ENSMUSG00000034205	0.42191310307584395
ENSMUSG00000024644	0.4218935525087826
ENSMUSG00000046574	0.41750917072827354
ENSMUSG00000093445	0.416756267381983
ENSMUSG00000065353	0.4159300417893831
ENSMUSG00000075520	0.4155073083293903
ENSMUSG00000047586	0.41364257897356693
ENSMUSG00000031700	0.4127780936029758
ENSMUSG00000044258	0.41260802881016434
ENSMUSG00000048997	0.4087569215296287
ENSMUSG00000033855	0.4085849671106446
ENSMUSG00000023034	0.4081459607437835
ENSMUSG00000118790	0.4062773739257617
ENSMUSG00000021214	0.4041043916118602
ENSMUSG00000045136	0.40277782839966436
ENSMUSG00000105954	0.4026172890541303
ENSMUSG00000016763	0.4013060474757728
ENSMUSG00000023067	0.4012263366241281
ENSMUSG00000051669	0.39976179130658607
ENSMUSG00000026712	0.3993061548632131
ENSMUSG00000039457	0.39814313577609284
ENSMUSG00000051483	0.3968436494537324
ENSMUSG00000022894	0.3933732681890727
ENSMUSG00000026185	0.3919743833240097
ENSMUSG00000091498	0.3915365389617671
ENSMUSG00000019894	0.3912338496307054
ENSMUSG00000067206	0.3906783825020662
ENSMUSG00000042541	0.39060200992777894
ENSMUSG00000101514	0.3895470149660617
ENSMUSG00000104094	0.38819585880029184
ENSMUSG00000040272	0.3868671196484339
ENSMUSG00000061787	0.386060331294209
ENSMUSG00000047822	0.3809688581689862
ENSMUSG00000036062	0.3805208615938743
ENSMUSG00000038695	0.37996795503249103
ENSMUSG00000024925	0.37991622344068654
ENSMUSG00000050074	0.37929082799714087
ENSMUSG00002076696	0.37788195095030663
ENSMUSG00000077167	0.37775976397077526
ENSMUSG00000007872	0.37754478280625237
ENSMUSG00000043144	0.3750182747494014
ENSMUSG00000032532	0.37369553678125766
ENSMUSG00000019122	0.3724815889594876
ENSMUSG00000022508	0.37233497231716706
ENSMUSG00000009013	0.371935949083919
ENSMUSG00000004891	0.37135512500418566
ENSMUSG00000032786	0.37116529312503255
ENSMUSG00000062908	0.37016672718894716
ENSMUSG00000032515	0.36948705136313564
ENSMUSG00000041895	0.3693953829041329
ENSMUSG00000022665	0.36923833561474606
ENSMUSG00000006542	0.36886869062559235
ENSMUSG00000039607	0.36821709997373786
ENSMUSG00000086924	0.3678299450946092
ENSMUSG00000052336	0.36722025946139714
ENSMUSG00000059901	0.367057367225061
ENSMUSG00000028028	0.3666496650815563
ENSMUSG00000035783	0.3662873976184806
ENSMUSG00000030004	0.36568405225875333
ENSMUSG00000014158	0.365668471323622
ENSMUSG00000046229	0.36563433488223185
ENSMUSG00000024620	0.36543825616490355
ENSMUSG00000096768	0.36509225737675444
ENSMUSG00000109314	0.3626582809598613
ENSMUSG00000078650	0.36162176528372403
ENSMUSG00000044349	0.36138932882006214
ENSMUSG00000079435	0.360903322990093
ENSMUSG00000018211	0.3606994217501007
ENSMUSG00000061780	0.3600941801157158
ENSMUSG00000030862	0.3594315336905739
ENSMUSG00000067656	0.35928560430201784
ENSMUSG00000104713	0.35905366044913833
ENSMUSG00000073616	0.3587836718067373
ENSMUSG00000004730	0.3584877959694801
ENSMUSG00000119662	0.3581992853519731
ENSMUSG00000039037	0.3581836956384076
ENSMUSG00000044313	0.3578068453100878
ENSMUSG00000023043	0.357773160975447
ENSMUSG00000085894	0.3569337680525303
ENSMUSG00000002831	0.3568607810318165
ENSMUSG00000029309	0.3567650908544163
ENSMUSG00000084786	0.35674222294416635
ENSMUSG00000071637	0.3567363589697816
ENSMUSG00000102411	0.3565513395271429
ENSMUSG00000062933	0.35654773289828656
ENSMUSG00000031441	0.3564011953953017
ENSMUSG00000023046	0.35639482380948395
ENSMUSG00000029098	0.3561471327498421
ENSMUSG00000040740	0.35559772663127087
ENSMUSG00000023272	0.35532283569786594
ENSMUSG00000020048	0.35515577536584897
ENSMUSG00000018171	0.353141355221667
ENSMUSG00000057337	0.352989175805308
ENSMUSG00000020607	0.3527946394082381
ENSMUSG00000028195	0.3527252092540495
ENSMUSG00000034390	0.3524239540741323
ENSMUSG00000035342	0.3519471541390018
ENSMUSG00000096546	0.3517988728536574
ENSMUSG00000033634	0.3513334873202465
ENSMUSG00000020914	0.35125442625732206
ENSMUSG00000023013	0.351070632849109
ENSMUSG00000026725	0.3506174298023179
ENSMUSG00000071076	0.3503390962216856
ENSMUSG00000113196	0.35006246012494635
ENSMUSG00000015405	0.3499552699602324
ENSMUSG00000064215	0.3498381814449617
ENSMUSG00000040564	0.3489856940745275
ENSMUSG00000090171	0.348961156273086
ENSMUSG00000037254	0.34895049780503895
ENSMUSG00000031825	0.3478410878095136
ENSMUSG00000118734	0.3476998362385302
ENSMUSG00000022840	0.3474284418953374
ENSMUSG00000056313	0.3471501260679939
ENSMUSG00000075031	0.34643639622265976
ENSMUSG00000048040	0.3460923213241527
ENSMUSG00000087819	0.34577687124352174
ENSMUSG00000102374	0.34538822290226545
ENSMUSG00000022510	0.3452900344991855
ENSMUSG00000121345	0.3451435096020975
ENSMUSG00000070808	0.3448169036011959
ENSMUSG00000120442	0.3446964752027136
ENSMUSG00000038400	0.3439584506534267
ENSMUSG00000062727	0.3436917130000001
ENSMUSG00000032122	0.3436816017229717
ENSMUSG00000121505	0.34367082450349384
ENSMUSG00000065208	0.3433818484183948
ENSMUSG00000025089	0.34312842848334346
ENSMUSG00000106951	0.3429399918218897
ENSMUSG00000007783	0.34279581121032043
ENSMUSG00000039639	0.3423929518909272
ENSMUSG00000005553	0.34154523925602764
ENSMUSG00000022366	0.3415042816901386
ENSMUSG00000097375	0.34144536041929563
ENSMUSG00000050621	0.34135244034203427
ENSMUSG00000038775	0.34126737117992134
