gene	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000064354	0.4946626987028798	0.05226090755119687	20.190344226882313
ENSMUSG00000121785	0.4924459855444413	0.07945303944987779	37.67558891377811
ENSMUSG00000002289	0.4831867831988402	0.049499684209276154	19.20442657305862
ENSMUSG00000059901	0.4800263998246395	0.07742004648149822	34.41060882925496
ENSMUSG00000116993	0.47382238455061526	0.027824886536503047	11.047624178980746
ENSMUSG00000069267	0.465925703893726	0.08203838552991648	48.94323242287947
ENSMUSG00000021702	0.4657909669773571	0.07014660982467166	78.81979446814107
ENSMUSG00000005413	0.46365407676053466	0.04574229537529092	29.332746206245336
ENSMUSG00000015134	0.4622927839678381	0.038706697579737874	26.897769424247805
ENSMUSG00000059201	0.46179801467455855	0.05008912218621812	50.34888280786378
ENSMUSG00000058620	0.4568801456898906	0.07522051581753084	42.29609911091093
ENSMUSG00000121034	0.4545926715701733	0.07326209163526262	66.37537193869424
ENSMUSG00000032978	0.45387646954893607	0.06951484487307823	44.166616352172596
ENSMUSG00000055116	0.4531579647437467	0.037157540210462366	24.764692608631346
ENSMUSG00000001930	0.45138486435053826	0.044096433360845816	35.208095659947304
ENSMUSG00000028214	0.4511255338642302	0.06361969160148495	37.559153345090195
ENSMUSG00000048546	0.4445833224062792	0.05512864200254328	32.77514302028291
ENSMUSG00000028970	0.4423412339460788	0.03887618447498342	27.892830620071532
ENSMUSG00000032080	0.44149932390190016	0.03845612647051891	27.8044960393099
ENSMUSG00000074715	0.44125295932446723	0.052316299958260926	42.71486860567406
ENSMUSG00000097421	0.437094892598743	0.06347368256494612	55.510809758100265
ENSMUSG00000040808	0.43570635814922715	0.04744953819682309	51.13550625543859
ENSMUSG00000022033	0.43332288848092115	0.04569202556631063	56.004017713017696
ENSMUSG00002076451	0.42897076473720486	0.038739456807023204	47.49957894550224
ENSMUSG00000079494	0.42779367765542775	0.042798235427706596	46.72055222276381
ENSMUSG00000048997	0.42687868030117526	0.044089029793498775	57.47912664611389
ENSMUSG00000119776	0.4257902413707978	0.03230770658696233	36.77771064109347
