gene	rewiring
ENSMUSG00000121785	0.5515596601784977
ENSMUSG00000048546	0.5498472311820097
ENSMUSG00000032080	0.519488746881573
ENSMUSG00000121505	0.4990389065440304
ENSMUSG00000001930	0.4957198689295318
ENSMUSG00000121034	0.49374960042239846
ENSMUSG00000002289	0.49305770381126846
ENSMUSG00000019874	0.49236872280337896
ENSMUSG00000076609	0.4872495841961818
ENSMUSG00000117294	0.48260593267110186
ENSMUSG00000046999	0.48202217745417963
ENSMUSG00000119761	0.4776201534005964
ENSMUSG00000079494	0.47484714678169204
ENSMUSG00000034739	0.4666649240044958
ENSMUSG00000116993	0.46138706787722983
ENSMUSG00000015134	0.461348347913892
ENSMUSG00000040808	0.46011423794657147
ENSMUSG00000025479	0.455622989928006
ENSMUSG00000074634	0.45353602189842035
ENSMUSG00000080440	0.4531645655716614
ENSMUSG00000118837	0.4518188768435848
ENSMUSG00000079042	0.45169631069378435
ENSMUSG00000005413	0.4505155234284425
ENSMUSG00000048572	0.45014984816450243
ENSMUSG00000001270	0.44896873934912096
ENSMUSG00000074715	0.44651061990895224
ENSMUSG00000067149	0.44606725255619817
ENSMUSG00000059810	0.44575328569356565
ENSMUSG00000058927	0.4455560432354978
ENSMUSG00000048997	0.4449781212754981
ENSMUSG00000065226	0.44342222018372357
ENSMUSG00000043144	0.4408952544356671
ENSMUSG00000024644	0.4380911481206572
ENSMUSG00000118841	0.43770611563551654
ENSMUSG00000085894	0.43514039749625755
ENSMUSG00000121793	0.4346303122146147
ENSMUSG00000059201	0.4317319631007106
ENSMUSG00000005268	0.43171816987930023
ENSMUSG00002074955	0.43076736669837423
ENSMUSG00000022010	0.4306757384628216
ENSMUSG00000038146	0.42713982345435586
ENSMUSG00000079419	0.427075703266648
ENSMUSG00000105434	0.42422299414678
ENSMUSG00000107928	0.4223390453902046
ENSMUSG00000026712	0.4204942564109593
ENSMUSG00000020651	0.42035231658877303
ENSMUSG00000004951	0.4200705411032032
ENSMUSG00000032532	0.41930098808750194
ENSMUSG00000030087	0.41803059330604797
ENSMUSG00000026574	0.4168638426458703
ENSMUSG00000019464	0.4165933383549474
ENSMUSG00000055116	0.41237868763496965
ENSMUSG00000013611	0.4116970217647816
ENSMUSG00002076451	0.4107451062052928
ENSMUSG00000118718	0.41071875996027496
ENSMUSG00000032068	0.41059329479685047
ENSMUSG00000119286	0.40909193318510695
ENSMUSG00000020889	0.40828668458013906
ENSMUSG00000048489	0.4080600160438693
ENSMUSG00000064354	0.4064028655510836
ENSMUSG00000068744	0.4063974262602742
ENSMUSG00000050074	0.405776451998087
ENSMUSG00000119776	0.4052874650375945
ENSMUSG00000103711	0.403563122993122
ENSMUSG00000058620	0.40301177516777087
ENSMUSG00000032978	0.4022231433390695
ENSMUSG00000023036	0.4014658007456391
ENSMUSG00000022033	0.40068031662955794
ENSMUSG00000031167	0.40052903911515103
ENSMUSG00000027246	0.39831360866131493
ENSMUSG00000040564	0.3981084742577473
ENSMUSG00000056973	0.3978292433790602
ENSMUSG00000069267	0.39691161507856076
ENSMUSG00000028214	0.39628570744215785
ENSMUSG00000028970	0.3960925312071607
ENSMUSG00000032575	0.395581829054923
ENSMUSG00000042784	0.39534378988347363
ENSMUSG00000069300	0.3952915123024351
ENSMUSG00000030218	0.39526811306955856
ENSMUSG00000060093	0.3931949735747353
ENSMUSG00000118698	0.3930569698200328
ENSMUSG00000030739	0.3924831381084978
ENSMUSG00000010044	0.3924375827611384
ENSMUSG00000064841	0.3923371012409935
ENSMUSG00000021214	0.39085777022822865
ENSMUSG00000038224	0.38857548519462604
ENSMUSG00000031825	0.3876097792283769
ENSMUSG00000097421	0.3875839628100807
ENSMUSG00000023046	0.3864735248128549
ENSMUSG00000031725	0.3863098504815138
ENSMUSG00000058258	0.3861632793256503
ENSMUSG00000005220	0.38610300177012435
ENSMUSG00000026819	0.3847680870857638
ENSMUSG00000031549	0.38469906909117346
ENSMUSG00000046699	0.383273096854875
ENSMUSG00000101939	0.38319145747506134
ENSMUSG00000064363	0.38315525988860455
ENSMUSG00000059901	0.38176595959056747
ENSMUSG00000001773	0.3812140399191708
ENSMUSG00000038264	0.38076398798958
ENSMUSG00000026822	0.3800093236990769
ENSMUSG00000064966	0.3800081761404578
ENSMUSG00000095595	0.37927319886633803
ENSMUSG00000119895	0.37908793839699784
ENSMUSG00000032578	0.37816139972605123
ENSMUSG00000119476	0.37813604108611454
ENSMUSG00000121494	0.3779623183581975
ENSMUSG00000057036	0.37721055999572195
ENSMUSG00000025511	0.37609903426865177
ENSMUSG00000109378	0.3749617917704168
ENSMUSG00000039196	0.3747447760161141
ENSMUSG00000099519	0.37471752484395104
ENSMUSG00000035031	0.373754413024886
ENSMUSG00000107068	0.3732984944283301
ENSMUSG00000003617	0.3732976885366559
ENSMUSG00000022853	0.3726841735829882
ENSMUSG00000116358	0.3725175934816427
ENSMUSG00000068742	0.3724292768277251
ENSMUSG00000038156	0.3717554441596579
ENSMUSG00000002250	0.3717283022804988
ENSMUSG00000119668	0.3708990222042807
ENSMUSG00000001025	0.3706887146291089
ENSMUSG00000101249	0.37033355830422277
ENSMUSG00000058571	0.3698301628225016
ENSMUSG00000028967	0.36878068910434847
ENSMUSG00000027360	0.3675451535173502
ENSMUSG00000002997	0.36726255838960487
ENSMUSG00000063415	0.3671552435058757
ENSMUSG00000036752	0.3670842924020582
ENSMUSG00000028571	0.36647018240071316
ENSMUSG00000042116	0.3660363822253603
ENSMUSG00000026930	0.36549577327904226
ENSMUSG00000067144	0.3652135227357287
ENSMUSG00002075625	0.36380202745107393
ENSMUSG00000050359	0.3633395791488696
ENSMUSG00000023243	0.3631283690973297
ENSMUSG00000104339	0.36308648254627873
ENSMUSG00000061959	0.36286272691451704
ENSMUSG00000030096	0.36223547781256205
ENSMUSG00000022951	0.362218557218455
ENSMUSG00000119662	0.3621593876924286
ENSMUSG00000038393	0.3621573888176536
ENSMUSG00000085683	0.36183840364828124
ENSMUSG00000024640	0.3617654728282129
ENSMUSG00000065232	0.36162749306908815
ENSMUSG00000118866	0.3615551976583382
ENSMUSG00000028369	0.3613680477289304
ENSMUSG00000026837	0.36103448777399594
ENSMUSG00000022878	0.36099652223790435
ENSMUSG00000028989	0.3609014062916631
ENSMUSG00000027186	0.3607948212634787
ENSMUSG00000023067	0.3603786233640669
ENSMUSG00000099241	0.35996629910693057
ENSMUSG00000020108	0.3593084959939793
ENSMUSG00000040488	0.35922326022732676
ENSMUSG00000079357	0.35880202416220885
ENSMUSG00000023272	0.35826677929231676
ENSMUSG00000067736	0.3577430591405699
ENSMUSG00000065778	0.3576865268056798
ENSMUSG00000064945	0.35690162596119845
ENSMUSG00000068893	0.3560099511808097
ENSMUSG00000024757	0.35595997329769646
ENSMUSG00000016194	0.3551762156936552
