gene	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000064380	0.27458757495880204	0.028683756180026103	114.24552507647729
ENSMUSG00000017688	0.27333978638491196	0.03310620620106913	137.40760532081185
ENSMUSG00000023886	0.27307129335454955	0.029118441549020713	132.16584278852082
ENSMUSG00000088990	0.2726174668601269	0.03498798837873742	143.52870792980755
ENSMUSG00000034450	0.27202594597209245	0.03276531624969005	141.24195552313768
ENSMUSG00000102145	0.27178262341915554	0.03644734043796714	151.56282525738297
ENSMUSG00000090165	0.271151700610579	0.023069776562710673	95.31636795430259
ENSMUSG00000069763	0.2710691344993421	0.030054259605984273	126.57017816215634
ENSMUSG00000028927	0.2704077013393994	0.03311795559215297	143.805737020468
ENSMUSG00000111692	0.2703840292873254	0.027535516632936928	109.91069101775314
ENSMUSG00000019970	0.2703651282337767	0.023441046651603	92.20065075692254
ENSMUSG00000027962	0.27027317319733807	0.024331099847751992	101.13896380722912
ENSMUSG00000096852	0.27022248734517507	0.03129112097886915	137.0678664020127
ENSMUSG00000069516	0.27006591018320014	0.03217676684732057	141.6475908725595
ENSMUSG00000019929	0.26993715781523236	0.039496251874635235	172.1906211150886
ENSMUSG00000034522	0.2698187306284649	0.037790779431422984	161.36669420918307
ENSMUSG00000037548	0.2696939759946374	0.027102541509221093	118.2480866652818
ENSMUSG00000092837	0.26928535396242814	0.03124427983360653	134.2572530629165
ENSMUSG00000035540	0.2690569074133123	0.03823718054622235	155.88729903362878
ENSMUSG00000021214	0.26892750550579025	0.025356777664811647	113.42557030934427
ENSMUSG00000031604	0.26890911044552857	0.02889828859984171	124.10419009848137
ENSMUSG00000105096	0.26865120330749825	0.021772031004405768	101.27270115880192
ENSMUSG00000090264	0.26862812569476513	0.027807219824012044	122.22422018568987
ENSMUSG00000096010	0.26830043094248646	0.028561121208322243	117.90169634063794
ENSMUSG00000055430	0.26793496379712367	0.016025142231699464	70.20655240075531
ENSMUSG00000032758	0.2678504773454011	0.0283028094732823	124.43170817761846
ENSMUSG00000102602	0.2676789639299456	0.032848563752665975	134.51185821331887
ENSMUSG00000032068	0.26759478313910107	0.030289079609528497	126.76608379215632
ENSMUSG00000120983	0.26726840155959086	0.037128069440017016	163.14030771087812
