gene	rewiring
ENSMUSG00000022010	0.5331876103662888
ENSMUSG00000038526	0.5330310808977716
ENSMUSG00000027186	0.5121756804226678
ENSMUSG00000118841	0.5078444723863769
ENSMUSG00000099519	0.5073123828011457
ENSMUSG00000026574	0.4969980561853363
ENSMUSG00000119761	0.4953021029747491
ENSMUSG00000048572	0.49502849858504727
ENSMUSG00000020609	0.48346493661641643
ENSMUSG00000121785	0.4830699283064879
ENSMUSG00000020889	0.4817956384481512
ENSMUSG00000030278	0.4805844363559246
ENSMUSG00000121034	0.47922068378939386
ENSMUSG00000032575	0.4785096869261828
ENSMUSG00000119776	0.4621466110499709
ENSMUSG00000002910	0.46079694563618934
ENSMUSG00000090877	0.4589939139910739
ENSMUSG00000024526	0.45248307896407025
ENSMUSG00000042784	0.45151976131910243
ENSMUSG00000097324	0.45144668031318025
ENSMUSG00000121505	0.4492538082826414
ENSMUSG00000044471	0.44798218399991907
ENSMUSG00000032080	0.4440600789766005
ENSMUSG00000026822	0.44275923365100966
ENSMUSG00000038415	0.44251700053974075
ENSMUSG00000031994	0.44120666402884734
ENSMUSG00000024552	0.43936485554298366
ENSMUSG00000031167	0.4375911838204821
ENSMUSG00000057137	0.4366940384895197
ENSMUSG00000040564	0.4364516629254527
ENSMUSG00000023073	0.43107890149582995
ENSMUSG00000073418	0.42964028113324904
ENSMUSG00000038224	0.4290144811572534
ENSMUSG00000021384	0.42776284319435987
ENSMUSG00000116358	0.4272103870051871
ENSMUSG00000040808	0.42509536232373635
ENSMUSG00000099241	0.4240903535990851
ENSMUSG00000068744	0.421681113531854
ENSMUSG00000027699	0.4196478598724185
ENSMUSG00000064354	0.41922257326186674
ENSMUSG00000009013	0.41880356493989745
ENSMUSG00000028970	0.41840285727402804
ENSMUSG00000046794	0.4174198874861974
ENSMUSG00000103711	0.41714156616631914
ENSMUSG00000074715	0.4169240388193588
ENSMUSG00000069267	0.4139415974845225
ENSMUSG00000023036	0.4135648332260241
ENSMUSG00000019577	0.4132683791816304
ENSMUSG00000028001	0.4114779880117091
ENSMUSG00000028967	0.4092400585051793
ENSMUSG00000067736	0.40890900990513257
ENSMUSG00000070661	0.40828797508652503
ENSMUSG00000035202	0.407007474933343
ENSMUSG00000079494	0.4068686546602205
ENSMUSG00000065232	0.40473264868523917
ENSMUSG00000058927	0.4040027261037926
ENSMUSG00000038156	0.40379008758753554
ENSMUSG00000091705	0.40359925160049026
ENSMUSG00000023243	0.40211151862603245
ENSMUSG00002076451	0.4020021288358735
ENSMUSG00000059824	0.40170835317109854
ENSMUSG00000091021	0.400294795933262
ENSMUSG00000064841	0.3991531774728896
ENSMUSG00000023046	0.3989860097522723
ENSMUSG00000109314	0.39795074384002715
ENSMUSG00000025479	0.3976689963041258
ENSMUSG00000090101	0.39752111385209987
ENSMUSG00000016942	0.3965382791945379
ENSMUSG00000060093	0.3949269439180423
ENSMUSG00000037552	0.39422115697774074
ENSMUSG00000090733	0.39327792757418023
ENSMUSG00000056973	0.39257995808823365
ENSMUSG00002075453	0.3916104528950206
ENSMUSG00000027875	0.39085578444178404
ENSMUSG00000036752	0.3905413656211345
ENSMUSG00000023067	0.3897458671176095
ENSMUSG00000065226	0.38889639822893984
ENSMUSG00000013611	0.3887229841597877
ENSMUSG00000001930	0.388285059601989
ENSMUSG00000020108	0.3880854786731154
ENSMUSG00000010064	0.386750522341228
ENSMUSG00000055116	0.38623894653640145
ENSMUSG00000079419	0.3853604052124673
ENSMUSG00000116993	0.3838650746918434
ENSMUSG00000027533	0.3833670127939749
ENSMUSG00000088088	0.3833375547332526
ENSMUSG00000038146	0.3832524878700896
ENSMUSG00000038775	0.38242149740860454
ENSMUSG00000052562	0.38235652175465806
ENSMUSG00000056328	0.3823486361256291
ENSMUSG00000119668	0.3819374011682958
ENSMUSG00000055782	0.38169073566533396
ENSMUSG00000121782	0.3809754920915288
ENSMUSG00000022218	0.38053351809367497
ENSMUSG00000064363	0.3804667902578387
ENSMUSG00000037411	0.380436605340043
ENSMUSG00000057036	0.37991166540125676
ENSMUSG00000032946	0.37917175338549014
ENSMUSG00000028262	0.3780628251960877
ENSMUSG00000022878	0.37796025463685046
ENSMUSG00000097421	0.37694959064056077
ENSMUSG00000039323	0.376846170390286
ENSMUSG00000026819	0.376177567715015
ENSMUSG00002075625	0.3756817647565748
ENSMUSG00000064367	0.3743994861445801
ENSMUSG00000088008	0.3740715994747389
ENSMUSG00000059810	0.37367593864045623
ENSMUSG00000047246	0.3733375736279678
ENSMUSG00000060678	0.37302484358136456
ENSMUSG00000079362	0.3708889452635117
ENSMUSG00000022033	0.37047694783071594
ENSMUSG00000012705	0.3701268707027139
ENSMUSG00000078894	0.3696033715068443
ENSMUSG00000067455	0.36956391628440743
ENSMUSG00000020893	0.3691517447153996
ENSMUSG00000001025	0.3687495807596377
ENSMUSG00000046352	0.3683854028470728
ENSMUSG00000058952	0.3682802225527888
ENSMUSG00000118837	0.36806572631925905
ENSMUSG00000001870	0.3679099863122397
ENSMUSG00000039196	0.3668026375893091
