gene	n_edges	median_beta	median_t	p_stouffer	q_BH	symbol
ENSMUSG00000102555	86	-0.5906717486679556	-0.9787647801730353	4.396327650812992e-07	1.8973022444322936e-05	ENSMUSG00000102555
ENSMUSG00000050069	115	-0.0164161980152132	-0.0382218628590107	4.401741207082921e-07	1.8973022444322936e-05	ENSMUSG00000050069
ENSMUSG00000103146	94	-0.5130328233819447	-0.931396026418915	5.642190240573441e-07	2.39075857651417e-05	ENSMUSG00000103146
ENSMUSG00000021614	109	0.0035267740488054	0.0076772158491591	5.894243383375297e-07	2.4559347430730405e-05	ENSMUSG00000021614
ENSMUSG00000028248	80	-0.6241969909518951	-1.0312940286218408	7.670401417358974e-07	3.094157981802452e-05	ENSMUSG00000028248
ENSMUSG00000109378	94	-0.3081588029861442	-0.6036665652945128	7.67351179487008e-07	3.094157981802452e-05	ENSMUSG00000109378
ENSMUSG00000035674	81	0.6162450551986703	1.0330624286708348	8.714051611402596e-07	3.4579569886518234e-05	ENSMUSG00000035674
ENSMUSG00000115161	101	-0.3689597226679328	-0.7563883588845298	9.066712999272752e-07	3.541684765340919e-05	ENSMUSG00000115161
ENSMUSG00000030337	84	-0.4589999709394752	-0.7861474164683739	1.1169799447596771e-06	4.296076710614144e-05	ENSMUSG00000030337
ENSMUSG00000087881	93	-0.561666238307953	-1.044928467409869	1.1960618665485256e-06	4.53053737328987e-05	ENSMUSG00000087881
ENSMUSG00000113196	120	-0.4030827779322857	-0.6754887675957965	1.2606209922605416e-06	4.6340728175065927e-05	ENSMUSG00000113196
ENSMUSG00000030123	99	-0.5662394195795051	-0.9677130419585352	1.274339158308102e-06	4.6340728175065927e-05	ENSMUSG00000030123
ENSMUSG00000020953	157	0.1592868909239772	0.2369269533384617	1.2790040976318195e-06	4.6340728175065927e-05	ENSMUSG00000020953
ENSMUSG00000072082	85	-0.3653100639581682	-0.7805937374452787	1.3905095407329426e-06	4.9661055026176525e-05	ENSMUSG00000072082
ENSMUSG00000020053	96	-0.2238789489492758	-0.3297761206995374	1.5847526760870425e-06	5.580115056644515e-05	ENSMUSG00000020053
ENSMUSG00000005125	91	0.1421316921710965	0.2133083489583842	2.340118109400713e-06	8.125410102085808e-05	ENSMUSG00000005125
ENSMUSG00000068587	84	0.3403499469161021	0.6960155285709326	2.5827146532542145e-06	8.844913196076077e-05	ENSMUSG00000068587
ENSMUSG00000035385	108	-0.0940070207230743	-0.203457227426302	3.944613987116874e-06	0.0001318015449299	ENSMUSG00000035385
ENSMUSG00000058927	223	0.2302146971225732	0.3190727037281361	3.954046347898199e-06	0.0001318015449299	ENSMUSG00000058927
ENSMUSG00000091694	184	-0.0662482844432813	-0.1562927119737059	4.560321877566942e-06	0.0001500105880778	ENSMUSG00000091694
ENSMUSG00000044645	303	0.17312872186303	0.2615133632433238	5.679361146704309e-06	0.0001843948424254	ENSMUSG00000044645
ENSMUSG00000026207	85	-0.2905172631144526	-0.47688542401473	5.754035720895168e-06	0.0001844242218235	ENSMUSG00000026207
ENSMUSG00000045996	85	0.4857476234436017	1.0501705294517951	5.924267758139479e-06	0.0001874768277892	ENSMUSG00000045996
ENSMUSG00000065016	91	-0.3961104989051822	-0.7144509802147277	6.215515108709546e-06	0.0001942348471471	ENSMUSG00000065016
ENSMUSG00000058443	88	0.45349507331848	0.9613966498676058	6.834352793694265e-06	0.0002109368146201	ENSMUSG00000058443
ENSMUSG00000103869	86	-0.4488591268658637	-0.8159743979617188	7.106539217760499e-06	0.0002166627810292	ENSMUSG00000103869
ENSMUSG00000066366	217	-0.0217428356409065	-0.0419500213901167	7.850869032544061e-06	0.0002364719588115	ENSMUSG00000066366
ENSMUSG00000074521	250	0.1358896039426323	0.2677863785434788	9.336550869987192e-06	0.0002778735377972	ENSMUSG00000074521
ENSMUSG00000087231	109	-0.2903058367228356	-0.5856031332606615	9.818571061304128e-06	0.000288781501803	ENSMUSG00000087231
ENSMUSG00000032198	81	-0.5134787470102318	-0.807002482063888	1.0688735642472302e-05	0.0003107190593741	ENSMUSG00000032198
ENSMUSG00000034771	84	-0.2701342748478046	-0.5406761044208547	1.1498990753366913e-05	0.0003304307687749	ENSMUSG00000034771
ENSMUSG00000108037	113	-0.1405667886137957	-0.23814694424639	1.1763402798736776e-05	0.0003341875795095	ENSMUSG00000108037
ENSMUSG00000028339	96	-0.546441055089234	-0.9322599673653084	1.3531282451295644e-05	0.000380092203688	ENSMUSG00000028339
ENSMUSG00000004098	117	-0.4607485137879849	-0.6753060606785273	1.4533636711000495e-05	0.0004023144834369	ENSMUSG00000004098
ENSMUSG00000062115	87	-0.42362920306623	-0.7917989638392466	1.464424719710422e-05	0.0004023144834369	ENSMUSG00000062115
ENSMUSG00000104293	101	-0.3602729849517344	-0.6842098246217078	1.5927313629426898e-05	0.0004328074355822	ENSMUSG00000104293
ENSMUSG00000037625	102	-0.0467925016419036	-0.0831036213708214	1.7044669254673295e-05	0.0004581900337277	ENSMUSG00000037625
ENSMUSG00000047215	81	0.5759905293583861	0.9637232866375264	1.9548081225950756e-05	0.0005158939172113	ENSMUSG00000047215
ENSMUSG00000104094	110	-0.4183728255098681	-0.7024442890918827	1.9603968854031702e-05	0.0005158939172113	ENSMUSG00000104094
ENSMUSG00000065701	124	-0.3563533021137115	-0.5113713101157357	2.203107609455301e-05	0.0005737259399623	ENSMUSG00000065701
ENSMUSG00000106107	103	-0.3347567461431014	-0.7057448952074641	2.2306054855203428e-05	0.0005748983210103	ENSMUSG00000106107
ENSMUSG00000042784	104	-0.4304837562143808	-0.693578584353638	2.6594310832517287e-05	0.0006754116431852	ENSMUSG00000042784
ENSMUSG00000026837	82	-0.5993719875812535	-0.9921364187666514	2.6746301070135203e-05	0.0006754116431852	ENSMUSG00000026837
ENSMUSG00000027210	81	-0.3807282432913794	-0.5024038001319905	3.0851936281495185e-05	0.0007712984070373	ENSMUSG00000027210
ENSMUSG00000016763	101	-0.0361348152160631	-0.059838718983194	3.559624203963718e-05	0.000881095099991	ENSMUSG00000016763
ENSMUSG00000038690	81	0.5908293485641452	1.0441081695745271	3.6030727993741074e-05	0.0008831060782779	ENSMUSG00000038690
ENSMUSG00000017309	99	-0.1486581027507782	-0.3056652441524548	4.3113940818573226e-05	0.0010413466712704	ENSMUSG00000017309
ENSMUSG00000047379	140	-0.3756316062062979	-0.601620896062109	4.3320021524850816e-05	0.0010413466712704	ENSMUSG00000047379
ENSMUSG00000054555	144	-0.2056795570999384	-0.3684769275856845	4.864950713456828e-05	0.0011583215984421	ENSMUSG00000054555
ENSMUSG00000051669	80	-0.5616313092410562	-0.9287273229124912	5.343649701916586e-05	0.001260294741018	ENSMUSG00000051669
ENSMUSG00000012350	104	0.1060759432613852	0.1890461047908011	5.500142522019136e-05	0.0012850800285091	ENSMUSG00000012350
ENSMUSG00000087687	83	0.3948070317506774	0.7046658003947962	5.908327055104135e-05	0.0013615033443727	ENSMUSG00000087687
ENSMUSG00000107383	173	0.0077240012586121	0.0116219189329458	5.936154581465125e-05	0.0013615033443727	ENSMUSG00000107383
ENSMUSG00000036098	99	-0.1912235409021364	-0.4186537432068574	6.167422011882362e-05	0.001392256398985	ENSMUSG00000036098
ENSMUSG00000018334	90	-0.5329092293977742	-0.8432944938037722	6.181618411493783e-05	0.001392256398985	ENSMUSG00000018334
ENSMUSG00000032350	104	0.3543453114107235	0.5092540458857281	6.351335705789829e-05	0.0014177088628995	ENSMUSG00000032350
ENSMUSG00000032177	100	-0.2912792205810548	-0.5419373443697573	6.982004032241029e-05	0.0015333901449611	ENSMUSG00000032177
ENSMUSG00000079363	145	-0.3162761863321068	-0.3549026434700805	6.992259061022743e-05	0.0015333901449611	ENSMUSG00000079363
ENSMUSG00000077611	81	-0.4823240816593157	-0.7722179677269689	7.327204402773901e-05	0.0015928705223421	ENSMUSG00000077611
ENSMUSG00000067377	81	-0.3876838445663467	-0.6623923783983621	7.433357996999845e-05	0.0016020168096982	ENSMUSG00000067377
ENSMUSG00000073616	81	0.508369469642638	1.0988535286116283	7.650594639629915e-05	0.0016347424443653	ENSMUSG00000073616
ENSMUSG00000000359	92	-0.1744994987733659	-0.3397417670263656	7.851920328927342e-05	0.0016635424425693	ENSMUSG00000000359
ENSMUSG00000019894	136	0.0513549193157818	0.0962294687189323	8.459518360393048e-05	0.0017772097395783	ENSMUSG00000019894
ENSMUSG00000037679	82	-0.4638991925865404	-0.8028385549395897	9.193838114684992e-05	0.0019153829405593	ENSMUSG00000037679
ENSMUSG00000019942	80	-0.4167939743027095	-0.8861302411464276	9.4323497094706e-05	0.0019488325846013	ENSMUSG00000019942
ENSMUSG00000022679	125	0.28921105642803	0.4982557736004907	9.652533296522492e-05	0.0019779781345332	ENSMUSG00000022679
ENSMUSG00000120442	93	-0.4215474111959345	-0.6120243988629787	0.0001031420148076	0.0020963824147897	ENSMUSG00000120442
ENSMUSG00000028364	88	-0.2971013631671666	-0.5128206981764336	0.0001078586487863	0.0021745695319833	ENSMUSG00000028364
ENSMUSG00000034871	94	-0.0053549561649564	-0.0194339786939121	0.0001155444253516	0.0023108885070333	ENSMUSG00000034871
ENSMUSG00000025270	114	-0.0326082117855548	-0.0766263110259498	0.0001273106505399	0.0025260049710306	ENSMUSG00000025270
ENSMUSG00000028780	88	0.0548815286019824	0.1069547838586541	0.0001424279157599	0.0028036991291321	ENSMUSG00000028780
ENSMUSG00000021226	112	-0.1186189573258149	-0.2610074488907475	0.0001475614199553	0.0028820589835021	ENSMUSG00000021226
ENSMUSG00000109206	106	-0.3781351506244382	-0.6069258091380424	0.0001518253884005	0.0029423524883823	ENSMUSG00000109206
ENSMUSG00000085241	93	0.4860583901405314	0.8184409340913327	0.0001533649494117	0.0029493259502261	ENSMUSG00000085241
ENSMUSG00000050074	95	-0.2042574964463708	-0.3745510857305847	0.0001592291986742	0.0030341713954153	ENSMUSG00000050074
ENSMUSG00000029581	113	-0.3330241352319708	-0.5675276621783759	0.0001609873848197	0.0030341713954153	ENSMUSG00000029581
ENSMUSG00000059534	80	0.4253383941948412	0.6083518866447027	0.000161417918236	0.0030341713954153	ENSMUSG00000059534
ENSMUSG00000089706	96	-0.2580265804426737	-0.5121245601343195	0.0001676796850829	0.0031283523336363	ENSMUSG00000089706
ENSMUSG00000003429	83	0.4468768358230582	0.919135234202182	0.0001774679161049	0.0032864428908325	ENSMUSG00000003429
ENSMUSG00000028214	117	0.1656349331140514	0.2838903720392738	0.0001840168469418	0.0033826626276066	ENSMUSG00000028214
ENSMUSG00000006777	93	-0.2883774280548111	-0.4735273883332054	0.0002036145218191	0.0037155934638533	ENSMUSG00000006777
ENSMUSG00000104369	88	-0.3448600947856904	-0.6588247618981329	0.0002172054555062	0.0039348814403314	ENSMUSG00000104369
ENSMUSG00000050608	96	0.4528719380497927	0.832282530786256	0.0002453519404398	0.0044128046841698	ENSMUSG00000050608
ENSMUSG00000021490	93	0.0033407881855961	0.0081932765761162	0.0002492194348124	0.0044503470502229	ENSMUSG00000021490
ENSMUSG00000096956	85	0.4640734732151028	0.7992884721635081	0.0002517011552974	0.0044627864414448	ENSMUSG00000096956
ENSMUSG00000118841	182	0.0286335713230057	0.0673897539489769	0.000254686476509	0.0044839168399482	ENSMUSG00000118841
ENSMUSG00000034457	158	-0.0017260625958459	-0.0003816917386722	0.0002726466089437	0.0047665491074085	ENSMUSG00000034457
ENSMUSG00000071637	206	0.0743741873651738	0.157220744847259	0.000288151780442	0.005002635077119	ENSMUSG00000071637
ENSMUSG00000039109	113	-0.0144644215703004	-0.0243896816526335	0.0003227121827482	0.0055640031508321	ENSMUSG00000039109
ENSMUSG00000021670	101	0.2017493307590487	0.328911060490191	0.0003490643045165	0.0059771285019954	ENSMUSG00000021670
ENSMUSG00000102559	81	-0.2538966059684737	-0.3675339719718864	0.0003749566394044	0.0063768135953138	ENSMUSG00000102559
ENSMUSG00000118866	133	0.1033282786607756	0.1718852767633576	0.0003941510491743	0.0066579569117296	ENSMUSG00000118866
ENSMUSG00000074024	80	-0.5928981300443401	-0.9583405826959912	0.0004150899187637	0.0069645959524112	ENSMUSG00000074024
ENSMUSG00000019232	131	-0.061988544464111	-0.1322736635563625	0.0004770078964789	0.0079501316079829	ENSMUSG00000019232
ENSMUSG00000001506	123	-0.346390587091445	-0.6357000666590982	0.0004947526847733	0.0081912696154535	ENSMUSG00000001506
ENSMUSG00000027829	82	-0.3277387902140613	-0.485168846340026	0.0005241827206038	0.008621426325721	ENSMUSG00000027829
ENSMUSG00000008307	87	-0.1976676687598242	-0.3169679557782519	0.0005446377221749	0.0088581786802373	ENSMUSG00000008307
ENSMUSG00000073433	109	-0.3475773544982071	-0.6245546128314359	0.0005456638067026	0.0088581786802373	ENSMUSG00000073433
ENSMUSG00000049751	84	0.5079677708446978	0.7803260355723987	0.0005722920980062	0.0091984266991394	ENSMUSG00000049751
ENSMUSG00000027840	216	0.118312745168804	0.197149994154913	0.0005739818260263	0.0091984266991394	ENSMUSG00000027840
ENSMUSG00000095545	279	-0.169997212290764	-0.3194597147997749	0.0005910981608038	0.0094123910956023	ENSMUSG00000095545
ENSMUSG00000075705	92	0.2688049882650368	0.5466651149360278	0.0006175936954383	0.0097720521430117	ENSMUSG00000075705
ENSMUSG00000068263	86	-0.5418347010388967	-0.8384460057280423	0.0006228917622665	0.0097938956331226	ENSMUSG00000068263
ENSMUSG00000006386	100	-0.311022068560123	-0.5944414876560443	0.0006380495333292	0.0099695239582694	ENSMUSG00000006386
ENSMUSG00000104235	100	-0.4424290671944608	-0.7017464917463837	0.0006621835062963	0.010282352582241	ENSMUSG00000104235
ENSMUSG00000030717	81	-0.4658708751201621	-0.7419157037158407	0.0006725077103392	0.0103782054064694	ENSMUSG00000030717
ENSMUSG00000085385	85	-0.4316567063331595	-0.6914333871736814	0.0007755485246114	0.0118949160216484	ENSMUSG00000085385
ENSMUSG00000029714	83	-0.3054073870182035	-0.4611152595995671	0.0007954687233653	0.0121260476122764	ENSMUSG00000029714
ENSMUSG00000118936	131	-0.4935312449932107	-0.5483700698395331	0.0008069761592202	0.0122269115033364	ENSMUSG00000118936
ENSMUSG00000113328	90	-0.4870877742767334	-0.8448500002643943	0.0008297774004794	0.0124966475975813	ENSMUSG00000113328
ENSMUSG00000016427	83	0.4827440559864034	0.872725046048049	0.0008637789388152	0.0129308224373545	ENSMUSG00000016427
ENSMUSG00000051397	87	-0.172040507197378	-0.2531954602709086	0.000884264469915	0.0131586974689743	ENSMUSG00000051397
ENSMUSG00000026712	109	-0.0539544485509397	-0.1034913812018662	0.0009199372829281	0.0136085396882864	ENSMUSG00000026712
ENSMUSG00000103697	91	-0.4551083028316493	-0.724209385341021	0.0009291437482625	0.0136638786509203	ENSMUSG00000103697
ENSMUSG00000035692	106	-0.1570230655372143	-0.3550704459358583	0.0009666175769242	0.0140889602254207	ENSMUSG00000035692
ENSMUSG00000080538	82	-0.5630380421876906	-0.848738233619974	0.0009693204635089	0.0140889602254207	ENSMUSG00000080538
ENSMUSG00000038241	80	-0.0838762044906608	-0.132409608984968	0.0010036968219104	0.0145042893339665	ENSMUSG00000038241
ENSMUSG00000029720	87	-0.2235066071152682	-0.3776551985509583	0.0010493388911737	0.0150190399005862	ENSMUSG00000029720
ENSMUSG00000117870	104	-0.4033808432519427	-0.7532295721258127	0.001051332793041	0.0150190399005862	ENSMUSG00000117870
ENSMUSG00000079277	118	-0.2353845339268439	-0.4332364712072817	0.0011107011068552	0.0157770043587399	ENSMUSG00000079277
ENSMUSG00000034855	136	-0.1213729925453664	-0.1990209371156369	0.0012053293967762	0.0170244265081384	ENSMUSG00000034855
ENSMUSG00000098934	178	-0.133685252815484	-0.2556290323745521	0.0012345025275573	0.0173385186454677	ENSMUSG00000098934
ENSMUSG00000022623	96	-0.431068063154818	-0.6608723882839899	0.0014194715078583	0.0198250210594744	ENSMUSG00000022623
ENSMUSG00000108067	83	-0.35164693892002	-0.5967529649897488	0.0014764697881997	0.020506524836107	ENSMUSG00000108067
ENSMUSG00000028222	96	0.1602896171621971	0.3063909604556368	0.0014960892830873	0.020664216617228	ENSMUSG00000028222
ENSMUSG00000099241	242	-0.2068892180919646	-0.3101008269836824	0.0015816145894111	0.0217254751292746	ENSMUSG00000099241
ENSMUSG00000051331	88	-0.4196062166243791	-0.6789639509534289	0.0017115600951188	0.0233819685125527	ENSMUSG00000051331
ENSMUSG00000036751	80	0.4695406943559637	0.8050967179622786	0.0017310671827134	0.0234190344328398	ENSMUSG00000036751
ENSMUSG00000041881	86	0.5159171849489201	0.805584824254834	0.0017395122501474	0.0234190344328398	ENSMUSG00000041881
ENSMUSG00000009418	88	-0.4501742102205737	-0.595485905757326	0.0017423761618032	0.0234190344328398	ENSMUSG00000009418
ENSMUSG00000101599	82	-0.5909813836216922	-0.9700055983682468	0.0018528284718561	0.024668098276587	ENSMUSG00000101599
ENSMUSG00000027339	100	-0.1469431477598847	-0.3472791994331654	0.0018550409903993	0.024668098276587	ENSMUSG00000027339
ENSMUSG00000062785	83	-0.3894011676311499	-0.7059662063507266	0.0018669957482725	0.0246957109559859	ENSMUSG00000062785
ENSMUSG00000030068	95	-0.3948359847068783	-0.6443566289259408	0.0020074954066129	0.026414413244907	ENSMUSG00000030068
ENSMUSG00000090386	85	-0.3537790112197398	-0.5022124422514445	0.0020259228018828	0.0265173141607703	ENSMUSG00000090386
ENSMUSG00000057098	92	-0.1525276683270929	-0.2842033056294861	0.0020465853281325	0.0266482464600587	ENSMUSG00000057098
ENSMUSG00000021917	81	0.5046494066715237	0.8683969237053827	0.002115847178614	0.0273912264013847	ENSMUSG00000021917
ENSMUSG00000029641	101	0.1394050128757951	0.1907433325616599	0.0021255591687474	0.0273912264013847	ENSMUSG00000029641
ENSMUSG00000038717	82	0.6030171450227491	1.0102387794325358	0.0021512875332487	0.0275806094006253	ENSMUSG00000038717
ENSMUSG00000025735	109	-0.1255218982696534	-0.2263024889503235	0.0021670754657436	0.0276412686957102	ENSMUSG00000025735
ENSMUSG00000003623	80	0.2363308995962152	0.3897207601818023	0.0022497237201365	0.028549793402748	ENSMUSG00000003623
ENSMUSG00000079480	90	0.3750856868922694	0.5696162471189956	0.0022666797213738	0.0286196934516899	ENSMUSG00000079480
ENSMUSG00000104586	98	-0.3982640739530327	-0.7623287868281773	0.002335301035096	0.0293379527022116	ENSMUSG00000104586
ENSMUSG00000032068	82	-0.5088098244741556	-0.8321128590028908	0.0023904806810731	0.0298810085134146	ENSMUSG00000032068
ENSMUSG00000029778	92	-0.2121385013684622	-0.3810212891254534	0.0024426378490685	0.0303810677744839	ENSMUSG00000029778
ENSMUSG00000036856	83	-0.3324427902698519	-0.6279847121955551	0.0024701237513367	0.0305708385066423	ENSMUSG00000036856
ENSMUSG00000027078	125	0.0464283347129816	0.1196135266366944	0.0025359083141079	0.0311005765691104	ENSMUSG00000027078
ENSMUSG00000033952	83	-0.2042786121368411	-0.5003478969407175	0.0025378070480394	0.0311005765691104	ENSMUSG00000033952
ENSMUSG00000001870	89	-0.0492282688617715	-0.1175923958041834	0.0025575423938959	0.0311809800498294	ENSMUSG00000001870
ENSMUSG00000102496	88	-0.3803890509996556	-0.6376466119031151	0.0025693127561059	0.0311809800498294	ENSMUSG00000102496
ENSMUSG00000019577	225	0.1640976339578601	0.2512461732385685	0.0026124243117439	0.0315510182577767	ENSMUSG00000019577
ENSMUSG00000071532	307	0.3193358130753021	0.4813781106825118	0.0029671490256339	0.0356628488657932	ENSMUSG00000071532
ENSMUSG00000042312	89	0.4233420580625516	0.8394111278599695	0.0030145750106456	0.0359013329078714	ENSMUSG00000042312
ENSMUSG00000073640	343	-0.147420272976159	-0.2803866988961672	0.0030157119642612	0.0359013329078714	ENSMUSG00000073640
ENSMUSG00000040829	89	-0.2580762788653379	-0.4282505364069442	0.0030649885756384	0.0363150305170428	ENSMUSG00000040829
ENSMUSG00000046743	85	-0.237109702825546	-0.3998261983078171	0.0030814391097553	0.0363377253508883	ENSMUSG00000046743
ENSMUSG00000024011	155	-0.1031551927328094	-0.1606479612863144	0.0031046189612043	0.0364391896854976	ENSMUSG00000024011
ENSMUSG00000120777	446	-0.224986860901117	-0.3744131556608657	0.0032482207883711	0.0379465045370463	ENSMUSG00000120777
ENSMUSG00000050315	92	-0.3949997471645472	-0.6598583907066013	0.003264927725752	0.0379642758808377	ENSMUSG00000050315
