gene	rewiring
ENSMUSG00000022419	0.47897200614745084
ENSMUSG00000053617	0.4725146935766801
ENSMUSG00000018486	0.4577318787315324
ENSMUSG00000041120	0.44897948424382805
ENSMUSG00000035885	0.4435239495600538
ENSMUSG00000120254	0.44209996879086066
ENSMUSG00000043822	0.4415463889902195
ENSMUSG00000108214	0.4337921585003147
ENSMUSG00000075232	0.42920318960563475
ENSMUSG00000019768	0.4274062713715796
ENSMUSG00000040350	0.4253866090954682
ENSMUSG00000018830	0.41898555931548753
ENSMUSG00000062661	0.418862531894275
ENSMUSG00000062933	0.4184798114430289
ENSMUSG00000040473	0.4180224380160307
ENSMUSG00000022661	0.41725407720676166
ENSMUSG00000052562	0.41685239713899114
ENSMUSG00000053852	0.41684310658882107
ENSMUSG00000070348	0.41602563106424206
ENSMUSG00000047907	0.4159820254743728
ENSMUSG00000071669	0.4111201516449121
ENSMUSG00000104293	0.40549910734684347
ENSMUSG00000052407	0.40548640630961585
ENSMUSG00000040904	0.40478129069905144
ENSMUSG00000067736	0.40396457921820084
ENSMUSG00000061474	0.4037946900090378
ENSMUSG00000013415	0.40374751866202396
ENSMUSG00000028327	0.4004820888430842
ENSMUSG00000024087	0.4000717204695067
ENSMUSG00000029478	0.39921476871954265
ENSMUSG00000055805	0.39838282919149737
ENSMUSG00000084803	0.39683329522574307
ENSMUSG00000027204	0.39533010875958496
ENSMUSG00000032080	0.394989255767245
ENSMUSG00000050737	0.3945483831080059
ENSMUSG00000105096	0.3934053630793889
ENSMUSG00000032332	0.39102105186306535
ENSMUSG00000026188	0.3901178968981094
ENSMUSG00000026622	0.38942341608943065
ENSMUSG00000030530	0.38895900912728765
ENSMUSG00000091021	0.38804217663406715
ENSMUSG00000009633	0.3879850348091638
ENSMUSG00000004098	0.38661390472527524
ENSMUSG00000011008	0.3865256863764299
ENSMUSG00000052837	0.3865178406705503
ENSMUSG00000027559	0.38625586040261817
ENSMUSG00000015405	0.38529782910077703
ENSMUSG00000064966	0.3851050516370459
ENSMUSG00000042766	0.38427089249635693
ENSMUSG00000025362	0.3841416631485065
ENSMUSG00000024160	0.38399215659884434
ENSMUSG00000004891	0.38343866076218935
ENSMUSG00000018900	0.38343751228659395
ENSMUSG00000020839	0.3822050330548027
ENSMUSG00000001020	0.3803505909062167
ENSMUSG00000031775	0.3798640034063884
ENSMUSG00000022262	0.3796752370643315
ENSMUSG00000046229	0.379511874593098
ENSMUSG00000067586	0.37903335295061813
ENSMUSG00000002250	0.3776264425524736
ENSMUSG00000118671	0.37680113837891116
ENSMUSG00000023755	0.3767697644586099
ENSMUSG00000022878	0.3765220425325825
ENSMUSG00000094306	0.3762968032060434
ENSMUSG00000117102	0.37581411139302756
ENSMUSG00000105442	0.37557596089504364
ENSMUSG00000020897	0.37502482082378874
ENSMUSG00000019894	0.3718438734298901
ENSMUSG00000032528	0.37088357347535716
ENSMUSG00000028001	0.37013843680566005
ENSMUSG00002076809	0.37012722682798527
ENSMUSG00000010607	0.36899064188996633
ENSMUSG00000021998	0.3681728562026726
ENSMUSG00000106110	0.36774442519992234
ENSMUSG00000031939	0.36771817281377805
ENSMUSG00000061028	0.3670951879660246
ENSMUSG00000078898	0.36688820736162764
ENSMUSG00000062456	0.3660110105922446
ENSMUSG00000121353	0.3655543810672236
ENSMUSG00000001473	0.3644887792440017
ENSMUSG00000117980	0.36398247578049814
ENSMUSG00000069763	0.36304785156135266
ENSMUSG00000041644	0.3628155537803389
ENSMUSG00000022546	0.3624137397066334
ENSMUSG00000069305	0.3623496516531761
ENSMUSG00000074445	0.36231380770075794
ENSMUSG00000020695	0.36198354662663423
ENSMUSG00000047246	0.3618027899590236
ENSMUSG00000079495	0.36140550086256884
ENSMUSG00000026355	0.36123250763827963
ENSMUSG00000024529	0.36110839620779656
ENSMUSG00000040111	0.3609126045475368
ENSMUSG00000005547	0.3602530043100415
ENSMUSG00000030825	0.3595014293640534
