gene	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000059824	0.4554725430857728	0.050222361015499255	27.989283663573815
ENSMUSG00000090101	0.45434672489826494	0.0574632548732966	43.62808728330868
ENSMUSG00000022419	0.4361791165186572	0.06851321980241439	68.00999926481398
ENSMUSG00000109378	0.43434798759266346	0.026377505791785574	23.446961423604552
ENSMUSG00000062456	0.4298769580649635	0.04683276306660878	75.61884685711624
ENSMUSG00000027800	0.4265943487983447	0.028150951602224455	25.202380839912728
ENSMUSG00000095123	0.42540532104125567	0.043668340279269226	39.33446326060647
ENSMUSG00000019768	0.42474369121763056	0.047215096290824994	98.24586505293748
ENSMUSG00002074846	0.4227241714591529	0.04949040880539312	71.37114262781562
ENSMUSG00000030587	0.42123387409698465	0.06331450590152603	67.35050111172151
ENSMUSG00000090124	0.416947080633099	0.027424358271376154	32.941766801433104
ENSMUSG00000002504	0.41605923186473487	0.033380419380056404	50.53721401106317
ENSMUSG00000061474	0.41348493238710676	0.028545150944275035	36.158678073181825
ENSMUSG00000001642	0.41262113346641066	0.04161729563968905	101.2265281435652
ENSMUSG00000120079	0.4097539425309395	0.0435242991939328	140.441767291643
ENSMUSG00000029372	0.4084849772687419	0.0407085431605405	80.44681472873864
ENSMUSG00000027907	0.40840483452684556	0.04921010666033278	58.615697556200764
ENSMUSG00000105643	0.40691227954777637	0.043521134204740665	86.79884791862159
ENSMUSG00000031253	0.40495488337323116	0.04820877768344419	112.78847458849685
ENSMUSG00000010607	0.40428391241739214	0.049346257770019844	104.88093249013379
ENSMUSG00000025892	0.4011616348816974	0.031161480260890134	43.827046443948284
ENSMUSG00000033880	0.3996296362897054	0.0329119802425875	53.14969426064462
ENSMUSG00000047583	0.39863897981290963	0.029340274673707364	53.44239889825306
ENSMUSG00000064966	0.39791831126920385	0.0382025328639648	73.93652683214165
ENSMUSG00000058443	0.3970027848272445	0.02187983573731497	34.34588767232549
ENSMUSG00000047907	0.39694897245975946	0.028899631416430305	84.0231515714568
ENSMUSG00000022661	0.3956471470827395	0.02070620687604708	45.92646295982307
ENSMUSG00000020889	0.3949756421117165	0.04633409452305011	148.62624263567992
ENSMUSG00000056749	0.3944710116718674	0.026119293996772413	50.370725625108875
ENSMUSG00000032098	0.39261417223466155	0.044888174768397425	120.1499479816783
ENSMUSG00000059049	0.3923753459901195	0.04078304255648178	97.98163093151695
ENSMUSG00000031775	0.39222669750483663	0.04691142474938605	168.48575607451212
ENSMUSG00000121504	0.3921992543730682	0.05000892803454706	160.32557500286723
ENSMUSG00000006649	0.39070796160760335	0.03279849609751253	69.99828569329395
ENSMUSG00000062006	0.39033859649871605	0.04258078936463655	96.2218270456345
ENSMUSG00000022504	0.3892160180246495	0.028211555266433198	74.47288097018941
ENSMUSG00000073274	0.3882066093584212	0.02602006759231936	51.95276701004481
ENSMUSG00000102070	0.3877840274838887	0.045014519739267775	189.21630479427503
ENSMUSG00000109628	0.38668019444701757	0.04453341385891948	129.40479125596548
ENSMUSG00000100850	0.38600738515253624	0.034680361952393116	118.50502099067363
ENSMUSG00000028150	0.3856618360606121	0.03859412969185329	115.98965471109913
ENSMUSG00000115190	0.38534717988753575	0.025780188211713857	60.55774104109234
ENSMUSG00000004988	0.38473396157119905	0.03140203629055295	103.64747946766481
