gene	symbol	rewiring_mean	rewiring_std	logFC	FDR	q_BH
ENSMUSG00000055116	Bmal1	0.4839766430422296	0.0592705325862573			0.9882813170221164
ENSMUSG00000020889	Nr1d1	0.4806157969891734	0.0444617832469374			0.9882813170221164
ENSMUSG00000118841	Rn7s2	0.4786942888416575	0.043660787125637			0.999179101846769
ENSMUSG00000026822	Lcn2	0.4784131530772154	0.074715705637636			0.9882813170221164
ENSMUSG00000064354	mt-Co2	0.4767177942858588	0.0533040033794195			0.9882813170221164
ENSMUSG00000023046	Igfbp6	0.4716696154256186	0.0523198677396987			0.9882813170221164
ENSMUSG00000024526	Cidea	0.4679007373023209	0.0492597485075697			0.9882813170221164
ENSMUSG00000031994	Adamts8	0.466923168566442	0.0414916952950339			0.9882813170221164
ENSMUSG00000099519	ENSMUSG00000099519	0.4599854702524382	0.0385347559139152			0.9882813170221164
ENSMUSG00000079494	Nat8f5	0.457955277660577	0.0363219244032647			0.9974688692320454
ENSMUSG00000044471	Lncpint	0.4574610942766928	0.0399170946464508			0.9882813170221164
ENSMUSG00000022010	Tsc22d1	0.4574009431126799	0.0470267199437835			0.9882813170221164
ENSMUSG00000116993	ENSMUSG00000116993	0.4550952410036301	0.0486345010878107			0.9882813170221164
ENSMUSG00000048572	Tmem252	0.4549250252882579	0.0517152645026389			0.9882813170221164
ENSMUSG00000040564	Apoc1	0.4498966524251843	0.0174822377982049			0.9882813170221164
ENSMUSG00000032575	Manf	0.44976451438427	0.074818681063937			0.9882813170221164
ENSMUSG00000031167	Rbm3	0.447514378373787	0.03870343830299			0.9882813170221164
ENSMUSG00000025479	Cyp2e1	0.4428662374108218	0.0520578868940351			0.9882813170221164
ENSMUSG00000074715	Ccl28	0.4420514706167592	0.0306435277727744			0.9882813170221164
ENSMUSG00000002910	Arrdc2	0.441576876774655	0.0420026722528796			0.9882813170221164
ENSMUSG00000026574	Dpt	0.4387509493071841	0.0474101269779245			0.9882813170221164
ENSMUSG00000040808	S100g	0.4369038673948682	0.0496105258893601			0.9882813170221164
ENSMUSG00000016942	Tmprss6	0.4354197543947862	0.0503543816866711			0.9882813170221164
ENSMUSG00000119761	Snord3b2	0.4353563641531727	0.0421249919492381			0.9882813170221164
ENSMUSG00000121785	Ubb-ps	0.4327782635101521	0.040090864314957			0.9882813170221164
ENSMUSG00000005413	Hmox1	0.4318320582541289	0.043008904722635			0.9882813170221164
ENSMUSG00000027699	Ect2	0.4297835501156793	0.0550670294991076			0.9882813170221164
ENSMUSG00000121505	Gm4956	0.429428636079184	0.0317059546923924			0.9882813170221164
ENSMUSG00000059201	Lep	0.4287387460847968	0.050789314762707			0.9882813170221164
ENSMUSG00000067736	Gm10222	0.4280542474964947	0.0434619716231429			0.9882813170221164
ENSMUSG00000022033	Pbk	0.4269091567049207	0.028997695818643			0.9882813170221164
ENSMUSG00002076451	ENSMUSG00002076451	0.4264071964222099	0.043849374627334			0.9983572677653544
ENSMUSG00000038264	Sema7a	0.4233554874488424	0.0404165651967244			0.9963899693873708
ENSMUSG00000023073	Slc10a2	0.4213230773982201	0.0704910549590156			0.9882813170221164
ENSMUSG00000019577	Pdk4	0.4201503857146965	0.0463109940723517			0.9882813170221164
ENSMUSG00000028970	Abcb1b	0.419963620664789	0.0412085779378235			0.9882813170221164
ENSMUSG00000020609	Apob	0.419471092701432	0.03630908669552			0.9882813170221164
ENSMUSG00000048546	Tob2	0.4191803342390061	0.0516408315095465			0.9882813170221164
ENSMUSG00000121034	ENSMUSG00000121034	0.4140743400880857	0.0500448210648897			0.9882813170221164
ENSMUSG00000073418	C4b	0.4116892739715399	0.0616268880351151			0.9882813170221164
ENSMUSG00000121782	Gm9797	0.4110159635801859	0.044278206233867			0.9882813170221164
ENSMUSG00000057137	Tmem140	0.4108544062872067	0.0469981509702827			0.999179101846769
ENSMUSG00000038146	Notch3	0.4104673600785903	0.0433411223667494			0.9882813170221164
ENSMUSG00000038526	Car14	0.4091650362578807	0.0447741584534977			0.9882813170221164
ENSMUSG00000010064	Slc38a3	0.4084679734791722	0.0566961630278912			0.9882813170221164
ENSMUSG00000021384	Susd3	0.4078500204772942	0.0406701401504568			0.989611271059344
ENSMUSG00000090733	Rps27	0.4077870143126565	0.0624554839607527			0.9882813170221164
ENSMUSG00000032946	Rasgrp2	0.4077168730730972	0.0395139488953827			0.9882813170221164
ENSMUSG00000038415	Foxq1	0.4076037637258903	0.0390962828390586			0.9882813170221164
ENSMUSG00000097421	ENSMUSG00000097421	0.4067169887553923	0.0600373287320945			0.9882813170221164
ENSMUSG00000056973	Ces1d	0.4061348026377518	0.0471281789789768			0.9882813170221164
ENSMUSG00000119776	Gm23849	0.4059033153670447	0.0399335754761073			0.9882813170221164
ENSMUSG00000068744	Psrc1	0.4052878121313563	0.0697692730402872			0.9882813170221164
ENSMUSG00000038156	Spon1	0.4052561776331723	0.032690761379776			0.9882813170221164
ENSMUSG00000067149	Jchain	0.4047830349163958	0.0427863311640916			0.9882813170221164
ENSMUSG00000079362	ENSMUSG00000079362	0.4039848390543897	0.06502118869557			0.9882813170221164
ENSMUSG00000097324	ENSMUSG00000097324	0.4036471484444986	0.0559345763188979			0.9882813170221164
ENSMUSG00000026712	Mrc1	0.40343463395024	0.0215371299851965			0.9882813170221164
ENSMUSG00000116358	ENSMUSG00000116358	0.4017836564907726	0.0441355305365815			0.9882813170221164
ENSMUSG00000048997	Atxn7l2	0.4017023330780879	0.0677604773343746			0.9882813170221164
ENSMUSG00000088088	Rmrp	0.3998330151855799	0.0555433084406016			0.999179101846769
ENSMUSG00000074634	Tmem267	0.3993082363378712	0.0450323265572194			0.9882813170221164
ENSMUSG00000070661	Rnf186	0.3980315748348643	0.0574445645051544			0.9882813170221164
ENSMUSG00000032080	Apoa4	0.3976741343030218	0.035096592002936			0.9886804084871248
ENSMUSG00000038224	Serpinf2	0.3969753377436834	0.0398891226155218			0.9882813170221164
ENSMUSG00000024552	Slc14a2	0.396830728747975	0.0485994297018261			0.9882813170221164
ENSMUSG00000079419	Ms4a6c	0.3956027485784865	0.0223537013716914			0.9882813170221164
ENSMUSG00000073988	Ttpa	0.393770216744183	0.0477055185572356			0.9882813170221164
ENSMUSG00000112478	ENSMUSG00000112478	0.392641701600016	0.0512448862181142			0.9889312284521864
ENSMUSG00000091705	H2-Q2	0.3923843673126638	0.0500294499612497			0.999179101846769
ENSMUSG00000103711	Tstd1	0.3918616852561615	0.03704893551973			0.999179101846769
ENSMUSG00000118936	Gm22614	0.3916126833150752	0.0478119055227687			0.9882813170221164
ENSMUSG00000030278	Cidec	0.3912518949841463	0.04792607032689			0.9882813170221164
