gene	symbol	rewiring_mean	rewiring_std	logFC	FDR	q_BH
ENSMUSG00000002289	Angptl4	0.4882143784669472	0.057401516870615			0.9287547354271048
ENSMUSG00000021702	Thbs4	0.4824407921174242	0.0640416356439765			0.8526636048291765
ENSMUSG00000059901	Adamts14	0.4807270438658887	0.0648778778896334			0.9808437423794945
ENSMUSG00000032080	Apoa4	0.4786162647338954	0.0474156723738253			0.9391289363718606
ENSMUSG00000032978	Guca2b	0.4738988203662085	0.0661636783691259			0.8934939110542959
ENSMUSG00000121785	Ubb-ps	0.4719112592226013	0.0592516201160047			0.8969074837338311
ENSMUSG00000028214	Gem	0.4713654479245328	0.0544939415326684			0.9988990628608254
ENSMUSG00000121034	ENSMUSG00000121034	0.4672047055288075	0.0404978896075943			0.9276528909394324
ENSMUSG00000064354	mt-Co2	0.4645115690532132	0.0271100797304683			0.9722566700917692
ENSMUSG00000001930	Vwf	0.4608044262641709	0.0421118325772301			0.9835647853229712
ENSMUSG00000059201	Lep	0.4592580740815586	0.0392646247185602			0.9677902835568436
ENSMUSG00000074715	Ccl28	0.4569169715486397	0.0727035126284584			0.937065539852653
ENSMUSG00000015134	Aldh1a3	0.4539383391219509	0.0333622266870274			0.9816872414186184
ENSMUSG00000069267	H3c2	0.4534732118598373	0.0328118884551263			0.8886404095984934
ENSMUSG00000055116	Bmal1	0.4520800474619951	0.0657918197326147			0.9988990628608254
ENSMUSG00000058620	Adra2b	0.4499928337729637	0.0602652560296171			0.9835647853229712
ENSMUSG00000040808	S100g	0.4498235941900718	0.057890824238645			0.8526636048291765
ENSMUSG00000028970	Abcb1b	0.4472983396374245	0.0496156855326753			0.9677902835568436
ENSMUSG00000048546	Tob2	0.4449309331957191	0.0523636825983585			0.9820359281437128
ENSMUSG00000065226	Gm25791	0.4411835362741903	0.0492262453733112			0.834901625320787
ENSMUSG00002076451	ENSMUSG00002076451	0.4396011399927654	0.03343085060068			0.8805012083801548
ENSMUSG00000058258	Idi1	0.4383657365132046	0.0499594724830987			0.7768247289205373
ENSMUSG00000005413	Hmox1	0.4373032761591771	0.0475797907981734			0.9988990628608254
ENSMUSG00000022033	Pbk	0.4353155197909824	0.0593257264164026			0.9988990628608254
ENSMUSG00000076609	Igkc	0.4289018448543736	0.0580139447268941			0.834901625320787
ENSMUSG00000030087	Klf15	0.4270136975969903	0.0497094391281191			0.9660069174627842
ENSMUSG00000067149	Jchain	0.4268007971027014	0.0215218574327375			0.7768247289205373
ENSMUSG00000116993	ENSMUSG00000116993	0.4254561239302442	0.0454532821061275			0.9044152359182052
ENSMUSG00000097421	ENSMUSG00000097421	0.4248253657028306	0.0576073260690049			0.9835647853229712
ENSMUSG00000060093	H4c1	0.4239888545860045	0.0359041769553198			0.7798356774822448
ENSMUSG00000027360	Hdc	0.4221676047277064	0.0400678723352363			0.8663524015798192
ENSMUSG00000073988	Ttpa	0.4216872223879265	0.0347663208497399			0.8837287257545977
ENSMUSG00000079494	Nat8f5	0.4205252980707576	0.06355335239967			0.8526636048291765
ENSMUSG00000022010	Tsc22d1	0.4203405059650861	0.0652791900667537			0.9660069174627842
ENSMUSG00000080440	Gm25848	0.4200130094678713	0.051805213152334			0.834901625320787
ENSMUSG00000064367	mt-Nd5	0.4193527377297667	0.0497056370597686			0.9991910825757152
ENSMUSG00000038146	Notch3	0.4176019060028758	0.034546498884313			0.8526636048291765
ENSMUSG00000073418	C4b	0.4173438387172943	0.0442801229005385			0.9660069174627842
ENSMUSG00000118841	Rn7s2	0.4170520503779412	0.0663637087433114			0.9784803235875774
ENSMUSG00000048572	Tmem252	0.4168517268633535	0.029394443943694			0.8502994011976048
ENSMUSG00000032946	Rasgrp2	0.4168349623584727	0.0595212644359505			0.8526636048291765
ENSMUSG00000038224	Serpinf2	0.4138391419852137	0.0429692441716079			0.9835647853229712
ENSMUSG00000021670	Hmgcr	0.4111302470435176	0.0404902749396633			0.8526636048291765
ENSMUSG00000043144	Aqp6	0.4108815514872111	0.0420401117606493			0.9991910825757152
ENSMUSG00000005268	Prlr	0.4105221612409591	0.0496402221758995			0.9808437423794945
ENSMUSG00000068744	Psrc1	0.4097892800980163	0.0461269302019391			0.9287547354271048
ENSMUSG00000103711	Tstd1	0.4088791221822013	0.0568015422238628			0.834901625320787
ENSMUSG00000046794	Ppp1r3b	0.4079185655469251	0.0471454455209954			0.8899631928802945
ENSMUSG00000023036	Pcdhgc4	0.4078184140794054	0.033173697812253			0.9991910825757152
ENSMUSG00000026837	Col5a1	0.4074125845583813	0.0510148370509535			0.8934939110542959
ENSMUSG00000020651	Slc26a4	0.4060625208786276	0.0455907188684891			0.9660069174627842
ENSMUSG00000116358	ENSMUSG00000116358	0.4055401318591146	0.046159559951423			0.8526636048291765
ENSMUSG00000118698	Gm25890	0.4054402875037439	0.0355268442742715			0.9677902835568436
ENSMUSG00000010044	Zmynd10	0.4046719998982516	0.0582670951100166			0.9835647853229712
ENSMUSG00000121505	Gm4956	0.404527166270037	0.0404627952086805			0.9105755431286188
ENSMUSG00000058927	ENSMUSG00000058927	0.4040721257151326	0.0501215633899633			0.7798356774822448
ENSMUSG00000070469	Adamtsl3	0.4030817380572221	0.0483951602447153			0.9988990628608254
ENSMUSG00000004951	Hspb1	0.4027095164863979	0.0577179040559105			0.9619784820602696
ENSMUSG00000117294	ENSMUSG00000117294	0.4021779878699704	0.0484803717638491			0.834901625320787
ENSMUSG00000027186	Elf5	0.3990325609192381	0.0305644802311212			1.0
ENSMUSG00000019874	Fabp7	0.3978219023900888	0.0276468322314828			0.9988990628608254
ENSMUSG00000024757	Slc22a19	0.395877308364287	0.0270109007440874			0.9660069174627842
ENSMUSG00000119761	Snord3b2	0.3949229975390688	0.026117175444234			0.9988990628608254
ENSMUSG00000048997	Atxn7l2	0.3945872968307965	0.0474503978291617			0.9820359281437128
ENSMUSG00000031549	Ido2	0.3932580542759328	0.0507166065849572			0.9991910825757152
ENSMUSG00000038156	Spon1	0.3910049887417863	0.0291212210501263			0.9287547354271048
ENSMUSG00000039519	Cyp7b1	0.3906885775521939	0.0424571592521542			0.8526636048291765
ENSMUSG00000001270	Ckb	0.3900860342449286	0.0467219773151992			0.9287547354271048
ENSMUSG00000059810	Rgs3	0.3897166496201877	0.0378443681589717			0.9660069174627842
ENSMUSG00000027699	Ect2	0.38936091794043	0.0301442545587268			0.9988990628608254
ENSMUSG00000058952	Cfi	0.3893496690724854	0.0323523680567324			0.9287547354271048
ENSMUSG00000067736	Gm10222	0.389180129322718	0.0408589820085525			0.9991910825757152
ENSMUSG00000026712	Mrc1	0.3888812981262874	0.0531013303466607			0.9991910825757152
ENSMUSG00000099519	ENSMUSG00000099519	0.3886904446678256	0.0509447560082812			0.8526636048291765
ENSMUSG00000064966	Snord15b	0.3886486104097504	0.0311707450571407			0.7798356774822448
ENSMUSG00000030278	Cidec	0.3882368411996106	0.0243841529140837			0.7768247289205373
ENSMUSG00000119776	Gm23849	0.3876079808820563	0.0456484421882238			0.9991910825757152
ENSMUSG00000057036	Gm7536	0.3862589645599293	0.0534951067329106			0.8139061682460322
ENSMUSG00000002910	Arrdc2	0.3862173213608565	0.0508101328020326			0.9287547354271048
ENSMUSG00000022878	Adipoq	0.3859063198694172	0.0393925456259632			0.5988023952095808
ENSMUSG00000069300	H2bc11	0.3857342688193863	0.0585763838115714			0.7798356774822448
ENSMUSG00000118718	Gm24950	0.3855355368312999	0.0480219662695391			0.9988990628608254
ENSMUSG00000079495	Nat8f6	0.3852642405925455	0.0508020106087164			0.9988990628608254
ENSMUSG00000073640	Rpl27-ps3	0.3845436705416653	0.0307205081517764			0.9660069174627842
ENSMUSG00000021390	Ogn	0.3838081643274162	0.0343100659458001			0.8837287257545977
ENSMUSG00000032068	Plet1	0.3830190944678714	0.0356955581398351			0.9988990628608254
ENSMUSG00000079419	Ms4a6c	0.3827178922030223	0.0302581107897113			0.9660069174627842
ENSMUSG00000118837	Rnu2-10	0.3821104763110374	0.0417453939716337			0.9991910825757152
ENSMUSG00000030739	Myh14	0.3819436542642203	0.0463496084606867			0.9820359281437128
ENSMUSG00000023067	Cdkn1a	0.3805024392146588	0.0416390920859884			0.9820359281437128
ENSMUSG00000024164	C3	0.3799698390080634	0.045519683292908			0.9660069174627842
ENSMUSG00000025479	Cyp2e1	0.3796061675758367	0.033983225497418			0.9835647853229712
