gene	rewiring
ENSMUSG00000031765	0.4845239772106441
ENSMUSG00000040732	0.4776191421578557
ENSMUSG00000038418	0.4739642288999103
ENSMUSG00000028559	0.470247583685522
ENSMUSG00000088835	0.4635841665683055
ENSMUSG00000104735	0.4622296529504826
ENSMUSG00000044708	0.4600465443491024
ENSMUSG00000077611	0.45625893814367946
ENSMUSG00000033209	0.45478574961557994
ENSMUSG00000030769	0.45277911992881825
ENSMUSG00002075453	0.4515577504073267
ENSMUSG00000037725	0.4502526016571501
ENSMUSG00000104339	0.4474031023457006
ENSMUSG00000047215	0.4468947779449499
ENSMUSG00000120442	0.4449045351191335
ENSMUSG00000074794	0.444812136972325
ENSMUSG00000097183	0.4444737827817986
ENSMUSG00000044367	0.4411238482521761
ENSMUSG00000036764	0.44077322182598877
ENSMUSG00000004951	0.43660867971981265
ENSMUSG00000110234	0.4359930237179681
ENSMUSG00000034522	0.4358281330071936
ENSMUSG00000001119	0.43579844940681
ENSMUSG00000026463	0.4344805265309083
ENSMUSG00000037754	0.43227336017361284
ENSMUSG00000067377	0.42942236193861094
ENSMUSG00000041084	0.4283792177915873
ENSMUSG00000102594	0.4276524328979444
ENSMUSG00000022218	0.4275602849164256
ENSMUSG00000094306	0.4265161844665557
ENSMUSG00000011008	0.42336189699362414
ENSMUSG00000029632	0.42226619371362284
ENSMUSG00000106867	0.4219020421668618
ENSMUSG00000040093	0.41950985252437767
ENSMUSG00000001270	0.41857825020045236
ENSMUSG00000095648	0.41740603543354193
ENSMUSG00000030083	0.41554202691650566
ENSMUSG00000018486	0.4146465373544176
ENSMUSG00000117789	0.41439482228399005
ENSMUSG00000032218	0.4143149055992017
ENSMUSG00000048424	0.4137266352378782
ENSMUSG00000043705	0.41241983979961727
ENSMUSG00000006235	0.41173432594947734
ENSMUSG00000055653	0.41163489813718945
ENSMUSG00000028327	0.41146441191199756
ENSMUSG00000025290	0.4096898919127413
ENSMUSG00000020377	0.4096670400483592
ENSMUSG00000017718	0.40963450411491487
ENSMUSG00000028367	0.40956694724345677
ENSMUSG00000023031	0.40732066127776767
ENSMUSG00000020904	0.40689859802085226
ENSMUSG00000028681	0.4057126130839528
ENSMUSG00000027559	0.4054911421907704
ENSMUSG00000024869	0.40475354421061704
ENSMUSG00000048756	0.4045968155645002
ENSMUSG00000061353	0.40287486330042377
ENSMUSG00000026473	0.4024205943511897
ENSMUSG00000000317	0.4021226746034495
ENSMUSG00000119670	0.4020473496047121
ENSMUSG00000065105	0.40199065185363425
ENSMUSG00002076451	0.4010487183419269
ENSMUSG00000024064	0.4008028141241856
ENSMUSG00000102349	0.40057980895641676
ENSMUSG00000047501	0.399738755462136
ENSMUSG00000112289	0.39880298833046657
ENSMUSG00000026602	0.39831114844920157
ENSMUSG00000121871	0.39815374218010324
ENSMUSG00000082035	0.3980418341852996
ENSMUSG00000103146	0.39787626292068023
ENSMUSG00000048782	0.3977734578338995
ENSMUSG00000079277	0.396972387898591
ENSMUSG00000104586	0.3961520539331208
ENSMUSG00000034159	0.39595129247916416
ENSMUSG00000006200	0.39551766960555224
ENSMUSG00000044986	0.3953676075883146
ENSMUSG00000089712	0.3953660435410685
ENSMUSG00000028262	0.3937319594561587
ENSMUSG00000021214	0.39291761495426036
ENSMUSG00000032946	0.3915186594378186
ENSMUSG00000074183	0.3915142968858034
ENSMUSG00000119577	0.3906301309901524
ENSMUSG00000030218	0.390346783993646
ENSMUSG00000096852	0.390186114351059
ENSMUSG00000033960	0.38931482931061656
ENSMUSG00000019232	0.38923157100273986
ENSMUSG00000109429	0.3885800068682316
ENSMUSG00000061780	0.3885308570335536
ENSMUSG00000050359	0.3885143558350762
ENSMUSG00000086924	0.3884761329921925
ENSMUSG00000028989	0.3880531864961332
ENSMUSG00000090486	0.3874230525801915
ENSMUSG00000030249	0.3871516366435285
ENSMUSG00000106069	0.38673329831927694
ENSMUSG00000024781	0.3858856351262421
ENSMUSG00000039457	0.38558941966538196
ENSMUSG00000001473	0.38502335749075367
ENSMUSG00000042942	0.38499660461741536
ENSMUSG00000028435	0.38483302797712504
ENSMUSG00000016942	0.3843837280628517
ENSMUSG00000002565	0.38411851386443807
ENSMUSG00000059810	0.38368701514056647
ENSMUSG00000000628	0.3836434394390057
ENSMUSG00000051397	0.38359043484295097
ENSMUSG00000030222	0.3831123158547284
ENSMUSG00000060802	0.3830642182466344
ENSMUSG00000030609	0.3829209169077552
ENSMUSG00000045932	0.38245452105631317
ENSMUSG00000050777	0.38199935402569496
ENSMUSG00000002250	0.3819328186160802
ENSMUSG00000097296	0.3819299740847142
ENSMUSG00000102476	0.3811456998314081
ENSMUSG00000021913	0.3807653007862155
ENSMUSG00000015568	0.3806789892642729
ENSMUSG00000035385	0.38052551551373537
ENSMUSG00000092837	0.380278322251014
ENSMUSG00000004263	0.37962285354846004
ENSMUSG00000112478	0.37903639629058594
ENSMUSG00000006154	0.37882461261081024
ENSMUSG00000026348	0.37877037155510906
ENSMUSG00000022579	0.37831301515973037
ENSMUSG00000022132	0.3771920361423222
ENSMUSG00000086841	0.3767571933579692
ENSMUSG00000026678	0.37652048399800353
ENSMUSG00000028715	0.3763517483136354
ENSMUSG00000064339	0.37563153290923
ENSMUSG00000038526	0.3755741215122991
ENSMUSG00000021464	0.3753416957594178
ENSMUSG00000039903	0.37521377545946477
ENSMUSG00000028763	0.37450101051538964
ENSMUSG00000040562	0.3732507105274452
ENSMUSG00000022583	0.3732345168598772
ENSMUSG00000019874	0.37312204549703454
ENSMUSG00000039001	0.372944878595746
ENSMUSG00000091498	0.37283597707174077
ENSMUSG00000054555	0.37279616867901655
ENSMUSG00000000682	0.37261849058905117
ENSMUSG00000086370	0.3721884782753845
ENSMUSG00000059901	0.3714661481938857
ENSMUSG00000028927	0.37137708384136126
ENSMUSG00000105442	0.3705827727256479
ENSMUSG00000060938	0.3699516611073539
ENSMUSG00000052727	0.3698798770947439
