gene	rewiring_mean	rewiring_std	rank_std	high_rewiring	logFC	FDR	low_DE	q_BH	supported
ENSMUSG00000056724	0.4542222478108225	0.0498368616277192	52.99471671780122	True			True	0.0545466290548887	True
ENSMUSG00000021620	0.4523739079364323	0.0499932511503034	15.725457068079136	True			True	0.0005079456226551	True
ENSMUSG00000058351	0.4267823003203664	0.059881655458192	49.78845247645281	True			True	1.0	False
ENSMUSG00000119996	0.4240490970374678	0.0332230503580612	28.605069480775605	True			True	1.0	False
ENSMUSG00000032978	0.4173038555595283	0.0446131418806238	75.0269284990396	True			True	0.0064173902185152	True
ENSMUSG00000029714	0.4146991353433458	0.0316551905460086	32.66802718255267	True			True	0.6727899789319318	False
ENSMUSG00000106320	0.4138918079419495	0.054807254279649	96.4680776215635	True			True	1.0	False
ENSMUSG00000114279	0.4077695722142022	0.0566890191522497	69.9839981710105	True			True	0.0026678541210562	True
ENSMUSG00000105703	0.4043246246175881	0.0452743878522288	117.60956593746955	True			True	0.0002863357183982	True
ENSMUSG00000033938	0.4018038536607861	0.0484977165426033	102.1725990664816	True			True	1.0	False
ENSMUSG00000024552	0.3991457869770079	0.0462562747134404	51.19023344349975	True			True	0.0206622727357929	True
ENSMUSG00000034472	0.39756995354942	0.0791244639997	207.7978825686152	True			True	0.4055539125691882	False
ENSMUSG00000016763	0.396848529283265	0.0533900459049111	67.77971673000707	True			True	0.0012882680682648	True
ENSMUSG00000018796	0.3940761491014473	0.0335997678431176	52.12830325264769	True			True	1.0	False
ENSMUSG00000061947	0.3923914495834777	0.0311948604879975	35.46885958132852	True			True	1.0	False
ENSMUSG00000033618	0.3916639922285069	0.0424867436408088	71.84817325443981	True			True	0.8517276367575137	False
ENSMUSG00000043681	0.3909775036886331	0.0396479732518549	47.45355624186664	True			True	1.0	False
ENSMUSG00000086549	0.3908351606386527	0.0397427817957389	104.29170628578284	True			True	1.0	False
ENSMUSG00000026676	0.3890936976300597	0.0569268110550142	88.58803530951569	True			True	1.0	False
ENSMUSG00002076161	0.3889858689929264	0.039995354849789	63.510943938820496	True			True	1.0	False
ENSMUSG00000088990	0.3884054165057628	0.0540251140643877	115.8628499563169	True			True	6.853783600467655e-06	True
