gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000078896	324.6405863314867	65.76563892364501	924.3494262695312
ENSMUSG00000120777	229.20411913841963	100.95975341796876	476.1897956848144
ENSMUSG00000076617	213.0948479026556	74.44507999420166	568.2235290527342
ENSMUSG00000078875	211.98153922520578	69.21490173339843	540.5628067016601
ENSMUSG00000006574	210.30426432937384	118.50471439361573	454.1169044494629
ENSMUSG00000035186	201.75476392358541	83.99193668365479	557.1498260498046
ENSMUSG00000069307	196.88752223178744	89.23989868164062	528.6974655151367
ENSMUSG00000099927	194.45665255375206	85.1888292312622	522.1985198974606
ENSMUSG00000027487	193.51212207973003	121.51418399810791	441.71576309204085
ENSMUSG00000057836	189.79427122697234	109.52014675140381	445.37623367309567
ENSMUSG00000073640	178.6174375526607	54.367155361175534	437.7277206420898
ENSMUSG00000094306	176.91404648963362	150.72094230651857	411.6294868469238
ENSMUSG00000098306	176.0572341568768	116.66557579040527	368.90030364990207
ENSMUSG00000118734	171.40259757637978	124.61543083190918	422.693487548828
ENSMUSG00000112324	168.37937808595598	84.39401493072509	405.48143157958975
ENSMUSG00000095616	164.99747051857412	82.63924255371094	456.2947692871094
ENSMUSG00000074634	162.11112047359347	95.14232654571533	360.9688217163086
ENSMUSG00000037548	146.05695498734713	46.38698959350586	451.1705017089844
ENSMUSG00000101678	145.90196191892028	68.48684215545654	306.1523956298828
ENSMUSG00000095079	143.97196305170655	82.54760971069337	262.6071220397949
ENSMUSG00000098950	143.65289535745978	87.33596267700196	303.0989089965818
ENSMUSG00000099241	142.7333271726966	84.6268352508545	363.6840118408203
ENSMUSG00000078898	142.3102998882532	85.53631401062012	320.8006156921386
ENSMUSG00000071532	139.91071226075292	71.10543632507324	363.0184112548827
ENSMUSG00000096768	138.500006031245	122.1845474243164	259.74513854980466
ENSMUSG00000110386	137.9977047527209	92.87744617462158	294.36199111938475
ENSMUSG00000102644	137.23809222318232	48.335899353027344	323.6717506408688
ENSMUSG00000044645	136.6502152075991	94.51616477966309	310.1806465148924
ENSMUSG00000107068	136.64159674942493	83.92544765472412	305.016128540039
ENSMUSG00000037563	133.88942255824804	59.11984548568726	265.12245254516597
ENSMUSG00000079363	132.32003688067198	22.552459287643433	393.5838264465331
ENSMUSG00000119286	130.9185101557523	108.33253612518311	290.4170776367185
