gene	symbol	rewiring_mean	rewiring_std	logFC	FDR	q_BH
ENSMUSG00000022894	ENSMUSG00000022894	0.4701923359713603	0.0446830463493832			
ENSMUSG00000024620	Pdgfrb	0.4509823788601097	0.0385104022819753			
ENSMUSG00000114279	H2bc14	0.4449562381412627	0.0404410119923026			
ENSMUSG00000023067	Cdkn1a	0.4444379657873774	0.0457863984150128			
ENSMUSG00000048997	Atxn7l2	0.439611398426459	0.0469730895188324			
ENSMUSG00000036856	Wnt4	0.4376300735639617	0.0611949641709869			
ENSMUSG00000079494	Nat8f5	0.4372517267859777	0.034238039509406			
ENSMUSG00000032786	Alas1	0.434720453438251	0.0385695363282909			
ENSMUSG00000039062	ENSMUSG00000039062	0.4342142022253324	0.0625737439187465			
ENSMUSG00000040952	ENSMUSG00000040952	0.4333006053110811	0.0477745392438061			
ENSMUSG00000039982	ENSMUSG00000039982	0.433170189746925	0.0283352894396733			
ENSMUSG00000030218	Mgp	0.4317175380631955	0.0354087796124654			
ENSMUSG00000031503	ENSMUSG00000031503	0.4258483656293486	0.0246039590663763			
ENSMUSG00000115888	ENSMUSG00000115888	0.4225041726767248	0.0445317397910738			
ENSMUSG00000032060	Cryab	0.4141501021393456	0.0565477527594424			
ENSMUSG00000062825	ENSMUSG00000062825	0.4135455416259198	0.0355541182760976			
ENSMUSG00002074955	Snord3b4	0.4087393886861005	0.0473175379620328			
ENSMUSG00000033020	ENSMUSG00000033020	0.40728713908501	0.0509255179523331			
ENSMUSG00000000402	ENSMUSG00000000402	0.4071352292151976	0.033793696336315			
ENSMUSG00000090165	Ugt1a10	0.4067514052301558	0.0594626190379722			
ENSMUSG00000101599	ENSMUSG00000101599	0.4048217281713112	0.0469101822955013			
ENSMUSG00000006542	Prkag3	0.4033865974581629	0.0418202757816697			
ENSMUSG00000093445	Lrch4	0.4030045258534908	0.0521160518836471			
ENSMUSG00000047822	Angptl8	0.402682642611825	0.0393076817936716			
ENSMUSG00000118790	Gm25939	0.4009431667972373	0.024022907141434			
ENSMUSG00000109314	ENSMUSG00000109314	0.3983632746446839	0.0469321688892093			
ENSMUSG00000006235	Epor	0.3947832080956631	0.0331875519750402			
ENSMUSG00000007872	Id3	0.3926190029581312	0.0483554416345684			
ENSMUSG00000090264	Eif4ebp3	0.3906581746946097	0.039240825013114			
ENSMUSG00000033855	Ston1	0.3895035387715158	0.0446548601985901			
ENSMUSG00000095675	Ccl21b	0.3879039052484739	0.0410299511439413			
ENSMUSG00002074875	ENSMUSG00002074875	0.3877814346699917	0.0304536214476118			
ENSMUSG00000047586	Nccrp1	0.3873472498831426	0.0212534396967331			
ENSMUSG00000033209	Ttc28	0.3871611455612618	0.0437074609504011			
ENSMUSG00000010044	Zmynd10	0.3865530958036158	0.0487301135838405			
ENSMUSG00000000120	ENSMUSG00000000120	0.3864534361604503	0.0505941374974448			
ENSMUSG00000023046	Igfbp6	0.3853329251468967	0.0351395781856838			
ENSMUSG00000054385	Ceacam2	0.3817448060274204	0.0461346464733801			
ENSMUSG00000010406	ENSMUSG00000010406	0.3808203827686296	0.0400082801990608			
ENSMUSG00000044349	Snhg11	0.3805828472452882	0.0461690696435949			
ENSMUSG00000075232	ENSMUSG00000075232	0.3799279206296718	0.0391782110304718			
ENSMUSG00000034159	ENSMUSG00000034159	0.3798707008312886	0.0228369911696587			
ENSMUSG00000075031	H2bc3	0.3793208502157074	0.0460703767925966			
ENSMUSG00000025723	ENSMUSG00000025723	0.3787159863721095	0.0387893059345041			
ENSMUSG00000018171	ENSMUSG00000018171	0.3774838975862787	0.0484934322379843			
ENSMUSG00000109814	ENSMUSG00000109814	0.3768682963807744	0.0297763393042951			
ENSMUSG00000033852	ENSMUSG00000033852	0.3768539021786112	0.0231844183804079			
ENSMUSG00000031328	ENSMUSG00000031328	0.3767969941279565	0.0419291302647615			
ENSMUSG00000053303	Slc22a26	0.3763899230328641	0.0308160084068084			
ENSMUSG00000078650	G6pc1	0.3758982492996625	0.0459342871912771			
ENSMUSG00000028262	Clca3a2	0.3756410602011982	0.0466621204565819			
ENSMUSG00000073640	Rpl27-ps3	0.3755138886496056	0.0397670215568497			
ENSMUSG00000024610	ENSMUSG00000024610	0.3746384243309308	0.0294463245534603			
ENSMUSG00000044313	ENSMUSG00000044313	0.3729449752789255	0.0370063865217604			
ENSMUSG00000024140	ENSMUSG00000024140	0.3726830188695779	0.0437305353877221			
ENSMUSG00000103593	ENSMUSG00000103593	0.3723246671592622	0.0385005883872411			
ENSMUSG00000023043	Krt18	0.3722978433857171	0.0453300509418136			
ENSMUSG00000021464	ENSMUSG00000021464	0.3720962914840903	0.0293452515599977			
ENSMUSG00000022949	ENSMUSG00000022949	0.3716698223487776	0.0336879265436527			
ENSMUSG00000042312	ENSMUSG00000042312	0.3708129762626802	0.0339712987956592			
ENSMUSG00000009013	Dynll1	0.3705986903948496	0.0485783112961687			
ENSMUSG00000039058	Ak5	0.3692248915624552	0.0262730767705106			
ENSMUSG00000041605	ENSMUSG00000041605	0.3692000567911528	0.0273152922374105			
ENSMUSG00000033880	ENSMUSG00000033880	0.3691228839495843	0.0361351163314732			
ENSMUSG00000030717	Nupr1	0.3689402686786777	0.0349809531842081			
ENSMUSG00000016942	Tmprss6	0.3681707372796644	0.041233758915743			
ENSMUSG00000020241	Col6a2	0.3680968318453789	0.0435186276022231			
ENSMUSG00000059901	Adamts14	0.3665694628790484	0.0450690319724942			
ENSMUSG00000049303	Syt12	0.3658527141434095	0.0497605225523284			
ENSMUSG00000005553	ENSMUSG00000005553	0.3651893358245713	0.0373719556340884			
ENSMUSG00000049511	Htr1b	0.3651577518150499	0.0420524179230057			
ENSMUSG00000040260	Daam2	0.3647558232054536	0.0520450096183169			
ENSMUSG00000027698	ENSMUSG00000027698	0.3647307714938989	0.0384321920222568			
ENSMUSG00000032122	ENSMUSG00000032122	0.3643536223609708	0.0495666655636158			
ENSMUSG00000083405	ENSMUSG00000083405	0.3641494411977598	0.0365070779637683			
ENSMUSG00000102411	ENSMUSG00000102411	0.3639969493707955	0.0557263090620501			
ENSMUSG00000013584	ENSMUSG00000013584	0.3624982843424678	0.0326303157682912			
ENSMUSG00000022836	ENSMUSG00000022836	0.3619555619152675	0.0328425099352833			
ENSMUSG00000028834	ENSMUSG00000028834	0.3611294682498168	0.038314045255738			
ENSMUSG00000032515	Csrnp1	0.3610359061845681	0.0377152007192077			
ENSMUSG00000069008	ENSMUSG00000069008	0.360151976438391	0.0583069236976662			
ENSMUSG00000112148	ENSMUSG00000112148	0.3599419497463232	0.0367814260454509			
ENSMUSG00000046516	ENSMUSG00000046516	0.3597859326738549	0.0273976855894198			
ENSMUSG00000064254	ENSMUSG00000064254	0.3594667396135576	0.0376940602915802			
ENSMUSG00000052837	Junb	0.3586930328743372	0.0468524259147245			
ENSMUSG00000026725	Tnn	0.3586014374023117	0.0349131773746231			
ENSMUSG00000040562	Gstm2	0.3577551597045419	0.0412408875394936			
ENSMUSG00000022840	ENSMUSG00000022840	0.3552947076991324	0.0416882579710665			
ENSMUSG00000075706	ENSMUSG00000075706	0.3541487133870486	0.0305937848802261			
ENSMUSG00000020798	ENSMUSG00000020798	0.3534237128998769	0.0230276812093582			
ENSMUSG00000121171	ENSMUSG00000121171	0.3533522369155363	0.0328958894820503			
ENSMUSG00000109498	ENSMUSG00000109498	0.3526748132912353	0.0416232275820253			
