gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000078896	303.08349125646055	71.61732482910156	906.888932800293
ENSMUSG00000076617	292.59379858896136	104.72322635650634	687.5523208618164
ENSMUSG00000096768	218.72578698210418	200.5266876220703	379.62069931030254
ENSMUSG00000035186	214.00257909297943	58.39975385665893	564.4814254760742
ENSMUSG00000120284	212.1981355007738	70.68659191131592	574.7679061889648
ENSMUSG00000082810	187.46967070549726	107.60825843811035	415.2930091857907
ENSMUSG00000057836	182.29927370510995	93.06770572662353	426.3547370910643
ENSMUSG00000104867	182.19464895687997	144.72105293273927	391.71270751953125
ENSMUSG00000089806	181.9920011498034	117.23140621185303	328.05608901977536
ENSMUSG00000110386	181.76588800549507	93.26491966247559	413.87211532592767
ENSMUSG00000028177	178.43381050229073	64.33970861434936	413.0217262268066
ENSMUSG00000101678	170.12558177486062	76.64033470153808	375.59268722534154
ENSMUSG00000091105	163.66953841224313	130.1268310546875	345.6274444580077
ENSMUSG00000027487	162.35837312880903	87.86618785858154	412.2166999816894
ENSMUSG00000080990	161.37923130951822	90.73525180816651	429.2524047851562
ENSMUSG00000104091	160.66759617812932	100.89632148742676	323.6475830078124
ENSMUSG00000087449	160.00836477428675	115.10910072326661	334.2576492309568
ENSMUSG00000006574	159.45518196560442	116.82093811035156	327.59989700317374
ENSMUSG00000099241	159.12792459875345	103.41280555725098	315.0655448913574
ENSMUSG00000078875	158.8933807015419	84.54737586975098	360.86383895874025
ENSMUSG00000071532	155.28013698384166	68.56238842010498	496.5362251281738
ENSMUSG00000084017	155.13511101529002	97.4484167098999	307.34916839599606
ENSMUSG00000037548	154.01279721781611	66.63988208770752	440.7924041748047
ENSMUSG00000081604	153.64482317119837	73.45271224975586	333.6265426635742
ENSMUSG00000074634	152.86469273781404	91.79522933959962	342.141770172119
ENSMUSG00000096107	151.67610501497984	114.33485488891601	322.4670486450193
ENSMUSG00000056257	151.44906075671315	129.94052810668944	293.60284423828125
ENSMUSG00000076609	151.3819547407329	73.60673313140869	329.6883804321288
ENSMUSG00000094306	150.9379878155887	105.66287422180176	330.27390365600587
ENSMUSG00000099927	150.48726800084114	81.49329090118408	367.14705734252925
ENSMUSG00000085419	150.05593729764223	96.9350357055664	356.04314041137684
ENSMUSG00000073640	149.7735784240067	75.17118625640869	374.0481262207031
ENSMUSG00000097137	147.62012280337512	82.20291900634766	290.4929092407226
ENSMUSG00000113441	147.3070329502225	87.69141387939453	309.761277770996
