gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000094932	267.21160575933754	114.95706348419189	634.6479995727539
ENSMUSG00000082810	259.0605767518282	118.47502002716064	527.5078445434564
ENSMUSG00000074527	256.84989209473133	181.512593460083	513.1954269409177
ENSMUSG00000110386	220.72771882079542	152.61984329223634	509.17246704101564
ENSMUSG00000057836	213.38262715935707	118.76869201660156	439.8629928588866
ENSMUSG00000121393	206.52651730924845	146.26315994262694	584.6416397094724
ENSMUSG00000080971	203.77731523662806	103.38379917144775	420.80999832153316
ENSMUSG00000118936	202.00310124084353	134.61594352722167	430.1681900024414
ENSMUSG00002076304	200.80418521538377	122.86674499511719	383.6294288635254
ENSMUSG00002076852	189.80761217698455	130.54373092651366	328.9834785461424
ENSMUSG00000085946	185.95326602086425	136.0707820892334	398.17810974121085
ENSMUSG00000095616	185.2166888685897	90.57070579528809	523.3455200195312
ENSMUSG00000027487	183.74331204313785	144.69705352783203	310.7934814453124
ENSMUSG00000073125	181.37690195441246	126.11865234375	379.6302467346191
ENSMUSG00000120777	181.22972274199128	161.82928199768065	387.2693603515625
ENSMUSG00000096107	180.7676488570869	101.74163074493408	418.81213607788067
ENSMUSG00000094306	173.50441524758935	127.72679901123047	484.2363822937011
ENSMUSG00000025479	167.80201068520546	111.92139492034912	321.45977783203125
ENSMUSG00000078894	166.96574876690283	128.11116104125978	340.72190551757814
ENSMUSG00000092746	166.44126930087805	103.2457992553711	320.3559799194335
ENSMUSG00000080990	166.34283052757382	98.08014144897462	357.6384819030761
ENSMUSG00000044645	165.49498488381505	66.23064975738525	403.25483169555656
ENSMUSG00000058927	165.38183164596558	93.3083574295044	330.9695129394531
ENSMUSG00000028177	159.84490522369742	142.20169830322266	429.5096321105955
ENSMUSG00000104392	156.55181239545345	128.22305030822753	312.7575302124023
ENSMUSG00000003680	153.04434267058969	106.90298004150391	295.55180511474606
ENSMUSG00000098306	152.93510556966066	94.8183422088623	418.1620971679686
ENSMUSG00000074634	152.42458465136588	107.17026386260986	300.92377319335935
ENSMUSG00000087449	151.58868394605815	110.14948978424073	389.34664916992165
ENSMUSG00000097140	150.95855030417442	133.70512809753419	382.341263580322
ENSMUSG00000095545	150.1117942854762	80.26589813232422	315.9668754577636
ENSMUSG00000078898	149.29293238930404	87.43381042480469	389.4043571472168
ENSMUSG00000031425	148.72562795691192	109.77055263519287	358.8285217285156
ENSMUSG00000081059	148.3116792216897	99.63829803466797	306.354148864746
ENSMUSG00000081745	147.7584276907146	120.6218599319458	322.0746269226074
ENSMUSG00000102945	147.04420063644648	120.19687004089356	284.10425491332995
ENSMUSG00000056257	146.81839036569	118.40471668243408	339.793968963623
ENSMUSG00000102992	146.61428316682577	135.87937049865724	335.0071929931639
ENSMUSG00000096852	146.41048867069185	105.82645034790039	297.53990325927725
ENSMUSG00000105412	145.88582069799304	98.19495906829835	249.56702308654778
ENSMUSG00000089806	145.8010770897381	90.66865692138671	362.9325965881347
ENSMUSG00000073294	144.98847068846226	101.06507797241211	369.8224021911621
ENSMUSG00000099927	138.04892659932375	88.78485984802246	285.83924636840817
ENSMUSG00000120930	137.8493516035378	69.46290225982666	294.79991760253904
ENSMUSG00000105226	137.37236246280372	63.50056505203247	331.42030105590817
ENSMUSG00000006154	135.76589529961348	91.02167835235596	272.13266143798813
ENSMUSG00000084017	134.20072820782661	101.67575130462646	277.89591217041016
ENSMUSG00000035202	133.31269138865173	97.87581062316895	299.7343681335449
ENSMUSG00000118124	132.95616010949016	108.4214204788208	274.7192695617676
ENSMUSG00000113441	132.7999772168696	108.9108772277832	247.55283927917478
ENSMUSG00000092595	130.42389215901494	121.37890357971192	348.74357681274404
ENSMUSG00000083836	130.0353679805994	96.61040859222412	286.60882720947257
ENSMUSG00000054555	129.40073842555285	66.22567939758301	275.9478187561035
ENSMUSG00000107743	129.2781750112772	96.11451148986816	291.29641036987294
ENSMUSG00000074521	129.2632336243987	93.96855926513672	254.92061195373523
ENSMUSG00000071532	129.06738944724202	89.35648193359376	282.6722015380859
ENSMUSG00000084391	128.45074370503426	73.26869525909424	278.69872970581054
ENSMUSG00000104091	122.1202873243019	95.5141263961792	261.79656219482416
ENSMUSG00000059481	122.09567213989794	94.63122386932373	231.68387603759754
ENSMUSG00000034919	121.42426700145006	55.64745225906372	283.35644149780273
ENSMUSG00000009772	121.39377994835377	69.7596206665039	282.21014404296875
ENSMUSG00000096768	120.91893342602998	126.66712188720703	285.7403320312498
ENSMUSG00000031380	118.65817703306675	85.24926261901855	257.603797149658
ENSMUSG00000078880	118.37639143317938	85.10214710235596	199.52401962280274
ENSMUSG00000031493	118.27767089381814	95.6192626953125	263.633056640625
ENSMUSG00000059810	118.05166232585907	45.858786010742186	276.90858154296865
ENSMUSG00000116358	117.44650414958596	87.39544200897217	270.79697418212857
ENSMUSG00000078875	117.17631355673075	86.07145042419434	270.41601409912084
ENSMUSG00000108297	116.7629993185401	86.70388469696044	357.2387405395507
ENSMUSG00000107937	116.68226654827595	66.96774883270264	274.07989273071286
ENSMUSG00000076617	116.46306568942964	83.3385456085205	271.82128753662107
ENSMUSG00000099954	116.11083278432488	81.55654449462891	217.3474628448486
ENSMUSG00000102644	114.29097001254559	84.80175342559815	245.68130149841303
ENSMUSG00000049728	113.30020079016685	80.03850078582764	245.37346572875975
ENSMUSG00000081604	113.2371567375958	56.23413209915161	275.00060806274416
ENSMUSG00000099241	113.1571231414564	71.63999843597412	243.49122619628906
ENSMUSG00000020053	112.9945326000452	71.10118103027344	203.92910804748533
ENSMUSG00000071984	112.35054619982839	79.36504154205322	238.47008628845205
ENSMUSG00000107383	110.71343310549855	54.69959135055542	227.404870223999
ENSMUSG00000006200	110.13140518218279	51.49914493560791	245.42588844299317
