gene	symbol	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000032010	ENSMUSG00000032010	0.4417986693319556	0.0412770742875184	35.85024407169357
ENSMUSG00000044468	ENSMUSG00000044468	0.4413995507706415	0.0441736884289344	32.45011556219792
ENSMUSG00000071984	ENSMUSG00000071984	0.44047269804992	0.0527494678657414	59.62549790148506
ENSMUSG00000065701	ENSMUSG00000065701	0.4308842603312669	0.0549469274784363	85.7785520978292
ENSMUSG00000057137	ENSMUSG00000057137	0.4305441879023622	0.058447613565362	83.66863211502863
ENSMUSG00000000253	ENSMUSG00000000253	0.4256791301821861	0.0364015525139923	38.04786459185325
ENSMUSG00000007655	ENSMUSG00000007655	0.4233229747089876	0.0388107630312376	42.01963826593466
ENSMUSG00000100005	ENSMUSG00000100005	0.4232239104733664	0.0474446490470402	32.49553815526064
ENSMUSG00000033855	ENSMUSG00000033855	0.4211810089831589	0.0433866700331955	44.26070491982702
ENSMUSG00000114104	ENSMUSG00000114104	0.4197653806192193	0.0517440231407239	60.43682652158367
ENSMUSG00000029561	ENSMUSG00000029561	0.4186605601474563	0.0544490964333861	63.89992175269074
ENSMUSG00000065686	ENSMUSG00000065686	0.4145668522210249	0.0461550184877281	64.84913260792314
ENSMUSG00000017778	ENSMUSG00000017778	0.414114164671825	0.0354612633737606	33.172428310269964
ENSMUSG00000084786	ENSMUSG00000084786	0.4130040146690112	0.0629042281273771	77.40859125445961
ENSMUSG00000039062	ENSMUSG00000039062	0.4106838534174242	0.0413780240054995	79.81202916854075
ENSMUSG00000026822	ENSMUSG00000026822	0.4095337442315004	0.065831569352685	108.75918352028944
ENSMUSG00000112858	ENSMUSG00000112858	0.4069324111006021	0.053751666441738	104.77981675876325
ENSMUSG00000037152	ENSMUSG00000037152	0.4069005043429297	0.0352102281896417	63.12598514082771
ENSMUSG00000102401	ENSMUSG00000102401	0.4054284919619969	0.0477339726911797	77.26195700343087
ENSMUSG00000041895	ENSMUSG00000041895	0.4039860693549293	0.0386723232715225	60.292288064063385
ENSMUSG00000071532	ENSMUSG00000071532	0.3986623950274262	0.033349553274712	58.6552640433917
ENSMUSG00000050359	ENSMUSG00000050359	0.3955590655752082	0.0437045309950368	122.56492157220188
ENSMUSG00000046546	ENSMUSG00000046546	0.3942026740521046	0.0345900596391848	84.46780451746098
ENSMUSG00000078247	ENSMUSG00000078247	0.3940699302198987	0.0373816278978587	68.11167300837647
ENSMUSG00000037071	ENSMUSG00000037071	0.3896375030225171	0.0496156559915111	171.8988365289306
ENSMUSG00000121505	ENSMUSG00000121505	0.3893300053558292	0.0271633230572624	52.43472132089576
ENSMUSG00000121042	ENSMUSG00000121042	0.3887565192012839	0.0258764592731723	46.45869132896448
ENSMUSG00000027676	ENSMUSG00000027676	0.3885849885461526	0.037920410890453	107.60952560066418
ENSMUSG00000096010	ENSMUSG00000096010	0.3880861238321063	0.0399291916461125	111.62889410900743
ENSMUSG00000036398	ENSMUSG00000036398	0.3880487112616099	0.0417087314252518	70.67927560466363
ENSMUSG00000039639	ENSMUSG00000039639	0.3878422607756069	0.0394567405788625	106.6525198952186
ENSMUSG00000097730	ENSMUSG00000097730	0.3872102742237251	0.0404221769286082	132.7110018046733
ENSMUSG00000109814	ENSMUSG00000109814	0.3871112665218369	0.0370355716477948	63.33158769524099
ENSMUSG00000053862	ENSMUSG00000053862	0.3867312752012981	0.0235911317317818	42.33497372149887
ENSMUSG00000056328	ENSMUSG00000056328	0.3847653634505773	0.0355113766116099	85.84148181386432
ENSMUSG00000064994	ENSMUSG00000064994	0.3841935130349106	0.0376607771810884	89.17196868971774
ENSMUSG00000037679	ENSMUSG00000037679	0.3841921027621916	0.0268010264605401	67.68869920452009
ENSMUSG00000001436	ENSMUSG00000001436	0.3827842510475519	0.0323712082057689	76.26172041070147
ENSMUSG00000110136	ENSMUSG00000110136	0.380308087459105	0.0374448109792458	85.52455787667073
ENSMUSG00000067288	ENSMUSG00000067288	0.3783275412603277	0.0275127855772013	65.26262330001758
ENSMUSG00000086938	ENSMUSG00000086938	0.378206676628852	0.0361846667045449	109.5803358271912
ENSMUSG00000031445	ENSMUSG00000031445	0.3775992770530981	0.0264329085441348	69.2985569835332
ENSMUSG00000102813	ENSMUSG00000102813	0.3770825555694273	0.0391493126036047	190.5964585190397
ENSMUSG00000064966	ENSMUSG00000064966	0.3763506886246088	0.0572434279780581	215.30863893490204
ENSMUSG00000058258	ENSMUSG00000058258	0.3763357979216196	0.0267898824873581	58.89320843696666
ENSMUSG00000022805	ENSMUSG00000022805	0.3760340377466896	0.051093129930363	124.53690216156816
ENSMUSG00000070661	ENSMUSG00000070661	0.3749956108103711	0.0390013181171759	85.99162749942577
ENSMUSG00000037725	ENSMUSG00000037725	0.3743530205287095	0.0552395187668361	175.91478050465233
ENSMUSG00000025144	ENSMUSG00000025144	0.374311303245889	0.0408349160631271	78.09487819313121
ENSMUSG00000119892	ENSMUSG00000119892	0.3741299025076675	0.0470056345527351	161.7128318965443
