gene	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000073640	311	0.05594659037888106	0.07304372663766535	0.0	0.0
ENSMUSG00000065208	90	1.5055387750267966	1.721990163713489	0.0	0.0
ENSMUSG00000023885	158	-0.3174636262468964	-0.4116431972104877	0.0	0.0
ENSMUSG00000087881	92	1.3187872916460017	1.7605046743768127	0.0	0.0
ENSMUSG00000078896	272	0.41831736415624676	0.7995318944188587	0.0	0.0
ENSMUSG00000017724	217	0.14912477955222106	0.22302283931864572	0.0	0.0
ENSMUSG00000029659	123	0.27788114249706636	0.29269800004414714	3.9968028886505635e-14	1.4274296030894869e-11
ENSMUSG00000065016	96	1.2882037423551065	1.395987867227177	8.308909116294672e-13	2.596534098842085e-10
ENSMUSG00000049103	182	-0.12284573893994138	-0.1625857460883382	1.4560352923354003e-11	4.044542478709445e-09
ENSMUSG00000058443	91	-0.8451063463464369	-1.228146863373375	3.549505134259334e-10	8.873762835648336e-08
ENSMUSG00000064513	81	1.0243068695068365	1.1342593740794322	8.000536899643862e-10	1.8183038408281504e-07
ENSMUSG00000025479	213	-0.3390022367238989	-0.4268510131713966	1.0053233800988437e-09	2.0944237085392578e-07
ENSMUSG00000065105	81	1.1747447282075834	1.2328436467619468	1.957758621884409e-09	3.7649204267007866e-07
ENSMUSG00000019894	158	-0.07577805481850887	-0.08103924661184707	4.5909626100737455e-09	8.198147517988832e-07
ENSMUSG00000118839	82	1.2025973998010144	1.3556565406642933	5.185498141990763e-09	8.642496903317939e-07
ENSMUSG00000064966	81	1.0529282808303828	1.1076214180596171	7.277293767593562e-09	1.1370771511864941e-06
ENSMUSG00000051669	81	1.0438464522361737	1.2645803092657082	1.7543270391939814e-08	2.5798927046970313e-06
ENSMUSG00000077254	85	1.01243363022804	1.104434850267358	1.8839854010188617e-08	2.6166463903039747e-06
ENSMUSG00000041886	105	-0.23349165134131822	-0.2608444804816914	2.8954665221014864e-08	3.8098243711861663e-06
ENSMUSG00000024672	126	-0.34719207435846233	-0.38761630091321997	6.394660123643092e-08	7.993325154553865e-06
ENSMUSG00000080538	100	1.074184063822029	1.0990908528316892	1.6271435765435882e-07	1.9370756863614146e-05
ENSMUSG00000052160	165	0.14428892880678032	0.18063874346278827	1.7071584845762544e-07	1.9399528233821073e-05
ENSMUSG00000047215	85	-0.9132359623908962	-1.1587104007289606	2.112035406565127e-07	2.24572480056473e-05
ENSMUSG00000093413	83	1.075186815857887	1.1223174705715817	2.155895808542141e-07	2.24572480056473e-05
ENSMUSG00000030268	131	-0.07604427970945728	-0.07632593316936005	3.0677234463816205e-07	3.0677234463816205e-05
ENSMUSG00000065778	81	1.1909939289093014	1.21767029074182	3.7239056260851555e-07	3.580678486620342e-05
ENSMUSG00002076696	85	0.9708011150360087	1.0892473546137016	5.139088028460748e-07	4.707382246901418e-05
ENSMUSG00000039037	99	-0.5907278731465349	-0.6060398691605972	5.272268116529588e-07	4.707382246901418e-05
ENSMUSG00000064427	83	1.137054675072431	1.1671236841151453	5.898434113360551e-07	5.084856994276337e-05
ENSMUSG00000120777	430	0.19992565624415926	0.23140286457494438	6.703055099865907e-07	5.479212102849611e-05
ENSMUSG00000066366	224	-0.08309835413237975	-0.10935180623110043	6.794223007533517e-07	5.479212102849611e-05
ENSMUSG00000029442	96	-0.40475670583546175	-0.42673932867639186	9.239319589404715e-07	7.218218429222434e-05
ENSMUSG00000064387	87	0.8969188928604115	1.0858373872350624	1.0934918789340387e-06	8.284029385863929e-05
