gene	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000078896	382	0.38156173657625997	0.6924103020009064	0.0	0.0
ENSMUSG00000073640	350	0.2975318122655153	0.47944488807015107	0.0	0.0
ENSMUSG00000006574	306	0.06408965990121884	0.08470694861456055	0.0	0.0
ENSMUSG00000094306	388	-0.028225124767049546	-0.031213239182750714	2.7478019859472624e-13	1.717376241217039e-10
ENSMUSG00000094932	386	-0.17358969633933213	-0.17696373956757547	3.143729720989086e-11	1.571864860494543e-08
ENSMUSG00000064945	121	0.6772520169615717	0.8727030088065064	4.702510603138421e-10	1.7844880335309605e-07
ENSMUSG00000120777	438	0.219940216466786	0.254648627634003	4.996566493886689e-10	1.7844880335309605e-07
ENSMUSG00000092746	202	-0.005776253156363853	-0.009321838920371897	2.793038356152522e-09	8.728244862976631e-07
ENSMUSG00002076696	81	0.9316284835338597	1.1843263157921537	3.494850631113877e-09	9.70791841976077e-07
ENSMUSG00000065701	124	0.6059456028044218	0.750017849439913	4.04132183273731e-09	1.0103304581843275e-06
ENSMUSG00000069307	210	0.7546248222701247	0.8393857228222834	1.1636593244546134e-08	2.644680282851394e-06
ENSMUSG00000096768	272	0.030150126246734382	0.04372545574650017	8.902616299710786e-08	1.8547117291064136e-05
ENSMUSG00000049751	84	-0.8972465045750136	-1.0557933409312865	2.9477309337888613e-07	5.6687133342093485e-05
ENSMUSG00000038801	142	-0.2785707636736322	-0.31403526277413635	3.33977041910849e-07	5.9638757484080174e-05
ENSMUSG00000003429	83	-0.829375652968884	-0.9792878176376261	1.518174299830477e-06	0.0002530290499717462
ENSMUSG00000102918	84	-0.7234581224620354	-0.9970000575477678	2.6126076684285238e-06	0.00040821994819195684
ENSMUSG00000015962	127	-0.4500921435654144	-0.567709569631932	2.930364788600315e-06	0.0004309359983235757
ENSMUSG00000015533	95	0.09672283492982293	0.13496662400657175	3.19026675876799e-06	0.00044309260538444306
ENSMUSG00000076617	258	-0.37622829452156925	-0.4716938850941438	9.395997303540682e-06	0.001198463499732516
ENSMUSG00000027133	83	-0.9254904985427828	-0.9724033022021857	9.587707997860129e-06	0.001198463499732516
ENSMUSG00000114247	89	0.5600446046330012	0.8086385267691593	1.0849511825838931e-05	0.0012429165170817088
ENSMUSG00000026154	82	-0.7217986732721304	-0.9736081654828885	1.0937665350319037e-05	0.0012429165170817088
ENSMUSG00000095041	94	0.44549360461533016	0.4959634409903104	1.2138185603416396e-05	0.001291562587065383
ENSMUSG00000032060	80	0.7668224817141884	0.8998093867585923	1.2399000835827678e-05	0.001291562587065383
ENSMUSG00000077391	118	0.309748138021678	0.356919892764062	1.8994311036801825e-05	0.0018994311036801825
ENSMUSG00000034566	81	-0.7918093204498267	-0.944654895483917	2.0208770669882803e-05	0.0019431510259502694
ENSMUSG00000025743	89	-0.572058051824572	-0.6671175004563543	3.109948148660724e-05	0.0028795816191303
ENSMUSG00000087935	126	0.5287078587338309	0.6333903652520414	5.229937149364705e-05	0.004537109997283173
ENSMUSG00000041734	86	-0.6928692167624824	-0.7977106642443615	5.26304759684848e-05	0.004537109997283173
ENSMUSG00000079165	85	0.625311361253262	0.75932707757861	6.595232155071074e-05	0.005496026795892561
ENSMUSG00000108037	112	0.4258871790021663	0.4388209217446395	8.551423277691761e-05	0.006574431283360808
ENSMUSG00000119838	169	0.42852646410465123	0.7206841866665855	8.590421919318914e-05	0.006574431283360808
ENSMUSG00000023089	83	-0.7822230339050291	-0.943818722889822	8.678249294036267e-05	0.006574431283360808
ENSMUSG00000021917	81	-0.7808766953647127	-0.8589221990789591	0.00010639347582963588	0.007639948699686031
ENSMUSG00000040441	239	-0.044161783531306474	-0.05529356094473526	0.00010695928179560443	0.007639948699686031
ENSMUSG00000012443	81	0.5488755125552383	0.7764582492193159	0.00013636854993948067	0.009460979371315452
ENSMUSG00000064604	134	0.6490649969317027	0.7965186905006011	0.00014002249469546868	0.009460979371315452
ENSMUSG00000020053	94	0.35030625574290863	0.39943561121696614	0.00014627960065149992	0.009557745933280026
ENSMUSG00000038690	81	-0.8005655169486998	-0.9549772780253405	0.0001491008365591684	0.009557745933280026
ENSMUSG00000033880	157	0.00856517627835274	0.013351415575475173	0.00016535587076271785	0.010334741922669866
ENSMUSG00000087881	93	0.7933845996856688	1.1479216461378157	0.0001833878462303984	0.011182185745756
ENSMUSG00000073421	91	-0.3514245685189954	-0.4462737518264424	0.00021952512702660965	0.012706483878795572
ENSMUSG00000070720	105	-0.2411741308867924	-0.4118427789812022	0.00022045859044361737	0.012706483878795572
ENSMUSG00000102602	81	0.7776168793439848	0.8659842981289162	0.00022363411626680207	0.012706483878795572
ENSMUSG00000052516	89	-0.5033145616296681	-0.6883140691569924	0.0002689020804664821	0.014939004470360118
ENSMUSG00000096956	84	-0.6383386335801317	-0.7224910108662965	0.0004625942147647999	0.02514098993286956
ENSMUSG00000037625	101	0.09684449480846494	0.14471403225132232	0.00047847341606610527	0.025450713620537514
ENSMUSG00000036781	84	-0.8102792585268593	-1.0368366702192335	0.0005324005096426498	0.02772919321055468
ENSMUSG00000079357	158	0.042496081069112575	0.05576274837297486	0.0006246925029846917	0.03138539695213827
ENSMUSG00000047215	82	-0.7663304507732372	-1.045972521607243	0.0006277079390427653	0.03138539695213827
