gene	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000099927	346	-0.1439571730792518	-0.22286884840991245	0.0	0.0
ENSMUSG00000114247	89	-0.5545186251401897	-1.2782891278177557	0.0	0.0
ENSMUSG00000094932	386	0.039127601264044305	0.06531956307030108	0.0	0.0
ENSMUSG00000111497	198	-0.09293406698852717	-0.12657625586947652	0.0	0.0
ENSMUSG00000027487	431	0.2698408231139189	0.46270615873105964	0.0	0.0
ENSMUSG00000030786	159	-0.07348704934120212	-0.164887146842422	0.0	0.0
ENSMUSG00000015962	127	0.4412784814834599	0.8294067161351334	0.0	0.0
ENSMUSG00000094306	388	-0.18968457132577848	-0.3518310000999103	0.0	0.0
ENSMUSG00000070645	218	0.24031738918274614	0.4480754433080717	0.0	0.0
ENSMUSG00000073125	426	-0.04353486702311781	-0.08832189220828275	3.3306690738754696e-16	8.326672684688674e-14
ENSMUSG00000057836	317	-0.34086702093481963	-0.5336220113055596	1.887379141862766e-14	4.289498049688105e-12
ENSMUSG00000095616	345	-0.2615901537239545	-0.48843663852385716	8.892886427247504e-14	1.85268467234323e-11
ENSMUSG00000105950	84	-0.5653454083483656	-0.9497180843664901	4.660716257376407e-13	8.962915879570013e-11
ENSMUSG00000040562	81	-0.48918644338846	-0.68204979612414	1.8915979893563417e-12	3.377853552422039e-10
ENSMUSG00000032060	80	-0.5237838756758728	-0.920746815122457	8.642309090589606e-12	1.440384848431601e-09
ENSMUSG00000079165	85	-0.463322699069976	-0.9371974829717561	1.1213141526411619e-11	1.7520533635018154e-09
ENSMUSG00000023046	219	-0.07477214932441682	-0.11363423271094132	3.937894454963953e-11	5.791021257299931e-09
ENSMUSG00000091345	239	0.05672436244785894	0.08853916778190941	5.421918469750153e-11	7.530442319097435e-09
ENSMUSG00000038738	108	-0.315856960415839	-0.5116967430404087	6.172917732527594e-11	8.122260174378413e-09
ENSMUSG00000049775	93	0.4866520464420309	0.7884967404838651	8.389333672198518e-11	1.0486667090248147e-08
ENSMUSG00000071984	193	-0.06191310137510335	-0.07222276288626096	3.1297331393176364e-10	3.725872784901948e-08
ENSMUSG00000031538	98	0.28947045952081657	0.5117287680495275	3.3927172182757204e-10	3.8553604753133186e-08
ENSMUSG00000040943	86	-0.5989029080839816	-0.929815653429882	4.95206320394459e-10	5.3826773955919456e-08
ENSMUSG00000105263	121	-0.1159185826778412	-0.29948555228653784	6.455661560877957e-10	6.724647459247872e-08
ENSMUSG00000109279	95	-0.6081843137741092	-0.8990525959764294	1.094946244784012e-09	1.0949462447840119e-07
ENSMUSG00000064945	121	-0.45779606997966704	-0.7243529990260387	3.2813146644272706e-09	3.155110254256991e-07
ENSMUSG00000048373	220	0.18591386303305646	0.3461009288438929	3.532729109245736e-09	3.2710454715238296e-07
ENSMUSG00000021702	175	0.0155408054590213	0.03908470377249828	7.51999518211477e-09	6.714281412602472e-07
ENSMUSG00000033715	95	0.6621489956974992	1.0294916757625734	1.0348452539332698e-08	8.921079775286808e-07
ENSMUSG00000097183	158	0.20826055705547253	0.39172928983921645	1.3736542237019478e-08	1.1447118530849565e-06
ENSMUSG00000103976	92	-0.5164792351424679	-0.6500725322993839	1.792342352313625e-08	1.402445255886549e-06
ENSMUSG00000030218	144	0.12351649077609139	0.20238842222192951	1.8389750611191857e-08	1.402445255886549e-06
ENSMUSG00000119838	169	-0.27172701358795126	-0.6207513310037055	1.8512277377702446e-08	1.402445255886549e-06
ENSMUSG00000027322	190	0.13341559022665078	0.27127347606882957	2.376215002541926e-08	1.7472169136337691e-06
ENSMUSG00000025650	89	-0.6078370034694679	-0.966633642199825	2.804710719228609e-08	2.0033647994490067e-06
ENSMUSG00000103756	92	-0.3427577098831536	-0.5644635223503769	3.2206091793440805e-08	2.236534152322278e-06
ENSMUSG00000095041	94	-0.3875430643558489	-0.5966921031523647	3.389572178491562e-08	2.2902514719537584e-06
ENSMUSG00000030337	84	-0.4589999709394752	-0.854891072802215	4.70717774758711e-08	3.077700060617216e-06
ENSMUSG00000115161	102	-0.3888511061668394	-0.7918021432083301	4.801212094562857e-08	3.077700060617216e-06
ENSMUSG00000036899	99	-0.12928352095186735	-0.1721727727817871	4.929415742260801e-08	3.0808848389130006e-06
ENSMUSG00000054690	86	-0.0320093363523482	-0.055447597534058715	5.7886763160652777e-08	3.5296806805276084e-06
ENSMUSG00000020798	146	-0.1496892279013984	-0.2784778157896461	7.422538028656334e-08	4.418177398009722e-06
ENSMUSG00000021614	111	-0.019478234648704365	-0.039078850576226766	8.603399070938877e-08	5.001976204034231e-06
ENSMUSG00000026154	82	0.5740266859531392	0.9850030222775326	9.099817488422701e-08	5.170350845694717e-06
ENSMUSG00000020953	159	0.1676532298326499	0.25605551502857415	1.0551403550884686e-07	5.861890861602603e-06
ENSMUSG00000020053	94	-0.24759931862354212	-0.32977612069953743	1.096290138669076e-07	5.958098579723239e-06
ENSMUSG00000108884	83	0.052906504645943576	0.09288528870057344	1.1352581230639203e-07	5.99834835430031e-06
ENSMUSG00000087935	126	-0.4633569411933417	-0.8536593329599518	1.1644411523903386e-07	5.99834835430031e-06
ENSMUSG00000040441	239	-0.03057343363761935	-0.07175906546570344	1.1756762774428609e-07	5.99834835430031e-06
ENSMUSG00000064604	134	-0.30314431712031265	-0.5112014589009899	1.333837307271324e-07	6.669186536356619e-06
ENSMUSG00000026417	94	0.2309379160404207	0.4209115662448989	1.4867770381510326e-07	7.2881227360344734e-06
ENSMUSG00000050621	117	0.46111418157815703	0.6993139970157705	1.5354057869565452e-07	7.381758591137237e-06
ENSMUSG00000038146	96	-0.5575432608211479	-0.9771541297193924	1.573030586898838e-07	7.405884347136096e-06
ENSMUSG00000056162	129	0.04313824428245353	0.11616278917070688	1.5996710189813967e-07	7.405884347136096e-06
ENSMUSG00000023009	84	-0.4828400850296015	-0.7185599267870237	1.674627224668157e-07	7.611941930309805e-06
ENSMUSG00000044816	106	0.11804193072021113	0.23504634045891074	1.8686016989288845e-07	8.341971870218234e-06
ENSMUSG00000102602	81	-0.7398885309696194	-1.1451828071928967	1.905319683137563e-07	8.356665276919136e-06
ENSMUSG00000006362	152	-0.30059431660920266	-0.5615307602424501	2.1808216621455045e-07	9.40009337131683e-06
ENSMUSG00000026602	173	0.07310778498649517	0.13923561063649176	4.161865254648234e-07	1.7635022265458618e-05
ENSMUSG00000023328	188	-0.12763282246887747	-0.2679397901510193	4.671855237114997e-07	1.9466063487979152e-05
ENSMUSG00000035674	81	0.6168565869331365	1.0623802168325636	5.71082409250856e-07	2.3405016772576065e-05
ENSMUSG00000058927	221	0.2405700244009499	0.3405940481246818	7.449684469307272e-07	3.0039050279464804e-05
ENSMUSG00000087881	93	-0.561666238307953	-1.0449284674098693	1.1960618665485256e-06	4.746277248208435e-05
ENSMUSG00000103146	93	-0.48914360404014434	-0.8677289848587525	1.2438654481972122e-06	4.85884940702036e-05
ENSMUSG00000030123	99	-0.5662394195795051	-0.9677130419585352	1.482247229511735e-06	5.700950882737442e-05
ENSMUSG00000050069	112	-0.02969951182603761	-0.06934680208060592	1.7339255616866112e-06	6.567899854873527e-05
ENSMUSG00000109378	93	-0.30815880298614423	-0.5962740053190346	1.8404135306848701e-06	6.86721466673459e-05
ENSMUSG00000102555	85	-0.5850472524762156	-0.9741096459917208	2.0106759908156135e-06	7.392191142704462e-05
ENSMUSG00000074521	247	0.14245556741952808	0.2876988386140906	2.4944764061007874e-06	9.037957993118795e-05
ENSMUSG00000072082	84	-0.3579153452068575	-0.7642980358393411	2.6526104008883777e-06	9.473608574601349e-05
ENSMUSG00000066366	216	-0.015002589393407033	-0.03449864329668132	3.6342040972137113e-06	0.00012705784642772254
ENSMUSG00000035385	111	-0.1054396791383619	-0.21911035262380787	3.659265977118409e-06	0.00012705784642772254
ENSMUSG00000005125	93	0.05660733580589177	0.09137432407319933	4.695148070110733e-06	0.00015865363740106395
ENSMUSG00000065016	93	-0.3749049400910726	-0.6188135095915436	4.696147667071493e-06	0.00015865363740106395
ENSMUSG00000068587	84	0.3403499469161021	0.6960155285709326	4.845430018218799e-06	0.00016151433394062664
ENSMUSG00000028248	80	-0.6191947009414434	-1.0096988404777	5.3013442083971185e-06	0.00017438632264464205
ENSMUSG00000032198	81	-0.5134787470102318	-0.807002482063888	5.586915805655401e-06	0.00018139337031348706
ENSMUSG00000037625	101	-0.05125458538532236	-0.087194797148214	5.747737095940231e-06	0.00018422234281859713
ENSMUSG00000045996	85	0.4857476234436017	1.0501705294517951	5.924267758139479e-06	0.000187476827789224
ENSMUSG00000103869	85	-0.4404287651181216	-0.8161933810669572	6.016223489835326e-06	0.00018800698405735394
ENSMUSG00000019894	138	0.02428029198199532	0.03854298136062742	6.663800534156827e-06	0.00020567285599249466
ENSMUSG00000087231	109	-0.31478335261344853	-0.6739563513612505	7.013434950908781e-06	0.0002120320610219464
ENSMUSG00000034771	84	-0.2701342748478046	-0.5406761044208547	7.039464425928621e-06	0.0002120320610219464
ENSMUSG00000021226	112	-0.1720512963831427	-0.40405170817343256	7.213287340768204e-06	0.00021468117085619655
ENSMUSG00000091694	185	-0.07984357471577785	-0.1960650956847468	8.033408593455249e-06	0.0002362767233369191
ENSMUSG00000113196	120	-0.40308277793228575	-0.6754887675957965	8.864394101082418e-06	0.00025768587503146564
ENSMUSG00000040033	139	-0.25013452586717844	-0.40702445208115245	9.101348069529003e-06	0.00026153299050370697
ENSMUSG00000106107	109	-0.3684539765119537	-0.7141293199131753	1.0439416643581723e-05	0.00029657433646538986
ENSMUSG00000062115	87	-0.42362920306623003	-0.7917989638392466	1.1750238512298061e-05	0.0003300628795589343
ENSMUSG00000058443	88	0.45349507331848005	0.9613966498676058	1.2677092405488644e-05	0.00035214145570801786
ENSMUSG00000012350	104	0.06696875616908002	0.1212976531727877	1.4280144268297157e-05	0.00038871547130571026
ENSMUSG00000038690	81	0.5908293485641452	1.0441081695745273	1.4304729344050138e-05	0.00038871547130571026
ENSMUSG00000065701	124	-0.3563533021137115	-0.5113713101157357	1.552613928146318e-05	0.00041355513835248005
ENSMUSG00000044645	302	0.18493886716896482	0.28731125556294035	1.554967320205325e-05	0.00041355513835248005
ENSMUSG00000108037	112	-0.14278846122324473	-0.26043316126581517	1.6049984998600664e-05	0.00042236802627896485
ENSMUSG00000028780	89	0.037128897011280006	0.05474320318249091	1.769510827998033e-05	0.00046081011145782114
ENSMUSG00000004098	117	-0.5062914209207531	-0.7172392504258687	1.8736934166985186e-05	0.0004829106744068347
ENSMUSG00000047215	82	0.5549354650080196	0.9746766724639003	1.9510125164878822e-05	0.0004977072746142557
ENSMUSG00000000359	93	-0.17754729632288185	-0.3448709156360557	2.470683409938612e-05	0.0006239099520047001
ENSMUSG00000120442	93	-0.44077609404921353	-0.6439325989571055	2.527656499884401e-05	0.0006266793030107025
ENSMUSG00000079363	144	-0.35147600248455935	-0.36654483510853386	2.531784384163238e-05	0.0006266793030107025
ENSMUSG00000032350	103	0.3227487115189432	0.48403004688339996	3.260580975084082e-05	0.000799162003697079
ENSMUSG00000018334	90	-0.5073368543758991	-0.8569823829383231	3.52953758757657e-05	0.00085668388047975
ENSMUSG00000067377	80	-0.39125279039144534	-0.632103674331682	3.697382584422204e-05	0.0008810368172690055
ENSMUSG00000047379	144	-0.392640784010291	-0.6244591146702909	3.700354632529823e-05	0.0008810368172690055
ENSMUSG00000042784	104	-0.4304837562143808	-0.693578584353638	4.0013444489450656e-05	0.00094371331343044
ENSMUSG00000028339	100	-0.543336444790474	-0.9127957063573132	4.205849119398586e-05	0.000982675027896866
ENSMUSG00000104293	101	-0.3334808677434927	-0.5664206190761213	4.493429358276568e-05	0.0010401456847862426
ENSMUSG00000017309	101	-0.14777967333793643	-0.28117099795754646	4.6691996284375925e-05	0.001070917345971925
ENSMUSG00000087687	82	0.4000002577900877	0.7271335818601768	4.753197137374876e-05	0.0010802720766761081
ENSMUSG00000051669	80	-0.5616313092410562	-0.9287273229124913	5.070011691454823e-05	0.0011418945251024377
ENSMUSG00000036098	99	-0.20514498129486955	-0.6343250446444096	5.1558601560475203e-05	0.001150861641974893
ENSMUSG00000027210	80	-0.3207936838269245	-0.49491471268511344	5.304492651792003e-05	0.0011735603211929211
ENSMUSG00000016763	101	-0.03787305206060501	-0.07169522958334397	6.23893538764797e-05	0.0013681875850105197
ENSMUSG00000073616	80	0.51130734682083	1.1029104360513569	6.351698291984231e-05	0.0013808039765183112
ENSMUSG00000032177	100	-0.27199871595948977	-0.503435573747495	6.857246885605406e-05	0.0014778549322425445
ENSMUSG00000050608	97	0.45673336386680485	0.8502060686780508	7.392744549006292e-05	0.0015796462711551904
ENSMUSG00000104094	115	-0.41577017903327873	-0.6881210052514798	7.496975225740332e-05	0.0015883422088432907
ENSMUSG00000107383	172	0.007937080226838915	0.015372490356262355	7.647330393467655e-05	0.001602500021569142
ENSMUSG00000026837	82	-0.5673723101615917	-0.9842451859866069	7.692000103531882e-05	0.001602500021569142
ENSMUSG00000028364	87	-0.30971747562289237	-0.519341181314229	7.775345722649263e-05	0.0016064763889771204
ENSMUSG00000077611	81	-0.4823240816593157	-0.7722179677269689	7.913169102835571e-05	0.001621551045663027
ENSMUSG00000026207	85	-0.287069493532182	-0.4742209432295613	8.09564311680111e-05	0.001645455918049006
ENSMUSG00000028214	116	0.17641064971685347	0.30391417899424017	9.271850199910059e-05	0.0018693246370786408
ENSMUSG00000019942	80	-0.41679397430270954	-0.8861302411464276	9.4323497094706e-05	0.00188646994189412
ENSMUSG00000109206	102	-0.42216325365006874	-0.634034029325169	9.565166206049192e-05	0.0018978504377081728
ENSMUSG00000085241	93	0.5013073205947869	0.8184409340913327	9.741353391634622e-05	0.0018988468914851967
ENSMUSG00000037679	82	-0.4615059208124864	-0.776120683162439	9.763254480010808e-05	0.0018988468914851967
ENSMUSG00000022679	128	0.2799120960757131	0.451127327798175	9.798049960063615e-05	0.0018988468914851967
ENSMUSG00000085385	85	-0.43165670633315956	-0.6914333871736814	9.934308047698792e-05	0.0019104438553266907
ENSMUSG00000025270	112	-0.023013499379158135	-0.05254473020324293	0.0001026679168029121	0.0019593113893685513
ENSMUSG00000034871	92	-0.042657782509922415	-0.08686531207087209	0.00011012901711449086	0.0020857768392895997
ENSMUSG00000089706	96	-0.24823020901531012	-0.42820715558081746	0.00012676067244865585	0.0023827194069296212
ENSMUSG00000006777	92	-0.3073937669396415	-0.5135023133401393	0.00012867774281355437	0.002400704156969298
ENSMUSG00000054555	145	-0.19986549541354248	-0.3644461706935936	0.000130999275232635	0.0024259125043080555
ENSMUSG00000113328	91	-0.5202877759933479	-0.9065044000677512	0.00013918562218484531	0.0025585592313390683
ENSMUSG00000118841	182	0.028633571323005765	0.06738975394897696	0.00014928816487624896	0.0027242365853330105
ENSMUSG00000021490	94	-0.0011712267994879633	-0.003275334809991047	0.00015517983159285542	0.0028112288332039024
ENSMUSG00000003429	83	0.44687683582305826	0.9191352342021821	0.00017746791610495638	0.00319186899469346
ENSMUSG00000028222	96	0.16352852284908206	0.3311502929891228	0.00023638510248780165	0.004221162544425029
ENSMUSG00000062785	83	-0.3894011676311499	-0.7193447222194715	0.00023839698603944637	0.004226896915593021
ENSMUSG00000059534	80	0.4221287354826906	0.5987837575535652	0.00025278426135233456	0.0044504271364847635
ENSMUSG00000071637	195	0.0792948693037042	0.16500252610501545	0.00025496221055187895	0.004457381303354527
ENSMUSG00000029581	113	-0.2967203021049502	-0.5522927666292403	0.00029632109576172017	0.0051444634680854195
ENSMUSG00000050074	96	-0.19837403409182958	-0.3580197756028993	0.0003267362019757636	0.005633382792685579
ENSMUSG00000023341	114	-0.27393273264169665	-0.5270152996402413	0.0003302545201642193	0.0056550431534969055
ENSMUSG00000104369	89	-0.3399266362190243	-0.6500186570829737	0.00034547022271891326	0.005875343923791042
ENSMUSG00000095545	279	-0.19737098291516464	-0.3395560100270223	0.0003636722726603203	0.006143112713856762
ENSMUSG00000074024	80	-0.5928981300443401	-0.9583405826959912	0.0004284668513766521	0.007189041130480739
ENSMUSG00000034457	154	-0.010708252899349305	-0.020296923190486538	0.00043775016447378245	0.007295836074563041
ENSMUSG00000104586	97	-0.40693266391754146	-0.7814411952702277	0.00045169065666350594	0.0074783221301904955
ENSMUSG00000075705	91	0.2694679796695704	0.5516550034850983	0.0004560185928391691	0.007500305803275808
ENSMUSG00000029720	86	-0.2309137113392349	-0.39093405114743385	0.00046412965572251164	0.007583817903962608
ENSMUSG00000049751	84	0.5079677708446978	0.7803260355723987	0.00047698513448390933	0.007743265170193333
ENSMUSG00000032311	129	0.17119996547698985	0.3577450346194064	0.0004864212196423745	0.007845503542618943
ENSMUSG00000006386	100	-0.31102206856012304	-0.5944414876560443	0.0004999912330400091	0.008012680016666813
ENSMUSG00000039109	110	-0.02361521385610023	-0.03743760966278664	0.0005592253139734549	0.008904861687475396
ENSMUSG00000008307	87	-0.16597802639007583	-0.2637196057814994	0.000593211440782393	0.009386256974404952
ENSMUSG00000118936	134	-0.49485854767262977	-0.5595359482616282	0.0006025506875351194	0.009438446177604509
ENSMUSG00000102559	81	-0.2147624525241562	-0.36108440397972136	0.0006057753183378312	0.009438446177604509
ENSMUSG00000073433	109	-0.34757735449820715	-0.6245546128314359	0.0006078359338377304	0.009438446177604509
ENSMUSG00000080538	82	-0.5888601064682004	-0.8685521633849321	0.0006473945322372776	0.009990656361686383
ENSMUSG00000051397	87	-0.14556028693914352	-0.21994620318455937	0.0006614195618160901	0.010144471806995247
ENSMUSG00000027829	82	-0.3208408230915658	-0.485168846340026	0.0006696547359108518	0.010189510762715466
ENSMUSG00000030717	81	-0.4658708751201621	-0.7419157037158407	0.0006725077103392207	0.010189510762715466
ENSMUSG00000068263	88	-0.5370772361755372	-0.8384460057280423	0.0007265164085389353	0.010941512176791193
ENSMUSG00000090386	87	-0.38462956547737054	-0.5041317399407045	0.0007399769993581273	0.01104322790283047
ENSMUSG00000021670	102	0.22875742837786614	0.3493090528456588	0.0007421049150702075	0.01104322790283047
ENSMUSG00000118866	132	0.11031735986471174	0.1728429885008419	0.0008943626959990736	0.013230217396436
ENSMUSG00000119011	92	-0.41880181431770314	-0.6472879718452367	0.000911115356011849	0.013398755235468367
ENSMUSG00000030068	94	-0.44651002436876275	-0.6940852013084675	0.0009346252830004786	0.0136641123245684
