gene	ISS_minus_LAR_delta	ISS_delta	LAR_delta
ENSMUSG00000036751	0.1710078817426825	0.3336436040692048	0.1626357223265223
ENSMUSG00000099519	0.1702685553210309	0.4203308394331391	0.2500622841121082
ENSMUSG00000002565	0.14987810780396676	0.3468643996780196	0.1969862918740528
ENSMUSG00000033715	0.1481544954129166	0.3960378833829279	0.2478833879700113
ENSMUSG00000021913	0.1441211455092017	0.4118002831730837	0.267679137663882
ENSMUSG00000040952	0.1433515632826053	0.4743382060469668	0.3309866427643615
ENSMUSG00000047822	0.1410791993738726	0.4858819323670671	0.3448027329931945
ENSMUSG00000038146	0.1405299305611133	0.4263070740093886	0.2857771434482753
ENSMUSG00000064451	0.1370662811014099	0.3886643509776795	0.2515980698762696
ENSMUSG00000036892	0.13552145012732209	0.3818141548849437	0.2462927047576216
ENSMUSG00000021290	0.13416307033330352	0.3740338659924166	0.2398707956591131
ENSMUSG00000059824	0.1332104729487173	0.4250416786646049	0.2918312057158876
ENSMUSG00000033453	0.13136155011547773	0.3294454112270496	0.1980838611115719
ENSMUSG00000038305	0.1294902549831538	0.4245953000736158	0.295105045090462
ENSMUSG00000023262	0.12484160921537282	0.3025944634037163	0.1777528541883435
ENSMUSG00000036040	0.12164403784819289	0.3798561769768515	0.2582121391286586
ENSMUSG00000046727	0.11946452846625683	0.368588080056354	0.2491235515900972
ENSMUSG00000098306	0.11646765924703581	0.3253368820784358	0.2088692228314
ENSMUSG00000040258	0.11611738976902303	0.403148622379484	0.287031232610461
ENSMUSG00000032064	0.11586324385679664	0.3894699225381542	0.2736066786813576
ENSMUSG00000083405	0.11475418126555337	0.3720716003902291	0.2573174191246757
ENSMUSG00000103089	0.11383120097571858	0.3512323671976483	0.2374011662219297
ENSMUSG00000036834	0.1137177132805835	0.413354089619745	0.2996363763391615
ENSMUSG00000028031	0.11328798285612099	0.3172016446801535	0.2039136618240325
ENSMUSG00000014313	0.11222507415429828	0.3064456078602448	0.1942205337059465
ENSMUSG00000111923	0.11169708412444912	0.3467721652612054	0.2350750811367563
ENSMUSG00000027186	0.1114205019409058	0.3865568611298565	0.2751363591889507
ENSMUSG00000053862	0.11060303684837158	0.3193559155013004	0.2087528786529288
ENSMUSG00002076896	0.11056134036224222	0.3386197974764481	0.2280584571142059
ENSMUSG00000025316	0.1101276686866201	0.3383234376613055	0.2281957689746854
ENSMUSG00000088088	0.1099449283635073	0.3350179306997365	0.2250730023362292
ENSMUSG00000113065	0.10790746610499552	0.3713822797459791	0.2634748136409836
ENSMUSG00000119640	0.10558148106694332	0.3700194412862332	0.2644379602192899
ENSMUSG00000050608	0.10378139283281093	0.3070116763336315	0.2032302835008206
ENSMUSG00000071984	0.10327096314670758	0.4179607270736049	0.3146897639268973
ENSMUSG00000054428	0.10305995289956033	0.4077819906268014	0.3047220377272411
ENSMUSG00000030717	0.10296969797997585	0.3778023042204938	0.274832606240518
ENSMUSG00000088835	0.10296790814001838	0.368470004126864	0.2655020959868456
ENSMUSG00000039058	0.10208132325248903	0.388326061159915	0.286244737907426
ENSMUSG00000001403	0.10205959474410922	0.3264848832636658	0.2244252885195566
ENSMUSG00000062908	0.10193333375526148	0.413526154689846	0.3115928209345845
ENSMUSG00000020182	0.10190579276065584	0.2957718587488192	0.1938660659881634
ENSMUSG00000091898	0.101426307614425	0.4036536321499063	0.3022273245354813
ENSMUSG00000005268	0.10130465788923892	0.3547990603843965	0.2534944024951576
ENSMUSG00000109628	0.1011069167799992	0.3300941248294549	0.2289872080494557
ENSMUSG00000001506	0.1006897425617865	0.3313571874304902	0.2306674448687037
ENSMUSG00000022366	0.09938745985292619	0.3894225791335344	0.2900351192806082
ENSMUSG00000032060	0.0982692182995723	0.4393225584242085	0.3410533401246362
ENSMUSG00000026923	0.0981911556587795	0.328661032160389	0.2304698765016095
ENSMUSG00000064382	0.09801806410833588	0.3225831888960854	0.2245651247877495
ENSMUSG00000060924	0.09798654475516369	0.3416251117988315	0.2436385670436678
ENSMUSG00000004988	0.09787748163482851	0.2614997284139659	0.1636222467791374
ENSMUSG00000020062	0.0969979659423105	0.2924047965593511	0.1954068306170406
ENSMUSG00000022528	0.096923002254926	0.3061758179942547	0.2092528157393287
ENSMUSG00000112478	0.09640276766180877	0.3544510196422437	0.2580482519804349
ENSMUSG00000052562	0.09637461919352072	0.3394329614961356	0.2430583423026149
ENSMUSG00000015944	0.0959150640092051	0.3395195117376178	0.2436044477284127
ENSMUSG00000109005	0.09587172990317311	0.38334713536968	0.2874754054665069
ENSMUSG00000036083	0.09569214828524047	0.2771634620675278	0.1814713137822873
ENSMUSG00000109314	0.09551758829500379	0.4407936599834771	0.3452760716884733
ENSMUSG00000098557	0.09535009760692953	0.3352120554439673	0.2398619578370378
ENSMUSG00000016942	0.09487680402718457	0.4124383633948835	0.3175615593676989
ENSMUSG00000038690	0.0942957018469911	0.3241753970300713	0.2298796951830802
ENSMUSG00000106951	0.09423262702031532	0.36927287381752	0.2750402467972047
ENSMUSG00000079362	0.0939923501902461	0.35834927550399	0.2643569253137439
ENSMUSG00000048142	0.09266523441296837	0.4089212911498918	0.3162560567369234
ENSMUSG00000080440	0.0926651888726846	0.2727539989446564	0.1800888100719718
ENSMUSG00000069267	0.09241240329904468	0.2864523559797166	0.1940399526806719
ENSMUSG00000080465	0.09236478387310693	0.3216593139385379	0.229294530065431
ENSMUSG00000023031	0.09214495444863433	0.2900237953511636	0.1978788409025293
ENSMUSG00000035459	0.09203481100828279	0.318223559231211	0.2261887482229282
ENSMUSG00000028671	0.0917627971649276	0.3208475212427203	0.2290847240777927
ENSMUSG00000040896	0.09086835727305709	0.3637928067493443	0.2729244494762872
ENSMUSG00000029066	0.09085478418798176	0.3462359290011279	0.2553811448131461
ENSMUSG00000053317	0.0904847175537761	0.2319230763235366	0.1414383587697605
ENSMUSG00000102151	0.09042324003588031	0.2908406414727948	0.2004174014369145
ENSMUSG00000043122	0.09030534161822679	0.3124498314438875	0.2221444898256607
ENSMUSG00000057103	0.0901799714851586	0.2831619124333219	0.1929819409481633
ENSMUSG00000110386	0.08967312676415212	0.2715132571309559	0.1818401303668038
ENSMUSG00000099927	0.0895227307008733	0.3222151119799795	0.2326923812791062
ENSMUSG00000071528	0.08952124912040571	0.3500385688326534	0.2605173197122477
ENSMUSG00000039579	0.0888700875958551	0.3321557441432872	0.2432856565474321
ENSMUSG00000118012	0.0885615325489536	0.3346175690981708	0.2460560365492172
ENSMUSG00000120167	0.0884856424808104	0.3058893726285324	0.217403730147722
ENSMUSG00000073418	0.0881091109325711	0.2855050520476477	0.1973959411150766
ENSMUSG00000062933	0.08803754700294658	0.3374401907153017	0.2494026437123551
ENSMUSG00000021135	0.0880373828682176	0.3741161323770929	0.2860787495088753
ENSMUSG00000023036	0.0880370899704846	0.342523486507181	0.2544863965366964
ENSMUSG00000079042	0.08757524756686424	0.4271194460173671	0.3395441984505029
ENSMUSG00000064427	0.08750250568017609	0.3614570848900066	0.2739545792098305
ENSMUSG00000119227	0.08723382486968848	0.2860110521092947	0.1987772272396062
ENSMUSG00000029478	0.0871315212412776	0.2888210632602639	0.2016895420189863
ENSMUSG00000037254	0.08672285530321172	0.4332630865825942	0.3465402312793825
ENSMUSG00000028927	0.0866361129572927	0.3322837373711459	0.2456476244138532
ENSMUSG00000028248	0.08627550594471561	0.3612624765578914	0.2749869706131758
ENSMUSG00000010044	0.08608039670530554	0.366455661528559	0.2803752648232535
ENSMUSG00000045680	0.08605564515239672	0.3340695761169135	0.2480139309645168
ENSMUSG00000032098	0.08578890661788452	0.3690943692928506	0.2833054626749661
ENSMUSG00000028712	0.08572509691799757	0.3408599855509093	0.2551348886329117
ENSMUSG00000043770	0.08569742128792462	0.3423716162464952	0.2566741949585706
ENSMUSG00000085541	0.0852405711369536	0.3622559948988199	0.2770154237618663
ENSMUSG00000062006	0.0851842635829704	0.2828186636064281	0.1976344000234577
ENSMUSG00000121171	0.08511735749328328	0.3135199006975137	0.2284025432042304
ENSMUSG00000109814	0.08472251423002541	0.3659306716216094	0.281208157391584
ENSMUSG00000052727	0.08452061698514199	0.2860783296507138	0.2015577126655718
ENSMUSG00000038695	0.0842584549894328	0.3723871620553476	0.2881287070659148
ENSMUSG00000017002	0.083994448966627	0.314318312883768	0.230323863917141
ENSMUSG00000035186	0.08367164759260678	0.2324255626998848	0.148753915107278
ENSMUSG00000033852	0.08364378240472209	0.3774675615655221	0.2938237791608
ENSMUSG00000054052	0.08360466080720949	0.2734965813119863	0.1898919205047768
ENSMUSG00000063011	0.0835664640241991	0.2589527828970431	0.175386318872844
ENSMUSG00000023942	0.08343943303199577	0.3167539663091575	0.2333145332771617
ENSMUSG00000030790	0.08310924575042922	0.356704149252821	0.2735949035023918
ENSMUSG00000030283	0.08200058265215251	0.2903723766253981	0.2083717939732456
ENSMUSG00000058258	0.08173080246454578	0.2877702162280302	0.2060394137634844
ENSMUSG00000054640	0.08167014508092776	0.3094108485384103	0.2277407034574825
ENSMUSG00000020532	0.08105565728034211	0.3263355994874522	0.2452799422071101
ENSMUSG00000121069	0.08105543079486091	0.3118181147939179	0.230762683999057
ENSMUSG00000056973	0.08105476852813687	0.3177712435366182	0.2367164750084813
ENSMUSG00000071014	0.08080464223595021	0.3061855141754357	0.2253808719394855
ENSMUSG00000029752	0.0807787859313095	0.2733039150030303	0.1925251290717208
ENSMUSG00000007892	0.08058906026736318	0.3599240986705965	0.2793350384032333
ENSMUSG00000038550	0.0805142412532896	0.3068886493309802	0.2263744080776906
ENSMUSG00000033327	0.08051414594727258	0.374786318386746	0.2942721724394734
ENSMUSG00000104388	0.08042776508736041	0.3094560092602524	0.229028244172892
ENSMUSG00000074578	0.08025241988746701	0.3020516438103154	0.2217992239228484
ENSMUSG00000120623	0.07977700916551059	0.3210376327662254	0.2412606236007148
ENSMUSG00000104235	0.07957288603902549	0.3008314777678573	0.2212585917288318
ENSMUSG00000025197	0.07929536087346992	0.244126937894647	0.1648315770211771
ENSMUSG00000046818	0.0789800425831623	0.3031516848418323	0.22417164225867
ENSMUSG00000032083	0.0789738860313915	0.3420460884893933	0.2630722024580018
ENSMUSG00000096870	0.07879325150723168	0.3022047205493035	0.2234114690420718
ENSMUSG00000063556	0.07851753791211735	0.3753461916542449	0.2968286537421275
ENSMUSG00000069792	0.0780124314138583	0.2265599782745573	0.148547546860699
ENSMUSG00000041841	0.07797265115069413	0.3422169939765574	0.2642443428258633
ENSMUSG00000064563	0.0778301747787131	0.3058024567062571	0.227972281927544
ENSMUSG00000021226	0.07739942766543911	0.2629797896527422	0.1855803619873031
