gene	ISS_minus_LAR_delta	ISS_delta	LAR_delta
ENSMUSG00000031734	0.1827122922499576	0.4796767221089045	0.2969644298589469
ENSMUSG00000039477	0.1727973718684198	0.4013332699133739	0.2285358980449541
ENSMUSG00000098274	0.16128829665572272	0.3804591623445561	0.2191708656888334
ENSMUSG00000003814	0.15788436348805968	0.396246376627604	0.2383620131395443
ENSMUSG00000019738	0.13554196140957792	0.3748565718932289	0.239314610483651
ENSMUSG00000041351	0.13465416499318417	0.3625188560756726	0.2278646910824884
ENSMUSG00000047330	0.1336494807519308	0.3101296254328183	0.1764801446808875
ENSMUSG00000074218	0.131141494169114	0.3740631484750106	0.2429216543058966
ENSMUSG00000085087	0.13073531869699428	0.4347448623450963	0.304009543648102
ENSMUSG00000022485	0.1301196488980439	0.385515685798686	0.2553960369006421
ENSMUSG00000040441	0.1294502408963517	0.3763826312937108	0.2469323903973591
ENSMUSG00000042541	0.12816253244795106	0.4174341083343386	0.2892715758863875
ENSMUSG00000017718	0.12640795046031547	0.3426934323468582	0.2162854818865427
ENSMUSG00000015533	0.1252167192015915	0.3815848545613781	0.2563681353597866
ENSMUSG00000033938	0.12451010501207549	0.25922430955638	0.1347142045443045
ENSMUSG00000022679	0.1240603485378905	0.4056794192020077	0.2816190706641172
ENSMUSG00000017002	0.12339462865020276	0.3393781740102568	0.215983545360054
ENSMUSG00000029482	0.12293129651228257	0.4411361857014487	0.3182048891891661
ENSMUSG00000089774	0.12270436974346344	0.3933206568027942	0.2706162870593308
ENSMUSG00000041293	0.11949919824061139	0.3339677724820941	0.2144685742414827
ENSMUSG00000040584	0.11949564085519221	0.33255293315465	0.2130572922994578
ENSMUSG00000048040	0.11945199632516829	0.4047816903630885	0.2853296940379202
ENSMUSG00000021974	0.11587614594110052	0.403756163828542	0.2878800178874415
ENSMUSG00000057722	0.1153586776282226	0.3860844556480764	0.2707257780198538
ENSMUSG00000017716	0.1152682257581657	0.3334395584438148	0.2181713326856491
ENSMUSG00000030795	0.11441281266143533	0.3376644217447735	0.2232516090833382
ENSMUSG00000024136	0.11373160470834198	0.2876387136285143	0.1739071089201723
ENSMUSG00000060317	0.11299730824675511	0.3390902033659629	0.2260928951192078
