gene	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000028655	136	-0.13404093598946792	-0.15047171000403425	0.9100192260381434	0.9999999999999963
ENSMUSG00000075389	93	0.07406790107488413	0.08582296870994656	0.9102880982553695	0.9999999999999963
ENSMUSG00000022033	81	0.1741410322487346	0.21433799163951453	0.9122215690413534	0.9999999999999963
ENSMUSG00000085334	87	0.2998661220073684	0.29152579514062804	0.9122279317481923	0.9999999999999963
ENSMUSG00000048126	82	0.2763212639838455	0.29734562676916493	0.912502205194621	0.9999999999999963
ENSMUSG00000096727	91	0.1743843168020221	0.18106968430934273	0.9126557868311365	0.9999999999999963
ENSMUSG00000004552	82	-0.10911670047789898	-0.16109003964236557	0.9127351609336976	0.9999999999999963
ENSMUSG00000102964	88	0.0007864169776412239	0.0006855275210189433	0.9136297127906519	0.9999999999999963
ENSMUSG00000020571	83	0.14689512252807468	0.07940122516437223	0.9136420565148198	0.9999999999999963
ENSMUSG00000029714	83	0.1413928663358082	0.1257051236566887	0.9154406611114148	0.9999999999999963
ENSMUSG00000030680	329	-0.16978163868188856	-0.17718928321520444	0.9157736797428372	0.9999999999999963
ENSMUSG00000116358	243	0.22599544203839989	0.2716856277615968	0.9176135739160528	0.9999999999999963
ENSMUSG00000039646	89	0.06932787001132623	0.09581746698398391	0.9186448040881059	0.9999999999999963
ENSMUSG00000121129	84	-0.0010967731475824707	-0.0017873037290898836	0.9189726201503143	0.9999999999999963
ENSMUSG00000060548	101	0.003508687019346342	0.00491740049771246	0.9191063884856152	0.9999999999999963
ENSMUSG00000030790	150	-0.0273615589074326	-0.03652770618895226	0.9198288004810032	0.9999999999999963
ENSMUSG00000103373	81	0.15797303970903184	0.19455482189132145	0.9198302660893876	0.9999999999999963
ENSMUSG00000024925	89	0.38406336009502184	0.4222145519593763	0.92077131674968	0.9999999999999963
ENSMUSG00000058620	82	-0.15325343236327488	-0.1292991269744801	0.9213464448943083	0.9999999999999963
ENSMUSG00000056755	83	0.18202751651406193	0.21681152925206057	0.923116749320463	0.9999999999999963
ENSMUSG00000074715	131	0.05151945874095178	0.046926641674988764	0.92376657368093	0.9999999999999963
ENSMUSG00000042985	88	-0.18563919514417937	-0.25966059151126764	0.923850095074149	0.9999999999999963
ENSMUSG00000028680	81	0.07518882006406755	0.10336744991825068	0.9239344680578796	0.9999999999999963
ENSMUSG00000104960	97	0.092994098737836	0.13011405117417638	0.924460496837024	0.9999999999999963
ENSMUSG00000050860	192	-0.07785214371979339	-0.07277756446361541	0.9245715823909793	0.9999999999999963
ENSMUSG00000091498	95	-0.003125762008133028	-0.0033360908943629304	0.924860501525979	0.9999999999999963
ENSMUSG00000006570	100	-0.19688458973541836	-0.25353739608074966	0.9260871263705382	0.9999999999999963
ENSMUSG00000021281	99	0.09788892762735185	0.07273591782798589	0.9263606664668722	0.9999999999999963
ENSMUSG00000063316	88	-0.023773262649776347	-0.028673963367610925	0.9271525922287281	0.9999999999999963
ENSMUSG00000040794	100	0.1281126759946329	0.1590810647469253	0.927865817095949	0.9999999999999963
ENSMUSG00000042541	88	-0.3028124317526846	-0.34116441943452847	0.9280964494547043	0.9999999999999963
