gene	symbol	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000045092	ENSMUSG00000045092	0.4857936504856804	0.0340427620799155	7.158212067269312
ENSMUSG00000109378	ENSMUSG00000109378	0.4495336140887535	0.0666380952529089	64.50891411270229
ENSMUSG00000032418	ENSMUSG00000032418	0.4323970827339113	0.0641184765074587	132.0933003600107
ENSMUSG00000031849	ENSMUSG00000031849	0.431560491699521	0.050292764354021	36.515886953489165
ENSMUSG00000040950	ENSMUSG00000040950	0.4314527872253876	0.0509462614743924	50.43252918504088
ENSMUSG00000033569	ENSMUSG00000033569	0.4251597752339069	0.0466756008152097	101.92624784617551
ENSMUSG00000047638	ENSMUSG00000047638	0.4228401131841786	0.0332260741751348	17.770762504743573
ENSMUSG00000110631	ENSMUSG00000110631	0.4213203939208123	0.0413277207333811	54.531092048481845
ENSMUSG00000039196	ENSMUSG00000039196	0.4203039245778586	0.0529456249184408	71.29943898797521
ENSMUSG00000027133	ENSMUSG00000027133	0.4200189184235826	0.0488435634872099	147.18233589666931
ENSMUSG00000020309	ENSMUSG00000020309	0.4195477067986715	0.0507564528344805	69.54056370205811
ENSMUSG00000041577	ENSMUSG00000041577	0.4194142935254523	0.0249128157181602	36.32423433466974
ENSMUSG00000040715	ENSMUSG00000040715	0.4181857088749332	0.0513130819575648	87.37162010630226
ENSMUSG00000020077	ENSMUSG00000020077	0.4153523719026579	0.0472441715217601	56.31030101144905
ENSMUSG00000079015	ENSMUSG00000079015	0.4152325686054582	0.0548813566835503	169.4578413647477
ENSMUSG00000030122	ENSMUSG00000030122	0.4131828600020705	0.031011024343516	35.32194785115906
ENSMUSG00000034593	ENSMUSG00000034593	0.4097545715763987	0.0400661602939004	57.4735591380941
ENSMUSG00000000359	ENSMUSG00000000359	0.4096870774955082	0.0531577150370412	88.22493978462097
ENSMUSG00000028559	ENSMUSG00000028559	0.4074598586928023	0.0556065611826517	147.6685477683044
ENSMUSG00000109206	ENSMUSG00000109206	0.406225013900919	0.0515603693706307	91.34199472312832
ENSMUSG00000090165	ENSMUSG00000090165	0.4052301705411733	0.0487982151155464	98.22937442537236
ENSMUSG00000021884	ENSMUSG00000021884	0.404953294749718	0.032805811086168	57.42133749748433
ENSMUSG00000105861	ENSMUSG00000105861	0.4048147187794028	0.0354471937032128	46.96051532937006
ENSMUSG00000073125	ENSMUSG00000073125	0.4046420926354742	0.0648041421470079	217.33255623582951
ENSMUSG00000044405	ENSMUSG00000044405	0.403632252225014	0.0336404646228546	72.1814380571626
ENSMUSG00000037440	ENSMUSG00000037440	0.4027414985839668	0.0815310287154351	105.79910207558474
ENSMUSG00000103291	ENSMUSG00000103291	0.4012971544576638	0.0601659369689864	121.25741214457776
ENSMUSG00000030087	ENSMUSG00000030087	0.4011322556870142	0.0403310249533885	78.27285608689644
ENSMUSG00000063177	ENSMUSG00000063177	0.4009385744569579	0.0334661876637998	54.20701061670898
ENSMUSG00000032602	ENSMUSG00000032602	0.4006051840328637	0.0302882257670903	43.95634197701169
ENSMUSG00000101939	ENSMUSG00000101939	0.3988774452690545	0.0459618073708795	152.3525188501982
ENSMUSG00002076650	ENSMUSG00002076650	0.3965219206310808	0.0318484502405132	43.45583965360697
ENSMUSG00000030987	ENSMUSG00000030987	0.3962134596676597	0.0411416866688914	62.81791145843676
ENSMUSG00000030278	ENSMUSG00000030278	0.3961926748661154	0.0453543956986066	84.16768976275873
ENSMUSG00000021999	ENSMUSG00000021999	0.3956881680213441	0.0320107634275191	73.78760058438002
ENSMUSG00000021250	ENSMUSG00000021250	0.3952239974700323	0.0607345221832538	226.4386009495731
ENSMUSG00000022587	ENSMUSG00000022587	0.3950026066222608	0.0452669787237589	89.7839629332544
ENSMUSG00000015243	ENSMUSG00000015243	0.3943750056458867	0.0553810265958251	124.70320765722106
ENSMUSG00000038738	ENSMUSG00000038738	0.3930622955307354	0.0279333717454237	60.81315647127684
ENSMUSG00000024866	ENSMUSG00000024866	0.3924393179178788	0.0522063382304601	107.70515308006392
ENSMUSG00000028036	ENSMUSG00000028036	0.3902847254953335	0.058837797828101	209.1951242261636
ENSMUSG00000104586	ENSMUSG00000104586	0.3899328776483122	0.033979845076577	64.38703285600293
ENSMUSG00000044338	ENSMUSG00000044338	0.3896005772371719	0.0481158003232583	115.06172256662944
ENSMUSG00000065208	ENSMUSG00000065208	0.388500703245721	0.0567181236686595	199.03489643778548
ENSMUSG00000018417	ENSMUSG00000018417	0.3876096397076635	0.0472511241979332	136.4964834711869
ENSMUSG00000041164	ENSMUSG00000041164	0.3870938998631015	0.0467175215336814	170.705272326311
ENSMUSG00000043770	ENSMUSG00000043770	0.3866471937034375	0.0411307293379318	120.27888426486172
ENSMUSG00000002409	ENSMUSG00000002409	0.3865785380485704	0.066310182051494	178.28168722558132
ENSMUSG00000021974	ENSMUSG00000021974	0.3860409397468242	0.0339719097197688	72.22748784223359
ENSMUSG00000051669	ENSMUSG00000051669	0.3858525556722022	0.0367405327271086	95.78016496122775
