gene	symbol	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000032060	ENSMUSG00000032060	0.4845211833096859	0.0485219930177404	25.43403231892261
ENSMUSG00000063681	ENSMUSG00000063681	0.4524272130684869	0.0535478793518198	42.62346771439414
ENSMUSG00000107362	ENSMUSG00000107362	0.4514590131519897	0.0501848425952446	89.43131442621204
ENSMUSG00000063171	ENSMUSG00000063171	0.4499558750622675	0.0459605992788768	81.88412544565644
ENSMUSG00000069008	ENSMUSG00000069008	0.4485519898788652	0.0401478463830061	18.72324758154952
ENSMUSG00000001774	ENSMUSG00000001774	0.4478668182514866	0.0578935009136956	59.590267661758325
ENSMUSG00000035385	ENSMUSG00000035385	0.4432311879575749	0.0425533308352783	31.169857234193422
ENSMUSG00000099519	ENSMUSG00000099519	0.4379433984989715	0.0615964428881596	81.91434550797558
ENSMUSG00000076609	ENSMUSG00000076609	0.4370461030338871	0.037470922388334	30.688760157425715
ENSMUSG00000035561	ENSMUSG00000035561	0.4348539181405841	0.0356414003751696	58.46024290062435
ENSMUSG00000073125	ENSMUSG00000073125	0.4331044143231749	0.0218428579678404	13.277424449041312
ENSMUSG00000021904	ENSMUSG00000021904	0.4298829901251878	0.0742979941954411	188.2567661466647
ENSMUSG00000015944	ENSMUSG00000015944	0.4286487504490109	0.0649259040031846	132.40151056540105
ENSMUSG00000078875	ENSMUSG00000078875	0.4271706775211846	0.0401362963201795	70.84214847109028
ENSMUSG00000119986	ENSMUSG00000119986	0.4256127832708273	0.0276681592235769	28.24535360019414
ENSMUSG00000018171	ENSMUSG00000018171	0.4244381887063971	0.036354400958471	63.20791089729196
ENSMUSG00000034390	ENSMUSG00000034390	0.4242490061467358	0.0553140750134942	96.92698282728088
ENSMUSG00000022587	ENSMUSG00000022587	0.4239308206333397	0.0577660381046508	243.3696981959751
ENSMUSG00000107928	ENSMUSG00000107928	0.4238277339043631	0.0363903974046772	63.40189271622733
ENSMUSG00000056749	ENSMUSG00000056749	0.423765873404932	0.0330361276724409	42.95346318982906
ENSMUSG00000077323	ENSMUSG00000077323	0.4193957461296425	0.0617167539464799	127.75507817695544
ENSMUSG00000051669	ENSMUSG00000051669	0.4188101996129775	0.0441095932209092	75.64099417643848
ENSMUSG00000118671	ENSMUSG00000118671	0.4174353937046748	0.037053059290432	85.94469151727755
ENSMUSG00000032418	ENSMUSG00000032418	0.4168296638495345	0.0416111075342816	109.27401337921106
ENSMUSG00000057841	ENSMUSG00000057841	0.4163394523994704	0.0628544632517246	147.93295778831708
ENSMUSG00000042541	ENSMUSG00000042541	0.4161044690866743	0.0445431162462645	66.0715521234366
ENSMUSG00000103320	ENSMUSG00000103320	0.4155296362954298	0.0558474919903833	66.09757938079125
ENSMUSG00000051517	ENSMUSG00000051517	0.4152267321819681	0.0339481968947471	55.475129562714855
ENSMUSG00000028919	ENSMUSG00000028919	0.4138888029721886	0.0412678676724099	66.57033874031286
ENSMUSG00000061104	ENSMUSG00000061104	0.4108911360138315	0.0454552368639836	104.93755285883124
ENSMUSG00000065952	ENSMUSG00000065952	0.4107279858031135	0.0407819882717992	57.84945980733096
ENSMUSG00000022951	ENSMUSG00000022951	0.4097027439829948	0.0354210423211261	94.74513180105878
ENSMUSG00000041577	ENSMUSG00000041577	0.4079240453709141	0.0527379737635546	170.5005571838403
ENSMUSG00000032177	ENSMUSG00000032177	0.4071644823691455	0.0471222560126973	76.04794540288383
ENSMUSG00000045374	ENSMUSG00000045374	0.4070868562093991	0.0333246217190817	90.76568734935024
ENSMUSG00000020077	ENSMUSG00000020077	0.4063097422140463	0.0426010539654135	78.05997694081135
ENSMUSG00000006649	ENSMUSG00000006649	0.4052484125116223	0.0357423615815113	73.32121111929344
ENSMUSG00000070003	ENSMUSG00000070003	0.4049019208769404	0.0301693384215654	72.13709170738726
ENSMUSG00000025491	ENSMUSG00000025491	0.4033189968745466	0.0221836115094266	48.693326031397774
ENSMUSG00000007892	ENSMUSG00000007892	0.4026471018076965	0.0486809529315908	91.08479565767274
ENSMUSG00000033569	ENSMUSG00000033569	0.4003614818112901	0.0554226523409096	220.4158796457279
ENSMUSG00000027397	ENSMUSG00000027397	0.4000008070376224	0.0254972922569029	54.85626673407515
ENSMUSG00000080538	ENSMUSG00000080538	0.399641757440808	0.0408604666150201	129.79383652546835
ENSMUSG00000050621	ENSMUSG00000050621	0.3996306066551048	0.0350377872135104	75.051981985821
ENSMUSG00000022840	ENSMUSG00000022840	0.3988993098656192	0.0418630266689078	80.7121428286971
ENSMUSG00000029720	ENSMUSG00000029720	0.3971128865392072	0.049050332608968	116.26676223237664
ENSMUSG00000027488	ENSMUSG00000027488	0.3967338751538967	0.0310474966752261	70.42790640080109
ENSMUSG00000026971	ENSMUSG00000026971	0.3959353598450507	0.0363469521922248	117.14930644267598
ENSMUSG00000104735	ENSMUSG00000104735	0.3957541616320362	0.0421290758715081	139.9410232919568
ENSMUSG00000071005	ENSMUSG00000071005	0.3955905255823497	0.0462817472989357	197.51212621001275
