gene	ISS_minus_LAR_delta	ISS_delta	LAR_delta
ENSMUSG00000098934	0.1522221637241571	0.3799859491010863	0.2277637853769292
ENSMUSG00000085875	0.1500535199843599	0.4316241455306008	0.2815706255462409
ENSMUSG00000048988	0.1339595522511472	0.3457863014866585	0.2118267492355113
ENSMUSG00000023272	0.1317452822871762	0.3766288245126786	0.2448835422255024
ENSMUSG00000024292	0.130583610350962	0.4043866165352224	0.2738030061842604
ENSMUSG00000054555	0.12973354833506973	0.3874485869554009	0.2577150386203312
ENSMUSG00000028834	0.1292714345115228	0.3878440629895198	0.258572628477997
ENSMUSG00000064354	0.1270720105575166	0.3953607280371649	0.2682887174796483
ENSMUSG00000048078	0.12423212284111881	0.3604785833962945	0.2362464605551757
ENSMUSG00000098747	0.12389035662222131	0.3488955526197377	0.2250051959975164
ENSMUSG00000050315	0.12099521192985141	0.3792413738053146	0.2582461618754632
ENSMUSG00000113328	0.11874614755382992	0.3526255987508317	0.2338794511970018
ENSMUSG00000023915	0.1177924367673231	0.3979138887019101	0.280121451934587
ENSMUSG00000028214	0.1177180983924419	0.3978440444328298	0.2801259460403879
ENSMUSG00000030319	0.11472049125562797	0.312342020433188	0.19762152917756
ENSMUSG00000044748	0.11393811754523211	0.3504497198891252	0.2365116023438931
ENSMUSG00000056209	0.11376270174433978	0.3837694200107188	0.270006718266379
ENSMUSG00000026726	0.11375161455823357	0.3847768228618322	0.2710252083035986
ENSMUSG00000031825	0.1128544579920315	0.314492200565343	0.2016377425733115
ENSMUSG00000043079	0.1120693961445722	0.347732108801254	0.2356627126566818
ENSMUSG00000032978	0.11176256595022033	0.4924570286960817	0.3806944627458614
ENSMUSG00000024391	0.11133005161749238	0.3042390948756298	0.1929090432581374
ENSMUSG00000109291	0.10832786987392057	0.449696799916353	0.3413689300424324
ENSMUSG00000078920	0.10829936644722327	0.3626804406640108	0.2543810742167875
ENSMUSG00000037211	0.10820838464118909	0.4030018708261639	0.2947934861849748
ENSMUSG00000029657	0.1079422687447174	0.3421854875455657	0.2342432188008483
ENSMUSG00000075706	0.10791860885504359	0.2777768816269496	0.169858272771906
ENSMUSG00000031766	0.10787548228605248	0.3262888973901207	0.2184134151040682
ENSMUSG00000026489	0.10650746100399247	0.3160713360964015	0.209563875092409
ENSMUSG00000059743	0.10612557456264482	0.37901801225595	0.2728924376933052
ENSMUSG00000022546	0.10535024853357022	0.3729312671552145	0.2675810186216443
ENSMUSG00000019929	0.1036032563639131	0.3797533888637703	0.2761501324998572
ENSMUSG00000050103	0.10328348930482689	0.3699036948644515	0.2666202055596246
ENSMUSG00000022595	0.10251712425141882	0.3257263861319684	0.2232092618805496
ENSMUSG00000030987	0.10179757580926088	0.3219665292967421	0.2201689534874812
ENSMUSG00000046352	0.10065498798640457	0.3313386871668971	0.2306836991804925
ENSMUSG00000041605	0.1000628567569452	0.3314450919313267	0.2313822351743815
ENSMUSG00000072772	0.0989149657999076	0.3279510341699311	0.2290360683700235
ENSMUSG00000010651	0.09796738060589871	0.2807268610274643	0.1827594804215656
ENSMUSG00000087259	0.09766182704864751	0.3653912773197202	0.2677294502710727
ENSMUSG00000042541	0.09744323884593209	0.3530236097645359	0.2555803709186038
ENSMUSG00000114310	0.09675636589639308	0.395412020568669	0.2986556546722759
ENSMUSG00000014313	0.09666169912796618	0.2613790940907766	0.1647173949628104
ENSMUSG00000027840	0.09624342920854173	0.3643397166864316	0.2680962874778899
ENSMUSG00000079363	0.0959532752680225	0.2862161249638483	0.1902628496958258
ENSMUSG00000095098	0.0949371555751877	0.3146095653849315	0.2196724098097438
ENSMUSG00000089762	0.09474745358199749	0.3894291221718866	0.2946816685898891
ENSMUSG00000024042	0.09396999181171559	0.333320385765081	0.2393503939533654
ENSMUSG00000026389	0.09219124356090147	0.4558217015978186	0.3636304580369171
ENSMUSG00000118864	0.09217648024327121	0.3120900283925313	0.2199135481492601
ENSMUSG00000055022	0.09216999781999458	0.3443402944982338	0.2521702966782392
ENSMUSG00002075931	0.09212925742486888	0.3535819036074467	0.2614526461825778
ENSMUSG00000103089	0.0913087384866848	0.3100494979970404	0.2187407595103556
