gene	rewiring_mean	rewiring_std	rank_std
ENSMUSG00000036856	0.48783424946948434	0.06200294609438382	33.01151314314446
ENSMUSG00000031734	0.4796767221089045	0.0387436396855406	11.933566105737214
ENSMUSG00000047586	0.45825292557055725	0.03806576420525157	20.242529486207992
ENSMUSG00000109314	0.4550681386758608	0.04930149158786582	30.55094106570205
ENSMUSG00000040952	0.45435390919211527	0.04757053035548486	62.27487454824778
ENSMUSG00000029482	0.44113618570144875	0.04098544151259494	38.04536765494585
ENSMUSG00000039062	0.4407460151967989	0.034549268175589815	25.70914234275426
ENSMUSG00000109814	0.4365711669378139	0.04138630730170272	35.61867487709221
ENSMUSG00000085087	0.4347448623450963	0.048792328702056735	110.06888752049781
ENSMUSG00000006542	0.42329366034343624	0.044732324437652536	62.465990746965666
ENSMUSG00000069008	0.4179064117794981	0.04113692351885808	92.99763437851524
ENSMUSG00000026185	0.4175921983298167	0.02982634065582513	54.497798120658054
ENSMUSG00000042541	0.4174341083343386	0.03658377979174547	56.04997769847906
ENSMUSG00000022894	0.4156963756781362	0.03244340898983203	45.61841733335343
ENSMUSG00000028195	0.4147696921524607	0.0440949707188841	119.8360963983724
ENSMUSG00000020460	0.41426951010084123	0.042095941894177286	96.45563747132668
ENSMUSG00000002808	0.41236086914267817	0.03858050704364928	69.582253484635
ENSMUSG00000098950	0.4093736585714371	0.0406948471836901	94.6480322035276
ENSMUSG00000079042	0.4080482199619098	0.04438327532330492	70.63257039071989
ENSMUSG00000022949	0.4079243226534571	0.031509083259798	49.722127870798126
ENSMUSG00000033020	0.40778573988435546	0.07298122282960051	156.79081605757398
ENSMUSG00000009013	0.40702196677708935	0.05036428900905255	102.4943413072156
ENSMUSG00000014158	0.40639982987184703	0.053720209591111685	174.22654791965547
ENSMUSG00000022679	0.40567941920200773	0.05024182874848433	79.61413191136359
ENSMUSG00000048040	0.4047816903630885	0.0379925149822535	68.37075398150878
ENSMUSG00000021974	0.403756163828542	0.03298807587186584	67.65618966510013
ENSMUSG00000039477	0.4013332699133739	0.029949604202899677	74.0
ENSMUSG00000038695	0.4003927722777984	0.03576843941258714	60.01708090202322
ENSMUSG00000000120	0.40013512398736173	0.05726886632505808	200.19992507491105
ENSMUSG00000045294	0.40001218658922094	0.035956782291697895	84.79646219035321
ENSMUSG00000026602	0.3995599435433731	0.05046044393687957	52.54483799575368
ENSMUSG00000070003	0.39905884382575524	0.03233124278580672	53.21851181684809
ENSMUSG00000031503	0.39895483656808894	0.0394362481700518	108.56283894593031
ENSMUSG00000003814	0.396246376627604	0.03802221661255614	102.61754235996885
ENSMUSG00000068037	0.3954395262571404	0.020545118516989813	42.21954523677393
ENSMUSG00000089774	0.39332065680279427	0.03287327192393008	90.30193796370042
ENSMUSG00000034159	0.39325698109815077	0.0471297052673246	109.1356953521624
ENSMUSG00000029829	0.3929276569430381	0.0280951088899395	55.14898004496547
ENSMUSG00000038624	0.3914385782604263	0.0322681766958706	82.13866324697524
ENSMUSG00000007872	0.39134281842790497	0.04445217733772933	124.00983831938495
ENSMUSG00000084786	0.39084006061379584	0.043779074489008404	131.22560725712037
ENSMUSG00002074875	0.39062419144668825	0.047250487374411995	152.9621194936838
ENSMUSG00000002831	0.39017471314166097	0.037816661145708065	86.47201859561277
ENSMUSG00000065353	0.3900677223387463	0.03320024474394913	112.63232218151236
ENSMUSG00000064254	0.3898945271833758	0.035776573830916515	114.14048361558663
ENSMUSG00000104713	0.3887060413179373	0.026221054366307995	81.18842282000557
ENSMUSG00000002797	0.38870448310732175	0.0261116253872621	95.40104821227071
ENSMUSG00000020782	0.3875785216644981	0.03125914481744147	90.56732302547094
ENSMUSG00000041577	0.38721700533202247	0.046798715806220526	171.709085374071
ENSMUSG00000105954	0.3871413713698349	0.031024229735375712	114.15060227611592
ENSMUSG00000033209	0.3868304063832236	0.04754343070144475	167.94013814451864
ENSMUSG00000057722	0.3860844556480764	0.04305455232465448	135.23313203501573
ENSMUSG00000022485	0.385515685798686	0.03708042764127495	146.17400589708146
ENSMUSG00000078898	0.3849708027313066	0.04732960107154194	147.79769957614363
ENSMUSG00000071528	0.3844208941627601	0.03683373963381044	137.0942741328025
ENSMUSG00000095616	0.384089225925274	0.03419830583304127	97.52543258043
ENSMUSG00000114279	0.3836769079042954	0.02582405549011553	76.93399768632851
ENSMUSG00000108318	0.3836500004945697	0.030659981554099807	87.50565695999316
ENSMUSG00000039037	0.38198892668188966	0.03469376326534797	104.0857819300984
ENSMUSG00000015533	0.3815848545613781	0.050400924517407845	122.07194599907055
ENSMUSG00000048142	0.3811515870750709	0.04877409300604718	127.2499901768169
ENSMUSG00000113065	0.3807903320992069	0.03214709527942987	120.95623175347353
