gene	symbol	rewiring_mean	rewiring_std	logFC	FDR	q_BH
ENSMUSG00000030717	ENSMUSG00000030717	0.4497218544984143	0.0663420624940868			5.567389634529883e-06
ENSMUSG00000051149	ENSMUSG00000051149	0.4379267373023838	0.0517074692516355			1.0
ENSMUSG00000111923	ENSMUSG00000111923	0.4265901857147816	0.0326787622898688			1.0
ENSMUSG00000120623	ENSMUSG00000120623	0.4230569132745934	0.06162543799426			1.0
ENSMUSG00000040694	ENSMUSG00000040694	0.415505508201871	0.062466944696333			0.6469144156146261
ENSMUSG00000062554	ENSMUSG00000062554	0.4153199078249731	0.0585568635327293			0.6844583755476076
ENSMUSG00000092220	ENSMUSG00000092220	0.4137878403682298	0.040046750440529			1.0
ENSMUSG00000021612	ENSMUSG00000021612	0.4128310608696963	0.0346153329966052			1.0
ENSMUSG00000020572	ENSMUSG00000020572	0.4121191371618881	0.0602636771371034			0.2254461037054536
ENSMUSG00000024190	ENSMUSG00000024190	0.4099056131025575	0.0690037518022295			1.0
ENSMUSG00000068699	ENSMUSG00000068699	0.4083033786914377	0.0322797638524122			1.0
ENSMUSG00000022262	ENSMUSG00000022262	0.4032816331549227	0.0311271146041786			0.7333561765131381
ENSMUSG00000037053	ENSMUSG00000037053	0.4032676003030836	0.0452406089204406			1.0
ENSMUSG00000021974	ENSMUSG00000021974	0.4017498143218872	0.0319249937498916			1.0
ENSMUSG00000025498	ENSMUSG00000025498	0.4015934807326435	0.0354963403388527			1.0
ENSMUSG00000090165	ENSMUSG00000090165	0.3991143140364867	0.0473824990584788			0.0697957533331059
ENSMUSG00000117102	ENSMUSG00000117102	0.3984734468010352	0.0441966416289769			1.0
ENSMUSG00000026622	ENSMUSG00000026622	0.3983176361067636	0.0307945340200607			0.0004278733223799
ENSMUSG00000106147	ENSMUSG00000106147	0.3981200790098452	0.0440728459086166			1.0
ENSMUSG00000029641	ENSMUSG00000029641	0.3973196711520379	0.0330391706942969			3.0432095470781308e-05
ENSMUSG00000121785	ENSMUSG00000121785	0.3969448755711754	0.0619297046192879			1.0
ENSMUSG00000064351	ENSMUSG00000064351	0.396841429493303	0.0371151097478969			1.0
ENSMUSG00000089281	ENSMUSG00000089281	0.3957183684155476	0.0496665345037252			1.0
ENSMUSG00000011008	ENSMUSG00000011008	0.3955322094956958	0.0281197650486091			0.2524402124366998
ENSMUSG00000061959	ENSMUSG00000061959	0.3951748331534778	0.0273265177875501			1.0
ENSMUSG00000031673	ENSMUSG00000031673	0.3949156180414469	0.0362833853394765			2.381336788253524e-06
ENSMUSG00000104735	ENSMUSG00000104735	0.3947909049321479	0.0385744535225618			1.0
ENSMUSG00000031760	ENSMUSG00000031760	0.3941863664863159	0.0439947790364987			1.0
ENSMUSG00000030283	ENSMUSG00000030283	0.3939158938887031	0.0427076060073312			5.877066850154852e-07
ENSMUSG00000027347	ENSMUSG00000027347	0.3925090052630585	0.0376985761461276			0.0004278733223799
ENSMUSG00000104114	ENSMUSG00000104114	0.3923568773298712	0.0576080812157827			1.0
ENSMUSG00000029819	ENSMUSG00000029819	0.3914884553428288	0.0526095441592008			0.3591266174819532
ENSMUSG00000106634	ENSMUSG00000106634	0.3914378297959608	0.0483877873623109			1.0
ENSMUSG00000028357	ENSMUSG00000028357	0.3907311792012601	0.047744507591689			1.0
ENSMUSG00000031740	ENSMUSG00000031740	0.3905050375481336	0.0545896819626514			4.199045175872235e-05
ENSMUSG00000015533	ENSMUSG00000015533	0.3896392863285511	0.048446569334136			1.0
ENSMUSG00000027435	ENSMUSG00000027435	0.3895918529112689	0.0414076248899056			1.0
ENSMUSG00000079357	ENSMUSG00000079357	0.3891408338356166	0.0470268641409811			1.0
ENSMUSG00000054520	ENSMUSG00000054520	0.3889807982096853	0.0390332377879613			1.0
ENSMUSG00000120842	ENSMUSG00000120842	0.3865540527696748	0.0255218572241149			1.0
ENSMUSG00000026819	ENSMUSG00000026819	0.3853281445755867	0.0351751160628426			0.6853294787475408
ENSMUSG00000070368	ENSMUSG00000070368	0.3838096201619531	0.0476199066755066			1.0
ENSMUSG00000038692	ENSMUSG00000038692	0.3837563614870646	0.0348555056461821			1.0
ENSMUSG00000021135	ENSMUSG00000021135	0.3836385636843973	0.0438585714800134			6.573688961596322e-13
ENSMUSG00000104324	ENSMUSG00000104324	0.3833469268672235	0.0394384085902505			1.0
ENSMUSG00000045094	ENSMUSG00000045094	0.383329392672783	0.0296701157940896			0.5984601183829297
ENSMUSG00000026676	ENSMUSG00000026676	0.3820993269339109	0.0444032384420141			0.0031435994407592
ENSMUSG00000040966	ENSMUSG00000040966	0.3818228727469669	0.0388064017034831			0.2970641272512526
