gene	delta_interaction	delta_old	delta_yng
ENSMUSG00000042541	0.173330034417233	0.4378884615940691	0.2645584271768361
ENSMUSG00000039477	0.16918563982551993	0.4026694998134772	0.2334838599879573
ENSMUSG00000003814	0.1677049044257899	0.3936054470100493	0.2259005425842594
ENSMUSG00000032060	0.15240501212116314	0.2991503692215677	0.4515553813427308
ENSMUSG00000007038	0.14108932330974638	0.2771777768168141	0.4182671001265605
ENSMUSG00000039058	0.1361956189727398	0.255811067184693	0.3920066861574328
ENSMUSG00000031734	0.13471363120426672	0.5001101427108657	0.365396511506599
ENSMUSG00000045294	0.133766913507622	0.4364576890759727	0.3026907755683507
ENSMUSG00000099519	0.1326742511645167	0.2892903012646506	0.4219645524291673
ENSMUSG00000041624	0.12768232353621262	0.3543738226462652	0.2266914991100526
ENSMUSG00000039037	0.1276528984444284	0.3700710385247255	0.2424181400802971
ENSMUSG00000002831	0.1266727706418671	0.3970398296699932	0.2703670590281261
ENSMUSG00000046352	0.1265476209674876	0.3178665759388532	0.1913189549713656
ENSMUSG00000041734	0.1252496484952124	0.3726465020356976	0.2473968535404852
ENSMUSG00000087819	0.12470203266925742	0.3425352446721193	0.2178332120028619
ENSMUSG00000047586	0.12374481238823104	0.4599902453761308	0.3362454329878998
ENSMUSG00000060317	0.123584055786812	0.357992232242261	0.234408176455449
ENSMUSG00000085087	0.12231143547798584	0.4322336812276865	0.3099222457497007
ENSMUSG00000036892	0.1213785040440461	0.2842227113595684	0.4056012154036145
ENSMUSG00000119476	0.12014736194935541	0.3566051237621577	0.2364577618128023
ENSMUSG00000021974	0.1185956422082119	0.4064833431001002	0.2878877008918883
ENSMUSG00000068037	0.11309069749378348	0.3979249138581353	0.2848342163643518
ENSMUSG00000096010	0.11199928023579092	0.37537169103812	0.2633724108023291
ENSMUSG00000036751	0.1117358716016264	0.2180735747655222	0.3298094463671486
ENSMUSG00000002797	0.11128096283527505	0.3886507700668734	0.2773698072315983
ENSMUSG00000069008	0.1097670944977982	0.4282221588472998	0.3184550643495016
ENSMUSG00000039062	0.10885212623106594	0.4449316531273375	0.3360795268962716
ENSMUSG00000026712	0.10866547739342841	0.3195227061651729	0.2108572287717445
ENSMUSG00000029829	0.10808048184061869	0.4060050817200731	0.2979245998794544
ENSMUSG00000036062	0.10769041495373127	0.3694843189330714	0.2617939039793401
ENSMUSG00000028407	0.1071937219457304	0.1858555205293942	0.2930492424751246
ENSMUSG00000102813	0.10599502447351042	0.2816453574751107	0.1756503330016003
ENSMUSG00000037266	0.1048808467056635	0.3245727296716892	0.2196918829660257
ENSMUSG00000112023	0.10412235140519976	0.3343831167084679	0.2302607653032681
ENSMUSG00000049775	0.1035291671675411	0.2899583335874389	0.1864291664198978
ENSMUSG00000038146	0.10222649753827201	0.3294694246573765	0.4316959221956485
ENSMUSG00000041605	0.10167400200915583	0.3980988885113824	0.2964248865022266
ENSMUSG00000021290	0.10137347424346399	0.2737683900702123	0.3751418643136763
ENSMUSG00000033307	0.1012005013794513	0.254974566012233	0.3561750673916843
ENSMUSG00000026602	0.09971731147553808	0.4234124830781585	0.3236951716026204
ENSMUSG00000065353	0.09962849821618047	0.4120218741133126	0.3123933758971321
