gene	delta_interaction	delta_old	delta_yng
ENSMUSG00000036856	0.1715799617609971	0.4480733462644949	0.2764933845034978
ENSMUSG00000033020	0.16965584820796642	0.4178452187420321	0.2481893705340657
ENSMUSG00000053303	0.1632352819004737	0.4027703121519549	0.2395350302514812
ENSMUSG00000101599	0.15857326451176224	0.4103345217368444	0.2517612572250822
ENSMUSG00000024140	0.156615671947116	0.4011690547902057	0.2445533828430897
ENSMUSG00000007038	0.15091439827221592	0.2626969126843732	0.4136113109565891
ENSMUSG00000061104	0.14618357941738858	0.3667456944512161	0.2205621150338275
ENSMUSG00000015568	0.1403023930363051	0.2914423530792359	0.431744746115541
ENSMUSG00000121171	0.1328033414910462	0.3504271549314933	0.2176238134404471
ENSMUSG00000090264	0.13243951120444508	0.4065180757581146	0.2740785645536695
ENSMUSG00000090165	0.130829066087442	0.4225915712465869	0.2917625051591449
ENSMUSG00000033676	0.12976273021405282	0.3114538316908726	0.4412165619049254
ENSMUSG00000075706	0.1293797892843392	0.337704658143222	0.2083248688588828
ENSMUSG00000061780	0.12685092225532957	0.2697800572701664	0.396630979525496
ENSMUSG00000030004	0.12441474047999587	0.1964240709211624	0.3208388114011583
ENSMUSG00000092746	0.12364820114738251	0.3889672030843479	0.2653190019369654
ENSMUSG00000033852	0.12349727201002403	0.4073173074528244	0.2838200354428004
ENSMUSG00000112478	0.1220979437259418	0.3733060228402151	0.2512080791142733
ENSMUSG00000033453	0.11875391010105599	0.3305502614004412	0.2117963512993852
ENSMUSG00000010044	0.11754864019744038	0.4214799386436413	0.3039312984462009
ENSMUSG00000110167	0.11728512170050259	0.239429606289423	0.3567147279899256
ENSMUSG00000039062	0.1148326533474952	0.4075231784189896	0.2926905250714944
ENSMUSG00000024610	0.11379767757638559	0.3681835176200538	0.2543858400436682
ENSMUSG00000010406	0.11338110053450878	0.4127977898375756	0.2994166893030668
ENSMUSG00000077709	0.112370821236326	0.2421441731317938	0.3545149943681198
ENSMUSG00000115888	0.1110622054271706	0.4266247122139755	0.3155625067868049
ENSMUSG00000038690	0.10915485361044189	0.323873119743621	0.2147182661331791
ENSMUSG00000052562	0.10802286310745171	0.3421149305534779	0.2340920674460262
ENSMUSG00000083405	0.10768853283759933	0.3615273292904848	0.2538387964528855
ENSMUSG00000039477	0.1076417006303752	0.2120028680525885	0.3196445686829637
ENSMUSG00000029752	0.1073302452455191	0.2935069163483422	0.1861766711028231
ENSMUSG00000069266	0.1073186070116921	0.3233533646351771	0.216034757623485
ENSMUSG00000026189	0.10716473859792922	0.2123632717359901	0.3195280103339193
ENSMUSG00000109814	0.10688918426928651	0.4046401189509326	0.2977509346816461
ENSMUSG00000022485	0.10623951410846699	0.2373456526530705	0.3435851667615375
ENSMUSG00000028671	0.10543722263903763	0.3184328229874228	0.2129956003483852
ENSMUSG00000090733	0.1046570485112589	0.37678370213397	0.2721266536227111
ENSMUSG00000000402	0.10176088251901033	0.4016299880059591	0.2998691054869488
ENSMUSG00000001020	0.10090201888949113	0.1954224390955311	0.2963244579850222
ENSMUSG00000084786	0.10087180270264634	0.3071653227795548	0.4080371254822011
ENSMUSG00000022894	0.1006159459050045	0.4357385070230075	0.335122561118003
ENSMUSG00000020838	0.1003061172941497	0.3455946798190373	0.2452885625248876
ENSMUSG00000008855	0.09994179773620088	0.329968198347623	0.2300264006114221
ENSMUSG00000034911	0.09930811283870622	0.2023511899674328	0.301659302806139
ENSMUSG00000037321	0.09896128005435839	0.253460961569157	0.1544996815147986
ENSMUSG00000038400	0.09886881374656609	0.2532746192240713	0.3521434329706374
ENSMUSG00000018830	0.09843004049018433	0.3581568309529367	0.2597267904627524
ENSMUSG00000031734	0.0982983673510609	0.2860178107244874	0.3843161780755483
ENSMUSG00000027533	0.09807889176119511	0.3102610812385374	0.2121821894773423
ENSMUSG00000062825	0.09748320540600541	0.4115743168388606	0.3140911114328552
ENSMUSG00000017716	0.09729977174881438	0.2077361637084954	0.3050359354573098
ENSMUSG00000022840	0.09626655292751879	0.4110792750615401	0.3148127221340213
ENSMUSG00000032080	0.09605449729003857	0.3667283750108027	0.2706738777207641
ENSMUSG00000019122	0.0949876942309596	0.2535195339781065	0.3485072282090661
ENSMUSG00002074955	0.09479206565093373	0.3840269586495034	0.2892348929985697
ENSMUSG00000052837	0.09283088335516662	0.3283339459283962	0.2355030625732296
ENSMUSG00000007655	0.09201513098887382	0.3600715360490751	0.2680564050602013
ENSMUSG00000034810	0.09195484318463898	0.345010533888589	0.25305569070395
ENSMUSG00000029482	0.0918341012869952	0.3166561068349825	0.4084902081219777
ENSMUSG00000021464	0.091327575235164	0.3767967177522519	0.2854691425170879
ENSMUSG00000105954	0.09130902187207429	0.3086949667744426	0.4000039886465169
ENSMUSG00000104293	0.09049112669643941	0.2933417782591705	0.2028506515627311
ENSMUSG00000032332	0.09037012152797619	0.3202948431144686	0.2299247215864924
ENSMUSG00000020048	0.09014918028808139	0.212776998235098	0.3029261785231794
ENSMUSG00000085334	0.0896562537309975	0.3586861077235561	0.2690298539925586
ENSMUSG00000074634	0.08951829770213873	0.3361296523367616	0.2466113546346229
ENSMUSG00000028712	0.08934693611155758	0.3497588092239719	0.2604118731124143
ENSMUSG00000030717	0.08893586092350053	0.371113910541071	0.2821780496175705
ENSMUSG00000032532	0.08890203813840342	0.3189059968353571	0.4078080349737605
ENSMUSG00000082035	0.08875151108608897	0.2603919044343099	0.1716403933482209
ENSMUSG00000033318	0.0885810766931795	0.3434517599207781	0.2548706832275986
ENSMUSG00000005980	0.08784225497365919	0.3293300643532477	0.2414878093795885
ENSMUSG00000001403	0.08761348215569051	0.2952326288117833	0.2076191466560928
ENSMUSG00000028031	0.08724892870132761	0.3017048711410542	0.2144559424397266
ENSMUSG00000065208	0.08698219114419126	0.2620873962048467	0.349069587349038
ENSMUSG00000079105	0.08683112641033222	0.3299027329854297	0.2430716065750975
ENSMUSG00000114247	0.0866888708138489	0.352045369781164	0.2653564989673151
ENSMUSG00000029632	0.0859558688031056	0.1852664145647873	0.2712222833678929
ENSMUSG00000072235	0.08583547978597009	0.3296969065120974	0.2438614267261273
ENSMUSG00000046516	0.08554282770835198	0.3592317158457822	0.2736888881374302
ENSMUSG00000109498	0.08479884276509908	0.3739469989574818	0.2891481561923827
ENSMUSG00000086924	0.08469487320767038	0.2959951079284021	0.3806899811360725
