gene	ISS_minus_LAR_delta	ISS_delta	LAR_delta
ENSMUSG00000064451	0.16262812908247123	0.4002840349750105	0.2376559058925393
ENSMUSG00000036892	0.1625642488831208	0.4056012154036145	0.2430369665204937
ENSMUSG00000036751	0.162228526968373	0.3298094463671486	0.1675809193987756
ENSMUSG00000099519	0.1615232368397665	0.4219645524291673	0.2604413155894008
ENSMUSG00000038146	0.16101869731231883	0.4316959221956485	0.2706772248833297
ENSMUSG00000033715	0.1445773163282269	0.4014823964184087	0.2569050800901818
ENSMUSG00000021290	0.1429369335417173	0.3751418643136763	0.232204930771959
ENSMUSG00000038690	0.13435860164503508	0.3490768677782142	0.2147182661331791
ENSMUSG00000002565	0.13277685258326707	0.3379425106688432	0.2051656580855761
ENSMUSG00000036834	0.13218729964044695	0.4231350472376493	0.2909477475972023
ENSMUSG00000021913	0.12643697605430199	0.3809123074765231	0.2544753314222211
ENSMUSG00000043122	0.12364221610846848	0.342845192569673	0.2192029764612045
ENSMUSG00000083405	0.12017884543033852	0.374017641883224	0.2538387964528855
ENSMUSG00000038305	0.1156169378830707	0.4104049959623025	0.2947880580792318
ENSMUSG00000046727	0.11411479310869471	0.3610651894741673	0.2469503963654726
ENSMUSG00000036040	0.1130486091820222	0.3852587893670872	0.272210180185065
ENSMUSG00002076896	0.11105033547191318	0.3509478460009627	0.2398975105290495
ENSMUSG00000091898	0.11090055451310371	0.4253370024414413	0.3144364479283376
ENSMUSG00000023044	0.11077207690633908	0.2820335793084768	0.1712615024021377
ENSMUSG00000112478	0.11051611994752242	0.3617241990617957	0.2512080791142733
ENSMUSG00000120167	0.1103111605517191	0.3118836783992135	0.2015725178474944
ENSMUSG00000071528	0.109925366450641	0.3669527599563631	0.2570273935057221
ENSMUSG00000004988	0.109431356792658	0.2773539089145754	0.1679225521219174
ENSMUSG00000121171	0.1082282474662701	0.3258520609067172	0.2176238134404471
ENSMUSG00000073418	0.10801387360064837	0.3034820189073882	0.1954681453067398
