gene	delta_interaction	delta_old	delta_yng
ENSMUSG00000099519	0.1679653019339739	0.4379433984989715	0.2699780965649976
ENSMUSG00000034390	0.142104116334008	0.4242490061467358	0.2821448898127278
ENSMUSG00000025723	0.13557168644859396	0.2659728799623101	0.4015445664109041
ENSMUSG00000062619	0.13412477803861328	0.2146594354386337	0.348784213477247
ENSMUSG00000032060	0.12981183091463872	0.4845211833096859	0.3547093523950472
ENSMUSG00000076609	0.12944894805503038	0.4370461030338871	0.3075971549788567
ENSMUSG00000030432	0.12858709353211428	0.3020154026847589	0.4306024962168732
ENSMUSG00000024644	0.1278981471296172	0.2492811279524297	0.3771792750820469
ENSMUSG00000046516	0.126230200530635	0.3196228210077448	0.1933926204771098
ENSMUSG00000105434	0.12496113673586406	0.2855774114733181	0.4105385482091822
ENSMUSG00000029188	0.12229543234129608	0.3517799543612384	0.2294845220199423
ENSMUSG00000025316	0.12137594412666569	0.1750330864133104	0.2964090305399761
ENSMUSG00000028553	0.11905494801475541	0.3382977121724115	0.4573526601871669
ENSMUSG00000061959	0.1185580721869342	0.2764568152697533	0.3950148874566875
ENSMUSG00000121871	0.1181277836552255	0.3087383644143924	0.1906105807591669
ENSMUSG00000020423	0.11447350908505408	0.323047037862242	0.2085735287771879
ENSMUSG00000107362	0.1132527240183912	0.4514590131519897	0.3382062891335985
ENSMUSG00000022262	0.11288428729666627	0.230666023457404	0.3435503107540703
ENSMUSG00000110136	0.11253037662074411	0.2698938145192653	0.1573634378985212
ENSMUSG00000028369	0.11223260459918522	0.3785873798419244	0.2663547752427392
ENSMUSG00000006570	0.11209053276316322	0.3665207584506907	0.2544302256875275
ENSMUSG00000024140	0.11154202437276123	0.3254976091530217	0.2139555847802605
ENSMUSG00000018427	0.10999712721739807	0.2702596120086867	0.3802567392260848
ENSMUSG00000119986	0.10905497061098268	0.4256127832708273	0.3165578126598446
ENSMUSG00000055148	0.10810998233304059	0.3631508407685705	0.2550408584355299
ENSMUSG00000041741	0.10750381254151059	0.1940632887998902	0.3015671013414008
ENSMUSG00000038843	0.10711800533028873	0.212431947864251	0.3195499531945397
ENSMUSG00000086587	0.1069699307663769	0.2654392304428879	0.3724091612092648
ENSMUSG00000107928	0.10659216942281513	0.4238277339043631	0.317235564481548
ENSMUSG00000024411	0.1062194433216524	0.3859279133394728	0.2797084700178204
ENSMUSG00000108290	0.1061658707140084	0.2707931459205612	0.3769590166345696
ENSMUSG00000018171	0.10575701422777511	0.4244381887063971	0.318681174478622
ENSMUSG00000032380	0.10532515216432758	0.2382908202919209	0.3436159724562485
ENSMUSG00000110040	0.10512708474904464	0.2893799489128225	0.3945070336618671
ENSMUSG00000100992	0.1036830706559646	0.3364837697679076	0.232800699111943
ENSMUSG00000114943	0.10157400335666109	0.2895434652585688	0.1879694619019077
ENSMUSG00000025934	0.10130424383288278	0.3723477729893819	0.2710435291564991
ENSMUSG00000041237	0.10116563275621882	0.269321344336043	0.3704869770922618
ENSMUSG00000074170	0.09955734007567224	0.3499374996084839	0.2503801595328117
ENSMUSG00000050621	0.09919315769214732	0.3996306066551048	0.3004374489629575
ENSMUSG00000074521	0.0985766754132541	0.3885359240419596	0.2899592486287055
ENSMUSG00000036899	0.09833646541079288	0.292385342755257	0.3907218081660499
ENSMUSG00000098557	0.09824330142991611	0.2460847338426615	0.3443280352725776
ENSMUSG00000085860	0.09808081913827782	0.2753645943122015	0.3734454134504793
ENSMUSG00000039016	0.0980056472880419	0.3844347753855194	0.2864291280974775
ENSMUSG00000106867	0.09728284965081682	0.2161739689760376	0.3134568186268544
ENSMUSG00000076617	0.09724716110294562	0.2383552009595557	0.3356023620625013
ENSMUSG00000079710	0.09709739503825868	0.2530211114938686	0.1559237164556099
ENSMUSG00000040350	0.09707002987019431	0.3304357512904889	0.2333657214202946
ENSMUSG00000067377	0.09678264419411209	0.384770424260197	0.2879877800660849
ENSMUSG00000038677	0.09577085573245592	0.3861050707044043	0.2903342149719484
ENSMUSG00000033618	0.09536313919173192	0.2258055260156797	0.3211686652074116
ENSMUSG00000071005	0.0952212457953654	0.3955905255823497	0.3003692797869843
ENSMUSG00000041734	0.09521116251637263	0.2851773636867704	0.380388526203143
ENSMUSG00000021250	0.0949828575838379	0.3903542993958428	0.4853371569796807
ENSMUSG00000064220	0.09452298050594873	0.3125661147891434	0.2180431342831947
ENSMUSG00000073125	0.09444208376039814	0.4331044143231749	0.3386623305627768
ENSMUSG00000038738	0.09426961519493898	0.2524428680179292	0.3467124832128682
ENSMUSG00000030283	0.0942161748893911	0.2559297208831634	0.3501458957725545
ENSMUSG00000022840	0.09345042146358074	0.3988993098656192	0.3054488884020385
ENSMUSG00000015093	0.0929367183930157	0.266475020686779	0.3594117390797947
ENSMUSG00000065952	0.09247465570129859	0.4107279858031135	0.3182533301018149
ENSMUSG00000063171	0.09228947872458065	0.4499558750622675	0.3576663963376868
ENSMUSG00000032330	0.09221027120935527	0.2615705052457674	0.3537807764551227
ENSMUSG00000119476	0.09128300622480312	0.3390577074972297	0.4303407137220328
ENSMUSG00000037411	0.09110472372279932	0.3935017097645339	0.3023969860417346
ENSMUSG00000108318	0.09107226488205578	0.2864852647802284	0.3775575296622842
ENSMUSG00000032418	0.0910690564198674	0.4168296638495345	0.3257606074296671
ENSMUSG00000037035	0.09074273365118352	0.3077302418768795	0.398472975528063
ENSMUSG00000071014	0.09029607145935276	0.3939377580757348	0.303641686616382
ENSMUSG00000069008	0.08992510042146568	0.4485519898788652	0.3586268894573995
ENSMUSG00000118671	0.08974876327796838	0.4174353937046748	0.3276866304267064
ENSMUSG00000024810	0.08973729693424737	0.2682085264937216	0.357945823427969
ENSMUSG00000025321	0.08905106725656453	0.2999375637912859	0.3889886310478504
ENSMUSG00000017146	0.0887408433167195	0.2024053921319407	0.2911462354486602
ENSMUSG00000007892	0.08871483681292125	0.4026471018076965	0.3139322649947752
ENSMUSG00000069792	0.08870904730506601	0.3937454344876633	0.3050363871825973
ENSMUSG00000110558	0.0885708935211042	0.3358902078970782	0.4244611014181824
ENSMUSG00000039196	0.08846035777777461	0.3841125978927784	0.472572955670553
ENSMUSG00000071076	0.08826046273856031	0.3906660009514284	0.3024055382128681
ENSMUSG00000037892	0.0878727918637183	0.3264788475987267	0.2386060557350084
ENSMUSG00000025511	0.08786708635890961	0.3174554821350214	0.405322568493931
ENSMUSG00000067235	0.08765223138174522	0.2782894615456905	0.3659416929274357
ENSMUSG00000064337	0.08732676682608179	0.3175561227596528	0.230229355933571
ENSMUSG00000113140	0.0872272875628719	0.2638034712760773	0.3510307588389492
ENSMUSG00000121783	0.0864843557484973	0.3193289152542505	0.2328445595057532
ENSMUSG00000047638	0.08616216854441955	0.301255804449616	0.3874179729940356
ENSMUSG00000042541	0.08611620683329052	0.4161044690866743	0.3299882622533838
ENSMUSG00000048756	0.0855043741008914	0.2691292233022083	0.1836248492013169
ENSMUSG00000116993	0.08547675803271251	0.2921940430172597	0.2067172849845472
ENSMUSG00000045094	0.08538432758709463	0.2661343977059791	0.3515187252930737
ENSMUSG00000007872	0.08518063005554422	0.3323765880860196	0.2471959580304754
