gene	ISS_minus_LAR_delta	ISS_delta	LAR_delta
ENSMUSG00000028553	0.16789845672384923	0.4573526601871669	0.2894542034633177
ENSMUSG00000024644	0.1677105325636538	0.3771792750820469	0.2094687425183931
ENSMUSG00000030432	0.1664658801566941	0.4306024962168732	0.2641366160601791
ENSMUSG00000089774	0.15771113851496632	0.4346059946773858	0.2768948561624195
ENSMUSG00000068196	0.1575184768630279	0.3786530281063979	0.22113455124337
ENSMUSG00000028435	0.14936923968439308	0.3759793721491488	0.2266101324647557
ENSMUSG00000039236	0.1459410394814733	0.3877587493275263	0.241817709846053
ENSMUSG00000119476	0.14415358250896232	0.4303407137220328	0.2861871312130705
ENSMUSG00000054404	0.1378207546132289	0.3311743270225601	0.1933535724093312
ENSMUSG00000098557	0.1370514365587209	0.3443280352725776	0.2072765987138567
ENSMUSG00000037266	0.1329459568180144	0.3092745158547817	0.1763285590367673
ENSMUSG00000006576	0.12857426958713442	0.3600045871015578	0.2314303175144234
ENSMUSG00000062619	0.12535880728571377	0.348784213477247	0.2234254061915332
ENSMUSG00000096215	0.12509120463867	0.3690325234084183	0.2439413187697483
ENSMUSG00000025508	0.12468149667050407	0.3709498954706473	0.2462683988001432
ENSMUSG00000015568	0.12356341437167406	0.3129062247314526	0.1893428103597785
ENSMUSG00000048546	0.12296031237672081	0.3306978382260084	0.2077375258492876
ENSMUSG00000041741	0.1227983992449942	0.3015671013414008	0.1787687020964066
ENSMUSG00000032330	0.12277893815466359	0.3537807764551227	0.2310018383004591
ENSMUSG00000006386	0.12185761877473178	0.3248400423239984	0.2029824235492666
ENSMUSG00000025723	0.12132371149441529	0.4015445664109041	0.2802208549164888
ENSMUSG00000014313	0.12114726280410143	0.3735219052896721	0.2523746424855707
ENSMUSG00000028613	0.1198577416656838	0.3410633625112579	0.2212056208455741
ENSMUSG00000065208	0.11922655260167658	0.4352195814171952	0.3159930288155186
ENSMUSG00000023009	0.11883559493686077	0.33921333449074	0.2203777395538792
ENSMUSG00000070661	0.11874507448940702	0.3621398118822891	0.2433947373928821
ENSMUSG00000029819	0.118302884994413	0.3762475467422342	0.2579446617478212
ENSMUSG00000029657	0.117756060460489	0.3540491521619894	0.2362930917015004
ENSMUSG00000032198	0.11745929552976409	0.3875456338880577	0.2700863383582936
ENSMUSG00000031939	0.11475009384920551	0.3379574880635241	0.2232073942143186
ENSMUSG00000020953	0.11458345046771151	0.4002696380280127	0.2856861875603012
ENSMUSG00000027035	0.11443051984894748	0.3688681081266141	0.2544375882776666
ENSMUSG00000023328	0.11420334095878881	0.286813879445173	0.1726105384863842
ENSMUSG00000078650	0.1134645300495391	0.3734835627103128	0.2600190326607737
ENSMUSG00000032528	0.11341633151283412	0.2971084550456182	0.1836921235327841
ENSMUSG00000018427	0.11312316617805135	0.3802567392260848	0.2671335730480334
ENSMUSG00000032997	0.11229107616068437	0.2783603795761517	0.1660693034154673
ENSMUSG00000030111	0.11187367298652981	0.3581509561734037	0.2462772831868739
ENSMUSG00000019960	0.11165846144724828	0.3025900837062206	0.1909316222589723
ENSMUSG00000022262	0.11165115014063959	0.3435503107540703	0.2318991606134307
