gene	delta_interaction	delta_old	delta_yng
ENSMUSG00000045092	0.1665002595668359	0.4857936504856804	0.3192933909188445
ENSMUSG00000034593	0.1410287415758536	0.4097545715763987	0.2687258300005451
ENSMUSG00000032418	0.13578896973482252	0.4323970827339113	0.2966081129990888
ENSMUSG00000028559	0.12901855917153343	0.4074598586928023	0.2784412995212689
ENSMUSG00000022033	0.12735723754782957	0.3463374275206538	0.2189801899728242
ENSMUSG00000096215	0.12486692021309007	0.3688082389828384	0.2439413187697483
ENSMUSG00000105861	0.12446939533323631	0.4048147187794028	0.2803453234461665
ENSMUSG00000040715	0.12345877710580894	0.4181857088749332	0.2947269317691243
ENSMUSG00000070003	0.12204157206021082	0.3856623600882248	0.263620788028014
ENSMUSG00000045374	0.1183486070805998	0.3093936798991599	0.4277422869797597
ENSMUSG00000033569	0.11703298096362091	0.4251597752339069	0.308126794270286
ENSMUSG00000028036	0.11644930065024178	0.3902847254953335	0.2738354248450917
ENSMUSG00000032066	0.11638587592796312	0.239737232388349	0.3561231083163121
ENSMUSG00000100153	0.11598017118388898	0.3833870416396702	0.2674068704557812
ENSMUSG00000031075	0.11533917108490441	0.3290872301598423	0.2137480590749379
ENSMUSG00000023328	0.11499172994433832	0.2876022684307225	0.1726105384863842
ENSMUSG00000028862	0.1149766647782946	0.3228030502695421	0.2078263854912475
ENSMUSG00000060860	0.11363760995499012	0.2610259727046616	0.1473883627496715
ENSMUSG00000042029	0.113603050260705	0.3345384415692344	0.2209353913085294
ENSMUSG00000024925	0.11345922233453959	0.3301565390675954	0.2166973167330558
ENSMUSG00000047638	0.11149388750598199	0.4228401131841786	0.3113462256781966
ENSMUSG00000038738	0.1107746446556595	0.3930622955307354	0.2822876508750759
ENSMUSG00000035540	0.11073591508041081	0.3500762577402085	0.2393403426597977
ENSMUSG00000021999	0.11061205364630639	0.3956881680213441	0.2850761143750377
ENSMUSG00000049134	0.10875842306065492	0.1653833517647681	0.274141774825423
ENSMUSG00000030122	0.10651215545854609	0.4131828600020705	0.3066707045435244
ENSMUSG00000022853	0.10626479847950832	0.3229496004060301	0.2166848019265218
ENSMUSG00000073125	0.1058451101846189	0.4046420926354742	0.2987969824508553
ENSMUSG00000106386	0.10540174342490671	0.2829804150335643	0.1775786716086576
ENSMUSG00000021453	0.10509895575259698	0.3416394731903012	0.2365405174377042
ENSMUSG00000064345	0.10478043658633707	0.2623615842535033	0.3671420208398404
ENSMUSG00000040740	0.10458086223140331	0.3265783906481251	0.2219975284167218
ENSMUSG00000022665	0.10442143493896833	0.3176928320074535	0.2132713970684852
ENSMUSG00000025491	0.10325961647230547	0.3851455096014599	0.2818858931291544
ENSMUSG00000057836	0.10168471891299319	0.3712803622533153	0.2695956433403221
ENSMUSG00000028073	0.10147732019489464	0.2825544766789583	0.3840317968738529
ENSMUSG00000001228	0.1008889200705183	0.3531951606151914	0.2523062405446731
ENSMUSG00000019577	0.1006031771750523	0.3519921861759216	0.2513890090008693
ENSMUSG00000024866	0.09974903022772447	0.3924393179178788	0.2926902876901543
ENSMUSG00000041164	0.09840246927521418	0.3870938998631015	0.2886914305878873
ENSMUSG00000102374	0.09781386321441637	0.2522771578258976	0.350091021040314
ENSMUSG00000051517	0.09626031943768099	0.2927900766012363	0.3890503960389173
ENSMUSG00000024501	0.09592944687153632	0.2302725360953778	0.3262019829669141
ENSMUSG00000115275	0.09575388006966429	0.3601339215425864	0.2643800414729221
ENSMUSG00000006154	0.09555583455805133	0.3604203002352671	0.2648644656772158
ENSMUSG00000101939	0.09410860779591007	0.3988774452690545	0.3047688374731444
ENSMUSG00000028268	0.09357645941737625	0.3561724260554802	0.262595966638104
ENSMUSG00000021081	0.0932431513588472	0.2411044388009595	0.3343475901598067
ENSMUSG00000058258	0.09288894716463098	0.3352598060803705	0.2423708589157395
ENSMUSG00000102918	0.09185239466219858	0.3770148387445389	0.2851624440823403
ENSMUSG00000020309	0.09124321636759697	0.4195477067986715	0.3283044904310745
ENSMUSG00000030432	0.09100928240424433	0.3551458984644234	0.2641366160601791
ENSMUSG00000041301	0.08976585650716429	0.2320819569554209	0.3218478134625852
ENSMUSG00000034871	0.08960774330423088	0.3052588283361587	0.2156510850319278
ENSMUSG00000059336	0.0895735371827521	0.3375666412838128	0.2479931041010607
ENSMUSG00000000682	0.08933470212981182	0.2745288534745884	0.3638635556044002
ENSMUSG00000031441	0.0892321977759094	0.3533064353692933	0.2640742375933839
ENSMUSG00000086916	0.08869669791001938	0.3272748478113628	0.2385781499013434
ENSMUSG00000121783	0.08820612172914233	0.3554788402300627	0.2672727185009204
ENSMUSG00000037266	0.08797532782372197	0.2643038868604893	0.1763285590367673
ENSMUSG00000015134	0.08797351648982848	0.2353236424591344	0.3232971589489629
ENSMUSG00000028712	0.0878501427112105	0.2334426546256218	0.3212927973368323
ENSMUSG00000030109	0.08726308546692635	0.3660142830446477	0.2787511975777214
ENSMUSG00000077611	0.08725441396266376	0.369136287983333	0.2818818740206692
ENSMUSG00000038415	0.087166096027391	0.1376398462405808	0.2248059422679718
ENSMUSG00000051319	0.08708465738161086	0.3668107698033384	0.2797261124217275
ENSMUSG00000020189	0.08700645825485437	0.2931783782063032	0.3801848364611576
ENSMUSG00000074768	0.08693583644338432	0.2488904148594046	0.3358262513027889
ENSMUSG00000069310	0.08682867488503088	0.3501878283612473	0.2633591534762164
ENSMUSG00000022840	0.0865749644788536	0.3788538168311049	0.2922788523522513
ENSMUSG00000033475	0.0864753560266576	0.2686021023463311	0.1821267463196735
ENSMUSG00000118841	0.0863288847679689	0.2891405077319388	0.3754693924999077
ENSMUSG00000115420	0.08608833209293454	0.2899720105285353	0.3760603426214698
ENSMUSG00000063177	0.08574760259646119	0.4009385744569579	0.3151909718604967
ENSMUSG00000006570	0.08567728346510728	0.2605763669634642	0.3462536504285715
ENSMUSG00000054757	0.08563395944014607	0.2172534512141862	0.3028874106543323
ENSMUSG00000055827	0.08557279676707127	0.239646535605497	0.3252193323725683
ENSMUSG00000047793	0.08552420051531151	0.2262598214125151	0.3117840219278266
ENSMUSG00000085385	0.08491735040422521	0.3557772025005957	0.2708598520963705
ENSMUSG00000031842	0.08409130217800109	0.2922150218424829	0.2081237196644818
ENSMUSG00000041577	0.0839268569803569	0.4194142935254523	0.3354874365450954
ENSMUSG00000008035	0.08383233057620171	0.3562865379828047	0.272454207406603
ENSMUSG00000063171	0.08381071662785888	0.2832026183538513	0.3670133349817102
ENSMUSG00000106087	0.08326066929083156	0.3080423588396787	0.2247816895488471
ENSMUSG00000024292	0.08321555072688411	0.22152370250064	0.3047392532275241
ENSMUSG00000031775	0.08253563185144769	0.2894297920512511	0.2068941601998034
ENSMUSG00000062488	0.0823382101891223	0.2528165074164479	0.3351547176055702
ENSMUSG00000026712	0.08231923591186369	0.3078143368059328	0.2254951008940691
ENSMUSG00000109941	0.08202804753690379	0.3180910523020769	0.4001190998389807
ENSMUSG00000017778	0.08178416002343436	0.3085718929462872	0.2267877329228528
ENSMUSG00000039646	0.08132006975683709	0.3826585899218628	0.3013385201650257
ENSMUSG00000112254	0.081307682850291	0.2381560711812012	0.3194637540314922
ENSMUSG00000020904	0.0810634326174306	0.2425118981971276	0.161448465579697
ENSMUSG00000024552	0.08090430394401948	0.3091982033611609	0.2282938994171414
ENSMUSG00000023009	0.08070153919394599	0.3010792787478252	0.2203777395538792
ENSMUSG00000035385	0.08057406893624958	0.3137349611561313	0.3943090300923809
ENSMUSG00000039639	0.08050695576853958	0.2784239800547533	0.1979170242862137
ENSMUSG00000046330	0.0805001722117416	0.304945531844103	0.2244453596323614
ENSMUSG00000110282	0.08046613405954858	0.2572828124028191	0.1768166783432705
ENSMUSG00000039196	0.08043919385023834	0.4203039245778586	0.5007431184280969
ENSMUSG00000040950	0.08012025262542882	0.4314527872253876	0.3513325345999588
ENSMUSG00000036062	0.07969346479104994	0.2788388246880932	0.3585322894791431
ENSMUSG00000041120	0.07925376517857646	0.3705552277674611	0.2913014625888846
ENSMUSG00000032854	0.07897532155284387	0.2617309125164596	0.1827555909636157
ENSMUSG00000103291	0.07882879569376428	0.4012971544576638	0.3224683587638995
ENSMUSG00000025321	0.07879483796360798	0.2801751377437147	0.3589699757073227
ENSMUSG00000001119	0.0786357695619414	0.2765112212354644	0.3551469907974058
ENSMUSG00000019689	0.078601906947593	0.3272710503140025	0.2486691433664095
ENSMUSG00000017716	0.0785448327752466	0.2448261477487257	0.3233709805239723
ENSMUSG00000029641	0.07849651754514181	0.2921430097679803	0.3706395273131221
ENSMUSG00000108825	0.07846123020700027	0.2052472469645489	0.2837084771715492
ENSMUSG00000026435	0.07816261674570349	0.2957873686711738	0.2176247519254703
ENSMUSG00000093789	0.07804428617554893	0.2767131701235664	0.3547574562991153
ENSMUSG00000028713	0.07802899051922133	0.3267312795848714	0.2487022890656501
ENSMUSG00000092341	0.0777954606609893	0.2666734999468071	0.3444689606077964
ENSMUSG00000029193	0.0777799392482047	0.268851037393533	0.3466309766417377
ENSMUSG00000119476	0.07706893513551782	0.3632560663485883	0.2861871312130705
ENSMUSG00000102964	0.07702655103500783	0.3229841289849141	0.4000106800199219
ENSMUSG00000028435	0.0769865079269677	0.3035966403917234	0.2266101324647557
ENSMUSG00000032114	0.07660944141367598	0.3033042381798937	0.3799136795935697
ENSMUSG00000058600	0.07606451889858548	0.3130600608982771	0.2369955419996916
ENSMUSG00000032528	0.0760451531713133	0.2597372767040974	0.1836921235327841
ENSMUSG00000001774	0.07569512055678401	0.3204797634457415	0.3961748840025255
ENSMUSG00000052485	0.07560087231973273	0.3633436904286597	0.287742818108927
ENSMUSG00000088185	0.07533231763087872	0.2765892672477196	0.3519215848785983
ENSMUSG00000036398	0.07468346193824368	0.3203425861604839	0.2456591242222402
ENSMUSG00000000359	0.07452106990047092	0.4096870774955082	0.3351660075950373
ENSMUSG00000068742	0.0744000818482366	0.2938649305016704	0.2194648486534338
ENSMUSG00000036602	0.07428417963512263	0.2538593131203711	0.3281434927554937
ENSMUSG00000018697	0.0739299638632556	0.1503110515717431	0.2242410154349987
ENSMUSG00000102844	0.07392125704742258	0.2847663281223638	0.3586875851697864
ENSMUSG00000064901	0.07359370058338671	0.1728144142649653	0.246408114848352
ENSMUSG00000025498	0.07354090156522641	0.3006799500246383	0.2271390484594119
ENSMUSG00000020651	0.0727936127825275	0.2599628066958245	0.332756419478352
ENSMUSG00000039115	0.07275575933277417	0.3703262654635919	0.2975705061308177
ENSMUSG00000044367	0.07255910803274798	0.229609556398388	0.302168664431136
ENSMUSG00000065208	0.0725076744302024	0.388500703245721	0.3159930288155186
ENSMUSG00000028270	0.0724739689547754	0.1526932758516972	0.0802193068969218
ENSMUSG00000032198	0.07232642108896392	0.3424127594472575	0.2700863383582936
ENSMUSG00000121129	0.07224479598521882	0.2856767056066928	0.3579215015919116
ENSMUSG00000028003	0.07217758101585667	0.3032307646212968	0.2310531836054401
ENSMUSG00000024529	0.072177069681127	0.3215636209649676	0.2493865512838406
ENSMUSG00000031661	0.072142489244089	0.3522394165893476	0.2800969273452586
ENSMUSG00000024810	0.0719586190369233	0.3372041357379695	0.2652455167010462
ENSMUSG00000062908	0.07189646771917532	0.2916984409126496	0.2198019731934743
ENSMUSG00000022949	0.07138562886662247	0.316523319611707	0.2451376907450845
ENSMUSG00000032064	0.07125685787528852	0.3216262659831003	0.2503694081078118
ENSMUSG00000091021	0.071166940383457	0.2497756779300635	0.1786087375466065
ENSMUSG00000043822	0.0710759716081445	0.2298306103564291	0.3009065819645736
ENSMUSG00000121504	0.0709241732626486	0.2093592934301533	0.2802834666928019
ENSMUSG00002076161	0.07089857804751332	0.3370241985196229	0.2661256204721096
ENSMUSG00000031939	0.0708819027748551	0.2940892969891737	0.2232073942143186
ENSMUSG00000003849	0.07068037449252812	0.2149193143917829	0.1442389398992548
ENSMUSG00000103756	0.07066375175710765	0.3414093450797783	0.2707455933226707
ENSMUSG00000021620	0.07065956844299054	0.323471914937684	0.2528123464946935
ENSMUSG00000006724	0.07058481796358629	0.237385812488976	0.3079706304525623
ENSMUSG00000095545	0.07055499226008283	0.3281956857375054	0.2576406934774226
ENSMUSG00000038267	0.07023338801932	0.3253986989292995	0.2551653109099795
ENSMUSG00000108394	0.07021073210129769	0.2068635484200812	0.2770742805213789
ENSMUSG00000079494	0.07018249371989721	0.2542451197496777	0.3244276134695749
ENSMUSG00000075232	0.07016340049983111	0.2394948103022653	0.1693314098024342
ENSMUSG00000046070	0.06993986301063349	0.2651463968049294	0.3350862598155629
ENSMUSG00000014313	0.06932117764468704	0.3216958201302577	0.2523746424855707
ENSMUSG00000050212	0.06912488721216592	0.3446920747265657	0.2755671875143998
ENSMUSG00000044405	0.06904408147940638	0.403632252225014	0.3345881707456076
ENSMUSG00000020679	0.0689814324794179	0.2521787601656013	0.3211601926450192
