gene	symbol	rewiring_mean	rewiring_std	logFC	FDR	q_BH
ENSMUSG00002076601	ENSMUSG00002076601	0.4731680590012191	0.0323190686247271			0.9999999999999964
ENSMUSG00000055430	ENSMUSG00000055430	0.4547768112814153	0.06298033427716			0.0002371244892931
ENSMUSG00000024391	ENSMUSG00000024391	0.4505695061002133	0.0386872489160252			0.263448916900066
ENSMUSG00000015568	ENSMUSG00000015568	0.4305971447315657	0.0734934022992692			0.9627141951510468
ENSMUSG00000034159	ENSMUSG00000034159	0.4284505229767029	0.0509172972044666			0.02509952639581
ENSMUSG00000040111	ENSMUSG00000040111	0.4245217830937738	0.0225517999748018			1.1485065771984378e-12
ENSMUSG00000045294	ENSMUSG00000045294	0.4209488092759609	0.0462385735947836			0.9999999999999964
ENSMUSG00000065208	ENSMUSG00000065208	0.4209477796055315	0.0455479649792284			0.9999999999999964
ENSMUSG00000035342	ENSMUSG00000035342	0.420176702087673	0.0424859799495167			0.1292063189581832
ENSMUSG00000034522	ENSMUSG00000034522	0.4177262224030619	0.0558902876869639			0.8865806393219198
ENSMUSG00000001473	ENSMUSG00000001473	0.4163616195002895	0.0294090294946073			0.44960219748561
ENSMUSG00000024208	ENSMUSG00000024208	0.4151012390585767	0.0319146214738063			0.9492910084835688
ENSMUSG00000029778	ENSMUSG00000029778	0.4124441284515302	0.0292223010532457			0.0010979285886729
ENSMUSG00000057425	ENSMUSG00000057425	0.4111754364595848	0.0422813914783994			0.9999999999999964
ENSMUSG00000070803	ENSMUSG00000070803	0.4107027639170314	0.0516659518916708			0.1293786126600361
ENSMUSG00000077611	ENSMUSG00000077611	0.407389604058208	0.0300165774264824			0.0036366500263097
ENSMUSG00000030249	ENSMUSG00000030249	0.4061748596721692	0.0348418042652936			2.314494496812993e-07
ENSMUSG00000026602	ENSMUSG00000026602	0.4043948209275015	0.0569729848437667			5.489722628502428e-08
ENSMUSG00000061578	ENSMUSG00000061578	0.4036025811771456	0.0336379073817935			0.0017116838680712
ENSMUSG00000086924	ENSMUSG00000086924	0.4032811939496732	0.0395488872205475			0.9999999999999964
ENSMUSG00000074063	ENSMUSG00000074063	0.402931023370199	0.03527902894539			0.0764557869642561
ENSMUSG00000067377	ENSMUSG00000067377	0.4013023160868769	0.028664017536329			8.118883612002174e-07
ENSMUSG00000120442	ENSMUSG00000120442	0.4009402036718879	0.0644422390382322			0.0056899688308454
ENSMUSG00000036764	ENSMUSG00000036764	0.4000443962464468	0.036447456867538			5.4928410439508725e-06
ENSMUSG00000078784	ENSMUSG00000078784	0.3999226982609644	0.0368392936708401			0.0106207730215492
ENSMUSG00000081058	ENSMUSG00000081058	0.39929939717016	0.0228526720073492			0.9999999999999964
ENSMUSG00000070720	ENSMUSG00000070720	0.3988526550531169	0.0457612501544057			0.0048802186180714
ENSMUSG00000111605	ENSMUSG00000111605	0.3983631159238048	0.02430096391343			0.98709298938039
ENSMUSG00000040093	ENSMUSG00000040093	0.3976008881098474	0.0354336738911799			0.9999999999999964
ENSMUSG00000029372	ENSMUSG00000029372	0.396988987765799	0.0600297271019148			0.9999999999999964
ENSMUSG00000014599	ENSMUSG00000014599	0.3967103228543888	0.0391701968960309			0.4432654359665816
ENSMUSG00000102349	ENSMUSG00000102349	0.3962948540239973	0.0396553603527728			0.9999999999999964
ENSMUSG00000024620	ENSMUSG00000024620	0.395998638604949	0.0471233872461789			0.7451955079174791
ENSMUSG00000021913	ENSMUSG00000021913	0.3955413957713324	0.0360822724236867			0.0004980290201031
ENSMUSG00000064341	ENSMUSG00000064341	0.3954247037467168	0.062721969397775			0.2459803025716664
ENSMUSG00000092837	ENSMUSG00000092837	0.3944929538465938	0.0597442471536926			0.9999999999999964
ENSMUSG00000030083	ENSMUSG00000030083	0.3943453457419151	0.0347559137109824			0.5065909116270497
ENSMUSG00000004951	ENSMUSG00000004951	0.393220666489528	0.0294428298313331			0.1708804369715351
ENSMUSG00000003477	ENSMUSG00000003477	0.3914476340418523	0.0440191875530144			0.0856396380220974
ENSMUSG00000069662	ENSMUSG00000069662	0.3905946655312927	0.0237306596183794			0.0014715609917815
ENSMUSG00000053846	ENSMUSG00000053846	0.3901998517665989	0.0179061991483614			0.2356479080369928
ENSMUSG00000031549	ENSMUSG00000031549	0.3867856593394885	0.0418389795552864			0.0560729616821674
ENSMUSG00000064513	ENSMUSG00000064513	0.3856719488626177	0.0380560284319383			0.469698288858113
ENSMUSG00000048997	ENSMUSG00000048997	0.3856205528566964	0.040998220702915			0.0002824195359523
ENSMUSG00000026360	ENSMUSG00000026360	0.3848133669091824	0.0399926625630923			0.9999999999999964
ENSMUSG00000085683	ENSMUSG00000085683	0.3845134441227918	0.0327202246717583			0.935683065838952
ENSMUSG00000074183	ENSMUSG00000074183	0.3836210353597444	0.0466172525172682			0.9999999999999964
ENSMUSG00000059810	ENSMUSG00000059810	0.3833780782689572	0.0351938403340478			0.2902341289274177
ENSMUSG00000065105	ENSMUSG00000065105	0.3829359736066848	0.060930090242952			0.0011253986732094
ENSMUSG00000032528	ENSMUSG00000032528	0.3818895986762037	0.0398413564631146			0.6991757308327137
ENSMUSG00000001270	ENSMUSG00000001270	0.3813911397421387	0.0179893727226252			0.9999999999999964
ENSMUSG00000033327	ENSMUSG00000033327	0.3811942740926605	0.0374421942422948			0.0809973111901089
ENSMUSG00000037071	ENSMUSG00000037071	0.3811864457920454	0.0419075466651102			0.7599381219846706
ENSMUSG00000100153	ENSMUSG00000100153	0.381157880221486	0.0356108419294089			0.9999999999999964
ENSMUSG00002075453	ENSMUSG00002075453	0.3808419251453726	0.024361559182925			1.2554117052938396e-05
ENSMUSG00000000682	ENSMUSG00000000682	0.3808199464135972	0.0350214907944392			0.3468289696867571
ENSMUSG00000057836	ENSMUSG00000057836	0.3792270591885491	0.0395435262893902			0.0570648103123777
ENSMUSG00000061780	ENSMUSG00000061780	0.379155921209738	0.053585527838154			0.9999999999999964
ENSMUSG00000032311	ENSMUSG00000032311	0.3787162876701815	0.0418017737737752			0.1457553112426175
ENSMUSG00000104339	ENSMUSG00000104339	0.3783954824668222	0.0392013204625778			0.9999999999999964
ENSMUSG00000089712	ENSMUSG00000089712	0.3783060497175854	0.0379453735300312			0.9999999999999964
ENSMUSG00000047215	ENSMUSG00000047215	0.3769539905511824	0.0412632803898206			1.977768450177554e-06
ENSMUSG00000078247	ENSMUSG00000078247	0.3768953357015269	0.0470203574766515			0.419201203393709
