gene	rewiring_abs_obs	p_perm	q_BH
ENSMUSG00000052562	125.78962916880846	0.004975124378109453	0.2391886720244929
ENSMUSG00000039236	106.6695868074894	0.004975124378109453	0.2391886720244929
ENSMUSG00000006576	53.605089120566845	0.004975124378109453	0.2391886720244929
ENSMUSG00000067818	50.57666533999145	0.004975124378109453	0.2391886720244929
ENSMUSG00000035540	73.07374167814851	0.004975124378109453	0.2391886720244929
ENSMUSG00000028681	52.414590330794454	0.004975124378109453	0.2391886720244929
ENSMUSG00000018927	71.24027439393103	0.004975124378109453	0.2391886720244929
ENSMUSG00000026574	58.26962820068002	0.004975124378109453	0.2391886720244929
ENSMUSG00000027188	82.60607266426086	0.004975124378109453	0.2391886720244929
ENSMUSG00000022262	104.06137181818485	0.004975124378109453	0.2391886720244929
ENSMUSG00000019768	107.07837942428887	0.004975124378109453	0.2391886720244929
ENSMUSG00000036814	108.17845483869314	0.004975124378109453	0.2391886720244929
ENSMUSG00000034450	66.15986943989992	0.004975124378109453	0.2391886720244929
ENSMUSG00000025815	86.96853787451982	0.004975124378109453	0.2391886720244929
ENSMUSG00000063590	101.69531299173832	0.004975124378109453	0.2391886720244929
ENSMUSG00000022366	132.17749412730336	0.004975124378109453	0.2391886720244929
ENSMUSG00000022146	68.40133231133223	0.004975124378109453	0.2391886720244929
ENSMUSG00000028003	127.96092368662357	0.004975124378109453	0.2391886720244929
ENSMUSG00000059213	79.9557648897171	0.004975124378109453	0.2391886720244929
ENSMUSG00000050315	79.57668662071228	0.004975124378109453	0.2391886720244929
ENSMUSG00000028967	76.22177296876907	0.004975124378109453	0.2391886720244929
ENSMUSG00000021207	120.88290551304817	0.004975124378109453	0.2391886720244929
ENSMUSG00000002985	107.84591946005821	0.004975124378109453	0.2391886720244929
ENSMUSG00000020798	92.8537915572524	0.004975124378109453	0.2391886720244929
ENSMUSG00000021135	164.40834183990955	0.004975124378109453	0.2391886720244929
ENSMUSG00000044156	101.03798965737224	0.004975124378109453	0.2391886720244929
ENSMUSG00000031958	85.60560155287385	0.004975124378109453	0.2391886720244929
ENSMUSG00000024972	118.19507648795843	0.004975124378109453	0.2391886720244929
ENSMUSG00000026399	65.04102650284767	0.004975124378109453	0.2391886720244929
ENSMUSG00000064225	66.32513608783484	0.004975124378109453	0.2391886720244929
ENSMUSG00000021750	48.22563694417477	0.004975124378109453	0.2391886720244929
ENSMUSG00000075520	92.28664714097977	0.004975124378109453	0.2391886720244929
ENSMUSG00000048376	88.94140661880374	0.004975124378109453	0.2391886720244929
ENSMUSG00000103509	57.80529128015041	0.004975124378109453	0.2391886720244929
ENSMUSG00000069919	66.82706750184298	0.004975124378109453	0.2391886720244929
ENSMUSG00000079710	68.49234347045422	0.004975124378109453	0.2391886720244929
ENSMUSG00000005640	89.23135733231902	0.004975124378109453	0.2391886720244929
ENSMUSG00000042961	61.39099280536175	0.004975124378109453	0.2391886720244929
ENSMUSG00000041734	59.50179044902325	0.004975124378109453	0.2391886720244929
ENSMUSG00000074634	208.9365440160036	0.004975124378109453	0.2391886720244929
ENSMUSG00000003477	111.21331239491701	0.004975124378109453	0.2391886720244929
ENSMUSG00000037053	138.38263702392578	0.004975124378109453	0.2391886720244929
ENSMUSG00000021620	60.45980527251959	0.004975124378109453	0.2391886720244929
ENSMUSG00000042625	52.42225441336632	0.004975124378109453	0.2391886720244929
ENSMUSG00000092500	100.14054394513369	0.004975124378109453	0.2391886720244929
ENSMUSG00000024065	65.30131831765175	0.004975124378109453	0.2391886720244929
ENSMUSG00000048482	114.49805676937103	0.004975124378109453	0.2391886720244929
ENSMUSG00000051747	64.7178001254797	0.004975124378109453	0.2391886720244929
ENSMUSG00000087141	218.68033077567816	0.004975124378109453	0.2391886720244929
ENSMUSG00000029804	93.14269341528416	0.004975124378109453	0.2391886720244929
ENSMUSG00000022546	128.9595497995615	0.004975124378109453	0.2391886720244929
ENSMUSG00000025889	69.48879341036081	0.004975124378109453	0.2391886720244929
ENSMUSG00000104235	75.69553399085999	0.009950248756218905	0.2892514173319449
ENSMUSG00000015405	53.35035093128681	0.009950248756218905	0.2892514173319449
ENSMUSG00000100426	120.42153181880713	0.009950248756218905	0.2892514173319449
ENSMUSG00000031167	86.44356146454811	0.009950248756218905	0.2892514173319449
ENSMUSG00000030096	132.64453437924385	0.009950248756218905	0.2892514173319449
ENSMUSG00000106547	68.94223120808601	0.009950248756218905	0.2892514173319449
ENSMUSG00000066026	73.01867141574621	0.009950248756218905	0.2892514173319449
ENSMUSG00000052516	55.57903762161732	0.009950248756218905	0.2892514173319449
ENSMUSG00000037010	79.37104398012161	0.009950248756218905	0.2892514173319449
ENSMUSG00000074261	94.92987411469221	0.009950248756218905	0.2892514173319449
ENSMUSG00000039463	57.04528231918812	0.009950248756218905	0.2892514173319449
ENSMUSG00000068735	80.61135881394148	0.009950248756218905	0.2892514173319449
ENSMUSG00000102496	50.43000486493111	0.009950248756218905	0.2892514173319449
ENSMUSG00000025089	80.54241354763508	0.009950248756218905	0.2892514173319449
ENSMUSG00000022026	97.51684748381376	0.009950248756218905	0.2892514173319449
ENSMUSG00000064354	54.806161880493164	0.009950248756218905	0.2892514173319449
ENSMUSG00000040950	103.23667975515127	0.009950248756218905	0.2892514173319449
ENSMUSG00000041828	54.45814971625805	0.014925373134328358	0.2892514173319449
ENSMUSG00000098934	104.71313114929944	0.014925373134328358	0.2892514173319449
ENSMUSG00000041959	80.86128428578377	0.014925373134328358	0.2892514173319449
ENSMUSG00000022797	134.23846824467182	0.014925373134328358	0.2892514173319449
ENSMUSG00000102844	51.8962487867102	0.014925373134328358	0.2892514173319449
ENSMUSG00000027896	52.53250804543495	0.014925373134328358	0.2892514173319449
ENSMUSG00000028970	72.4407667517662	0.014925373134328358	0.2892514173319449
ENSMUSG00000000682	62.261884815990925	0.014925373134328358	0.2892514173319449
ENSMUSG00000068037	135.7186544984579	0.014925373134328358	0.2892514173319449
ENSMUSG00000021950	81.2690627425909	0.014925373134328358	0.2892514173319449
ENSMUSG00000018585	82.9796317666769	0.014925373134328358	0.2892514173319449
ENSMUSG00000038843	52.828067410737276	0.014925373134328358	0.2892514173319449
ENSMUSG00000030244	105.81606670841575	0.014925373134328358	0.2892514173319449
ENSMUSG00000042371	79.89272478222847	0.014925373134328358	0.2892514173319449
ENSMUSG00000031343	53.688556000590324	0.014925373134328358	0.2892514173319449
ENSMUSG00000028262	90.65381449460983	0.014925373134328358	0.2892514173319449
ENSMUSG00000031994	71.35964956879616	0.014925373134328358	0.2892514173319449
ENSMUSG00000063730	117.81084434688091	0.014925373134328358	0.2892514173319449
ENSMUSG00000054555	128.10700158774853	0.014925373134328358	0.2892514173319449
ENSMUSG00000056328	159.3652452081442	0.014925373134328358	0.2892514173319449
ENSMUSG00000068877	130.24604746885598	0.014925373134328358	0.2892514173319449
ENSMUSG00000045094	74.07740080356598	0.014925373134328358	0.2892514173319449
ENSMUSG00000003949	80.31506139039993	0.014925373134328358	0.2892514173319449
ENSMUSG00000056313	47.936640948057175	0.014925373134328358	0.2892514173319449
ENSMUSG00000032946	57.03468260541558	0.014925373134328358	0.2892514173319449
ENSMUSG00000039579	168.63297700695693	0.014925373134328358	0.2892514173319449
ENSMUSG00000105762	60.79583264887333	0.014925373134328358	0.2892514173319449
ENSMUSG00000031294	66.68260782957077	0.014925373134328358	0.2892514173319449
ENSMUSG00000041329	46.23043920099735	0.014925373134328358	0.2892514173319449
ENSMUSG00000033533	59.73714183270931	0.014925373134328358	0.2892514173319449
ENSMUSG00000034205	162.7865877300501	0.014925373134328358	0.2892514173319449
ENSMUSG00000069662	105.93213670700788	0.014925373134328358	0.2892514173319449
ENSMUSG00000019874	108.55879765748978	0.014925373134328358	0.2892514173319449
ENSMUSG00000021884	86.27508541941643	0.014925373134328358	0.2892514173319449
ENSMUSG00000086320	103.3352410569787	0.014925373134328358	0.2892514173319449
ENSMUSG00000038745	61.457931369543076	0.014925373134328358	0.2892514173319449
ENSMUSG00000085826	71.78970650024712	0.014925373134328358	0.2892514173319449
ENSMUSG00000089960	121.73179307207465	0.014925373134328358	0.2892514173319449
ENSMUSG00000086010	74.32149697840214	0.014925373134328358	0.2892514173319449
ENSMUSG00000003617	99.13704332709312	0.014925373134328358	0.2892514173319449
ENSMUSG00000021508	53.03450318425894	0.014925373134328358	0.2892514173319449
ENSMUSG00000034855	94.89461173117161	0.014925373134328358	0.2892514173319449
ENSMUSG00000106099	51.79667226970196	0.014925373134328358	0.2892514173319449
ENSMUSG00000069917	63.41713333129883	0.014925373134328358	0.2892514173319449
