gene	symbol	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000039639	ENSMUSG00000039639	157	0.2184005901217473	0.2856135332828066	3.5977254064789577e-08	5.621445947623371e-06
ENSMUSG00000094306	ENSMUSG00000094306	328	-0.2340817538090053	-0.240249614335744	4.8424164011962034e-08	7.121200589994417e-06
ENSMUSG00000021388	ENSMUSG00000021388	119	-0.4204907059669467	-0.5588455421726785	8.780075722025772e-08	1.219454961392468e-05
ENSMUSG00000022146	ENSMUSG00000022146	94	-0.6757113469764592	-0.7429500081017592	1.0084650747810286e-07	1.3269277299750376e-05
ENSMUSG00000120777	ENSMUSG00000120777	377	0.3056868597865135	0.3179185512977246	1.574592808362141e-07	1.968241010452676e-05
ENSMUSG00000094932	ENSMUSG00000094932	342	-0.0234755786135787	-0.0250583214650659	2.980473380320703e-07	3.548182595619884e-05
ENSMUSG00000065778	ENSMUSG00000065778	81	1.1165154457092288	1.194511438378695	4.805357137760424e-07	5.460633111091392e-05
ENSMUSG00000064427	ENSMUSG00000064427	86	1.0444919094443326	1.0922343796952827	6.214563791351324e-07	6.754960642773179e-05
ENSMUSG00000064604	ENSMUSG00000064604	118	0.7632479083724286	0.8052193840182409	1.0162640839972426e-06	0.000105860842083
ENSMUSG00000027408	ENSMUSG00000027408	118	-0.3319111214485025	-0.3344746793672039	2.012484132229986e-06	0.0002012484132229
ENSMUSG00000065226	ENSMUSG00000065226	88	0.896640466060489	1.036027368965934	2.3678659101245003e-06	0.000227679414435
ENSMUSG00000034855	ENSMUSG00000034855	139	-0.0775641303509483	-0.112773637388868	3.721822695479382e-06	0.0003446132125443
ENSMUSG00000040037	ENSMUSG00000040037	171	0.0423279464244836	0.0527685271911503	4.348653827590532e-06	0.0003882726631777
ENSMUSG00000019232	ENSMUSG00000019232	137	-0.0654970243573202	-0.1065425110996139	5.852811560291826e-06	0.0005045527207148
ENSMUSG00000065016	ENSMUSG00000065016	90	1.0232098773121816	1.084335462032446	6.103801806101039e-06	0.0005086501505084
ENSMUSG00000074527	ENSMUSG00000074527	327	-0.1030577026307577	-0.0857392515921705	7.1425444051476106e-06	0.0005760116455764
ENSMUSG00000078894	ENSMUSG00000078894	295	-0.1254433855414386	-0.1246350223556182	1.0086114991980644e-05	0.0007879777337484
ENSMUSG00000064945	ENSMUSG00000064945	129	0.6763178050518013	0.7129715881952431	1.2248824093563648e-05	0.0009279412192093
ENSMUSG00000020053	ENSMUSG00000020053	121	0.4062778592109638	0.4862722078808197	1.3988074695991948e-05	0.001028534904117
ENSMUSG00000064655	ENSMUSG00000064655	80	1.036979342252014	1.1397143078861796	1.6769748549694263e-05	0.001177849080129
ENSMUSG00000041828	ENSMUSG00000041828	82	-0.8839843183755851	-1.029805447859841	1.696102675385891e-05	0.001177849080129
ENSMUSG00000051669	ENSMUSG00000051669	80	1.057208867371081	1.062841579419489	2.140804142891639e-05	0.0014464892857375
ENSMUSG00000074521	ENSMUSG00000074521	280	-0.0752783596515645	-0.0974407129781395	2.198877082859596e-05	0.001446629659776
ENSMUSG00000023224	ENSMUSG00000023224	90	-0.3865212723612774	-0.4705085578563648	2.6591593933367182e-05	0.001704589354703
ENSMUSG00000015533	ENSMUSG00000015533	86	0.4265031218528756	0.4861769661364572	3.3203449120833284e-05	0.0020580977035957
ENSMUSG00000020609	ENSMUSG00000020609	96	-0.3658863706514216	-0.4410303325809336	3.3752802338971044e-05	0.0020580977035957
ENSMUSG00000065701	ENSMUSG00000065701	116	0.6207671284675604	0.6920965444551042	4.392567499267308e-05	0.0026055134295448
ENSMUSG00000066072	ENSMUSG00000066072	130	0.2100285738706575	0.2782417384117648	4.4814830988171295e-05	0.0026055134295448
ENSMUSG00000022679	ENSMUSG00000022679	85	-0.3657767899334405	-0.4335708001209296	4.7186276003086114e-05	0.0026810384092662
ENSMUSG00000010051	ENSMUSG00000010051	187	-0.2184098089113822	-0.2073559514926104	5.47577712660674e-05	0.0030420984036704
ENSMUSG00000114247	ENSMUSG00000114247	124	0.4248833871446554	0.495754600663977	5.646120314029002e-05	0.003056477808952
ENSMUSG00000118936	ENSMUSG00000118936	212	0.4411052711308005	0.3872457458395071	5.7461782808299056e-05	0.003056477808952
ENSMUSG00000060586	ENSMUSG00000060586	116	0.3840806979686025	0.5140673160203596	8.289176539055809e-05	0.0043172794474249
ENSMUSG00000048330	ENSMUSG00000048330	170	0.0142432019114499	0.0131060114197739	8.602829619908103e-05	0.0043891987856674
ENSMUSG00000031343	ENSMUSG00000031343	98	-0.7220433112233877	-0.7709351012686683	0.0001328230164727	0.0066411508236385
ENSMUSG00000037625	ENSMUSG00000037625	85	0.0040588513016718	0.0055104516915368	0.0001793490614667	0.0086938374908061
ENSMUSG00002074955	ENSMUSG00002074955	86	0.9881098859012116	1.0334602426514676	0.0001808318198087	0.0086938374908061
ENSMUSG00000092178	ENSMUSG00000092178	315	0.1814256325364079	0.2787041782040068	0.0003356978333721	0.0158348034609515
ENSMUSG00000096768	ENSMUSG00000096768	334	-0.0423767164349565	-0.0595491621101576	0.0003675387710373	0.0170156838443215
ENSMUSG00000026674	ENSMUSG00000026674	87	-0.5432346649467947	-0.5348545180030914	0.0003963444656021	0.0180156575273684
ENSMUSG00000001349	ENSMUSG00000001349	127	-0.2649348251521582	-0.3164881634130478	0.0004648578736954	0.0207525836471176
ENSMUSG00000039037	ENSMUSG00000039037	117	-0.1002556599676607	-0.1245863685618197	0.000553709872369	0.0242855207179396
ENSMUSG00000118815	ENSMUSG00000118815	89	0.8320286333560941	0.9758303130932996	0.0005717299484976	0.024643532262829
ENSMUSG00000065353	ENSMUSG00000065353	85	0.8258802980184535	0.8628414590381259	0.0006669673115534	0.0282613267607401
ENSMUSG00000030737	ENSMUSG00000030737	92	-0.6852537604048856	-0.711852774620809	0.0006880692078644	0.0285022321506033
ENSMUSG00000077714	ENSMUSG00000077714	83	0.6625253587961164	0.7593524532419249	0.0006954544644747	0.0285022321506033
ENSMUSG00000037321	ENSMUSG00000037321	95	-0.1054139014333463	-0.2039650169988876	0.0007847467688126	0.0316430148714791
ENSMUSG00000036856	ENSMUSG00000036856	82	0.4366908236406737	0.4917856541150377	0.0009093679725786	0.036086030657884
ENSMUSG00000029442	ENSMUSG00000029442	84	-0.488333551585673	-0.5764725907572144	0.000955055216582	0.0373068443977348
ENSMUSG00000084106	ENSMUSG00000084106	178	0.4187040694057936	0.4769348007492534	0.0010517170545442	0.040450655944008
ENSMUSG00000004098	ENSMUSG00000004098	111	0.1332051098346673	0.1749154171368567	0.0011113356174538	0.0419768257006487
ENSMUSG00000048424	ENSMUSG00000048424	92	0.1369013407966118	0.1482327956146571	0.0011249789287773	0.0419768257006487
ENSMUSG00000030587	ENSMUSG00000030587	88	0.7492469582706678	0.7720785480455257	0.0011845061262283	0.0435480193466299
ENSMUSG00000036594	ENSMUSG00000036594	97	0.3673837728798376	0.4732517840446577	0.0012648693550755	0.045828599821577
