gene	rewiring_abs_obs	p_perm	q_BH
ENSMUSG00000026930	43.112271040678024	0.004975124378109453	0.49165935030728714
ENSMUSG00000026814	73.07833467423916	0.004975124378109453	0.49165935030728714
ENSMUSG00000001119	44.02085568010807	0.004975124378109453	0.49165935030728714
ENSMUSG00000032198	31.560101073235273	0.004975124378109453	0.49165935030728714
ENSMUSG00000020241	35.16867595165968	0.004975124378109453	0.49165935030728714
ENSMUSG00000079262	86.66159228980541	0.004975124378109453	0.49165935030728714
ENSMUSG00000121494	83.78347915783525	0.004975124378109453	0.49165935030728714
ENSMUSG00000038146	35.296910194680095	0.004975124378109453	0.49165935030728714
ENSMUSG00000031725	48.02842029556632	0.004975124378109453	0.49165935030728714
ENSMUSG00000023915	60.71005716174841	0.004975124378109453	0.49165935030728714
ENSMUSG00000059901	37.89953067526221	0.009950248756218905	0.49165935030728714
ENSMUSG00000104369	41.86807498242706	0.009950248756218905	0.49165935030728714
ENSMUSG00000062785	37.797996290028095	0.009950248756218905	0.49165935030728714
ENSMUSG00000014778	38.306837402284145	0.009950248756218905	0.49165935030728714
ENSMUSG00000023034	121.08282933291048	0.009950248756218905	0.49165935030728714
ENSMUSG00000106107	40.240688763558865	0.009950248756218905	0.49165935030728714
ENSMUSG00000095648	156.53584107384086	0.009950248756218905	0.49165935030728714
ENSMUSG00000078875	180.6656317859888	0.009950248756218905	0.49165935030728714
ENSMUSG00000030004	47.24371771514416	0.009950248756218905	0.49165935030728714
ENSMUSG00000057722	58.65700666233897	0.009950248756218905	0.49165935030728714
ENSMUSG00000022366	102.76576908677816	0.009950248756218905	0.49165935030728714
ENSMUSG00000005611	34.87789894267917	0.009950248756218905	0.49165935030728714
ENSMUSG00000069516	70.55094224959612	0.009950248756218905	0.49165935030728714
ENSMUSG00000028073	40.272714868187904	0.009950248756218905	0.49165935030728714
ENSMUSG00000040488	41.160350278019905	0.014925373134328358	0.49165935030728714
ENSMUSG00000020695	55.03303240984678	0.014925373134328358	0.49165935030728714
ENSMUSG00000093445	93.62839937023818	0.014925373134328358	0.49165935030728714
