gene	delta_interaction	delta_old	delta_yng
ENSMUSG00002076601	0.19989262373874273	0.2732754352624764	0.4731680590012191
ENSMUSG00000026463	0.1694470742536765	0.4559826363247578	0.2865355620710813
ENSMUSG00000024391	0.16089145052438691	0.2896780555758264	0.4505695061002133
ENSMUSG00000047501	0.15862885510200186	0.4453914515727895	0.2867625964707876
ENSMUSG00000098087	0.1581099471887565	0.3877055722952779	0.2295956251065214
ENSMUSG00000079277	0.14023684656597557	0.4229766809092583	0.2827398343432827
ENSMUSG00000028262	0.1300428496756374	0.3876816160919148	0.2576387664162774
ENSMUSG00000033855	0.12747892581430667	0.3136793282723003	0.1862004024579936
ENSMUSG00000030244	0.12594897111015702	0.3513863625840059	0.2254373914738489
ENSMUSG00000006235	0.12346319295369762	0.4022357355157825	0.2787725425620849
ENSMUSG00000013483	0.12306208885609488	0.3821435357163095	0.2590814468602146
ENSMUSG00000055782	0.12006968502254581	0.2312905784694065	0.3513602634919523
ENSMUSG00000029372	0.1176727806544457	0.2793162071113533	0.396988987765799
ENSMUSG00000106867	0.1173381543004659	0.4477146520627107	0.3303764977622448
ENSMUSG00000031765	0.1159080691660182	0.4316045909312776	0.3156965217652594
ENSMUSG00000043705	0.11323996198917802	0.3830215261178317	0.2697815641286537
ENSMUSG00000034566	0.11321577587793252	0.3139540181463376	0.2007382422684051
ENSMUSG00000024620	0.11255369583865088	0.2834449427662981	0.395998638604949
ENSMUSG00000020572	0.1123853916207678	0.2390261611884342	0.351411552809202
ENSMUSG00000059901	0.11175380267299018	0.4218730559165111	0.3101192532435209
ENSMUSG00000022951	0.11157167100733759	0.32653377375047	0.2149621027431324
ENSMUSG00000020793	0.11152292625949448	0.3390754675423064	0.2275525412828119
ENSMUSG00000096546	0.1103148820135757	0.3357955951902707	0.225480713176695
ENSMUSG00000018171	0.10958428806158499	0.3596208055345565	0.2500365174729715
ENSMUSG00000073125	0.1090688587797885	0.3551196049615985	0.24605074618181
ENSMUSG00000021226	0.10693531690081087	0.3686331536479185	0.2616978367471076
ENSMUSG00000119670	0.10672376364445318	0.3939355198070278	0.2872117561625746
ENSMUSG00000074794	0.10537200338360803	0.3890175116678689	0.2836455082842609
ENSMUSG00000064337	0.10530998413758408	0.1896282382419987	0.2949382223795828
ENSMUSG00000036110	0.1048060771522441	0.3531145529011102	0.2483084757488661
ENSMUSG00000064358	0.10397815250234568	0.3364412635824068	0.2324631110800611
ENSMUSG00000030022	0.1037847429283251	0.3417638686528498	0.2379791257245247
ENSMUSG00000027339	0.10375328994795596	0.2144895465664	0.318242836514356
ENSMUSG00000001119	0.10368615226666872	0.4489193347053833	0.3452331824387146
ENSMUSG00000034591	0.10316419226270662	0.3106288295796925	0.2074646373169859
ENSMUSG00000121137	0.1016395649439421	0.3460640713574225	0.2444245064134804
ENSMUSG00000028681	0.10111332774314552	0.3909755546464289	0.2898622269032834
ENSMUSG00000022485	0.10095597091213743	0.3350307139525963	0.2340747430404589
ENSMUSG00000121069	0.10062675351935471	0.2429028063702047	0.3435295598895594
ENSMUSG00000028862	0.10008398755656639	0.2086215514856174	0.3087055390421838
ENSMUSG00000060317	0.09983529609273833	0.3453505664385588	0.2455152703458205
ENSMUSG00000063694	0.09894084937531819	0.2498312124385421	0.1508903630632239
ENSMUSG00000053846	0.09770856907572917	0.2924912826908697	0.3901998517665989
ENSMUSG00000028521	0.09736606335375	0.2325542144785172	0.1351881511247672
ENSMUSG00000063415	0.09723455881728313	0.3415276620459494	0.2442931032286663
ENSMUSG00000031441	0.09714564708326578	0.2766716491926512	0.1795260021093854
ENSMUSG00000119206	0.09590351341015949	0.2495630796040124	0.3454665930141719
ENSMUSG00000065208	0.09560787464456777	0.3253399049609637	0.4209477796055315
ENSMUSG00000001436	0.09550956194034838	0.275293734558884	0.3708032964992324
ENSMUSG00000121213	0.09537780794228129	0.2523663512164404	0.3477441591587217
ENSMUSG00000061742	0.09463857497226208	0.378611597958492	0.2839730229862299
ENSMUSG00000065947	0.09417222300448852	0.3634408978450217	0.2692686748405332
ENSMUSG00000071005	0.09307751307395512	0.3672873336207117	0.2742098205467566
ENSMUSG00000040794	0.09176882222791477	0.3475409761426221	0.2557721539147073
ENSMUSG00000109628	0.09166745385518082	0.3480959313879885	0.2564284775328077
ENSMUSG00000111605	0.091462029078406	0.3069010868453988	0.3983631159238048
ENSMUSG00000064427	0.09079677633739491	0.3435567213343827	0.2527599449969878
