condition	n_genes	dim	num_seeds	mean_std_norm	median_std_norm	edge_weight_mean	edge_weight_99pct	edges_dropped
Pred_OLD_ISS_T_FLT	2500	128	10	2.65292343711853	2.6609630584716797	0.4946361184120178	0.9800957131385803	0
Pred_OLD_ISS_T_GC	2500	128	10	2.6887224341392515	2.6859551668167114	0.4188971519470215	0.9441035461425782	0
Pred_OLD_LAR_FLT	2500	128	10	2.692965078830719	2.6941972970962524	0.42795002460479736	0.9604013437032701	0
Pred_OLD_LAR_GC	2500	128	10	2.6821406660079954	2.678951144218445	0.4280881881713867	0.9634681427478792	0
Pred_YNG_ISS_T_FLT	2500	128	10	2.655517314243317	2.6607258319854736	0.48055678606033325	0.9679848051071169	0
Pred_YNG_ISS_T_GC	2500	128	10	2.6744256217479707	2.678335189819336	0.4448116421699524	0.9426672220230105	0
Pred_YNG_LAR_FLT	2500	128	10	2.6845644587516784	2.6796406507492065	0.4250276982784271	0.9569163405895236	0
Pred_YNG_LAR_GC	2500	128	10	2.6716588641166688	2.6766330003738403	0.453959196805954	0.9628014266490937	0
