gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000094932	376.22438224218786	123.00364227294922	940.6751647949219
ENSMUSG00000027487	311.8624920193106	228.9751392364502	472.7617851257323
ENSMUSG00000094306	295.46150363236666	155.68330612182618	751.1792556762696
ENSMUSG00000099927	253.71940855681896	175.45419425964354	471.30439910888657
ENSMUSG00000120777	236.90459022298455	213.01895484924316	565.9575851440427
ENSMUSG00000073125	233.037045981735	156.253076171875	522.9253326416016
ENSMUSG00000095616	225.1257666349411	80.35110912322997	643.297639465332
ENSMUSG00000074634	219.1036327034235	112.0202154159546	507.51749496459956
ENSMUSG00000057836	215.89954871684313	118.8049201965332	437.42282104492176
ENSMUSG00000110386	205.6389823909849	139.73239822387694	546.7238403320312
ENSMUSG00000044645	188.8246723143384	85.3837947845459	480.1137046813965
ENSMUSG00000074527	183.550226457417	143.8317611694336	525.1874465942383
ENSMUSG00000098306	182.80162899941206	142.5483711242676	514.5664947509765
ENSMUSG00000091345	175.4918752098456	76.9868179321289	466.6332679748534
ENSMUSG00000071532	174.6075952500105	99.44031295776367	385.31054916381834
ENSMUSG00000111497	172.54387612640858	96.61119384765625	343.1612586975097
ENSMUSG00000070645	170.27506095916033	112.83698253631592	303.5875244140625
ENSMUSG00000095545	168.5443193167448	77.3549654006958	366.29097900390616
ENSMUSG00000117748	166.8731846632436	87.53181457519531	317.3635871887207
ENSMUSG00000102644	160.9350995440036	95.78961811065673	338.3347160339355
ENSMUSG00000078898	158.2403403352946	92.46096439361573	407.6312469482419
ENSMUSG00000058927	158.12992001511157	103.33334617614746	311.8099685668945
ENSMUSG00000099241	145.1533157378435	100.05109462738037	283.8319137573242
ENSMUSG00000107068	144.68181028962135	108.63038635253906	288.06284790039047
ENSMUSG00000078875	144.09129133448005	106.6090856552124	379.42833404541
ENSMUSG00000073640	143.98613973334432	70.31977615356445	325.0804817199707
ENSMUSG00000066632	143.0282809175551	76.87135028839111	275.30873641967764
ENSMUSG00000023046	141.1921237744391	97.35192680358887	305.9526878356933
ENSMUSG00000112324	140.94591662287712	89.31884231567383	374.8082275390625
ENSMUSG00000078880	137.55339087592438	78.41218585968018	274.4913032531737
ENSMUSG00000071984	136.6142383487895	95.64785766601562	279.9757362365722
ENSMUSG00000019577	135.6259716451168	85.80867004394531	296.76850738525377
ENSMUSG00000026064	134.69605023856275	81.3067174911499	299.6122444152832
ENSMUSG00000083012	133.93503829091787	89.6733901977539	270.4608924865723
ENSMUSG00000074521	133.29163447022438	84.57410068511963	237.12504692077627
ENSMUSG00000069307	126.09962366800755	62.27026662826538	301.3551597595215
ENSMUSG00000118841	125.00040906481445	96.77060642242432	304.32292556762695
ENSMUSG00000092746	124.21593943983316	79.37088565826416	278.78853073120115
ENSMUSG00000030680	122.33958257734776	69.66529407501221	266.10272216796875
ENSMUSG00000040441	122.10033667832613	72.18231353759765	253.9401329040526
ENSMUSG00000076617	122.03623909130692	90.38275146484375	253.46642608642566
ENSMUSG00000025479	120.90641866438091	71.75240879058838	259.82827224731426
ENSMUSG00000048373	120.8086944296956	68.09397182464599	235.73566093444822
ENSMUSG00000039519	120.64817501232028	71.00051879882812	231.99976501464832
ENSMUSG00000027840	119.61150393635035	45.3805606842041	258.7528625488281
ENSMUSG00000098950	118.17226840555668	74.2817169189453	213.46948204040507
ENSMUSG00000118653	117.96464922139421	105.62239589691163	240.789094543457
ENSMUSG00000078894	117.53287246171385	98.92011127471923	324.15547180175776
ENSMUSG00000096852	114.21288150176406	78.01841583251954	255.40812530517576
ENSMUSG00000038567	113.41412752121687	62.04340333938599	239.90276107788083
ENSMUSG00000033852	112.27981239790097	90.45644664764404	238.72239875793446
ENSMUSG00000043144	110.85779888555408	77.82508239746093	253.78818168640137
ENSMUSG00000096768	109.09617630392313	61.63868494033814	252.90070648193353
ENSMUSG00000058297	108.50122666731477	81.4025426864624	294.7731384277343
ENSMUSG00000023328	108.10917948931456	78.50851078033448	204.63612060546873
ENSMUSG00000071637	108.01316116005182	67.20248355865479	268.1473739624023
ENSMUSG00000021702	107.90771312266588	67.07811298370362	283.3296546936034
ENSMUSG00000078193	107.71227897144854	82.78154754638672	276.91600646972654
ENSMUSG00000105954	107.60018529370427	81.6883560180664	216.31897163391113
ENSMUSG00000119286	106.0760344080627	80.67280502319336	211.90758285522458
ENSMUSG00000107383	105.84648855030537	43.570480060577395	224.99448776245112
ENSMUSG00000101678	105.74857656285167	91.8938528060913	221.26807441711424
ENSMUSG00000119873	105.71256432682276	78.72662391662598	252.8134098052978
ENSMUSG00000038155	105.42508055269718	77.45898418426513	316.8069168090818
ENSMUSG00000026602	105.26978623867035	76.78331699371338	189.0953578948974
ENSMUSG00000020953	104.8697887584567	78.80616264343261	203.5265487670898
ENSMUSG00000006362	104.78356251493096	43.837869262695314	264.72796707153304
ENSMUSG00000067736	104.17536734230816	56.93902254104614	223.32771339416502
ENSMUSG00000079363	103.76591605693102	43.904825592041014	214.99624824523923
ENSMUSG00000044313	102.69345749914646	75.89472007751465	201.81655349731443
ENSMUSG00000025481	102.39033989980817	56.37506914138794	223.201171875
ENSMUSG00000024164	101.96059811115265	67.68965969085693	228.06808738708494
ENSMUSG00000067780	101.20791232585907	95.59982643127441	279.49933700561525
ENSMUSG00002075625	100.10474046878517	71.12889575958252	182.83630294799804
ENSMUSG00000006154	99.85348166152835	59.422622489929196	229.27199211120606
ENSMUSG00000073418	99.84516154974699	75.8777982711792	192.93133544921875
ENSMUSG00000095648	99.82946152426302	76.27645664215088	319.4354614257812
ENSMUSG00000001930	99.62470469996333	72.97215118408204	276.67895584106435
ENSMUSG00000059325	99.42334441840649	39.92946987152099	278.6866561889648
ENSMUSG00000070469	99.39417253807187	64.1898910522461	234.37527427673322
ENSMUSG00000040270	99.25998546928167	84.15173683166503	224.66322212219222
ENSMUSG00000092595	99.10824993252754	85.93266716003419	244.47682952880854
ENSMUSG00000066366	98.99258393794298	45.7999005317688	198.81495780944823
ENSMUSG00000098934	98.9687440507114	61.32900495529175	211.45926780700665
ENSMUSG00000015962	98.73713058233261	68.91171264648438	163.51504707336426
ENSMUSG00000013415	98.66291010612622	66.80510845184327	218.93913764953612
ENSMUSG00000084803	98.42777195945382	50.6668701171875	252.3427852630615
ENSMUSG00000070427	97.44521372020245	41.14565954208374	231.62384719848632
ENSMUSG00000120233	97.3918118737638	90.41220149993896	244.12306785583496
ENSMUSG00000037563	97.28922770544887	50.57016649246216	242.12456359863256
ENSMUSG00000063415	97.23395642638206	75.43610363006592	202.1539817810058
ENSMUSG00000030218	96.74969302117825	46.5173773765564	220.03402709960938
ENSMUSG00000030786	96.11700416356325	73.71746845245362	192.90484123229976
ENSMUSG00000053977	95.77753683552146	66.13465824127198	258.6510314941406
ENSMUSG00000097183	95.63565230742097	55.53248977661133	216.02755126953113
ENSMUSG00000006574	95.38414117880166	60.59159593582153	190.4451736450194
ENSMUSG00000116358	94.63905835617334	68.04904193878174	247.02377662658682
ENSMUSG00000119262	94.37076536379755	64.44316101074219	207.18504562377927
ENSMUSG00000118936	93.9410557076335	43.322618865966795	231.87147598266597
ENSMUSG00000066842	93.71787498146296	91.78971767425537	210.49889831542964
