gene	ISS_minus_LAR_delta	ISS_delta	LAR_delta
ENSMUSG00000047986	0.17596612244475868	0.4004685146572329	0.2245023922124742
ENSMUSG00000089712	0.15936169445105258	0.4217346037952446	0.262372909344192
ENSMUSG00000028919	0.1565099481503308	0.4143642549426279	0.2578543067922971
ENSMUSG00000024411	0.1559426559311231	0.4297410836617841	0.273798427730661
ENSMUSG00000043705	0.1533262956666267	0.3852719602848136	0.2319456646181869
ENSMUSG00000043822	0.14666343220765887	0.4025219329118472	0.2558585007041883
ENSMUSG00000023034	0.1419432861385115	0.3177551153026108	0.1758118291640993
ENSMUSG00000064351	0.1399941031814136	0.392669990647689	0.2526758874662754
ENSMUSG00000023073	0.1394494039394069	0.4414489678094478	0.3019995638700409
ENSMUSG00000102504	0.13700797113285623	0.3862587837230033	0.2492508125901471
ENSMUSG00000021904	0.13616118145956907	0.3178471586521929	0.1816859771926238
ENSMUSG00000024747	0.13521094081395507	0.3882947123482869	0.2530837715343318
ENSMUSG00000066842	0.13233719218693302	0.4350945160192559	0.3027573238323229
ENSMUSG00000120963	0.13062057321389087	0.31905325218568	0.1884326789717891
ENSMUSG00000054435	0.1280870898788782	0.3615247905291885	0.2334377006503103
ENSMUSG00000028073	0.12759351764907867	0.2885412379457515	0.1609477202966728
ENSMUSG00000043496	0.12746187004670662	0.4180509708961015	0.2905891008493949
ENSMUSG00000005640	0.12713556961546732	0.315268432078711	0.1881328624632437
ENSMUSG00000028214	0.12602844816092862	0.3655183002244377	0.2394898520635091
ENSMUSG00000021702	0.1239821675850244	0.3588130443341645	0.2348308767491401
ENSMUSG00000047822	0.12141374846842651	0.3994136843306383	0.2779999358622118
ENSMUSG00000025491	0.11739796006007677	0.3323790215130026	0.2149810614529258
ENSMUSG00000036040	0.11611684865901689	0.3111360013041034	0.1950191526450865
ENSMUSG00000060470	0.1158717333258196	0.3188786828990639	0.2030069495732443
ENSMUSG00000049336	0.11556263110115012	0.3583558308721718	0.2427931997710217
ENSMUSG00000003429	0.11426473112970281	0.4229929741345218	0.308728243004819
ENSMUSG00000121069	0.11412679547131382	0.3920471740749447	0.2779203786036309
ENSMUSG00000037266	0.11364722272237793	0.4321132751854103	0.3184660524630324
ENSMUSG00000002910	0.1129967698154144	0.3510045446559722	0.2380077748405578
ENSMUSG00000005397	0.11223959848010628	0.4254390826683508	0.3131994841882445
ENSMUSG00000094932	0.11201896173639136	0.4499748756970224	0.337955913960631
ENSMUSG00000021670	0.1108739323724163	0.3379075501709657	0.2270336177985494
ENSMUSG00000053617	0.1108211312060155	0.4098828032967578	0.2990616720907423
ENSMUSG00000028035	0.11055731875979	0.3016101640594599	0.1910528452996699
ENSMUSG00000048126	0.10978538294401971	0.3460367663649066	0.2362513834208869
ENSMUSG00000035566	0.10962694197958309	0.3218852975026237	0.2122583555230406
ENSMUSG00000052563	0.1095819860185408	0.3443245587152517	0.2347425726967109
ENSMUSG00000081604	0.10929849715789888	0.3356190312164495	0.2263205340585506
ENSMUSG00000062115	0.10903629227863812	0.3585857866520401	0.249549494373402
ENSMUSG00000063412	0.1085245191727742	0.3535935151426678	0.2450689959698936
ENSMUSG00000047793	0.10789895662227894	0.3687794896405072	0.2608805330182283
ENSMUSG00000020857	0.10721456066502788	0.3776480156604399	0.270433454995412
ENSMUSG00000103869	0.1070591862935189	0.2906720328802645	0.1836128465867456
ENSMUSG00000068686	0.10664646265988209	0.3477617654405046	0.2411153027806225
ENSMUSG00000020377	0.10556949528035592	0.3671342654726236	0.2615647701922677
ENSMUSG00000020182	0.10529425631727068	0.3778209470818929	0.2725266907646222
ENSMUSG00000071178	0.10524635865297283	0.3593083083137537	0.2540619496607809
ENSMUSG00000036752	0.10441750100084349	0.2820941627600131	0.1776766617591696
ENSMUSG00000065952	0.1037050476653264	0.3593532400065202	0.2556481923411938
ENSMUSG00000065353	0.10364222941420331	0.3664610169144951	0.2628187875002918
ENSMUSG00000084174	0.10344388025815587	0.3635326968892751	0.2600888166311192
ENSMUSG00000034591	0.10328946407128103	0.3780451785305338	0.2747557144592528
ENSMUSG00000112366	0.10257246488152422	0.4148097251444135	0.3122372602628893
ENSMUSG00000023905	0.10148153038613428	0.3748897465529314	0.2734082161667971
ENSMUSG00000116207	0.10102188229355988	0.3343137255874974	0.2332918432939375
ENSMUSG00002075625	0.10032400416615339	0.3521078998247122	0.2517838956585588
ENSMUSG00000039710	0.1000608028305057	0.3103927132883244	0.2103319104578187
ENSMUSG00000001289	0.0999177869564897	0.3459465323261015	0.2460287453696118
ENSMUSG00000030220	0.099460751257888	0.3539547222028705	0.2544939709449825
ENSMUSG00000055322	0.09927881723342757	0.4165265788364102	0.3172477616029826
ENSMUSG00000067586	0.09927751393016737	0.347406742970108	0.2481292290399406
ENSMUSG00000017677	0.09866843070843018	0.3915686052628325	0.2929001745544023
ENSMUSG00000105434	0.09735633851147263	0.3006035831640063	0.2032472446525337
ENSMUSG00000044349	0.09667911978272892	0.3241116221825257	0.2274325023997968
ENSMUSG00000088835	0.09631983600805644	0.3323241993897543	0.2360043633816979
ENSMUSG00000000275	0.0963100997007843	0.3601106328812065	0.2638005331804222
ENSMUSG00000031380	0.09598851534894498	0.3771798982880837	0.2811913829391387
ENSMUSG00000031278	0.0959658282467829	0.4051586540567206	0.3091928258099377
ENSMUSG00000005268	0.09579120860964221	0.322620504169218	0.2268292955595758
ENSMUSG00000038146	0.09553940307538683	0.2730512469407124	0.1775118438653256
ENSMUSG00000051147	0.0954114738619955	0.3733769235583193	0.2779654496963238
ENSMUSG00000041644	0.09504080988159117	0.3032446728555512	0.20820386297396
ENSMUSG00000068587	0.09500044113496336	0.3692018832709257	0.2742014421359623
ENSMUSG00000104030	0.09480685467787264	0.3555446344166309	0.2607377797387583
ENSMUSG00000065176	0.0947474780379031	0.3302904107056744	0.2355429326677713
ENSMUSG00000035885	0.0946748997211263	0.3805536524378269	0.2858787527167006
ENSMUSG00000031343	0.0946744678774861	0.3107600010027763	0.2160855331252902
ENSMUSG00000024030	0.0946538179650708	0.3156342595794664	0.2209804416143956
ENSMUSG00000086859	0.09453631257332118	0.3607030219188222	0.266166709345501
ENSMUSG00000027246	0.09443487625341751	0.3269184376031654	0.2324835613497479
ENSMUSG00000078670	0.09439384373990323	0.3744546071817108	0.2800607634418076
ENSMUSG00000104586	0.09435772576845192	0.2722117517190396	0.1778540259505877
ENSMUSG00000026189	0.09410357487752607	0.3367871075019563	0.2426835326244302
ENSMUSG00000117628	0.09405994103855952	0.3804731346948057	0.2864131936562462
ENSMUSG00000065637	0.09389151189996114	0.3777365128368326	0.2838450009368715
ENSMUSG00000010651	0.0938160495685838	0.4080841501243618	0.314268100555778
ENSMUSG00000091705	0.0924542290842777	0.404290544656662	0.3118363155723843
ENSMUSG00000040488	0.09238387467671669	0.3359899390748416	0.2436060643981249
ENSMUSG00000000402	0.09233385633221541	0.3923353571536941	0.3000015008214787
ENSMUSG00000025375	0.09189976711469838	0.324015704852197	0.2321159377374986
ENSMUSG00000097730	0.0916661268305825	0.4788764010543076	0.3872102742237251
ENSMUSG00000029372	0.09152425776439288	0.2748674774464709	0.183343219682078
ENSMUSG00000119668	0.09134131008815338	0.3214234196733964	0.230082109585243
ENSMUSG00000098274	0.09098122860806324	0.3652884722183825	0.2743072436103193
ENSMUSG00000109764	0.090967069664662	0.2955752315549534	0.2046081618902914
ENSMUSG00000086549	0.09078563879583151	0.2657545877376126	0.1749689489417811
ENSMUSG00000062727	0.09033717877116987	0.3840914769789834	0.2937542982078135
ENSMUSG00000118866	0.0903237419943563	0.3374318078809232	0.2471080658865669
ENSMUSG00000020953	0.08958977941234961	0.3087928875072901	0.2192031080949405
ENSMUSG00000107813	0.08883094762595711	0.3124627044881814	0.2236317568622243
ENSMUSG00000060044	0.08858776758995537	0.278925159284048	0.1903373916940926
ENSMUSG00000008855	0.08857913813740753	0.366386564298517	0.2778074261611095
ENSMUSG00000016239	0.08856141502262738	0.3865761095772069	0.2980146945545795
ENSMUSG00000028982	0.0882583804345421	0.4411464785724869	0.3528880981379448
ENSMUSG00000064655	0.08821685794244599	0.2497234722351786	0.1615066142927326
ENSMUSG00000009418	0.08804288412890787	0.3999553424792648	0.3119124583503569
ENSMUSG00000034785	0.0876057904130556	0.3860901862275361	0.2984843958144805
ENSMUSG00000064945	0.08747928206953443	0.4317081942336332	0.3442289121640988
ENSMUSG00000106147	0.0869582215854266	0.3424707239546086	0.255512502369182
ENSMUSG00000070003	0.0869230934338891	0.2613221243987241	0.174399030964835
ENSMUSG00000041828	0.086540800257322	0.27683426008014	0.190293459822818
ENSMUSG00000096010	0.0863933108116075	0.4744794346437138	0.3880861238321063
ENSMUSG00000105643	0.08620453619898155	0.3693105827066637	0.2831060465076822
ENSMUSG00000090565	0.08603635615729421	0.2270921520341503	0.1410557958768561
ENSMUSG00000069307	0.08602595858999898	0.2838888894553844	0.1978629308653854
ENSMUSG00000002055	0.08588163758272718	0.3124346453858889	0.2265530078031617
ENSMUSG00000110167	0.08577697341543203	0.3093389502771268	0.2235619768616948
ENSMUSG00000052485	0.08547060380649951	0.344647998493919	0.2591773946874195
ENSMUSG00000070720	0.08537182326326853	0.3944788402520583	0.3091070169887898
ENSMUSG00000026043	0.08533963135469749	0.2792856285152935	0.193945997160596
ENSMUSG00000032758	0.0846252966694796	0.3802557749641729	0.2956304782946933
ENSMUSG00000029309	0.08423604584874128	0.367003486235159	0.2827674403864177
ENSMUSG00000103976	0.08415759707554107	0.2775731999133423	0.1934156028378012
ENSMUSG00000022528	0.08339165435911058	0.2943463730629919	0.2109547187038813
ENSMUSG00000111264	0.08268485668861972	0.2311833027183524	0.1484984460297327
ENSMUSG00000043993	0.082659971421717	0.3493014817158731	0.2666415102941561
ENSMUSG00000025498	0.08262035061742842	0.2543814160480825	0.1717610654306541
ENSMUSG00000067870	0.0825108765891095	0.3701201486007762	0.2876092720116667
ENSMUSG00000013415	0.08238546780194633	0.2942714455803249	0.2118859777783786
ENSMUSG00000040557	0.08232226704800027	0.3310518176099719	0.2487295505619716
ENSMUSG00000039364	0.0820949429553734	0.3224172844864504	0.240322341531077
ENSMUSG00000028195	0.08207825676427138	0.2983626858066696	0.2162844290423982
ENSMUSG00000025317	0.08195500847395143	0.3612639386665896	0.2793089301926382
ENSMUSG00000110195	0.08180697811874138	0.2818210543256692	0.2000140762069278
ENSMUSG00000030825	0.0816384992531741	0.2855614380839709	0.2039229388307968
ENSMUSG00000040033	0.08140382392205964	0.3483776976784401	0.2669738737563805
ENSMUSG00000044986	0.08110134623377369	0.3083144797617007	0.227213133527927
ENSMUSG00000033938	0.08097556762461927	0.3227644169534958	0.2417888493288765
ENSMUSG00000088008	0.0808647361834837	0.302791973756274	0.2219272375727903
ENSMUSG00000022435	0.08062832558007893	0.3401719522798081	0.2595436266997292
ENSMUSG00000036110	0.0805481232060328	0.2986857964874589	0.2181376732814261
ENSMUSG00000037465	0.08031529948792579	0.3216879140598047	0.2413726145718789
ENSMUSG00000109206	0.08029714332806409	0.3297560475669385	0.2494589042388744
ENSMUSG00000018211	0.07981549185006562	0.3226951271948627	0.2428796353447971
ENSMUSG00000026930	0.0797891923362728	0.396765401194937	0.3169762088586642
ENSMUSG00000021750	0.07975080040085311	0.2880029794994242	0.2082521790985711
ENSMUSG00000027800	0.0792576058172347	0.3118329085890677	0.232575302771833
ENSMUSG00000056427	0.07907571146408382	0.2749873001562567	0.1959115886921729
ENSMUSG00000026921	0.07899392166594438	0.287478203209687	0.2084842815437426
ENSMUSG00000116993	0.0789051748429836	0.3241694676612562	0.2452642928182726
ENSMUSG00000001270	0.07836135856370907	0.3591175390558551	0.280756180492146
ENSMUSG00000002997	0.07834028270312049	0.3034663887564073	0.2251261060532868
ENSMUSG00000107362	0.07799070546285403	0.2787913260899527	0.2008006206270987
ENSMUSG00000062825	0.0778868137319802	0.3571049921354772	0.279218178403497
ENSMUSG00000035910	0.07780935879746836	0.3342779294818384	0.25646857068437
ENSMUSG00002076161	0.07743245857277781	0.4217556442482961	0.3443231856755183
ENSMUSG00000028248	0.07728616731484778	0.2675002305476333	0.1902140632327855
