gene	ISS_minus_LAR_delta	ISS_delta	LAR_delta
ENSMUSG00000021917	0.1783859946302404	0.3967732728832738	0.2183872782530334
ENSMUSG00000038274	0.1732427456197631	0.4890139076712317	0.3157711620514686
ENSMUSG00000089809	0.1554510489638876	0.3941618742022769	0.2387108252383893
ENSMUSG00000038393	0.15285227333954327	0.4210244658498797	0.2681721925103364
ENSMUSG00000070392	0.15110232980917032	0.4172444084555386	0.2661420786463683
ENSMUSG00000097583	0.14753711495252447	0.4303324099345839	0.2827952949820594
ENSMUSG00000026077	0.14625306314884898	0.3870586790079902	0.2408056158591412
ENSMUSG00000023868	0.14476953399059753	0.3768145869731521	0.2320450529825546
ENSMUSG00000053897	0.14068746930977782	0.3980548627157485	0.2573673934059707
ENSMUSG00000100426	0.1389414471324695	0.3743229322436022	0.2353814851111327
ENSMUSG00000098318	0.1383240071852616	0.4016577230814587	0.2633337158961971
ENSMUSG00000052698	0.13741299642269517	0.424784892986136	0.2873718965634408
ENSMUSG00000039062	0.137100629671439	0.3785812139581536	0.2414805842867146
ENSMUSG00000034205	0.1342340631920637	0.3375048219691951	0.2032707587771314
ENSMUSG00000039911	0.1334603696920264	0.3811985321082596	0.2477381624162332
ENSMUSG00000079494	0.1320731752730372	0.3373113182876365	0.2052381430145993
ENSMUSG00000110928	0.1288922968573934	0.3787523028266181	0.2498600059692247
ENSMUSG00000021388	0.12850045171384805	0.4219283087324002	0.2934278570185522
ENSMUSG00000089774	0.12723917803705734	0.3767805858686997	0.2495414078316424
ENSMUSG00000024063	0.12638228833759768	0.3032477805970021	0.1768654922594044
ENSMUSG00000059534	0.12493629059103578	0.3962733746142856	0.2713370840232498
ENSMUSG00000029714	0.12438049853913868	0.3597342970784569	0.2353537985393182
ENSMUSG00000107320	0.12395388738293661	0.3247011684086663	0.2007472810257297
ENSMUSG00000023089	0.1227927675871911	0.4044146704945934	0.2816219029074023
ENSMUSG00000031762	0.1213930657282668	0.3970730417923256	0.2756799760640588
ENSMUSG00000086841	0.12013761240235288	0.3561434758718859	0.236005863469533
ENSMUSG00000064994	0.12005783728347741	0.3755952492842841	0.2555374120008067
ENSMUSG00002076161	0.11975123257611059	0.3909115091588749	0.2711602765827643
ENSMUSG00000026064	0.119507995369036	0.3216115719086005	0.2021035765395645
ENSMUSG00000032193	0.11863058871238871	0.2980658794614715	0.1794352907490828
ENSMUSG00000045515	0.11688511990504247	0.3383555725856189	0.2214704526805764
ENSMUSG00000044313	0.11683082717621229	0.3882636245744335	0.2714327973982212
ENSMUSG00000118653	0.1161945160007396	0.3809631661820561	0.2647686501813165
ENSMUSG00000045294	0.1159548614850989	0.2374192762092863	0.1214644147241874
ENSMUSG00000109555	0.11577451171510511	0.3609556067649085	0.2451810950498034
ENSMUSG00000118837	0.11533146240319148	0.383397867874157	0.2680664054709655
ENSMUSG00000016427	0.1144228652327525	0.3342631443821364	0.2198402791493839
