gene	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000078896	369	0.5186147212982174	0.8090517414213751	0.0	0.0
ENSMUSG00000065208	93	1.261854672431945	1.5688306496053577	8.881784197001252e-16	1.1102230246251565e-12
ENSMUSG00000087881	92	1.201272904872893	1.596299812634427	2.4424906541753444e-15	2.0354088784794535e-12
ENSMUSG00000082810	326	0.5961377296596752	0.5748148672467095	5.0182080713057076e-14	3.136380044566067e-11
ENSMUSG00000025479	225	-0.38334634862840083	-0.4196302399472365	2.8674840280018543e-11	1.4337420140009272e-08
ENSMUSG00000069307	145	0.8742917992174617	0.9280864978976135	3.940692216986008e-11	1.6419550904108366e-08
ENSMUSG00000076617	310	-0.38598909545689863	-0.44501821560557053	3.33422178755427e-10	1.1907934955550964e-07
ENSMUSG00000073640	272	0.25977960219606655	0.39815120538816773	4.1281367213485964e-10	1.2900427254214364e-07
ENSMUSG00000084017	261	0.321970140933993	0.40309261493691256	7.392214618207049e-10	2.053392949501958e-07
ENSMUSG00002076852	246	0.29264711090363316	0.34860478598527445	1.0038960773783856e-09	2.509740193445964e-07
ENSMUSG00000034919	191	0.30902214348315993	0.30473417525879054	3.119306546395251e-08	7.089333059989206e-06
ENSMUSG00000065105	82	1.0873708890750975	1.1242327425030356	1.1642426767100034e-07	2.1634754483944108e-05
ENSMUSG00000006574	238	0.4321222472470243	0.5815258286372165	1.1868326321717859e-07	2.1634754483944108e-05
ENSMUSG00000019232	125	0.17678654827177573	0.23280016412438018	1.21154625110087e-07	2.1634754483944108e-05
ENSMUSG00000080538	87	1.1303680360317225	1.1378310528727658	1.9263321104912023e-07	3.0498115144439453e-05
ENSMUSG00000017724	195	0.030663400888441744	0.04896209995467437	1.951879369244125e-07	3.0498115144439453e-05
ENSMUSG00000010205	122	-0.62616725983098	-0.6486173284034614	6.882945272623786e-07	0.00010121978342093803
ENSMUSG00000034855	128	0.06452597149182235	0.10053652610830843	7.732140320237946e-07	0.00010739083778108259
ENSMUSG00000039037	101	-0.18992527723312677	-0.21535491015469482	9.103986127190211e-07	0.00011978929114723962
ENSMUSG00000064427	86	0.9938359200255942	1.1590703367872655	1.8771567809050538e-06	0.00023464459761313172
ENSMUSG00000064513	81	0.8780609786510462	0.9249364340535261	3.288479970997571e-06	0.0003914857108330442
ENSMUSG00000065353	84	0.9106568753719317	0.8581369958625514	7.539610790918694e-06	0.0008567739535134879
ENSMUSG00000064655	81	0.9672664940357208	1.117821989150239	8.730197451845001e-06	0.0009489345056353262
ENSMUSG00000118839	83	0.9634738445281971	1.068505723216313	1.0973576304751376e-05	0.0011430808650782682
ENSMUSG00000070304	116	-0.42969190888106756	-0.5287164995630634	1.742695106299319e-05	0.001742695106299319
ENSMUSG00000064387	84	0.9317380249500264	1.0558837430489287	2.4066212327755743e-05	0.002314058877668821
ENSMUSG00000065778	82	0.9713209748268119	1.0429082140738157	2.7398296021163837e-05	0.002536879261218874
ENSMUSG00002074875	103	0.6636576354503629	0.7957847812060391	3.103764659884156e-05	0.0027712184463251394
ENSMUSG00000064604	101	0.8642039149999611	0.8681461621292776	3.3306413499634147e-05	0.002871242543071909
ENSMUSG00000048424	105	0.5113177299499498	0.4575173154803332	4.4409688535695935e-05	0.003700807377974661
ENSMUSG00000065016	96	0.9863339025527209	0.9859506442816635	5.904002956325094e-05	0.004761292706713786
ENSMUSG00000025735	119	0.5645002841949454	0.7425325806265232	6.537964223851667e-05	0.005107784549884115
ENSMUSG00000018417	84	-0.8241529051214453	-0.8116724238740893	9.994955872627553e-05	0.007565209701881903
ENSMUSG00000094306	288	-0.20064139682799642	-0.22023465919797564	0.00010288685194559388	0.007565209701881903
ENSMUSG00000094932	336	0.07736390903592155	0.08495401970432304	0.00011318786292890959	0.00808484735206497
ENSMUSG00000015962	111	-0.344706051051615	-0.5643171827865113	0.00012267514624075826	0.008519107377830435
ENSMUSG00000111985	203	0.23800692381337302	0.2722552866810534	0.00014830963703138522	0.010020921421039542
ENSMUSG00000034762	122	-0.10058385804295486	-0.14932775392126907	0.00015414048509476697	0.010140821387813616
ENSMUSG00000027513	101	-0.4214975804090476	-0.49723719776159014	0.00019758176565021213	0.01266549779809052
ENSMUSG00000028712	93	-0.45100379735231216	-0.4874447197914455	0.00031957717803388075	0.019973573627117547
ENSMUSG00000037548	183	-0.4049033328890797	-0.6051231474400006	0.000367235555810308	0.022392411939652926
ENSMUSG00000065686	85	0.7631886243820173	0.8547557578107436	0.0004058871761303262	0.024159950960138465
ENSMUSG00000067825	106	-0.24668351821601425	-0.2729437652135994	0.0004295789213115686	0.02497551868090515
ENSMUSG00000021765	161	0.45743893682956394	0.4732243221519307	0.0005022571522214081	0.028537338194398187
ENSMUSG00000035186	203	0.09125468730926724	0.13301489043940348	0.0006485345565904188	0.0360296975883566
ENSMUSG00000058443	112	-0.3993053979938851	-0.5631950387279987	0.0006893170564538087	0.037462883502924385
ENSMUSG00000092819	82	0.7867326686158789	0.8732926854674052	0.0008032959746440138	0.0427285092895752
ENSMUSG00000039457	80	0.6969826430082326	0.8681280160422532	0.0008626864028830061	0.044931583483489905
ENSMUSG00000065226	87	0.7933440223336232	0.8128122540249886	0.0010720968824110555	0.0546988205311763
ENSMUSG00000119662	114	0.7881301492452619	0.8284693616932193	0.0013881911668454094	0.06940955834227047
ENSMUSG00000065701	112	0.7195289265364417	0.715559064836836	0.0016312701098699645	0.07996422107205708
ENSMUSG00000019929	152	-0.10612620264291708	-0.14903852800388934	0.0017862140838831309	0.08437368484530652
ENSMUSG00000023991	96	0.10805642865598249	0.15029829994774857	0.0017887221187204982	0.08437368484530652
ENSMUSG00000081745	255	-0.43194372430443506	-0.46673395500493053	0.0020260565139097464	0.09379891268100679
ENSMUSG00000001349	117	-0.26597481891513036	-0.31195698337553757	0.0026841441629076312	0.12200655285943779
ENSMUSG00000064382	80	0.8966201596893371	0.9372725571672003	0.0027435434981252227	0.12236524226029809
ENSMUSG00000004098	137	0.01811465471983013	0.018520352507480884	0.0027899275235347964	0.12236524226029809
ENSMUSG00000077714	89	0.7305532991886114	0.6861999840991301	0.0028474835953971045	0.12273636187056484
ENSMUSG00000064380	80	0.897866713348775	0.9184293735274223	0.00296214347765944	0.12551455413811188
ENSMUSG00000064966	81	0.8733485341072071	0.9646802601094129	0.003074541121914076	0.12810588007975318
ENSMUSG00000019461	120	-0.019348053634167306	-0.030719028369852068	0.0032928520920488813	0.13495295459216727
ENSMUSG00000035385	95	0.3391763150691982	0.4788995311705187	0.0033516128192219163	0.1351456781944321
ENSMUSG00002074955	91	0.8605557762086384	0.8641723372275106	0.0034692853692798176	0.1376700543365007
ENSMUSG00000030786	179	0.05034241592511535	0.06758196811963557	0.0036168929414824857	0.1412848805266596
ENSMUSG00000119838	136	0.4757771761156605	0.6755784057935801	0.0036855734849777777	0.14175282634529915
ENSMUSG00000093413	82	0.806654621660708	0.895675109649666	0.004263887157168633	0.16151087716547852
ENSMUSG00000020053	149	0.27286830348893826	0.2952671433896261	0.004813684484763603	0.1784851961656796
ENSMUSG00000029442	88	-0.5132375922054044	-0.5935417894377989	0.004854797335706484	0.1784851961656796
ENSMUSG00000054555	157	0.3221162572503102	0.3379058698221672	0.004996966250297774	0.1810495018223831
ENSMUSG00000069874	96	-0.6292564867064361	-0.5524197908264781	0.005468198360063625	0.19529279857370088
ENSMUSG00000028833	83	-0.48074394278227844	-0.45262737068773046	0.00569500687180402	0.20052841097901478
ENSMUSG00000023036	178	0.13081311862915973	0.161671289104042	0.007620788448698512	0.2646107100242539
ENSMUSG00000064994	82	0.7897969424724572	0.9328136528419229	0.008131565970751597	0.2724361256206157
