gene	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000084391	223	0.08684747599763655	0.10954403616974706	0.0	0.0
ENSMUSG00000092746	211	0.6643268205225459	0.8413432824919108	0.0	0.0
ENSMUSG00000081059	237	0.22426670044660427	0.26611652982058775	0.0	0.0
ENSMUSG00000044468	149	-0.05411098748445619	-0.0748615656255809	0.0	0.0
ENSMUSG00000087881	92	1.2494718410074688	1.6008339826098514	0.0	0.0
ENSMUSG00000113441	233	0.04304985851049563	0.04510665509191028	0.0	0.0
ENSMUSG00000030283	99	-0.8653286188840851	-0.9723463197033015	0.0	0.0
ENSMUSG00000028553	167	-0.37156291697174443	-0.4141366185281452	0.0	0.0
ENSMUSG00000019894	148	-0.06025883527472657	-0.05339419345235383	0.0	0.0
ENSMUSG00000029804	101	0.13963185176253431	0.1478204714910471	0.0	0.0
ENSMUSG00000064604	101	1.2284578461665643	1.4701000691622335	0.0	0.0
ENSMUSG00000006154	268	-0.1861991535464756	-0.2339083293162481	0.0	0.0
ENSMUSG00000028989	180	-0.06466948725283148	-0.10226279685742315	1.1102230246251565e-16	2.1350442781253012e-14
ENSMUSG00000095675	218	-0.2667394420714118	-0.37773341713756975	6.661338147750939e-16	1.189524669241239e-13
ENSMUSG00000036814	122	-0.01341175064153624	-0.033051827477221324	1.2212453270876722e-15	2.0354088784794536e-13
ENSMUSG00000013611	86	-1.1590241931378844	-1.170223822455048	1.3322676295501878e-15	2.0816681711721685e-13
ENSMUSG00000039542	174	0.04703456908464376	0.06860417908066666	1.4432899320127035e-15	2.1224851941363287e-13
ENSMUSG00000096596	219	-0.2722805735887968	-0.37775560964464955	2.3314683517128287e-15	3.2381504884900397e-13
ENSMUSG00000021207	165	0.055765415728094896	0.05104656346988069	3.1086244689504383e-15	3.885780586188048e-13
ENSMUSG00000015962	111	-0.5747357860207587	-0.7736028058676502	3.1086244689504383e-15	3.885780586188048e-13
ENSMUSG00000112289	128	-0.5339658943004909	-0.6474670545109438	5.551115123125783e-15	6.434247074532157e-13
ENSMUSG00000019768	140	-0.021889284253121727	-0.035272060911609886	5.662137425588298e-15	6.434247074532157e-13
ENSMUSG00000026205	128	-0.5361709407763573	-0.5148266130890629	5.995204332975845e-15	6.516526448886788e-13
ENSMUSG00000102204	119	-0.5085792034864435	-0.5007687362666319	6.661338147750939e-15	6.938893903907228e-13
ENSMUSG00000026043	121	0.37156773135066073	0.47066644485405	1.9539925233402755e-14	1.9539925233402755e-12
ENSMUSG00000050973	156	-0.5995483676902946	-0.6928169259011961	2.1760371282653068e-14	2.092343392562795e-12
ENSMUSG00002076852	246	0.3691372191533437	0.47232412787014244	3.8191672047105385e-14	3.5362659302875355e-12
ENSMUSG00000020865	87	-1.2168897964060312	-1.0498305044464256	1.1535217225855376e-13	1.029930109451373e-11
ENSMUSG00000080971	297	0.311001229286194	0.34126539247036913	1.2678746941219288e-13	1.09299542596718e-11
ENSMUSG00000004661	177	0.3048960819840415	0.37401513544600556	2.09277040141842e-13	1.7439753345153502e-11
ENSMUSG00000021135	142	0.3357435672543948	0.34505718133055985	5.287992266289621e-13	4.2645098921690486e-11
ENSMUSG00000065226	87	1.0738000905141192	1.296904433301763	1.1015632850330803e-12	8.60596316432094e-11
ENSMUSG00000102649	193	-0.11481417380273114	-0.10585338232154226	1.655897641228421e-12	1.254467910021531e-10
ENSMUSG00000028177	312	-0.09095316454768156	-0.09038845761625455	1.7780221739371882e-12	1.2794527342358768e-10
ENSMUSG00000025735	119	0.5899727508425696	0.7704263704032399	1.7912338279302276e-12	1.2794527342358768e-10
ENSMUSG00000105226	330	0.003046568261924419	0.0026692453641226693	1.9869661471716427e-12	1.3798376022025297e-10
ENSMUSG00000094932	336	-0.1541404904332026	-0.15669168557741475	2.686739719592879e-12	1.8153646754005938e-10
ENSMUSG00000058443	112	-0.5612563041504464	-0.8988130801410729	6.5466521093071606e-12	4.307007966649448e-10
ENSMUSG00000003680	266	0.0541931355910492	0.08034477929369654	1.4190870700758751e-11	8.988781940999502e-10
ENSMUSG00000063590	95	0.5506262093782436	0.5198825734525129	1.4382051105599203e-11	8.988781940999502e-10
ENSMUSG00000095616	293	0.24071157276630506	0.35203140326006754	2.4513169272211144e-11	1.4947054434275087e-09
ENSMUSG00000021950	95	-0.2815743938088415	-0.282090196942592	2.8344770974797484e-11	1.6871887484998503e-09
ENSMUSG00000056427	194	-0.0157770717516552	-0.009491113507364946	3.0648594773197146e-11	1.7818950449533224e-09
ENSMUSG00000082810	326	0.43057712139561694	0.4114772750039212	3.275646420775047e-11	1.8611627390767312e-09
ENSMUSG00000038415	182	-0.24219529181718932	-0.232539402654726	3.462363729056506e-11	1.917180182724851e-09
ENSMUSG00000030096	96	0.016982090100646094	0.012323552704271847	3.527611536213726e-11	1.917180182724851e-09
ENSMUSG00000016194	99	-0.3433225739747278	-0.4342135739901401	4.103761774842951e-11	2.1828520078951866e-09
ENSMUSG00000106212	178	0.03108870610594715	0.04101239541703647	5.7297944167089554e-11	2.9842679253692475e-09
ENSMUSG00000032554	110	0.33546229209750816	0.3808166452463354	1.0968026487034876e-10	5.595931881140243e-09
ENSMUSG00000057036	182	-0.7246222725138076	-0.7197449802502114	1.1278233902345391e-10	5.639116951172696e-09
ENSMUSG00000065016	96	1.1689716132823356	1.2130536867875454	1.3901169104713063e-10	6.8142985807416975e-09
ENSMUSG00000003617	93	0.3422441439703106	0.341494150902393	1.8023738057593164e-10	8.665258681535175e-09
ENSMUSG00000031380	270	-0.24761009942740067	-0.2598990893356221	2.816248345638428e-10	1.3284190309615226e-08
ENSMUSG00000102782	137	-0.4108692444860918	-0.42359960357597304	4.401397024622611e-10	2.0376838076956532e-08
ENSMUSG00000070304	116	-0.39349696636199916	-0.4503437118737529	4.822615640165395e-10	2.192098018256998e-08
ENSMUSG00000039680	99	-0.5068665679544208	-0.6292402079414633	5.688500781531047e-10	2.5395092774692174e-08
ENSMUSG00000029822	80	-0.6282569091767063	-0.756590093362091	5.821014781304257e-10	2.5530766584667794e-08
ENSMUSG00000084803	279	0.3787060067057597	0.38040763410182954	8.929048611605594e-10	3.8487278498299975e-08
ENSMUSG00000066640	125	-0.17516012789565072	-0.2061591675368416	9.237397513572887e-10	3.914151488802071e-08
ENSMUSG00000050359	82	-0.8370323315262802	-0.892989757387534	1.2042634667253083e-09	5.0177644446887846e-08
ENSMUSG00000020609	88	-0.5739275789819671	-0.7303091775198148	1.3689828159968442e-09	5.610585311462476e-08
ENSMUSG00000052562	98	0.6065240573138011	0.4922907738534154	1.5466438130218307e-09	6.236466987991254e-08
ENSMUSG00002076650	102	0.736355073563753	0.6466572093109755	1.6756215304170041e-09	6.649291787369064e-08
ENSMUSG00000118790	86	1.1525418151169995	1.1884701569446996	2.701442181063385e-09	1.0552508519778847e-07
ENSMUSG00000033569	119	-0.5030366234481346	-0.5018996856738855	3.947572491114215e-09	1.5182971119670057e-07
ENSMUSG00000034796	87	-0.38891618773341013	-0.4165332779037169	6.121914641887827e-09	2.3189070613211465e-07
ENSMUSG00000072115	200	0.12734978813678052	0.19927953326138237	6.324149426362169e-09	2.3597572486426004e-07
