gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000084803	346.4627940133214	201.19499397277832	699.3355712890625
ENSMUSG00000039519	312.1179509519134	150.53191719055175	915.567366027832
ENSMUSG00000027487	302.020583383739	218.4140480041504	587.1915161132812
ENSMUSG00000078898	302.01021149009466	159.30401000976562	842.6068344116211
ENSMUSG00000110386	281.5661166124046	150.11349220275878	556.1683624267578
ENSMUSG00000117748	254.6262230500579	123.2979061126709	604.4546615600586
ENSMUSG00000053977	251.51344153285027	95.56947860717773	646.9108642578125
ENSMUSG00000120777	241.47193033993244	185.34544982910157	458.40705795288085
ENSMUSG00000078875	239.77175327204168	198.07420234680177	532.3885131835935
ENSMUSG00000069008	239.4888054188341	153.22948036193847	536.0586288452148
ENSMUSG00000078894	239.25753481686115	104.79647293090821	673.0362106323241
ENSMUSG00000002250	234.54728193581104	105.805592918396	513.8164916992187
ENSMUSG00000009772	228.78730383515358	162.396085357666	419.1736892700194
ENSMUSG00000066632	221.87091474980116	169.5948169708252	499.2614158630369
ENSMUSG00000087141	218.68033077567816	153.3281436920166	378.58141784667964
ENSMUSG00000029368	215.75285909324884	166.31544456481933	405.4764663696287
ENSMUSG00000074634	208.9365440160036	165.62767181396484	379.41133880615234
ENSMUSG00000053852	208.40038844197989	125.0898229598999	392.8895690917969
ENSMUSG00000057036	207.4922427982092	38.14414024353027	612.2527481079102
ENSMUSG00000102644	207.35565834213048	157.65269508361817	439.98059234619143
ENSMUSG00000071532	204.4226844869554	132.28866806030274	517.4211227416992
ENSMUSG00000095545	196.516730196774	164.91929626464844	374.0593223571777
ENSMUSG00000095648	196.1391055006534	154.9718360900879	466.4934394836426
ENSMUSG00000094932	194.5952923130244	75.54170360565186	499.8974418640136
ENSMUSG00000074527	190.5858838930726	162.21170768737792	442.8626052856445
ENSMUSG00000095675	190.0974581502378	112.60193500518798	436.6189392089843
ENSMUSG00000096596	189.50407912954688	112.71185493469238	435.12106246948224
ENSMUSG00000118653	188.4602631367743	90.66031398773194	427.674600982666
ENSMUSG00000070348	186.39367993175983	114.63301467895508	378.4790328979491
ENSMUSG00000063415	186.3899818211794	136.88198852539062	334.4125411987305
ENSMUSG00000028337	184.9418630450964	142.5101589202881	299.7469352722167
ENSMUSG00000038224	184.18145426176488	96.64001235961913	407.6476600646972
ENSMUSG00000039542	183.4973949790001	147.17600784301757	309.4923400878906
ENSMUSG00000071178	176.96740450989455	146.2024112701416	326.61004409790024
ENSMUSG00000035202	176.74088729731739	121.48896064758301	395.0303955078125
ENSMUSG00002075625	175.06774812191725	135.98771171569825	350.52859191894515
ENSMUSG00000070469	174.21281034126878	90.5486436843872	360.306687927246
ENSMUSG00000095079	173.81240379437804	115.29797992706298	361.084191894531
ENSMUSG00000044645	173.7079941853881	133.74102096557618	321.3647224426268
ENSMUSG00000025481	172.23238579928875	129.97639427185058	367.379759979248
ENSMUSG00000098306	171.77037081494927	134.31850051879883	329.8735511779785
ENSMUSG00000043496	170.04261368513107	134.49823417663575	288.25374755859366
ENSMUSG00000006724	168.69321509450674	103.9112684249878	371.33154296875
ENSMUSG00000039579	168.63297700695693	122.94286556243897	286.11140289306627
ENSMUSG00000033831	168.36106420867145	123.59157161712646	315.4852600097656
ENSMUSG00000107068	168.25988130411133	150.19422912597656	380.72778244018554
ENSMUSG00000098950	168.25484676100314	131.71406173706055	371.5202095031736
ENSMUSG00000112324	168.02449502423406	100.85185813903809	385.18975830078125
ENSMUSG00000040584	167.61610348522663	109.17438144683838	298.8109420776367
