gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000078875	295.4200571626425	174.60028076171875	536.388784790039
ENSMUSG00000002250	294.793781876564	81.38705444335938	860.5364379882812
ENSMUSG00000030680	250.399050924927	148.3311569213867	565.4293579101562
ENSMUSG00000021250	240.75168406963348	113.89505786895752	678.6212829589844
ENSMUSG00000029368	225.20784414559603	74.80321502685547	525.6819519042967
ENSMUSG00000040564	223.81048081442714	155.94892692565918	451.8657974243163
ENSMUSG00000084803	223.00479213893414	167.65859680175782	465.277537536621
ENSMUSG00000095648	222.583958376199	139.94715881347656	377.06746749877925
ENSMUSG00000112324	209.1558763757348	141.6375701904297	458.5261711120603
ENSMUSG00000029752	203.97297464683652	98.46627388000488	546.8509475708007
ENSMUSG00000078880	200.85863230004907	111.0569076538086	470.5236045837402
ENSMUSG00000074527	197.27026410400867	119.91220111846924	460.80517883300774
ENSMUSG00000119286	195.95456289872527	108.50716609954834	354.3196166992187
ENSMUSG00000038155	195.81139596924186	134.8766658782959	388.8322341918945
ENSMUSG00000074634	195.09331725537777	172.0387420654297	426.06809310913076
ENSMUSG00000034785	187.96222319453955	127.61106338500977	407.4272232055664
ENSMUSG00000083012	186.8774458169937	89.68320007324219	511.25817108154286
ENSMUSG00000044645	184.6049699485302	102.59847412109374	427.28350067138666
ENSMUSG00000043144	183.704890627414	106.20995979309082	445.63465270996073
ENSMUSG00000095079	183.39184779673815	136.94231071472169	350.51953887939453
ENSMUSG00000027487	182.3056903220713	101.86840267181397	435.7724159240722
ENSMUSG00000102644	178.18005669116974	100.80883960723877	466.0512191772461
ENSMUSG00000069008	176.6801292411983	143.367765045166	305.4567642211914
ENSMUSG00000053141	175.42478457838297	80.2240514755249	409.182632446289
ENSMUSG00000070469	174.41766398400068	136.82526397705078	305.41684494018534
ENSMUSG00000099927	173.85801608022302	77.24101295471192	536.7064178466796
ENSMUSG00000037411	173.23991645872593	107.31426086425782	485.04826126098624
ENSMUSG00000074768	168.20710826292634	114.93706932067872	343.6922302246094
ENSMUSG00000116358	167.26518242806196	122.14631652832031	387.1799980163573
ENSMUSG00000056501	167.21003963798285	72.32989311218262	430.25786743164036
ENSMUSG00000067736	167.1851789886132	81.51320419311523	346.98658981323223
ENSMUSG00000078122	166.87565282732248	49.742002773284916	460.2982589721679
ENSMUSG00000091021	166.44169584661722	96.21461486816406	369.79341430664016
ENSMUSG00000030256	165.80494184046984	58.67568387985229	433.1635856628418
ENSMUSG00000073125	163.48883928917348	162.64972419738768	342.7934837341307
ENSMUSG00000066632	162.39975086785853	137.06845893859864	284.7409675598144
ENSMUSG00000032578	161.8056096471846	65.52090530395508	493.25735778808587
ENSMUSG00000073530	160.6501433700323	129.27091903686522	280.5199195861815
ENSMUSG00000109814	160.280847620219	128.07902565002442	323.66165084838866
ENSMUSG00000090165	159.54729185253382	141.59632301330566	356.0736763000488
ENSMUSG00000118653	159.5195203218609	62.148604774475096	399.5234306335449
ENSMUSG00000058297	159.46791828423738	69.6885986328125	355.77409362792963
ENSMUSG00000022949	158.73261163011193	51.3463737487793	430.7919982910156
ENSMUSG00000038393	158.41108169965446	101.62274761199951	414.15551071166993
ENSMUSG00000023034	156.45341710746288	111.43576717376709	268.00593719482424
ENSMUSG00000040715	156.1846577799879	83.23828887939453	359.78977355956994
ENSMUSG00000086266	156.00445081852376	97.18983345031738	303.0805877685546
ENSMUSG00000117748	153.8790130522102	71.48039817810059	339.29166412353504
ENSMUSG00000027360	152.65134154632688	57.796947956085205	420.3082649230957
ENSMUSG00000040584	152.0930714160204	123.98530864715576	279.8018836975097
ENSMUSG00000022304	151.0397419296205	118.01015663146973	308.9408874511719
ENSMUSG00000025185	149.73911795765162	51.797821044921875	448.6723297119139
ENSMUSG00000078898	148.23575888201594	90.96888389587403	312.5164810180663
ENSMUSG00000038224	146.38995081186295	73.60979194641114	422.84938354492175
ENSMUSG00000057836	145.99320687167346	98.55924282073974	380.24713134765625
