gene	delta_interaction	delta_old	delta_yng
ENSMUSG00000044645	0.1736980280909649	0.4071534996751806	0.2334554715842157
ENSMUSG00000040904	0.15058039559412892	0.3879737548078501	0.2373933592137212
ENSMUSG00000032786	0.1457811394438866	0.3306185436771935	0.1848374042333069
ENSMUSG00000053964	0.14279651215655248	0.3793391349459115	0.236542622789359
ENSMUSG00000006570	0.1403321965066333	0.292296126418946	0.4326283229255793
ENSMUSG00000027800	0.1361869338095168	0.3158072428715366	0.4519941766810534
ENSMUSG00000042766	0.1339410043494787	0.417259943220082	0.2833189388706033
ENSMUSG00000048583	0.1326330399921594	0.247671007720471	0.3803040477126304
ENSMUSG00000075232	0.1319264006455032	0.3880297600426136	0.2561033593971104
ENSMUSG00000022661	0.1304474736899095	0.4070639803585004	0.2766165066685909
ENSMUSG00000115686	0.12989913939414283	0.3812757740069485	0.2513766346128057
ENSMUSG00000004098	0.1289035671848033	0.320241515860061	0.1913379486752577
ENSMUSG00000040111	0.11929707833615041	0.3419592460387833	0.2226621677026329
ENSMUSG00000053617	0.1179244319885206	0.4450676433732347	0.3271432113847141
ENSMUSG00000114432	0.11655446298039379	0.2566970029102017	0.3732514658905955
ENSMUSG00000029478	0.11559842678989035	0.3854587164864908	0.2698602896966005
ENSMUSG00000043705	0.11525561816194207	0.3010446385105161	0.4163002566724582
ENSMUSG00000041644	0.1144370157928396	0.3655202554103972	0.2510832396175576
ENSMUSG00000022383	0.11366822353510378	0.301361785349778	0.1876935618146742
ENSMUSG00000031075	0.11337694379227331	0.2294073855095326	0.3427843293018059
ENSMUSG00000028989	0.11288350870239541	0.3074187149008068	0.1945352061984114
ENSMUSG00000117879	0.11189600956950321	0.1772919919780577	0.2891880015475609
ENSMUSG00000040350	0.11092459753594971	0.3555500220936915	0.2446254245577418
ENSMUSG00000021490	0.11038648394354289	0.336679782925997	0.4470662668695399
ENSMUSG00000022853	0.11024855916769477	0.2687844304296707	0.3790329895973655
ENSMUSG00000061353	0.10632096017961928	0.2915581054411927	0.397879065620812
ENSMUSG00000050737	0.10603576644230142	0.3423629115349081	0.2363271450926067
ENSMUSG00000037995	0.10366210099207301	0.2729854016245665	0.1693233006324935
ENSMUSG00000112289	0.10289175780405294	0.2463250143403015	0.3492167721443544
ENSMUSG00000064901	0.09958936724992107	0.2341493029064614	0.3337386701563825
ENSMUSG00000068263	0.09754421735762323	0.34310996289659	0.2455657455389668
ENSMUSG00000040794	0.0960418199308263	0.3181558823116693	0.222114062380843
ENSMUSG00000027907	0.0956894193685972	0.2979724025335563	0.3936618219021535
ENSMUSG00000028713	0.09498318864282729	0.306184716418528	0.4011679050613553
ENSMUSG00000062981	0.09450017048668433	0.2993948184970031	0.2048946480103188
ENSMUSG00000049103	0.0940509363131404	0.2989979097671423	0.2049469734540019
ENSMUSG00000027188	0.09403885764627531	0.3163666563720226	0.2223277987257473
ENSMUSG00000088088	0.09379957857130161	0.3252799036976074	0.419079482268909
ENSMUSG00000017390	0.0936141606097986	0.2051688490408205	0.1115546884310219
ENSMUSG00000118012	0.09320100179716967	0.2554523933602375	0.3486533951574072
ENSMUSG00000025498	0.09318492456975314	0.3044833780508848	0.2112984534811317
ENSMUSG00000073802	0.09258275157759338	0.3536164370951378	0.2610336855175444
ENSMUSG00000105096	0.0921307601271974	0.3490128242154514	0.256882064088254
ENSMUSG00000062933	0.09210093846344691	0.4016514386867055	0.3095505002232586
ENSMUSG00000074896	0.09151054037795639	0.3099168739155261	0.2184063335375697
ENSMUSG00000069307	0.09071928380529759	0.278752595593377	0.3694718793986746
ENSMUSG00000032085	0.0906945481432461	0.2492673185321552	0.3399618666754013
ENSMUSG00000025823	0.09032829745250961	0.2186915976435914	0.309019895096101
ENSMUSG00000043822	0.08993641809678793	0.3888362259814746	0.2988998078846867
ENSMUSG00000000901	0.08952061227731181	0.2363619632701319	0.3258825755474437
