gene	ISS_minus_LAR_delta	ISS_delta	LAR_delta
ENSMUSG00000041881	0.1714311640156985	0.3698740116633253	0.1984428476476268
ENSMUSG00000033453	0.17057088315318242	0.2851631076778645	0.1145922245246821
ENSMUSG00000109378	0.16694801589243752	0.4343479875926634	0.2673999717002259
ENSMUSG00000016763	0.15819779980106868	0.3579516572852009	0.1997538574841322
ENSMUSG00000004098	0.14178072149862073	0.3331186701738784	0.1913379486752577
ENSMUSG00000028261	0.13183606712201243	0.3184563618041317	0.1866202946821193
ENSMUSG00000061983	0.13082589570358222	0.3446890460769828	0.2138631503734006
ENSMUSG00000059824	0.12966109906976647	0.4554725430857728	0.3258114440160063
ENSMUSG00000019768	0.12739958577859112	0.4247436912176305	0.2973441054390394
ENSMUSG00000059049	0.1272847609638177	0.3923753459901195	0.2650905850263018
ENSMUSG00000046699	0.12658462683318528	0.3245370862642444	0.1979524594310591
ENSMUSG00000002504	0.12432628698747511	0.4160592318647348	0.2917329448772597
ENSMUSG00000054641	0.12223904052530371	0.2954066373368116	0.1731675968115079
ENSMUSG00000107722	0.12196517937639298	0.3625923372179274	0.2406271578415344
ENSMUSG00000048731	0.12144400450181289	0.3603653857997688	0.2389213812979559
ENSMUSG00000010607	0.1199332014356157	0.4042839124173921	0.2843507109817764
ENSMUSG00000022661	0.11903064041414863	0.3956471470827395	0.2766165066685909
ENSMUSG00000058443	0.1179006144070815	0.3970027848272445	0.279102170420163
ENSMUSG00000046330	0.1178843439211257	0.350481377469616	0.2325970335484903
ENSMUSG00000037347	0.116577626562961	0.369830536177605	0.253252909614644
ENSMUSG00000108037	0.11601601894643215	0.366271915325069	0.2502558963786368
ENSMUSG00000022510	0.11576015697730488	0.3495802098140178	0.2338200528367129
ENSMUSG00000006574	0.11559474118312929	0.3260849571661455	0.2104902159830162
ENSMUSG00000032786	0.1155119029714331	0.30034930720474	0.1848374042333069
ENSMUSG00000033618	0.11540452895966546	0.3086342259976044	0.1932296970379389
ENSMUSG00000041644	0.11505929031541834	0.3661425299329759	0.2510832396175576
ENSMUSG00000029368	0.11491448118240258	0.3483481503424067	0.2334336691600041
ENSMUSG00000041301	0.11450423923512551	0.3485047671239279	0.2340005278888024
ENSMUSG00000008348	0.11404693387563125	0.3769108075007099	0.2628638736250786
ENSMUSG00000020917	0.11322043664611048	0.260706702927777	0.1474862662816665
ENSMUSG00000047330	0.11251728296219399	0.364675995358208	0.252158712396014
ENSMUSG00000027952	0.11129150336255411	0.358736247133489	0.2474447437709349
ENSMUSG00000044708	0.11035658007496371	0.3575998673717655	0.2472432872968018
ENSMUSG00000027840	0.11025706793902701	0.3393839419112527	0.2291268739722257
ENSMUSG00000069516	0.1102302139735371	0.3544383294185428	0.2442081154450057
ENSMUSG00000004988	0.10957748353140662	0.384733961571199	0.2751564780397924
ENSMUSG00000095123	0.10931683736359482	0.4254053210412556	0.3160884836776608
ENSMUSG00000039463	0.109017425527722	0.2867050485490708	0.1776876230213488
ENSMUSG00000020846	0.10801872202354562	0.3827678827666317	0.2747491607430861
ENSMUSG00000027487	0.1076743071321134	0.3696109463342844	0.261936639202171
ENSMUSG00000085541	0.10727887154204951	0.3618634916567865	0.254584620114737
ENSMUSG00000095616	0.10722660889736552	0.3334930795422744	0.2262664706449089
ENSMUSG00000017390	0.1054801111621686	0.2170347995931905	0.1115546884310219
ENSMUSG00000042215	0.10501614714160432	0.2458047686815524	0.1407886215399481
ENSMUSG00000046352	0.1045847576995691	0.2861094122580779	0.1815246545585088
ENSMUSG00000052516	0.10258206543661913	0.3057112089400759	0.2031291435034568
ENSMUSG00000058571	0.10251944302430799	0.3346387315001261	0.2321192884758181
ENSMUSG00000078920	0.10193723332761012	0.3260810641511506	0.2241438308235405
ENSMUSG00000119986	0.10171361147939292	0.3143040172505641	0.2125904057711712
ENSMUSG00000105643	0.10169137150606583	0.4069122795477763	0.3052209080417105
ENSMUSG00000120079	0.10143001069219859	0.4097539425309395	0.3083239318387409
ENSMUSG00000040283	0.10140589561560501	0.3423243954844669	0.2409184998688619
ENSMUSG00000038155	0.10122496297194511	0.303297934844504	0.2020729718725589
ENSMUSG00000056328	0.10100694853645781	0.3223476977647594	0.2213407492283016
ENSMUSG00000096870	0.09989910228196927	0.2844606253501253	0.184561523068156
ENSMUSG00000022010	0.09956495536830723	0.2841400058928725	0.1845750505245653
ENSMUSG00000035910	0.099102728903668	0.3334306704456101	0.2343279415419421
ENSMUSG00000042487	0.0981955890743002	0.3597276648061079	0.2615320757318077
