gene	n_edges	median_beta	median_t	p_stouffer	q_BH	symbol
ENSMUSG00000032198	82	-0.3188306182622917	-0.5336304666223655	0.000166291324829	0.0036953627739786	Dock6
ENSMUSG00000026837	80	-0.5085656668990866	-0.9601132167928396	0.0001834326454658	0.0040021668101635	Col5a1
ENSMUSG00000071532	208	0.2539780396968123	0.4228147245317507	0.0002315452359984	0.004961683628538	Gm10335
ENSMUSG00000057722	100	0.0389553733170036	0.0758249353720553	0.0002520367088773	0.0052264160067737	Lepr
ENSMUSG00000065016	95	-0.3131638929247888	-0.5307113916254084	0.000252610106994	0.0052264160067737	Snora3
ENSMUSG00000019232	116	-0.0653110072016705	-0.1265219235392778	0.0002794607451658	0.0056839473593049	Etnppl
ENSMUSG00000037625	101	-0.0167134761810291	-0.0311796993365624	0.0003206466372368	0.006412932744737	Cldn11
ENSMUSG00000038453	91	-0.0676769733428955	-0.1297701711803478	0.000329026896279	0.0064726602546689	Srcin1
ENSMUSG00000050621	102	0.3618981450796136	0.5959537988083909	0.0003385782918803	0.0065150891056213	Rps27rt
ENSMUSG00000026435	138	0.1648646809160719	0.3200671369341068	0.0003420421780451	0.0065150891056213	Slc45a3
ENSMUSG00000099241	185	-0.1166069418191891	-0.1245844758936294	0.000398838095563	0.0074782142918075	Gvin-ps2
ENSMUSG00000034771	88	-0.2977889291942121	-0.585663653083552	0.0004205346402397	0.0077637164351948	Tle2
ENSMUSG00000062785	85	-0.3418886899948131	-0.6250203704941878	0.0004879084037537	0.0088685486063545	Kcnc3
ENSMUSG00000032350	113	0.2499539256095894	0.3955574212391904	0.0004951606305214	0.0088685486063545	Gclc
ENSMUSG00000102602	80	-0.4537558065872873	-0.6677199610209658	0.000503497350792	0.0088852473669181	ENSMUSG00000102602
ENSMUSG00000037679	80	-0.2625786643475301	-0.5038705002031287	0.0007286437481986	0.0126720651860643	Inf2
ENSMUSG00000005373	92	-0.1179212957620627	-0.2034761421442031	0.0009143229637236	0.0156741079495478	Mlxipl
ENSMUSG00000051669	81	-0.231865584850313	-0.3984393594070437	0.0009396783410707	0.0158818874547174	AU021092
ENSMUSG00000025270	88	-0.0527231000363824	-0.117364633776315	0.0009836173878322	0.0163936231305376	Alas2
ENSMUSG00000006576	82	-0.3260896001011149	-0.6665080383019113	0.0012768958858628	0.0209900693566501	Slc4a3
ENSMUSG00000120777	301	-0.2499965853989129	-0.4205625841245461	0.0013155065288811	0.0213325383061804	ENSMUSG00000120777
ENSMUSG00000023905	98	0.1411197052337234	0.3738357305009624	0.0016400407931423	0.0262406526902783	Tnfrsf12a
ENSMUSG00000034855	128	-0.1597054343670605	-0.2372865730116506	0.0016949420080698	0.0267622422326819	Cxcl10
ENSMUSG00000038146	98	-0.3234754532575615	-0.5489227739466073	0.0017545125962998	0.0270660809256264	Notch3
ENSMUSG00000019942	80	-0.3024698598776026	-0.6445816002117848	0.0017592952601657	0.0270660809256264	Cdk1
ENSMUSG00000056025	103	0.108790478110312	0.2007290231522514	0.0018129103754273	0.0275378791204147	Clca3a1
ENSMUSG00000041293	91	0.1477373361587529	0.2586317945963717	0.0019895098558649	0.0298426478379748	Adgrf1
ENSMUSG00000004951	80	-0.0080359756946564	-0.0159244835526955	0.0024810673763387	0.0367565537235377	Hspb1
ENSMUSG00000048997	87	-0.282145208120347	-0.6097779770608636	0.0026627858213875	0.0386444684791565	Atxn7l2
ENSMUSG00000048583	150	-0.1415867696516228	-0.2848586487895696	0.0026729090698083	0.0386444684791565	Igf2
ENSMUSG00000058443	80	0.374982374906541	0.7294052731532561	0.0027357149290841	0.0390816418440599	Rpl10-ps3
ENSMUSG00000068263	88	-0.4441400006413473	-0.7497615937723339	0.0029559514142181	0.0417310787889616	Efcc1
ENSMUSG00000090877	94	0.1181962639093392	0.1982526757301418	0.0030750604537677	0.0429078202851308	Hspa1b
ENSMUSG00000023067	86	0.0150209266226735	0.0316245426352802	0.0035762783287237	0.0489628965702002	Cdkn1a
ENSMUSG00000026602	169	0.027905626595021	0.0473408687464863	0.003590612415148	0.0489628965702002	Nphs2
ENSMUSG00000048126	82	-0.4503263436257858	-0.5896242069024418	0.0039835785728792	0.0537111717691581	Col6a3
ENSMUSG00000001870	89	-0.0492282688617722	-0.1044158448493765	0.0047121739117035	0.062582268308694	Ltbp1
ENSMUSG00000021390	88	0.0887648195028301	0.1361631877025456	0.0047469356369767	0.062582268308694	Ogn
ENSMUSG00000063556	177	-0.0768084596842519	-0.1319824475998405	0.0047979739036665	0.062582268308694	Gm10132
ENSMUSG00000118866	119	-0.0599087372422214	-0.1024416631247729	0.0048787497791675	0.0629516100537752	Rn7s1
ENSMUSG00000048154	85	-0.2117913022637377	-0.2531873154324262	0.0055651605076251	0.0710446022250015	Kmt2d
ENSMUSG00000102982	89	-0.3387838244438191	-0.5813292700928281	0.0057104383956413	0.0721318534186274	ENSMUSG00000102982
ENSMUSG00000029778	97	-0.2135436311364168	-0.3902283385460786	0.0059664763229707	0.0745809540371345	Adcyap1r1
ENSMUSG00000033763	85	-0.3157116234302526	-0.5717050347560129	0.006215430045127	0.0768919180840457	Mtss2
ENSMUSG00000027840	141	-0.0148053228855127	-0.0240305403608438	0.0083904081729406	0.1027396919135593	Wnt2b
ENSMUSG00000039109	104	-0.0072539240121829	-0.0116393767924783	0.0085011263278784	0.103043955489436	F13a1
ENSMUSG00000056749	80	-0.0080393371172245	-0.0240683050674086	0.008701853037178	0.1037442691068762	Nfil3
ENSMUSG00000021388	107	0.2402435620315371	0.4259626637859996	0.0087318093164954	0.1037442691068762	Aspn
ENSMUSG00000019577	153	0.1345979534089558	0.2007588150772265	0.0091748510352598	0.1079394239442333	Pdk4
ENSMUSG00000035699	194	-0.0433164507150651	-0.1185912699694887	0.0094100964758491	0.1096321919516402	Slc51a
ENSMUSG00000077611	83	-0.3383601188659688	-0.5526154847571494	0.0098506131427347	0.1136609208777083	Gm23946
ENSMUSG00000075705	91	0.1643766492605215	0.3550628275600703	0.0102390658904824	0.1166062592431896	Msrb1
ENSMUSG00000037552	81	-0.1951793074607858	-0.3045527736058792	0.0103002195664817	0.1166062592431896	Plekhg2
ENSMUSG00000030717	80	-0.2564604129642261	-0.4082176044959917	0.0104046289163137	0.116687427098846	Nupr1
ENSMUSG00000112441	89	-0.0152813389897365	-0.0249650285000757	0.0108686615128017	0.1207629056977971	ENSMUSG00000112441
ENSMUSG00000107304	84	-0.2473509863019011	-0.4467087901039653	0.0111780608455074	0.123061220317513	ENSMUSG00000107304
ENSMUSG00000028339	96	-0.3728152088820952	-0.6946342365917266	0.0123451585274416	0.134674456663	Col15a1
ENSMUSG00000074634	274	0.1927299298346055	0.3287858209979985	0.0136471958589589	0.1475372525292854	Tmem267
ENSMUSG00000031725	82	0.0636560283601279	0.1296708822909085	0.0144997778490372	0.1553547626682559	Ces1f
ENSMUSG00000058927	168	0.1666128978133221	0.2381879933065328	0.014861059808426	0.1578165643372673	ENSMUSG00000058927
ENSMUSG00002076696	82	-0.5155825972557078	-0.8270494215094379	0.0156606044302829	0.1648484676871888	ENSMUSG00002076696
ENSMUSG00000040405	105	-0.1494967870414253	-0.270244150617535	0.0161322978326472	0.1674808593172088	Havcr1
ENSMUSG00000029673	90	-0.1962298341095447	-0.4393635745308655	0.0161898164006635	0.1674808593172088	Auts2
ENSMUSG00000001506	136	-0.2881104245781904	-0.451463519624996	0.0166770251859194	0.1705839679241756	Col1a1
ENSMUSG00000119662	92	-0.3486832432448873	-0.5649081460574504	0.0167740901792106	0.1705839679241756	Gm57565
ENSMUSG00000019768	132	0.1175638068467388	0.2151915171749541	0.0171657754742	0.1718264877384667	Esr1
ENSMUSG00000051331	86	-0.2122663080692295	-0.4031892110902059	0.0171826487738466	0.1718264877384667	Cacna1c
ENSMUSG00000080538	85	-0.4518689155578628	-0.5764021862160161	0.0179685322523207	0.1782003198577265	Gm25541
ENSMUSG00000046794	88	0.2918622378259893	0.4641968842405864	0.0184370812270124	0.1813483399378277	Ppp1r3b
ENSMUSG00000027245	99	0.1951086554676295	0.2997434878832956	0.0225225711094231	0.2187787418407776	Hypk
ENSMUSG00000114943	113	0.0835952054709205	0.1371042763501907	0.0227300879620722	0.2187787418407776	Gm8947
ENSMUSG00000036856	81	-0.2852115392684943	-0.4644025898407999	0.022789452275081	0.2187787418407776	Wnt4
ENSMUSG00000045871	107	0.2603632882237438	0.4538241215751758	0.023702191233613	0.2257351546058386	Slitrk6
ENSMUSG00000074577	83	-0.2012092709541327	-0.3783459184998105	0.024203357522832	0.2286931419480197	Ripor3
ENSMUSG00000104586	92	-0.1644632213748986	-0.3584115477373906	0.0249447695593925	0.2324257747482771	ENSMUSG00000104586
ENSMUSG00000021495	80	-0.3537124380469325	-0.6484963930990978	0.0251737982427229	0.2324257747482771	Fam193b
ENSMUSG00000025498	164	-0.0648981524165714	-0.1135323421180648	0.0253342130692946	0.2324257747482771	Irf7
ENSMUSG00000053877	84	-0.1882751697674409	-0.3291401982478078	0.0253731470766869	0.2324257747482771	Srcap
ENSMUSG00000048911	86	0.1064657669514425	0.1842971511693742	0.0261655181416196	0.2378683467419964	Rnf24
ENSMUSG00000071637	178	-0.0028571974486124	-0.0038798808903591	0.0267225070658106	0.2394717217807043	Cebpd
ENSMUSG00000085087	96	0.0207964018918571	0.0414063714355738	0.0268481685300862	0.2394717217807043	ENSMUSG00000085087
ENSMUSG00000020062	81	0.0058620765805237	0.0105479841273853	0.0269405687003292	0.2394717217807043	Slc5a8
ENSMUSG00000095545	204	-0.1854014918208131	-0.3377921536686245	0.0316280139273715	0.2790707111238668	Zfp969
ENSMUSG00000026185	90	-0.0602579325437554	-0.0805314798637182	0.0318896503514706	0.2793254045384288	Igfbp5
ENSMUSG00000073940	85	0.0644427865743645	0.1522655098205131	0.0327518036086761	0.2847982922493576	Hbb-bt
ENSMUSG00000027820	80	0.1946525521925663	0.3167000400142479	0.0338234300003794	0.2892214013853876	Mme
ENSMUSG00000036437	91	-0.0874133132398132	-0.2023194517226084	0.0340391456313241	0.2892214013853876	Npy1r
ENSMUSG00000029516	110	0.0298307493329055	0.061199745029288	0.0340419553478077	0.2892214013853876	Cit
ENSMUSG00000038508	95	-0.0629525296390061	-0.1412823958511267	0.0342245324972708	0.2892214013853876	Gdf15
ENSMUSG00000025479	186	-0.0238234804943201	-0.0331659874645824	0.0376487876055398	0.3159338820045298	Cyp2e1
ENSMUSG00000066366	162	0.0479377315379684	0.1139380395523017	0.0397794873402453	0.3314957278353783	Serpina1a
ENSMUSG00000103593	87	-0.1050093201920393	-0.196809156667383	0.0406763686187428	0.3366320161551128	ENSMUSG00000103593
ENSMUSG00000090369	80	-0.2969379734247931	-0.6598587885503345	0.0415238704101461	0.3412920855628451	4933411K16Rik
ENSMUSG00000032068	80	-0.3168471127748492	-0.5690671927689894	0.042020580477595	0.3429727133799025	Plet1
ENSMUSG00000085683	80	-0.2346823500469329	-0.3588349047236249	0.0422999679835213	0.3429727133799025	Tmem238l
ENSMUSG00000024313	80	0.3102102935314191	0.6743904108717782	0.0429653198862174	0.3460294219024222	Mep1b
ENSMUSG00000039710	89	0.3129420421086252	0.531511001409779	0.0433114931252327	0.346491945001862	Slc7a12
ENSMUSG00000029188	125	-0.1119872167706482	-0.1290104867944157	0.0446074073170559	0.3544959521885239	Slc34a2
ENSMUSG00000023043	86	-0.132931859046221	-0.2027205599042308	0.0465956408581936	0.3669165907847826	Krt18
ENSMUSG00000042784	90	-0.1544826200464741	-0.2196340479372348	0.0467818653250597	0.3669165907847826	Muc1
ENSMUSG00000026712	113	-0.1721307888627063	-0.3353461301604862	0.052513646759708	0.4091972474782445	Mrc1
ENSMUSG00000027246	86	0.0084813654422758	0.0070618697524456	0.0552601438158427	0.4278204682516859	Ell3
ENSMUSG00000023073	83	0.2626273334026321	0.4165707320490035	0.0559273074486618	0.4302100572973985	Slc10a2
ENSMUSG00000001025	82	-0.1692003831267359	-0.2957423120151395	0.0565215065747148	0.4320115152207507	S100a6
ENSMUSG00000020181	111	-0.1923163533210753	-0.310740076206971	0.059326267550092	0.4505792472158891	Nav3
ENSMUSG00000068744	117	-0.0699782818555826	-0.1429302547416305	0.0615623231017772	0.4646213064285074	Psrc1
ENSMUSG00000014778	80	-0.2195897398516545	-0.3569845237766833	0.0624759840568251	0.4685698804261889	Fhod1
ENSMUSG00000090101	84	-0.4979924291372307	-0.684046073242775	0.0631410652973341	0.4706166357565274	ENSMUSG00000090101
ENSMUSG00000044349	82	-0.3393212804570802	-0.5344117763376871	0.0636872850839842	0.4717576672887721	Snhg11
ENSMUSG00000010651	150	-0.0060341065749527	-0.0090256456688775	0.0643628715668704	0.4738370912898441	Acaa1b
ENSMUSG00000114501	82	-0.2996498856693518	-0.5370503091928407	0.0661707134566731	0.4837839572539792	ENSMUSG00000114501
ENSMUSG00000033327	83	-0.2398049167357393	-0.3838141440382528	0.0666603472199777	0.4837839572539792	Tnxb
ENSMUSG00000012443	80	-0.0115288093686107	-0.0270015415061384	0.0669234474201337	0.4837839572539792	Kif11
ENSMUSG00000110040	186	0.0505779071711003	0.1358320274359866	0.0713971487140339	0.5110001951140863	ENSMUSG00000110040
ENSMUSG00000035545	80	-0.3889928058721147	-0.6879730400359743	0.071540027315972	0.5110001951140863	Leng8
ENSMUSG00000028073	81	0.0963141217827793	0.1324213846916955	0.0728427043957427	0.5172263034017233	Pear1
ENSMUSG00000037563	169	0.2642187207937224	0.4696183644554231	0.0782753737167185	0.5525320497650722	Rps16
ENSMUSG00000010044	101	-0.0008578032255178	-0.0015220713514065	0.0804411302271806	0.5625619560529311	Zmynd10
ENSMUSG00000020788	80	-0.3151668913662445	-0.5150844834360905	0.0806338803675867	0.5625619560529311	Atp2a3
ENSMUSG00000119668	102	-0.1923164701089269	-0.3433080903448566	0.0814541938512353	0.565000188563482	Gm23472
ENSMUSG00000102856	82	-0.3061748139560233	-0.5284418444067354	0.0827005737810844	0.570348784697134	ENSMUSG00000102856
ENSMUSG00000043099	113	-0.1972808301448839	-0.3980792635090537	0.0853118208601333	0.5849953430409143	Hic1
ENSMUSG00000015134	80	-0.2096996530890475	-0.2898328621307501	0.0870494308383693	0.5935188466252456	Aldh1a3
ENSMUSG00000022218	84	0.3206123589130576	0.4404414619433107	0.0899096825558558	0.6095571698702091	Tgm1
ENSMUSG00000030283	85	0.2070045247674006	0.3159473742581001	0.0909902457217365	0.6117616101208594	St8sia1
ENSMUSG00000118790	82	-0.5200961858034159	-0.694214215268744	0.0912544401763615	0.6117616101208594	Gm25939
ENSMUSG00000066113	86	-0.0832299604080614	-0.1701087132039033	0.0928827317953568	0.6192182119690459	Adamtsl1
ENSMUSG00000032902	81	0.1300104074180139	0.2193375610991279	0.093452312448282	0.6195733421985548	Slc16a1
ENSMUSG00000092805	108	-0.2068304166197766	-0.3684036951979748	0.095428668959933	0.6292000151204379	ENSMUSG00000092805
ENSMUSG00000030862	105	-0.1239623427391052	-0.2746977367661982	0.1013784673871502	0.6647768353255756	Cpxm2
ENSMUSG00000038567	183	-0.000518919527532	-0.0007688687457635	0.1022274145722365	0.6667005298189337	Cyp24a1
ENSMUSG00000024299	81	-0.3506896995007999	-0.5621634851928011	0.1028033885678494	0.6668327907103747	Adamts10
ENSMUSG00000033705	84	-0.2879161380231392	-0.4817148620819754	0.1046119726993008	0.6749159528987154	Stard9
ENSMUSG00000026822	116	-0.0092243425548081	-0.0199454966759142	0.1069014444019462	0.685998573702329	Lcn2
ENSMUSG00000027469	81	-0.1519132185727347	-0.3125189580909793	0.1081142124167913	0.6883863477157963	Tpx2
ENSMUSG00000030935	147	0.1794347107410448	0.3493826523071866	0.1085901537985778	0.6883863477157963	Acsm3
ENSMUSG00000110386	315	0.1793176986277113	0.3488934956468648	0.1091043617067409	0.6883863477157963	ENSMUSG00000110386
ENSMUSG00000045328	80	-0.2598961554467682	-0.6247645085842404	0.1095681603447642	0.6883863477157963	Cenpe
ENSMUSG00000025082	94	0.0297072887420651	0.0688694957456255	0.1143128231974963	0.7144551449843523	Vwa2
ENSMUSG00000025491	128	-0.0353503354825097	-0.0560673627566037	0.122338100926764	0.7606514047259938	Ifitm1
ENSMUSG00000104369	86	-0.2569999253377329	-0.500856371364882	0.125591896117868	0.7715914460688449	ENSMUSG00000104369
ENSMUSG00000119776	100	-0.2527595988009133	-0.4259427864778923	0.1258224998249014	0.7715914460688449	Gm23849
ENSMUSG00000110894	89	-0.1941718682646753	-0.3161265198359633	0.1260266028579113	0.7715914460688449	ENSMUSG00000110894
ENSMUSG00000020889	82	0.080761741101742	0.1665181594367239	0.1279266123257446	0.7792483999537745	Nr1d1
ENSMUSG00000096852	188	0.0797437913715828	0.1615505369225075	0.1297334728935606	0.7847813371664024	Cyp2d12
ENSMUSG00000109005	86	-0.3091433219611661	-0.4654375268886307	0.130142905080095	0.7847813371664024	ENSMUSG00000109005
ENSMUSG00000046275	81	0.3110537409782408	0.5123210394337238	0.1330306219229384	0.7981837315376308	Trarg1
ENSMUSG00000104094	118	-0.2777362154796726	-0.4829526860931934	0.1361488451564181	0.8128289263069739	ENSMUSG00000104094
ENSMUSG00000001773	116	-0.138668882846833	-0.2362839082167444	0.1415426103040047	0.8408471899247805	Folh1
ENSMUSG00000011305	101	0.1250996917486181	0.1797206622622403	0.1433408191392255	0.8473348914634025	Plin5
ENSMUSG00000054385	85	0.1805074796080606	0.3204834310584722	0.1461202645985362	0.8514816230755547	Ceacam2
ENSMUSG00000033952	80	-0.1724031001329426	-0.4242665335931013	0.146148860642125	0.8514816230755547	Aspm
ENSMUSG00000016194	98	0.0376208379864689	0.0789127935402637	0.1461710119613035	0.8514816230755547	Hsd11b1
ENSMUSG00000113902	81	0.410427635908127	0.7172447163994798	0.1512735686548085	0.8767378890290133	Ndufb1
ENSMUSG00000033209	84	-0.1964384466409689	-0.2883326540716207	0.1519679007650289	0.8767378890290133	Ttc28
ENSMUSG00000026725	93	0.0370772063732138	0.0635998368705553	0.1569454013589131	0.8990440824659124	Tnn
ENSMUSG00000047793	84	-0.3121163226664075	-0.4422264272798241	0.157375165683911	0.8990440824659124	Sned1
ENSMUSG00000077391	117	-0.1257274836301808	-0.3111664391729501	0.1580819178335896	0.8990440824659124	Gm24336
ENSMUSG00000044645	216	-0.0318296395824286	-0.0396331421815305	0.1605082637061891	0.9085373417331458	ENSMUSG00000044645
ENSMUSG00000024164	136	-0.1903441858477903	-0.2713476697555086	0.1631658482678943	0.9192442155937712	C3
ENSMUSG00000104388	93	-0.2358737468719491	-0.4392496411265048	0.1655349862213586	0.9282335675964036	ENSMUSG00000104388
ENSMUSG00000087819	81	-0.5068756520748152	-0.7909466240851076	0.1688314846524251	0.9359250113284217	Gm25117
ENSMUSG00000096768	202	0.0113483210559921	0.0213686297405017	0.1691817397803032	0.9359250113284217	ENSMUSG00000096768
ENSMUSG00000029163	84	-0.4654458730481583	-0.6596731600036082	0.1701447789499357	0.9359250113284217	Emilin1
ENSMUSG00000110558	81	-0.2833208799362188	-0.5047910153425877	0.1709042396358239	0.9359250113284217	ENSMUSG00000110558
ENSMUSG00000088835	97	-0.0890424609184257	-0.1200813257196677	0.1713102755359319	0.9359250113284217	Gm23547
ENSMUSG00000045193	99	-0.0934546470642086	-0.1557441937970362	0.1716338249224485	0.9359250113284217	Cirbp
ENSMUSG00000022425	88	0.0152585640549653	0.0300575200972406	0.1723661895863176	0.9359250113284217	Enpp2
ENSMUSG00000065176	98	-0.3752369791269313	-0.5778079005484218	0.1733243765132663	0.9368298909790876	Rnu12
ENSMUSG00000086503	86	-0.30976446417626	-0.6014542133884726	0.1747381224211661	0.9368298909790876	Xist
ENSMUSG00000045672	85	-0.1109276533126816	-0.2046798563320423	0.174874912982763	0.9368298909790876	Col27a1
ENSMUSG00000109314	94	-0.154872784018518	-0.23931239938553	0.1760592909188021	0.938982884900278	ENSMUSG00000109314
ENSMUSG00000040860	84	-0.1331209678202866	-0.3032118590873783	0.1771711072605392	0.9407315429763144	Crocc
ENSMUSG00000028715	122	0.0770306501071901	0.1129358003161226	0.1794910194585648	0.9488512041862458	Cyp4a14
ENSMUSG00000092595	183	-0.0006708592176423	-0.001202910527003	0.1814600662052814	0.955052980027797	ENSMUSG00000092595
ENSMUSG00000032226	80	-0.0607898280024524	-0.0948619353673754	0.1842007503929943	0.9611660321832326	Gcnt3
ENSMUSG00000023036	142	0.0944702439010144	0.1789810223081155	0.1844571522963569	0.9611660321832326	Pcdhgc4
ENSMUSG00000030795	123	-0.1410809636116027	-0.2365276394242276	0.1850244611952722	0.9611660321832326	Fus
ENSMUSG00000036602	86	-0.1021070993505426	-0.1731587647394912	0.1870433321619593	0.9634276531664996	Alx1
ENSMUSG00000027078	100	0.0418095260858534	0.0862959393083144	0.1878143557108053	0.9634276531664996	Ube2l6
ENSMUSG00000022853	99	0.276352870464324	0.3769233436743026	0.1885236323517393	0.9634276531664996	Ehhadh
ENSMUSG00000073640	242	-0.0894634118303657	-0.1764671769038561	0.1897498702720941	0.9634276531664996	Rpl27-ps3
ENSMUSG00000032946	84	-0.1783125626156119	-0.3342755241693024	0.1898443559632052	0.9634276531664996	Rasgrp2
ENSMUSG00000029478	84	-0.1601366363465797	-0.3032499035700097	0.1902769615003836	0.9634276531664996	Ncor2
