gene	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000027487	420	0.28435895368456776	0.5133884533872871	0.0	0.0
ENSMUSG00000091756	234	-0.6418444331735347	-0.9518914006242778	0.0	0.0
ENSMUSG00000094306	386	-0.18876567967236074	-0.33778312312353204	0.0	0.0
ENSMUSG00000114247	91	-0.5686972409486748	-1.3009100694504754	0.0	0.0
ENSMUSG00000070645	214	0.2732067308970723	0.4698892715256875	0.0	0.0
ENSMUSG00000094932	381	0.06950517222285281	0.08502803601765901	0.0	0.0
ENSMUSG00000108833	299	-0.21613586395979065	-0.2708510604839216	0.0	0.0
ENSMUSG00000111497	196	-0.09183660335838742	-0.1250267602708662	0.0	0.0
ENSMUSG00000015962	127	0.4096412044018505	0.7873326218876067	0.0	0.0
ENSMUSG00000099927	346	-0.169667766615747	-0.22830547254924402	0.0	0.0
ENSMUSG00000112689	349	0.06424001455306885	0.09176746282300066	1.1102230246251565e-16	2.523234146875356e-14
ENSMUSG00000073125	412	-0.045819965749979444	-0.10171677539212154	2.220446049250313e-16	4.625929269271486e-14
ENSMUSG00000030786	153	-0.0732786864042286	-0.16446034144066699	1.7319479184152442e-14	3.3306690738754696e-12
ENSMUSG00000097702	341	-0.24185816347599026	-0.45067292963833283	6.705747068735946e-14	1.1974548337028474e-11
ENSMUSG00000057836	313	-0.30791078433394453	-0.5171345426748198	2.3425705819590803e-13	3.904284303265134e-11
ENSMUSG00000095616	341	-0.26026170253753594	-0.4843115735317669	7.505107646466058e-13	1.1726730697603216e-10
ENSMUSG00000040562	82	-0.34923041462898274	-0.6410908921697454	8.009148899645879e-13	1.1778160146538057e-10
ENSMUSG00000071984	191	-0.1039422720670701	-0.18896313646158233	3.2475133693310454e-12	4.5104352351820076e-10
ENSMUSG00000023046	210	-0.09550402648746911	-0.13475214436502808	9.767298081442277e-12	1.2851708001897733e-09
ENSMUSG00000091345	241	0.06740091145038601	0.1370762603537633	1.2611023336717153e-11	1.5763779170896441e-09
ENSMUSG00000032060	80	-0.5151581913232814	-0.8758846293744125	1.514721681417086e-11	1.8032400969251024e-09
ENSMUSG00000038738	107	-0.3000417873263361	-0.5860497134559657	5.1595616668009825e-11	5.863138257728389e-09
ENSMUSG00000079165	84	-0.45513285696506317	-0.8155244911867555	6.367584237665369e-11	6.921287214853662e-09
ENSMUSG00000040943	86	-0.5555295302066954	-0.8917116425323226	3.19466009202074e-10	3.327770929188271e-08
ENSMUSG00000108884	83	0.1284719541668879	0.23293400476852427	6.800050522670631e-10	6.800050522670631e-08
ENSMUSG00000064604	134	-0.3225197792053214	-0.574567789204385	8.639146065192449e-10	8.306871216531201e-08
ENSMUSG00000021614	106	-0.03387105334550061	-0.04816778329710393	9.379875764992107e-10	8.685070152770469e-08
ENSMUSG00000049775	93	0.39150354592129444	0.5993206454109891	1.2165689566856486e-09	1.0862222827550433e-07
ENSMUSG00000031538	101	0.2823329776525485	0.5009361347503367	1.781163549985365e-09	1.535485818952901e-07
ENSMUSG00000116639	207	-0.48601492452435	-0.7488689776085444	2.00952787743347e-09	1.6746065645278918e-07
ENSMUSG00000105263	118	-0.13376737534999877	-0.33450228045177693	2.077690353097239e-09	1.6755567363687412e-07
ENSMUSG00000064945	120	-0.44762560389935846	-0.7017009405026254	2.4259951825200687e-09	1.8953087363438037e-07
ENSMUSG00000103976	92	-0.47137517705559645	-0.6495172237319464	2.604207516299084e-09	1.9728844820447608e-07
ENSMUSG00000044816	107	0.08126319050788842	0.20287687917062563	2.760150552560958e-09	2.0295224651183517e-07
ENSMUSG00000109279	93	-0.6054628252983096	-0.9006485728107696	3.5860546754307165e-09	2.561467625307655e-07
ENSMUSG00000103756	91	-0.34274610280990575	-0.5688361293797956	5.278203984993013e-09	3.665419434022926e-07
ENSMUSG00000033715	93	0.6749832049012182	1.0673639541994673	5.880388953549698e-09	3.9732357794254715e-07
ENSMUSG00000030337	83	-0.48013033866882276	-0.9749058446605988	6.761197490767756e-09	4.4331693177523945e-07
ENSMUSG00000119838	167	-0.2766823396086685	-0.6537900552982785	6.927126094957714e-09	4.4331693177523945e-07
ENSMUSG00000025650	89	-0.6325994014739976	-0.9907323516915288	7.093070908403831e-09	4.4331693177523945e-07
ENSMUSG00000087935	125	-0.5239492535591117	-0.9127386463451584	1.1630711949095485e-08	7.091897529936272e-07
ENSMUSG00000038146	95	-0.5754030093550685	-1.0172433884400776	1.383872139104625e-08	8.237334161337054e-07
ENSMUSG00000048373	221	0.17468636333942492	0.30899381369832796	1.7445643152314005e-08	1.0142815786229072e-06
ENSMUSG00000036899	99	0.020187808200717246	0.032612703426377974	2.2026267032515534e-08	1.2514924450292917e-06
ENSMUSG00000054690	85	-0.0748120725154869	-0.13546535912561256	2.7071384245402896e-08	1.503965791411272e-06
ENSMUSG00000020053	93	-0.2613363891839978	-0.46045123557958284	3.132451698029115e-08	1.70241940110278e-06
ENSMUSG00000030218	142	0.12238384042866485	0.20051294323365593	3.25926632349649e-08	1.7336522997321756e-06
ENSMUSG00000095041	96	-0.39486874416470474	-0.6100903120188952	4.0862733086122205e-08	2.1282673482355316e-06
ENSMUSG00000023009	83	-0.491726878285407	-0.7184071708964904	4.4861216075275934e-08	2.288837554861017e-06
ENSMUSG00000115161	101	-0.38907113075256344	-0.830065330116255	5.273094882962681e-08	2.5600099977907986e-06
ENSMUSG00000104336	279	-0.16514804363250907	-0.2654288437885848	5.3179179060336423e-08	2.5600099977907986e-06
ENSMUSG00000030123	100	-0.6001025900244721	-1.0012470712874841	5.324820795404861e-08	2.5600099977907986e-06
ENSMUSG00000021702	174	0.029317800421269073	0.07526003770881287	8.891162861512925e-08	4.193944745996663e-06
ENSMUSG00000026154	82	0.5741600811481467	0.9848839260437381	1.587949677306355e-07	7.35161887641831e-06
ENSMUSG00000026417	96	0.19882000014185847	0.3699349572964637	1.729776801795424e-07	7.862621826342837e-06
ENSMUSG00000026602	171	0.06666944921016671	0.11632574836568904	2.0129587741113397e-07	8.838731793253965e-06
ENSMUSG00000097183	158	0.1489197656512256	0.29540808059577284	2.0152308488619042e-07	8.838731793253965e-06
ENSMUSG00000006362	153	-0.2768322699237609	-0.4815117275295205	2.769302819283226e-07	1.1936650083117353e-05
ENSMUSG00000027322	188	0.13006641045212744	0.25384609241017864	3.021178017759141e-07	1.2801601770165851e-05
ENSMUSG00000020798	148	-0.1392974629998213	-0.24922906581148963	4.906669213156079e-07	2.0444455054816995e-05
ENSMUSG00000050621	117	0.44839499294757834	0.6932081412634074	5.496929983417331e-07	2.2528401571382506e-05
ENSMUSG00000028248	80	-0.6265039712190619	-1.0695462050687443	6.409546973173974e-07	2.5844947472475702e-05
ENSMUSG00000091694	183	-0.048836971819400346	-0.1141588300173783	6.851127682949709e-07	2.7187014614879798e-05
ENSMUSG00000058927	217	0.2651353515684606	0.4383051217487181	7.728842292831217e-07	3.0190790206371942e-05
ENSMUSG00000065016	91	-0.417873662710189	-0.7857728228198185	8.891650236098059e-07	3.4198654754223306e-05
ENSMUSG00000072082	86	-0.3350981786847119	-0.7128696394376832	9.417183299831322e-07	3.5671148862997434e-05
ENSMUSG00000066366	207	-0.0007559016346934461	-0.0014914703616410094	9.785706166498542e-07	3.651382897947217e-05
ENSMUSG00000020953	161	0.17362644076347356	0.2928280299368797	1.1319188812919379e-06	4.1614664753380066e-05
ENSMUSG00000035385	109	-0.1184593915939344	-0.23468018096677767	1.3026832499374308e-06	4.694619151360665e-05
ENSMUSG00000106107	104	-0.34628616534173484	-0.7078271055979493	1.3144933623809862e-06	4.694619151360665e-05
ENSMUSG00000050069	111	-0.030128276348113617	-0.07619998612353342	1.3568923253881593e-06	4.7777898781273216e-05
ENSMUSG00000056162	122	0.0845278070308271	0.1591100389085588	1.482829548482556e-06	5.148713710008875e-05
ENSMUSG00000067377	80	-0.3917687751352788	-0.6527252729411035	1.7632709110593225e-06	6.038599010477132e-05
ENSMUSG00000062115	87	-0.4232371307909491	-0.7906445057815272	1.8433320820854249e-06	6.227473250288598e-05
ENSMUSG00000045996	84	0.4910249620676025	1.0517915171789005	1.9049102643053928e-06	6.349700881017976e-05
ENSMUSG00000000359	94	-0.21411720421165137	-0.3592226077138708	2.227964629897272e-06	7.328831019398922e-05
ENSMUSG00000065701	123	-0.3522985152900211	-0.49896333048700403	2.287412635415542e-06	7.426664400699812e-05
ENSMUSG00000035674	81	0.6155737519264228	1.0563699014991959	2.5780130453734174e-06	8.262862324914799e-05
ENSMUSG00000111792	350	-0.07979417443275472	-0.13490990690768345	2.8591683769452203e-06	9.048001192864621e-05
ENSMUSG00000068587	85	0.34242307804524746	0.692027928984725	3.1540570921695377e-06	9.847178762044675e-05
ENSMUSG00000103869	85	-0.4369249939918518	-0.8148122222420657	3.190485918902475e-06	9.847178762044675e-05
ENSMUSG00000102602	81	-0.7040330432355384	-1.1264572709525162	3.230576725576917e-06	9.849319285295478e-05
ENSMUSG00000109378	95	-0.30932590663432996	-0.6130336635153166	3.340583497601912e-06	0.00010061998486752748
ENSMUSG00000103146	90	-0.48286502957343946	-0.8896231017619374	3.600247252544264e-06	0.00010715021584953166
ENSMUSG00000036098	99	-0.2655625760555263	-0.6468347608108007	4.013524516177647e-06	0.00011697502944310665
ENSMUSG00000012350	100	0.10717245973646652	0.18677199499674108	4.023941012842869e-06	0.00011697502944310665
ENSMUSG00000028780	90	0.04223398866597652	0.06827792391651868	4.220810628452476e-06	0.00012128766173714012
ENSMUSG00000058443	88	0.4748110771179189	0.9768635777950778	4.754627923708732e-06	0.00013507465692354353
ENSMUSG00000087231	105	-0.32563951015472337	-0.6897535043175682	4.977298331043656e-06	0.0001398117508720128
ENSMUSG00000087881	92	-0.5605502873659134	-1.0380157204268565	5.7354329270342674e-06	0.00015652956937863547
ENSMUSG00000044645	296	0.18445615146774613	0.29177339283491743	5.740158230738146e-06	0.00015652956937863547
ENSMUSG00000102555	85	-0.5487746357917775	-0.6956870786963993	5.760288153133786e-06	0.00015652956937863547
ENSMUSG00000019894	136	0.03916127160191622	0.07344983118771234	6.003003334087431e-06	0.0001613710573679417
ENSMUSG00000037625	100	-0.07125869020819658	-0.12192152495598703	6.089263076103357e-06	0.00016194848606657864
ENSMUSG00000079363	139	-0.41272666454315077	-0.4466294040774328	6.589268105816615e-06	0.00017340179225833197
ENSMUSG00000047215	81	0.5755210459232319	0.9634412709076293	7.79931752026286e-06	0.00020310722709017867
ENSMUSG00000113196	118	-0.42722676678094984	-0.7004422968358908	7.981650458344092e-06	0.00020571264067897145
ENSMUSG00000074521	233	0.15114684998989078	0.29452039819481807	8.192344821411623e-06	0.00020898838830131692
ENSMUSG00000025270	113	-0.029340472817420173	-0.07016164448933745	8.525463881969841e-06	0.0002152894919689354
ENSMUSG00000021226	112	-0.1733058670535687	-0.40590946456881616	9.029179155572997e-06	0.00022572947888932493
ENSMUSG00000032198	80	-0.5083387330174455	-0.7888278446034217	1.1205121753232739e-05	0.00027735449884239453
ENSMUSG00000004098	114	-0.4827089296130005	-0.7042846951165599	1.3050855559915142e-05	0.0003198739107822339
ENSMUSG00000120442	96	-0.43383018122985806	-0.6277415777832718	1.3560705209303414e-05	0.0003291433303228984
ENSMUSG00000077611	81	-0.4792885005474084	-0.7736044693396895	1.426651159364134e-05	0.000342944990231763
ENSMUSG00000034871	96	-0.059636434540151925	-0.11830681612624488	1.6595079819325953e-05	0.00039512094807918937
ENSMUSG00000026207	85	-0.3084802526980637	-0.5356796217062304	1.7271670565977004e-05	0.0004073507208956841
ENSMUSG00000062785	83	-0.36624643504619536	-0.6637492953639031	1.8294448177691436e-05	0.00042744037798344474
ENSMUSG00000109206	110	-0.42124630734324403	-0.6185698422955394	2.0112261596483272e-05	0.00046556161102970537
ENSMUSG00000005125	95	0.12446998059749606	0.20206023873558418	2.149605567991486e-05	0.0004930287999980473
ENSMUSG00000026837	82	-0.5672945380210889	-0.9852636563725595	2.368593751100878e-05	0.000538316761613836
ENSMUSG00000047379	141	-0.37505769506096925	-0.6043639644463665	2.3912519349078565e-05	0.0005385702556098776
ENSMUSG00000032350	103	0.3242546074092371	0.4981248260341579	2.5901078400281108e-05	0.0005781490714348461
ENSMUSG00000022679	125	0.28441195487975945	0.4647232573979074	2.664937562324443e-05	0.0005895879562664697
ENSMUSG00000034771	84	-0.2621394129469983	-0.5296417370803204	2.767395848979337e-05	0.0006068850546007319
ENSMUSG00000016763	100	-0.09602915942668883	-0.15777981202901487	2.881980136604234e-05	0.0006265174210009205
ENSMUSG00000038690	81	0.5899609804153413	1.044248191337894	3.122020960588667e-05	0.0006728493449544542
ENSMUSG00000042784	103	-0.42873927652835925	-0.6933156675086402	3.341264119061105e-05	0.0007139453245857062
ENSMUSG00000018334	91	-0.41773854196071525	-0.8210212244315545	3.408916538460982e-05	0.0007222280801824115
ENSMUSG00000040033	135	-0.2700380235910414	-0.450421854375742	4.225057083573347e-05	0.0008876170343641485
ENSMUSG00000087687	83	0.39508566111326027	0.7037646669986798	4.4183229973904226e-05	0.0009204839577896714
ENSMUSG00000096956	84	0.4475102707743639	0.799421040869368	4.530478381203906e-05	0.0009360492523148566
ENSMUSG00000019232	131	-0.05921550691127759	-0.11423415182328249	4.596253639799208e-05	0.0009418552540572148
ENSMUSG00000107383	171	0.008572260290384678	0.012891050048559078	5.832346716394543e-05	0.0011854363244704355
ENSMUSG00000085241	94	0.5044544346630566	0.8590930929959257	6.937098322201685e-05	0.0013884513071449334
ENSMUSG00000027210	81	-0.2596506923437127	-0.4841404405059419	6.942256535724667e-05	0.0013884513071449334
ENSMUSG00000108037	110	-0.1427239160984755	-0.26053011248762803	7.089009875205221e-05	0.0014065495784137344
ENSMUSG00000029581	114	-0.34838054999709156	-0.5849829691898495	7.363370741653164e-05	0.001449482429459284
ENSMUSG00000073616	80	0.5107651293277725	1.1020231235410924	7.513161778593958e-05	0.0014674144098816323
ENSMUSG00000054555	145	-0.21071077287197043	-0.3716326445425903	8.15389000444755e-05	0.001580211241172006
ENSMUSG00000104094	111	-0.40997584313154206	-0.6634159056815823	9.788794757381591e-05	0.0018824605302656906
ENSMUSG00000021490	91	-0.024055841565131145	-0.065157498323562	0.00010330100782418583	0.001971393279087516
ENSMUSG00000017309	98	-0.13836305141448998	-0.27327645284463775	0.00010658651436734612	0.00201868398423004
ENSMUSG00000071637	200	0.093631446547807	0.20080798379978845	0.00010925360344593571	0.0020536391625175887
ENSMUSG00000032177	99	-0.27928655445575734	-0.5154730156608887	0.0001232198439121701	0.002298877684928547
ENSMUSG00000006777	94	-0.26476036608219117	-0.4444586634477248	0.00013029579246759404	0.00240264145380845
ENSMUSG00000037679	82	-0.43099173465743557	-0.6945784527535217	0.00013129659177868458	0.00240264145380845
ENSMUSG00000028364	88	-0.31326411440968494	-0.5303703163579343	0.00013166475166870306	0.00240264145380845
ENSMUSG00000008307	90	-0.16174880340695308	-0.24669892970569263	0.00013343089353912152	0.0024172263322304625
ENSMUSG00000028339	102	-0.5166467141360036	-0.8926923336251045	0.00013687818137220198	0.0024618377944640646
