gene	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000021135	113	0.057176958024503385	0.06629845275231813	0.0	0.0
ENSMUSG00000039639	157	-0.3539134608465253	-0.33644270378587615	2.220446049250313e-16	1.8503717077085943e-13
ENSMUSG00000022304	177	0.001587029173972008	0.0011866628931972592	2.220446049250313e-16	1.8503717077085943e-13
ENSMUSG00000031380	231	0.2386261064559243	0.18486385726439875	8.770761894538737e-15	5.4817261840867104e-12
ENSMUSG00000042684	136	0.1934915857156737	0.19094662221025244	1.2434497875801753e-14	6.217248937900877e-12
ENSMUSG00000095675	220	0.1616579553112384	0.17554245514972627	3.674838211509268e-14	1.5311825881288616e-11
ENSMUSG00000096596	222	0.15070840676780756	0.16444787080004264	6.772360450213455e-14	2.4187001607905197e-11
ENSMUSG00000036278	155	-0.5018378935754307	-0.4592752262823762	8.315570454442422e-14	2.598615767013257e-11
ENSMUSG00000044645	257	-0.4047315457835806	-0.3143143633067662	3.516076318987871e-13	9.766878663855197e-11
ENSMUSG00000068037	131	0.1648341413587317	0.14540407020535376	1.3095080575453721e-12	3.2737701438634303e-10
ENSMUSG00000038415	245	-0.20502652451395995	-0.19671798984192557	2.552014155554616e-11	5.800032171715036e-09
ENSMUSG00000013415	238	-0.11895370366983063	-0.11734150305522262	1.1538092703489156e-10	2.4037693132269073e-08
ENSMUSG00000050359	82	1.5402773637324514	1.144638318738319	1.5644230355604805e-10	3.008505837616308e-08
ENSMUSG00000019894	156	-0.23420993797480977	-0.1904864994285509	2.2332025118032561e-10	3.9878616282201e-08
ENSMUSG00000002266	105	0.5891027573496087	0.4814701300241963	2.7089541720926036e-10	4.5149236201543395e-08
ENSMUSG00000090165	199	-0.07955789081752261	-0.05491341021253388	4.403846176614934e-10	6.881009650960834e-08
ENSMUSG00000100426	124	-0.04281827583909243	-0.05161244203854746	6.255459483739401e-10	9.199205123146178e-08
ENSMUSG00000052572	148	0.6413173651322719	0.5284425523217507	9.490802588274505e-10	1.3181670261492368e-07
ENSMUSG00000039542	155	0.07759107574820498	0.05684523203031387	1.1656282605798651e-09	1.4603138143165495e-07
ENSMUSG00000068893	82	1.673307310044763	1.2582300884159552	1.1682510514532396e-09	1.4603138143165495e-07
ENSMUSG00000003617	99	-0.0017270094715048855	-0.0015183767719008244	1.9893339198162607e-09	2.346472385082101e-07
ENSMUSG00000026205	145	-0.21455211834982066	-0.16821034862653456	2.064895698872249e-09	2.346472385082101e-07
ENSMUSG00000066632	320	-0.40392281033564326	-0.3358621840117251	2.3274797644745604e-09	2.529869309211479e-07
ENSMUSG00000040564	232	-0.7102571071125561	-0.4835399461753231	2.9144575641737447e-09	3.0358932960143176e-07
ENSMUSG00000032758	97	-0.2915070185437802	-0.22868989444512736	3.4904268364499558e-09	3.490426836449956e-07
ENSMUSG00000032554	153	0.05533498227596437	0.05349150336996904	4.076847748279988e-09	3.920045911807681e-07
