gene	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000095675	220	-0.2672069907188416	-0.41311337566158235	0.0	0.0
ENSMUSG00000019894	156	0.19344156952574793	0.20993578628130175	0.0	0.0
ENSMUSG00000023216	171	0.25056616812944316	0.3509241289751717	0.0	0.0
ENSMUSG00000006154	294	-0.10785340126603878	-0.14399596767527184	0.0	0.0
ENSMUSG00000039542	155	-0.06899452880024855	-0.12010676997907786	0.0	0.0
ENSMUSG00000095616	353	0.3352036073803889	0.49125201460512324	0.0	0.0
ENSMUSG00000074634	309	-0.22007880769669919	-0.2333422488017588	0.0	0.0
ENSMUSG00000072115	289	0.22427107822149953	0.4802286780938914	0.0	0.0
ENSMUSG00000019768	162	-0.0028440370224415076	-0.003000090886012888	0.0	0.0
ENSMUSG00000003617	99	0.37696679262444294	0.4188167661017488	0.0	0.0
ENSMUSG00000042684	136	-0.27196405380964306	-0.3547208851813024	0.0	0.0
ENSMUSG00000038415	245	0.23240690231323105	0.2684044063612521	0.0	0.0
ENSMUSG00000096596	222	-0.2594135050661866	-0.35075188325776674	0.0	0.0
ENSMUSG00000112289	138	-0.46056462118867825	-0.6472666963520903	0.0	0.0
ENSMUSG00000013611	81	-1.1499985724687585	-1.4329225520575986	1.1102230246251565e-16	1.734723475976807e-14
ENSMUSG00000024529	150	-0.464735714346171	-0.4945532965692442	1.1102230246251565e-16	1.734723475976807e-14
ENSMUSG00000092746	264	0.4587521277368059	0.5227849162914868	2.220446049250313e-16	3.2653618371328134e-14
ENSMUSG00000032452	231	0.11933121904730656	0.14413574095833384	9.992007221626409e-16	1.3877787807814457e-13
ENSMUSG00000021135	113	0.42661861032247517	0.4501745378360612	4.9960036108132044e-15	6.573688961596322e-13
ENSMUSG00000050359	82	-1.1182249721139672	-1.383275310372619	9.325873406851315e-15	1.1657341758564144e-12
ENSMUSG00000048373	133	0.07526081218384352	0.08490819053107895	3.630429290524262e-14	4.321939631576502e-12
ENSMUSG00000026205	145	-0.19332353807985514	-0.19786166340928	4.3298697960381105e-14	4.9203065864069435e-12
ENSMUSG00000110386	355	-0.26563800349831684	-0.27103452286112156	2.6689761511988763e-13	2.901061033911822e-11
ENSMUSG00000028989	184	-0.09808001657947975	-0.13634787396345965	3.7492231541591536e-13	3.9054407855824515e-11
ENSMUSG00000053852	184	0.08349546547979106	0.12328338373612246	3.949063298591682e-13	3.949063298591682e-11
ENSMUSG00000026043	109	0.48082963563501857	0.5760266415792764	5.345723863570129e-13	5.1401190995866625e-11
ENSMUSG00000034739	131	0.05003219097852771	0.05972157241920418	8.393286066166183e-13	7.771561172376096e-11
ENSMUSG00000029804	113	0.39880682528018757	0.44956044851091614	1.4797052472204086e-12	1.3211653993039363e-10
ENSMUSG00000028150	116	-0.2176235261606032	-0.2957756662406219	1.6959766924173891e-12	1.4620488727736114e-10
ENSMUSG00000028553	159	-0.1963081110268825	-0.1805071247438316	2.9797275757914576e-12	2.4646951146678475e-10
ENSMUSG00000031861	99	0.28147225603461257	0.33180399096199514	3.153366456842832e-12	2.4646951146678475e-10
