gene	symbol	rewiring_mean	rewiring_std	logFC	FDR	q_BH
ENSMUSG00000031775	ENSMUSG00000031775	0.4999676280102227	0.048324327910559			
ENSMUSG00000032554	ENSMUSG00000032554	0.4767846814621288	0.0262336934440289			
ENSMUSG00000032175	ENSMUSG00000032175	0.4571975059356303	0.0370753080603605			
ENSMUSG00000015405	ENSMUSG00000015405	0.454962357650079	0.0446663092157709			
ENSMUSG00000121504	ENSMUSG00000121504	0.4425038428476069	0.0448115736196775			
ENSMUSG00000021750	ENSMUSG00000021750	0.4383503856871657	0.0539076753609245			
ENSMUSG00000022419	ENSMUSG00000022419	0.4295831255352685	0.0543350970157484			
ENSMUSG00000056755	ENSMUSG00000056755	0.4290078535854423	0.0337665802648024			
ENSMUSG00000007097	ENSMUSG00000007097	0.4279747511506477	0.0184395933469248			
ENSMUSG00000032080	ENSMUSG00000032080	0.4252723246236827	0.0525771397121341			
ENSMUSG00000061028	ENSMUSG00000061028	0.4241033283378977	0.055596836536051			
ENSMUSG00000032332	ENSMUSG00000032332	0.421857815929117	0.0399238875980174			
ENSMUSG00000023243	ENSMUSG00000023243	0.4217232408540582	0.0526727140776743			
ENSMUSG00000019689	ENSMUSG00000019689	0.4202931354496567	0.0293120102212277			
ENSMUSG00000024610	ENSMUSG00000024610	0.4173907099621098	0.0328595951520704			
ENSMUSG00000004891	ENSMUSG00000004891	0.4164622824459048	0.0514237533077143			
ENSMUSG00000041992	ENSMUSG00000041992	0.414048154881146	0.0292139223115472			
ENSMUSG00000028427	ENSMUSG00000028427	0.4121659249446147	0.0283824095926052			
ENSMUSG00000120442	ENSMUSG00000120442	0.4118599601853234	0.0399546672085589			
ENSMUSG00000027204	ENSMUSG00000027204	0.410209199208546	0.0251003730384662			
ENSMUSG00000053964	ENSMUSG00000053964	0.4091569506526081	0.034347004190203			
ENSMUSG00000027676	ENSMUSG00000027676	0.4089885365495237	0.0294400930587274			
ENSMUSG00000062661	ENSMUSG00000062661	0.4077045305090895	0.0363702009643465			
ENSMUSG00000025317	ENSMUSG00000025317	0.4065340455733952	0.0227756120034584			
ENSMUSG00000068263	ENSMUSG00000068263	0.4063457861492841	0.040755496355996			
ENSMUSG00000050737	ENSMUSG00000050737	0.4044462807591619	0.0447504276915066			
ENSMUSG00000037035	ENSMUSG00000037035	0.4039651577531217	0.0581735648998223			
ENSMUSG00000006057	ENSMUSG00000006057	0.4033184579287492	0.0441207809130152			
ENSMUSG00000040998	ENSMUSG00000040998	0.4028458248622419	0.028062613677107			
ENSMUSG00000018900	ENSMUSG00000018900	0.4027857394361426	0.0203677606448776			
ENSMUSG00000020695	ENSMUSG00000020695	0.4018563508596216	0.0357718197215941			
ENSMUSG00000039623	ENSMUSG00000039623	0.4014813607184609	0.0426219612694581			
ENSMUSG00000025362	ENSMUSG00000025362	0.4011767905622548	0.0398559463836023			
ENSMUSG00000035561	ENSMUSG00000035561	0.4003699268441288	0.0348457012129458			
ENSMUSG00000060924	ENSMUSG00000060924	0.4003118735211642	0.0280500611681008			
ENSMUSG00000027559	ENSMUSG00000027559	0.3985373659461157	0.0545791053739446			
ENSMUSG00000001473	ENSMUSG00000001473	0.397605716933702	0.0511037857247259			
ENSMUSG00000053617	ENSMUSG00000053617	0.3969457563570985	0.0343564824708669			
ENSMUSG00000059824	ENSMUSG00000059824	0.3954192133657712	0.0532479599416679			
ENSMUSG00000035031	ENSMUSG00000035031	0.3953800684044678	0.0347599945008234			
ENSMUSG00000038894	ENSMUSG00000038894	0.3946840538050453	0.0580262442669701			
ENSMUSG00000039236	ENSMUSG00000039236	0.3938900275552582	0.048436289340524			
ENSMUSG00000022661	ENSMUSG00000022661	0.3937892605245551	0.0238855243695453			
ENSMUSG00000118671	ENSMUSG00000118671	0.3934917085708053	0.047629542976508			
ENSMUSG00000066366	ENSMUSG00000066366	0.3933249897048125	0.0388255020045247			
ENSMUSG00000103697	ENSMUSG00000103697	0.3931537226005445	0.0595602809336288			
ENSMUSG00000024087	ENSMUSG00000024087	0.3926967031239017	0.0448495052522307			
ENSMUSG00000024650	ENSMUSG00000024650	0.3924393989485019	0.0232257348527245			
ENSMUSG00000026622	ENSMUSG00000026622	0.3921231960134922	0.0418060222589373			
ENSMUSG00000044645	ENSMUSG00000044645	0.3913269717321042	0.0438555079747595			
ENSMUSG00000121069	ENSMUSG00000121069	0.3911006855267162	0.0537409573992714			
ENSMUSG00000002250	ENSMUSG00000002250	0.3910308182590043	0.0400207882106264			
ENSMUSG00000010607	ENSMUSG00000010607	0.3909144884067425	0.0296564087034864			
ENSMUSG00000031253	ENSMUSG00000031253	0.3901902985635628	0.040237782031437			
ENSMUSG00000025185	ENSMUSG00000025185	0.3894806794594237	0.0310110257621819			
ENSMUSG00000020681	ENSMUSG00000020681	0.3891827459434224	0.0291894195555069			
ENSMUSG00000064966	ENSMUSG00000064966	0.3888357604117942	0.041433968693619			
ENSMUSG00000068740	ENSMUSG00000068740	0.3881006539839984	0.0428118814039734			
ENSMUSG00000060044	ENSMUSG00000060044	0.3880167562017231	0.0505426954450384			
ENSMUSG00000040204	ENSMUSG00000040204	0.3875519121242273	0.0514511439791238			
ENSMUSG00000089960	ENSMUSG00000089960	0.3864467835405877	0.0415501017276469			
ENSMUSG00000007892	ENSMUSG00000007892	0.3857541605412324	0.0398480981076429			
ENSMUSG00000036752	ENSMUSG00000036752	0.3853666710470356	0.0600551931774637			
ENSMUSG00000033985	ENSMUSG00000033985	0.3838847763772858	0.0456718954184122			
ENSMUSG00000001642	ENSMUSG00000001642	0.3833835774224765	0.0488067831980748			
ENSMUSG00000050608	ENSMUSG00000050608	0.3833523527796348	0.0344423554974453			
ENSMUSG00000038704	ENSMUSG00000038704	0.38269682582138	0.0322010738912261			
ENSMUSG00000088948	ENSMUSG00000088948	0.3823867133002716	0.0311958002316544			
ENSMUSG00000021228	ENSMUSG00000021228	0.3818999569593155	0.0357146908150782			
ENSMUSG00000103928	ENSMUSG00000103928	0.3817276562661286	0.0357888573422781			
ENSMUSG00000109941	ENSMUSG00000109941	0.3812076848736353	0.0325233321700235			
