gene	symbol	rewiring_mean	rewiring_std	logFC	FDR	q_BH
ENSMUSG00000032080	ENSMUSG00000032080	0.4534778179752967	0.0813160236320354			
ENSMUSG00000027800	ENSMUSG00000027800	0.4519941766810534	0.0409768094994355			
ENSMUSG00000021490	ENSMUSG00000021490	0.4470662668695399	0.0517543915089618			
ENSMUSG00000079262	ENSMUSG00000079262	0.4363996827380475	0.0511761326215306			
ENSMUSG00000006570	ENSMUSG00000006570	0.4326283229255793	0.0276560538240259			
ENSMUSG00000090101	ENSMUSG00000090101	0.424144259248061	0.0425124209067997			
ENSMUSG00000084803	ENSMUSG00000084803	0.4234406230767943	0.0254713318635611			
ENSMUSG00000088088	ENSMUSG00000088088	0.419079482268909	0.0552261203775628			
ENSMUSG00000043705	ENSMUSG00000043705	0.4163002566724582	0.043405697995449			
ENSMUSG00002076809	ENSMUSG00002076809	0.4138157873151675	0.0445046422164543			
ENSMUSG00002074846	ENSMUSG00002074846	0.4098473376290005	0.0367274352314267			
ENSMUSG00000032528	ENSMUSG00000032528	0.4086779906848871	0.0266632172196722			
ENSMUSG00000022419	ENSMUSG00000022419	0.4048832152533625	0.0331372800718638			
ENSMUSG00000009633	ENSMUSG00000009633	0.4043143113575347	0.0502360064137777			
ENSMUSG00000028713	ENSMUSG00000028713	0.4011679050613553	0.055885117471812			
ENSMUSG00000023243	ENSMUSG00000023243	0.3996725421504894	0.0496098756222613			
ENSMUSG00000020377	ENSMUSG00000020377	0.3982391720998373	0.0442219600743276			
ENSMUSG00000061353	ENSMUSG00000061353	0.397879065620812	0.0400570941703326			
ENSMUSG00000091021	ENSMUSG00000091021	0.3968309801723957	0.033043709429978			
ENSMUSG00000019894	ENSMUSG00000019894	0.3959053481711677	0.0693624854753437			
ENSMUSG00000041120	ENSMUSG00000041120	0.3939594890905692	0.0472258576885984			
ENSMUSG00000027907	ENSMUSG00000027907	0.3936618219021535	0.0524739234864827			
ENSMUSG00000023064	ENSMUSG00000023064	0.3921596660477557	0.0300044353106856			
ENSMUSG00000056973	ENSMUSG00000056973	0.3919842557348608	0.0480349072810275			
ENSMUSG00000090124	ENSMUSG00000090124	0.3903348256417829	0.026352285193247			
ENSMUSG00000108214	ENSMUSG00000108214	0.3894879583039908	0.0307416323250186			
ENSMUSG00000001517	ENSMUSG00000001517	0.3873439808335278	0.0595995848868626			
