gene	symbol	rewiring_mean	rewiring_std	rank_std
ENSMUSG00002076601	ENSMUSG00002076601	0.4731680590012191	0.0323190686247271	7.529276193632426
ENSMUSG00000055430	ENSMUSG00000055430	0.4547768112814153	0.06298033427716	42.94752612200149
ENSMUSG00000024391	ENSMUSG00000024391	0.4505695061002133	0.0386872489160252	24.569289774024806
ENSMUSG00000015568	ENSMUSG00000015568	0.4305971447315657	0.0734934022992692	151.6123016117096
ENSMUSG00000034159	ENSMUSG00000034159	0.4284505229767029	0.0509172972044666	67.44449569831478
ENSMUSG00000040111	ENSMUSG00000040111	0.4245217830937738	0.0225517999748018	21.634463247328323
ENSMUSG00000045294	ENSMUSG00000045294	0.4209488092759609	0.0462385735947836	95.82009183882052
ENSMUSG00000065208	ENSMUSG00000065208	0.4209477796055315	0.0455479649792284	79.57518457408692
ENSMUSG00000035342	ENSMUSG00000035342	0.420176702087673	0.0424859799495167	60.30124376826733
ENSMUSG00000034522	ENSMUSG00000034522	0.4177262224030619	0.0558902876869639	74.80300796091024
ENSMUSG00000001473	ENSMUSG00000001473	0.4163616195002895	0.0294090294946073	30.24714862594489
ENSMUSG00000024208	ENSMUSG00000024208	0.4151012390585767	0.0319146214738063	42.04580835231973
ENSMUSG00000029778	ENSMUSG00000029778	0.4124441284515302	0.0292223010532457	39.60353519573727
ENSMUSG00000057425	ENSMUSG00000057425	0.4111754364595848	0.0422813914783994	80.98543078850665
ENSMUSG00000070803	ENSMUSG00000070803	0.4107027639170314	0.0516659518916708	95.53449638743064
ENSMUSG00000077611	ENSMUSG00000077611	0.407389604058208	0.0300165774264824	60.12328999647307
ENSMUSG00000030249	ENSMUSG00000030249	0.4061748596721692	0.0348418042652936	75.08022376098782
ENSMUSG00000026602	ENSMUSG00000026602	0.4043948209275015	0.0569729848437667	172.55039843477613
ENSMUSG00000061578	ENSMUSG00000061578	0.4036025811771456	0.0336379073817935	63.433744962756215
ENSMUSG00000086924	ENSMUSG00000086924	0.4032811939496732	0.0395488872205475	81.84644158422527
ENSMUSG00000074063	ENSMUSG00000074063	0.402931023370199	0.03527902894539	96.65071132692194
ENSMUSG00000067377	ENSMUSG00000067377	0.4013023160868769	0.028664017536329	62.16341367717831
ENSMUSG00000120442	ENSMUSG00000120442	0.4009402036718879	0.0644422390382322	142.93036766201925
ENSMUSG00000036764	ENSMUSG00000036764	0.4000443962464468	0.036447456867538	122.82165932766092
ENSMUSG00000078784	ENSMUSG00000078784	0.3999226982609644	0.0368392936708401	89.93753387768648
ENSMUSG00000081058	ENSMUSG00000081058	0.39929939717016	0.0228526720073492	47.10934089965598
ENSMUSG00000070720	ENSMUSG00000070720	0.3988526550531169	0.0457612501544057	107.340765788213
ENSMUSG00000111605	ENSMUSG00000111605	0.3983631159238048	0.02430096391343	62.0113699252
ENSMUSG00000040093	ENSMUSG00000040093	0.3976008881098474	0.0354336738911799	76.66218102819668
ENSMUSG00000029372	ENSMUSG00000029372	0.396988987765799	0.0600297271019148	122.2972199193424
ENSMUSG00000014599	ENSMUSG00000014599	0.3967103228543888	0.0391701968960309	109.07011506365986
ENSMUSG00000102349	ENSMUSG00000102349	0.3962948540239973	0.0396553603527728	95.89369113763428
ENSMUSG00000024620	ENSMUSG00000024620	0.395998638604949	0.0471233872461789	134.53460521367728
ENSMUSG00000021913	ENSMUSG00000021913	0.3955413957713324	0.0360822724236867	103.35085872889492
ENSMUSG00000064341	ENSMUSG00000064341	0.3954247037467168	0.062721969397775	286.54661051912655
ENSMUSG00000092837	ENSMUSG00000092837	0.3944929538465938	0.0597442471536926	144.54027120494828
ENSMUSG00000030083	ENSMUSG00000030083	0.3943453457419151	0.0347559137109824	77.7782103162576
ENSMUSG00000004951	ENSMUSG00000004951	0.393220666489528	0.0294428298313331	87.82761524714194
ENSMUSG00000003477	ENSMUSG00000003477	0.3914476340418523	0.0440191875530144	177.8758274752362
ENSMUSG00000069662	ENSMUSG00000069662	0.3905946655312927	0.0237306596183794	66.24537719720524
ENSMUSG00000053846	ENSMUSG00000053846	0.3901998517665989	0.0179061991483614	36.16420882585432
ENSMUSG00000031549	ENSMUSG00000031549	0.3867856593394885	0.0418389795552864	119.99920833072191
ENSMUSG00000064513	ENSMUSG00000064513	0.3856719488626177	0.0380560284319383	137.94433659994888
ENSMUSG00000048997	ENSMUSG00000048997	0.3856205528566964	0.040998220702915	121.261040734442
ENSMUSG00000026360	ENSMUSG00000026360	0.3848133669091824	0.0399926625630923	110.43550153822818
ENSMUSG00000085683	ENSMUSG00000085683	0.3845134441227918	0.0327202246717583	83.1314621548304
ENSMUSG00000074183	ENSMUSG00000074183	0.3836210353597444	0.0466172525172682	93.41996574608665
ENSMUSG00000059810	ENSMUSG00000059810	0.3833780782689572	0.0351938403340478	94.1520578638619
ENSMUSG00000065105	ENSMUSG00000065105	0.3829359736066848	0.060930090242952	147.4538910982006
ENSMUSG00000032528	ENSMUSG00000032528	0.3818895986762037	0.0398413564631146	115.18315849116136
