condition	n_genes	dim	num_seeds	mean_std_norm	median_std_norm	edge_weight_mean	edge_weight_99pct	edges_dropped
Pred_OLD_ISS_T_FLT	2500	128	10	2.6380650247097015	2.6506381034851074	0.5258667469024658	0.9918103992938996	0
Pred_OLD_ISS_T_GC	2500	128	10	2.6740495963096618	2.6728371381759644	0.4229121506214142	0.9553535199165344	0
Pred_OLD_LAR_FLT	2500	128	10	2.66160206155777	2.6654417514801025	0.4537314176559448	0.9618703144788742	0
Pred_OLD_LAR_GC	2500	128	10	2.6770993520736694	2.6745641231536865	0.4284314215183258	0.9612464481592178	0
Pred_YNG_ISS_T_FLT	2500	128	10	2.6476268691062925	2.6565388441085815	0.48433732986450195	0.9755979031324387	0
Pred_YNG_ISS_T_GC	2500	128	10	2.659576682853699	2.6614495515823364	0.45575472712516785	0.9544654434919357	0
Pred_YNG_LAR_FLT	2500	128	10	2.670676341056824	2.6711400747299194	0.4410473108291626	0.9679397922754287	0
Pred_YNG_LAR_GC	2500	128	10	2.6713355142593382	2.6736419200897217	0.42879027128219604	0.9698813271522522	0
