gene	ISS_minus_LAR_delta	ISS_delta	LAR_delta
ENSMUSG00000033327	0.15441062495553393	0.4878883405512167	0.3334777155956828
ENSMUSG00000059824	0.15213606308190347	0.4396020600925066	0.2874659970106031
ENSMUSG00000052336	0.14388560503189468	0.3760296840979543	0.2321440790660596
ENSMUSG00000026620	0.13829780193193178	0.361161561584686	0.2228637596527542
ENSMUSG00000119892	0.13436028682896423	0.4127022244940311	0.2783419376650669
ENSMUSG00000032350	0.1301279483823029	0.3868633606633315	0.2567354122810286
ENSMUSG00000044645	0.1264689916646563	0.4131646866437444	0.2866956949790881
ENSMUSG00000021943	0.12472273159696551	0.3683406284591893	0.2436178968622238
ENSMUSG00000042851	0.1234139613252127	0.3373337759296081	0.2139198146043954
ENSMUSG00000048373	0.12059039633711427	0.3869498282374459	0.2663594319003316
ENSMUSG00000110317	0.1140992495428429	0.3780179348072203	0.2639186852643774
ENSMUSG00000098306	0.11385630387665568	0.3701427700450906	0.2562864661684349
ENSMUSG00000079478	0.11304580662294852	0.332774156749902	0.2197283501269535
ENSMUSG00000040715	0.11148755689481199	0.3410284238463779	0.2295408669515659
ENSMUSG00000049539	0.11115516646692028	0.2484524962168088	0.1372973297498885
ENSMUSG00000021751	0.10845865662907361	0.3815191632339986	0.273060506604925
ENSMUSG00000026043	0.10639963623049414	0.4082980937285353	0.3018984574980412
ENSMUSG00000032578	0.10573150717936841	0.3789622912571864	0.273230784077818
ENSMUSG00000042737	0.10462797654961922	0.3266905324124592	0.22206255586284
ENSMUSG00000117975	0.10394642838390039	0.3406637902551336	0.2367173618712332
ENSMUSG00000022485	0.103367307196567	0.3594310121364865	0.2560637049399195
ENSMUSG00000027829	0.10275769157463377	0.3534214547113548	0.250663763136721
ENSMUSG00000034875	0.10081692659593608	0.3291465118202512	0.2283295852243151
ENSMUSG00000086924	0.1007440728158403	0.3632345784090026	0.2624905055931623
ENSMUSG00000026435	0.10043548728910309	0.3412704696362649	0.2408349823471618
ENSMUSG00000039110	0.09856761315978627	0.2926596440204047	0.1940920308606184
ENSMUSG00000002625	0.09809052968508727	0.3400366648336854	0.2419461351485981
ENSMUSG00000112441	0.09633040133960052	0.2894907385702845	0.193160337230684
ENSMUSG00000057425	0.09584887622622851	0.3289256685120766	0.2330767922858481
ENSMUSG00000105742	0.09420685175270632	0.4067045556757008	0.3124977039229945
ENSMUSG00000064351	0.09367909388921203	0.4097980880109056	0.3161189941216936
ENSMUSG00000120992	0.0936426689326578	0.2965307243860741	0.2028880554534163
ENSMUSG00000012705	0.09342329645550529	0.2684549440822568	0.1750316476267515
ENSMUSG00000022010	0.09338290049835152	0.420769610613696	0.3273867101153445
ENSMUSG00000025934	0.09332794458857951	0.404641071165095	0.3113131265765155
ENSMUSG00000036896	0.09258789933410369	0.2903633129355906	0.1977754136014869
ENSMUSG00000071551	0.09240792270057088	0.2868682338477401	0.1944603111471692
ENSMUSG00000002980	0.0920062401449128	0.3337892984890908	0.241783058344178
ENSMUSG00000031849	0.0918444679910696	0.3879790494202967	0.2961345814292271
ENSMUSG00000086916	0.09126397921939244	0.3669776545251465	0.2757136753057541
ENSMUSG00000120254	0.09076452407114088	0.3266384121833248	0.2358738881121839
