gene	delta_interaction	delta_old	delta_yng
ENSMUSG00000034159	0.14554778035205512	0.4262931864160843	0.2807454060640292
ENSMUSG00000021974	0.14064213093242262	0.2611076833894646	0.4017498143218872
ENSMUSG00000114279	0.13227683599202442	0.3662348818823976	0.2339580458903732
ENSMUSG00000106107	0.13101838747832067	0.3634923710698921	0.2324739835915714
ENSMUSG00000047793	0.13051443360278742	0.4403511992528093	0.3098367656500219
ENSMUSG00000121345	0.1296528039836998	0.2024217900400858	0.3320745940237856
ENSMUSG00000045092	0.1271474483130523	0.3380222426357493	0.210874794322697
ENSMUSG00000024972	0.1269745166290493	0.3410623781318436	0.2140878615027943
ENSMUSG00000096010	0.12662801751592917	0.3057394732895162	0.179111455773587
ENSMUSG00000085385	0.12514735625007578	0.378946925399604	0.2537995691495282
ENSMUSG00000028957	0.12497364160608021	0.4069309906292851	0.2819573490232049
ENSMUSG00000032380	0.12416123377842611	0.2800024464546134	0.1558412126761873
ENSMUSG00000024136	0.12333143045751738	0.425132023169932	0.3018005927124146
ENSMUSG00000020651	0.12285347504043698	0.3882242794672876	0.2653708044268506
ENSMUSG00000021612	0.12273867027206281	0.2900923905976335	0.4128310608696963
ENSMUSG00000051149	0.12101145582628497	0.3169152814760988	0.4379267373023838
ENSMUSG00000024313	0.11950571146900521	0.173002462949395	0.2925081744184002
ENSMUSG00000103696	0.11893084594936176	0.2071959542281127	0.3261268001774745
ENSMUSG00000048078	0.1184595838407676	0.4071344531236839	0.2886748692829163
ENSMUSG00000037692	0.11566092051737598	0.3125220358427523	0.1968611153253763
ENSMUSG00000093989	0.11331894128703421	0.3190894491444216	0.2057705078573874
ENSMUSG00000049336	0.1124710334020314	0.3822439674773805	0.2697729340753491
ENSMUSG00000039304	0.11206778070480483	0.362519213028536	0.2504514323237312
ENSMUSG00000020484	0.10931747878355863	0.3650858731290855	0.2557683943455269
ENSMUSG00000079017	0.10891871099344796	0.2630208840314913	0.3719395950249393
ENSMUSG00000024164	0.108914685333167	0.370178437270847	0.26126375193768
