gene	ISS_minus_LAR_delta	ISS_delta	LAR_delta
ENSMUSG00000030278	0.1675950398355433	0.3989160373533775	0.2313209975178342
ENSMUSG00000050953	0.15799125183597484	0.4467655032723262	0.2887742514363514
ENSMUSG00000114456	0.1498631883345658	0.3966981717871077	0.2468349834525419
ENSMUSG00000024299	0.14653318961217804	0.4371916236972017	0.2906584340850237
ENSMUSG00000032010	0.1382568387896268	0.3725729010681147	0.2343160622784879
ENSMUSG00000040824	0.13389082636372224	0.4398512486403031	0.3059604222765809
ENSMUSG00000032226	0.1321848588655432	0.4076828926026897	0.2754980337371465
ENSMUSG00000031642	0.13031799059920712	0.3580507943456551	0.227732803746448
ENSMUSG00000108414	0.1292729467156321	0.3965949311484151	0.267321984432783
ENSMUSG00000027306	0.12568146987145817	0.3581701582546611	0.2324886883832029
ENSMUSG00000000184	0.12395990477453311	0.3549408232209133	0.2309809184463802
ENSMUSG00000031594	0.1233042431856683	0.3812598636679783	0.25795562048231
ENSMUSG00000010051	0.1227021793484227	0.3938217148774867	0.271119535529064
ENSMUSG00000068735	0.1194862933716139	0.3312441551451909	0.211757861773577
ENSMUSG00000104814	0.11879530776890651	0.3198004387547147	0.2010051309858082
ENSMUSG00000022037	0.11725740966315851	0.3717971849315802	0.2545397752684217
ENSMUSG00000032060	0.11628033252527109	0.3373215077051145	0.2210411751798434
ENSMUSG00000065105	0.11505918210513921	0.3438840073049098	0.2288248251997706
ENSMUSG00000102411	0.11361673528789773	0.3984715575831405	0.2848548222952428
ENSMUSG00000048078	0.11315872145229072	0.401833590735207	0.2886748692829163
ENSMUSG00000055254	0.11306605502197348	0.3615225826086811	0.2484565275867076
ENSMUSG00000023064	0.11268241491444073	0.3490919591202831	0.2364095442058424
ENSMUSG00000085541	0.1124434765210019	0.4082788106776133	0.2958353341566114
ENSMUSG00000114432	0.11061898669366949	0.3051993449940565	0.194580358300387
ENSMUSG00000059412	0.11029187084484998	0.2813894188826462	0.1710975480377962
ENSMUSG00000044749	0.1098219095581349	0.3287207967816912	0.2188988872235563
ENSMUSG00002075625	0.10757099609601578	0.3987714310180202	0.2912004349220044
ENSMUSG00000002985	0.10613471868898672	0.3828461329371942	0.2767114142482075
ENSMUSG00000115232	0.10613390836268569	0.3011046547894955	0.1949707464268098
ENSMUSG00000053852	0.1040031758816749	0.2957020967767014	0.1916989208950265
ENSMUSG00000119996	0.10099230454766894	0.4304160922887729	0.329423787741104
ENSMUSG00000029516	0.10087003667094038	0.3200002131386834	0.219130176467743
ENSMUSG00000045827	0.09947425526586712	0.3933745908224739	0.2939003355566068
ENSMUSG00000057933	0.0989053906934464	0.3627447408134299	0.2638393501199835
ENSMUSG00000002346	0.09825667943969757	0.4172989407606378	0.3190422613209402
ENSMUSG00000096852	0.09819393874084303	0.3761167260537424	0.2779227873128994
ENSMUSG00000014813	0.0970909938095515	0.3515826433669199	0.2544916495573684
ENSMUSG00000063730	0.09678479289296638	0.3887466607923953	0.2919618678994289
ENSMUSG00000080465	0.09676266339538686	0.4590382429716541	0.3622755795762672
ENSMUSG00000060639	0.09660402897771181	0.2852807738458532	0.1886767448681414
ENSMUSG00000106107	0.09414213364670532	0.3266161172382767	0.2324739835915714
ENSMUSG00000040405	0.09372460570059019	0.2976766708794137	0.2039520651788235
ENSMUSG00000051671	0.09337556523721399	0.3289438488678057	0.2355682836305917
ENSMUSG00000103869	0.09335203483971938	0.3449557586000212	0.2516037237603018
ENSMUSG00000038415	0.09333272524074168	0.3403224645280555	0.2469897392873138
ENSMUSG00000057337	0.09243716743262298	0.30153063142444	0.209093463991817
ENSMUSG00000022887	0.09220989905657159	0.3296916436364833	0.2374817445799117
ENSMUSG00000047502	0.09125130636074769	0.2854806532481113	0.1942293468873636
ENSMUSG00000033327	0.09045648714396087	0.4090546953873488	0.3185982082433879
ENSMUSG00000016252	0.09006528955588422	0.317308720772688	0.2272434312168038
ENSMUSG00000064325	0.08957024338800049	0.315088135614726	0.2255178922267255
ENSMUSG00000026768	0.0887268860421771	0.3436394488826425	0.2549125628404654
ENSMUSG00000036452	0.08806231617620774	0.34678956388502	0.2587272477088123
ENSMUSG00000007892	0.08762466259825319	0.3318141441842889	0.2441894815860357
ENSMUSG00000042851	0.08737945429573926	0.3325622465435695	0.2451827922478302
ENSMUSG00000021620	0.08735917951004349	0.2763436288073596	0.1889844492973161
ENSMUSG00000018927	0.0870774256374861	0.3221493560958597	0.2350719304583736
ENSMUSG00000108954	0.08699248344138333	0.3958029909133157	0.3088105074719324
ENSMUSG00000057722	0.08574259534561152	0.426443048957795	0.3407004536121835
ENSMUSG00000093535	0.08565242851082042	0.3064988684506583	0.2208464399398379
ENSMUSG00000037563	0.08553079892055099	0.350817778118166	0.265286979197615
ENSMUSG00000064966	0.08545324031669549	0.3348793097883296	0.2494260694716341
ENSMUSG00000003617	0.0854462207550763	0.3588385933065233	0.273392372551447
ENSMUSG00000035783	0.0851610931726651	0.2761768852721423	0.1910157920994772
ENSMUSG00000029189	0.08494837360751661	0.4128669615718657	0.3279185879643491
ENSMUSG00000119873	0.0848653017377202	0.297824408869261	0.2129591071315408
ENSMUSG00000005220	0.08482553277475702	0.2440444832318509	0.1592189504570939
ENSMUSG00000039154	0.0844544594772581	0.3364846984970508	0.2520302390197927
ENSMUSG00000076617	0.08428706660713009	0.367553232856368	0.2832661662492379
ENSMUSG00000054675	0.08421086464269392	0.316898678816441	0.2326878141737471
ENSMUSG00000032350	0.08410956584095519	0.3385222106481548	0.2544126448071996
ENSMUSG00000020593	0.0839269950072003	0.3726922963384997	0.2887653013312994
ENSMUSG00000058818	0.0838456205951959	0.3037134893876915	0.2198678687924956
ENSMUSG00000056481	0.08374984370237931	0.3374378312735809	0.2536879875712016
