gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000095675	340.72024677321315	117.96172943115235	772.1571716308592
ENSMUSG00000096596	340.72024677321315	117.96172943115235	772.1571716308592
ENSMUSG00000081604	317.71428367495537	108.95898208618163	809.449896240234
ENSMUSG00000027487	296.5000450499356	173.55872917175293	543.2108871459959
ENSMUSG00000098306	290.67627949267626	180.08816528320312	549.2816299438473
ENSMUSG00000084803	288.79663321748376	218.38013954162597	586.8753997802733
ENSMUSG00000107068	284.44006853958126	168.95170783996582	614.0247528076171
ENSMUSG00000074634	257.3605790324509	194.79096755981445	503.9145606994627
ENSMUSG00000053977	252.8461040817201	80.1693681716919	548.7952758789062
ENSMUSG00000039519	252.26282641664147	98.2598081588745	824.6409606933594
ENSMUSG00000006154	250.4794847816229	114.30771007537842	538.020048522949
ENSMUSG00000078898	247.74813156574965	147.81543464660643	791.7168350219727
ENSMUSG00000120777	243.74521519988775	169.8776611328125	453.839506530761
ENSMUSG00000110386	241.7635636329651	158.79459381103516	514.8533996582031
ENSMUSG00000027796	241.1725927516818	116.98473472595215	469.7336730957028
ENSMUSG00000030680	224.92888904362917	137.3267379760742	457.6215263366699
ENSMUSG00000069008	223.91860164143145	133.56929969787598	457.4825843811033
ENSMUSG00000071178	215.3737079501152	162.73114433288575	402.80155715942357
ENSMUSG00000029368	214.2177281808108	157.45548896789552	439.53143310546875
ENSMUSG00000038567	211.82616245001554	125.35959758758545	454.9153701782224
ENSMUSG00000038415	209.87481229007244	148.0080680847168	335.92491149902344
ENSMUSG00000057036	208.46841279044747	50.81110715866089	663.434342956543
ENSMUSG00000056116	205.13661245256662	133.96259002685548	441.5879493713377
ENSMUSG00000090165	204.7990029696375	109.83114681243896	405.82658538818345
ENSMUSG00000095616	202.87044674903154	135.44299430847167	389.04995269775344
ENSMUSG00000028553	200.31615802645683	131.43902206420898	347.4337745666503
ENSMUSG00000102644	199.0583332926035	161.3948944091797	456.639604949951
ENSMUSG00000092500	195.02925062179565	149.4583583831787	308.0783058166503
ENSMUSG00000109814	194.31920650601387	137.48400268554687	397.18945465087893
ENSMUSG00000094932	194.27659287303686	95.16950836181641	404.3673774719237
ENSMUSG00000026064	191.9431002959609	148.63650512695312	407.5470100402831
ENSMUSG00000021913	190.06885494943708	136.01121520996094	409.1109382629393
ENSMUSG00000071532	188.82337066810578	146.50084342956544	531.796630859375
ENSMUSG00000005547	187.75915883108974	104.7959701538086	385.0383605957031
ENSMUSG00000044645	187.66093369200826	156.86196250915526	300.769457244873
ENSMUSG00000078880	186.85173022001982	125.03026828765869	369.27806015014636
ENSMUSG00000026042	186.56643114984035	75.85563793182374	452.50166549682615
ENSMUSG00000009772	183.90833448804915	161.46736946105958	294.45259170532216
ENSMUSG00002075983	180.90185064077377	124.88685684204101	313.73125762939435
ENSMUSG00000024486	177.60185373574495	84.23647079467773	394.98999328613274
ENSMUSG00000073125	177.13576745335013	122.38110103607178	368.9291351318357
ENSMUSG00000119286	175.94539875723422	89.05143127441406	472.2723823547359
ENSMUSG00000096852	173.8502232544124	147.66827888488768	308.5155334472656
ENSMUSG00000074527	172.66997561231256	147.78259162902833	396.5503730773925
ENSMUSG00000026077	170.0452191643417	93.3748041152954	399.7756156921386
ENSMUSG00000078894	169.9256982281804	95.27411651611328	531.9995147705079
ENSMUSG00000019768	169.85844115167856	128.7709167480469	258.59321823120115
ENSMUSG00000070348	169.5990629605949	111.12764949798584	383.11243515014644
ENSMUSG00000050103	169.4152788221836	96.80624885559082	356.45007858276364
ENSMUSG00000028337	168.77713840454817	138.61534576416017	314.27913742065397
ENSMUSG00000023034	168.26030777022243	127.93362865447997	358.95049057006827
ENSMUSG00000030935	168.0152499973774	121.28384895324707	342.1449913024902
ENSMUSG00000066632	167.97256066650152	138.26152534484862	374.59558563232406
ENSMUSG00000035202	167.93763456866145	136.62875366210938	365.03350372314446
ENSMUSG00000057836	167.7574103716761	126.96627807617188	362.3446578979491
ENSMUSG00002075625	166.77711185067892	109.28162708282471	298.2219841003417
