gene	rewiring_abs_obs	ci_2p5	ci_97p5
ENSMUSG00000074527	283.71272476390004	184.466064453125	618.6374481201169
ENSMUSG00000110386	281.58816038258374	199.7692108154297	617.3648178100583
ENSMUSG00000095616	266.82149641029537	141.8134307861328	667.9152847290035
ENSMUSG00000120777	262.4236538372934	216.3548557281494	577.4564498901367
ENSMUSG00000094932	252.58654791489244	112.78104877471924	592.237319946289
ENSMUSG00000118936	234.4789946489036	153.63059921264647	480.4540832519531
ENSMUSG00000073125	233.62882332876325	156.53580131530762	463.3439971923828
ENSMUSG00000074634	209.22872367314994	143.8549892425537	398.1633239746093
ENSMUSG00000098306	208.06214909721166	123.6226655960083	589.4645828247067
ENSMUSG00000027487	205.45300367847085	158.92926902770995	334.96301269531244
ENSMUSG00000057836	204.4840520992875	121.4020975112915	437.6345565795895
ENSMUSG00000099927	202.35320559889078	118.74809913635254	383.8688789367675
ENSMUSG00000094306	196.1781579516828	152.0488452911377	564.612837219238
ENSMUSG00000102644	186.72145539149642	121.57188491821289	364.4105560302734
ENSMUSG00000058927	180.16055408492684	102.28951683044434	378.41167297363273
ENSMUSG00000096852	173.5995247401297	139.6313419342041	348.1808166503906
ENSMUSG00000078894	171.69503884389997	127.81049003601075	346.7025123596191
ENSMUSG00000095545	169.67557341232896	93.7929672241211	382.2251480102536
ENSMUSG00000044645	168.97121419385076	76.4039306640625	411.0302803039549
ENSMUSG00000078875	168.86658160761	135.425537109375	364.2768218994141
ENSMUSG00000092746	167.68207746371627	116.49534606933594	327.0675018310544
ENSMUSG00000038415	166.61806726828218	86.87187099456787	344.1253540039062
ENSMUSG00000006154	159.97996729239821	89.16848773956299	336.68701934814453
ENSMUSG00000071532	158.46765511110425	95.54938564300537	332.5901054382319
ENSMUSG00000078898	152.97557035833597	86.99327220916749	444.6835540771483
ENSMUSG00000074521	152.35360875353217	104.33274154663086	281.1067665100097
ENSMUSG00000025479	145.77439165860415	94.42972431182861	264.5659187316894
ENSMUSG00000061100	144.04746982827783	92.69852657318116	262.04137573242184
ENSMUSG00000066632	143.74874234665185	114.04708747863769	290.5582046508788
ENSMUSG00000099241	142.37898324150592	83.28774242401123	290.7433761596679
ENSMUSG00000070645	135.35892602428794	76.57672996520996	257.08042068481444
ENSMUSG00000091345	135.09716904815286	44.3464430809021	381.90247573852537
ENSMUSG00000078880	132.5127683803439	98.94645538330079	231.46622200012192
ENSMUSG00000095648	131.84847842901945	95.54555530548096	320.1657722473144
ENSMUSG00000069008	131.83115493506193	109.47902145385743	274.50921630859375
ENSMUSG00000019768	131.63878784608096	84.37844619750976	267.965087890625
ENSMUSG00000029188	130.92025964334607	61.52273292541504	257.48685760498046
ENSMUSG00000063556	129.0070750080049	70.1589454650879	264.1302825927734
ENSMUSG00000118734	128.74980972148478	97.54953937530517	267.63407669067374
ENSMUSG00000095079	127.98903003614396	79.30237483978271	254.4706573486328
ENSMUSG00000071793	126.74455659464002	81.5382173538208	246.0036045074462
ENSMUSG00000048373	126.54482351616025	62.866256427764895	289.4519348144531
ENSMUSG00000019894	124.47577523812652	52.33701486587525	236.75216217041
ENSMUSG00000081604	123.1937638670206	64.32912216186523	300.2674179077146
ENSMUSG00000119286	122.89584148488939	115.74414157867432	265.06166152954097
ENSMUSG00000054555	120.51200889796019	63.490660572052	254.88597335815425
ENSMUSG00000116358	119.66977722942829	83.86100044250489	294.5862930297851
ENSMUSG00000023034	119.43847993575037	82.4472017288208	248.00867691040034
ENSMUSG00000107068	119.37292720004916	107.5649621963501	261.56740417480466
ENSMUSG00000114432	119.11759148910642	64.68780860900878	285.8343559265134
ENSMUSG00000092595	118.90088043175638	118.45943050384521	382.36725387573244
ENSMUSG00000032578	117.90605415217578	83.88675174713134	245.14552154541005
