gene	rewiring
ENSMUSG00000038146	0.50963080112828
ENSMUSG00000104114	0.4874189300213706
ENSMUSG00000106634	0.47609418795738623
ENSMUSG00000062554	0.4717999342768644
ENSMUSG00000051149	0.4575461552034201
ENSMUSG00000029482	0.45627988909523665
ENSMUSG00000039239	0.4539089348329085
ENSMUSG00000017146	0.4499094575594814
ENSMUSG00000079357	0.44571137755829426
ENSMUSG00000021612	0.4382374131760316
ENSMUSG00000106676	0.4366151142168737
ENSMUSG00000026725	0.4342462313732789
ENSMUSG00000079017	0.43355142952391446
ENSMUSG00000102349	0.43345081144302655
ENSMUSG00000021135	0.4310388102347982
ENSMUSG00000028357	0.4298431957641582
ENSMUSG00000120623	0.4292066921810984
ENSMUSG00000024640	0.4283434381367617
ENSMUSG00000040170	0.4275528197965077
ENSMUSG00000070368	0.4258448831303441
ENSMUSG00000025362	0.4246301755262627
ENSMUSG00000035692	0.4224037038355143
ENSMUSG00000072949	0.42194342541839813
ENSMUSG00000040740	0.42043284160040273
ENSMUSG00000021974	0.41848530425924313
ENSMUSG00000058952	0.41833932898251636
ENSMUSG00000078875	0.4174039264356969
ENSMUSG00000022262	0.4170584131284546
ENSMUSG00000029641	0.4158299713764587
ENSMUSG00000111923	0.4143327447243189
ENSMUSG00000045094	0.4140022673453747
ENSMUSG00000090817	0.4130968791965802
ENSMUSG00000025498	0.4125554279830056
ENSMUSG00000028211	0.41101364347830094
ENSMUSG00000061100	0.4106794165040155
ENSMUSG00000032114	0.41058211221634877
ENSMUSG00000120233	0.40839288688891306
ENSMUSG00000092220	0.4080750305709986
ENSMUSG00000024990	0.40539156963072687
ENSMUSG00000068699	0.4047517792332418
ENSMUSG00000021509	0.40348994844587405
ENSMUSG00000020572	0.4031547723185712
ENSMUSG00000117102	0.40176067294363826
ENSMUSG00000036752	0.4003129105957218
ENSMUSG00000037053	0.3980331836276768
ENSMUSG00000074577	0.39727305018184134
ENSMUSG00000059824	0.39724039520901067
ENSMUSG00000042379	0.3969259151862178
ENSMUSG00000034613	0.3960611064816564
ENSMUSG00000027347	0.3957796950274708
ENSMUSG00000031740	0.3947633853240444
ENSMUSG00000024501	0.3943142610154058
ENSMUSG00000064351	0.39407860269725126
ENSMUSG00000063316	0.39189276690205455
ENSMUSG00000000326	0.3916723484704564
ENSMUSG00000024190	0.3914870010543018
ENSMUSG00000038692	0.3888738866515564
ENSMUSG00000032231	0.38786920317243223
ENSMUSG00000089281	0.38786418411534673
ENSMUSG00000028836	0.38772522139205234
ENSMUSG00000052562	0.38769400259889686
ENSMUSG00000058620	0.38754760079609984
ENSMUSG00000004151	0.38753010156072376
ENSMUSG00000104735	0.3866816214673683
ENSMUSG00000065947	0.38631039208560825
ENSMUSG00000030340	0.38476609070028067
ENSMUSG00000093445	0.38449846947042
ENSMUSG00000038803	0.3839832876311685
ENSMUSG00000106147	0.382942017795062
ENSMUSG00000021950	0.3828002286743126
ENSMUSG00000037411	0.3825695861730839
ENSMUSG00000014905	0.38235819307193175
ENSMUSG00000034906	0.38227476634113133
ENSMUSG00000069265	0.38022385035545647
ENSMUSG00000032911	0.37943757147886004
ENSMUSG00000064360	0.3788206778062615
ENSMUSG00000024446	0.3778230234851899
ENSMUSG00000021943	0.3777785952778612
ENSMUSG00000068263	0.3777368177899807
ENSMUSG00000021490	0.37698606777835963
ENSMUSG00000025934	0.3768740686286095
ENSMUSG00000020599	0.37651714929384583
ENSMUSG00000029819	0.37599442280606055
ENSMUSG00000079042	0.37578338478694506
ENSMUSG00000000253	0.37569550860065326
ENSMUSG00000062908	0.3756171283508276
ENSMUSG00000031075	0.3755099678356253
ENSMUSG00000097183	0.37549418277786495
ENSMUSG00000026622	0.3750335760277609
ENSMUSG00000119262	0.3748499437000161
ENSMUSG00000039639	0.3736811531613785
ENSMUSG00000040966	0.3734373458961946
ENSMUSG00000038587	0.3732778181245302
ENSMUSG00000032218	0.3720620998139217
ENSMUSG00000034311	0.37183598033279996
ENSMUSG00000064451	0.37140385039632084
ENSMUSG00000024338	0.37063573848718234
ENSMUSG00000120842	0.37007830359149296
ENSMUSG00000105742	0.368947889392113
ENSMUSG00000023262	0.36857202711916226
ENSMUSG00000003477	0.3680531219458518
ENSMUSG00000120425	0.3680093864782231
ENSMUSG00000015337	0.36745564884013526
ENSMUSG00000040694	0.36731113110278946
ENSMUSG00000103432	0.3672666400956358
ENSMUSG00000084796	0.3672056397968595
ENSMUSG00000019122	0.36702137444178995
ENSMUSG00000024011	0.36675511676867867
ENSMUSG00000061959	0.3663949476849738
ENSMUSG00000026819	0.3659225307202463
ENSMUSG00000030994	0.3650359907247366
ENSMUSG00000012350	0.36409959877646125
ENSMUSG00000027397	0.36400336249425813
